origin,day_of_week,decimal_time,wait|10603,wait|10622,wait|14122,destination,travel_time
10611,2,23.17,,1.88,1.88,10612,0.33
10611,2,23.2,,38.15,38.15,10612,0.32
10611,2,23.83,,16.15,16.15,10612,0.25
10611,2,0.12,,21.13,21.13,10612,0.62
10611,2,0.47,,30.77,30.77,10612,0.23
10611,2,0.98,,29.08,29.08,10612,0.65
10611,2,1.47,,14.77,14.77,10612,0.43
10611,2,1.7,,60.72,,10612,0.37
10611,2,2.72,,,,10612,0.4
10611,3,3.52,,16.82,,10612,0.25
10611,3,3.78,,14.5,,10612,0.67
10611,3,4.03,,3.55,,10612,0.18
10611,3,4.08,,16.38,,10612,0.22
10611,3,4.37,,14.32,,10612,0.48
10611,3,4.6,,5.47,29.65,10612,0.07
10611,3,4.7,,24.18,,10612,0.68
10611,3,5.1,,25.72,25.72,10612,0.63
10611,3,5.53,,7.6,38.67,10612,0.35
10611,3,5.65,,31.07,,10612,0.25
10611,3,6.17,,5.25,20.2,10612,0.42
10611,3,6.25,,14.95,,10612,6.23
10611,3,6.5,,16.58,20.47,10612,0.27
10611,3,6.78,,3.88,,10612,0.42
10611,3,6.85,,12.45,12.45,10612,0.32
10611,3,7.05,,0.4,16.85,10612,0.33
10611,3,7.07,,14.15,,10612,0.78
10611,3,7.3,,2.3,,10612,0.53
10611,3,7.33,,9.13,9.13,10612,0.25
10611,3,7.48,,14.4,14.4,10612,0.47
10611,3,7.73,,3.85,3.85,10612,0.75
10611,3,7.8,,12.78,12.78,10612,0.53
10611,3,8.0,,14.17,14.17,10612,0.57
10611,3,8.23,,9.53,9.53,10612,0.63
10611,3,8.4,,7.47,7.47,10612,0.28
10611,3,8.52,,21.8,21.8,10612,0.3
10611,3,8.88,,12.6,12.6,10612,0.33
10611,3,9.1,,14.75,14.75,10612,0.5
10611,3,9.35,,26.1,26.1,10612,0.62
10611,3,9.78,,5.35,5.35,10612,0.52
10611,3,9.87,,7.27,7.27,10612,0.52
10611,3,9.98,,18.52,18.52,10612,0.35
10611,3,10.3,,12.93,12.93,10612,0.43
10611,3,10.52,,8.87,8.87,10612,0.53
10611,3,10.67,,8.77,8.77,10612,0.38
10611,3,10.8,,15.02,15.02,10612,0.33
10611,3,11.05,,11.05,11.05,10612,0.4
10611,3,11.25,,16.33,16.33,10612,0.47
10611,3,11.52,,5.65,5.65,10612,0.75
10611,3,11.6,,14.68,14.68,10612,0.32
10611,3,11.85,,14.42,14.42,10612,0.48
10611,3,12.1,,11.47,11.47,10612,0.75
10611,3,12.28,,14.5,14.5,10612,0.45
10611,3,12.53,,12.22,12.22,10612,0.68
10611,3,12.73,,11.82,11.82,10612,0.22
10611,3,12.93,,7.37,7.37,10612,0.77
10611,3,13.05,,20.08,20.08,10612,0.37
10611,3,13.38,,5.27,5.27,10612,0.52
10611,3,13.47,,12.98,12.98,10612,0.27
10611,3,13.68,,10.92,10.92,10612,0.32
10611,3,13.87,,15.02,15.02,10612,0.45
10611,3,14.12,,10.83,10.83,10612,0.53
10611,3,14.3,,16.28,16.28,10612,0.53
10611,3,14.57,,6.65,6.65,10612,0.4
10611,3,14.68,,6.55,6.55,10612,0.63
10611,3,14.8,,10.7,10.7,10612,0.38
10611,3,14.97,,15.02,15.02,10612,0.62
10611,3,15.22,,13.25,13.25,10612,0.4
10611,3,15.45,,1.7,1.7,10612,0.58
10611,3,15.47,,7.5,14.6,10612,0.4
10611,3,15.6,,7.1,,10612,0.45
10611,3,15.72,,11.12,11.12,10612,0.55
10611,3,15.9,,12.57,13.03,10612,0.72
10611,3,16.1,,0.47,,10612,0.52
10611,3,16.12,,12.37,21.58,10612,0.35
10611,3,16.32,,9.22,,10612,0.43
10611,3,16.48,,9.3,9.3,10612,0.33
10611,3,16.63,,8.98,8.98,10612,0.48
10611,3,16.78,,16.65,21.77,10612,0.38
10611,3,17.05,,5.12,,10612,0.62
10611,3,17.15,,2.68,2.68,10612,0.35
10611,3,17.18,,14.1,14.63,10612,0.17
10611,3,17.42,,0.53,,10612,0.43
10611,3,17.43,,12.4,12.4,10612,0.32
10611,3,17.63,,7.35,21.68,10612,0.38
10611,3,17.77,,14.33,,10612,0.37
10611,3,18.0,,0.32,0.32,10612,0.52
10611,3,18.0,,16.18,29.25,10612,0.28
10611,3,18.27,,13.07,,10612,0.3
10611,3,18.5,,2.17,18.1,10612,0.47
10611,3,18.53,,15.93,,10612,0.48
10611,3,18.8,,11.02,11.02,10612,0.47
10611,3,18.98,,6.9,23.57,10612,0.52
10611,3,19.1,,16.67,,10612,0.57
10611,3,19.37,,14.73,14.73,10612,0.33
10611,3,19.62,,1.62,1.62,10612,0.57
10611,3,19.65,,12.92,12.92,10612,0.4
10611,3,19.87,,9.25,9.25,10612,0.5
10611,3,20.02,,38.73,38.73,10612,0.37
10611,3,20.65,,16.33,16.33,10612,0.32
10611,3,20.93,,12.65,12.65,10612,0.52
10611,3,21.13,,20.28,20.28,10612,0.37
10611,3,21.48,,49.18,49.18,10612,0.38
10611,3,22.3,,35.1,35.1,10612,0.37
10611,3,22.88,,16.4,16.4,10612,0.47
10611,3,23.15,,84.3,84.3,10612,0.38
10611,3,0.57,,22.32,22.32,10612,0.38
10611,3,0.93,,36.4,36.4,10612,0.15
10611,3,1.53,,3.78,3.78,10612,0.43
10611,3,1.6,,28.95,,10612,0.32
10611,3,2.08,,27.33,,10612,0.48
10611,3,2.55,,31.57,,10612,0.33
10611,3,3.07,,,,10612,0.27
10611,4,3.52,,0.27,,10612,0.22
10611,4,3.53,,30.62,,10612,0.3
10611,4,4.03,,0.38,,10612,0.27
10611,4,4.05,,23.87,,10612,0.63
10611,4,4.45,,7.37,,10612,0.2
10611,4,4.57,,8.47,36.77,10612,0.28
10611,4,4.7,,28.3,,10612,0.6
10611,4,5.18,,5.28,20.08,10612,0.63
10611,4,5.27,,14.8,,10612,0.6
10611,4,5.52,,9.12,19.8,10612,0.42
10611,4,5.67,,10.68,,10612,0.48
10611,4,5.85,,24.02,24.02,10612,0.48
10611,4,6.25,,14.87,18.35,10612,0.52
10611,4,6.48,,3.48,,10612,0.35
10611,4,6.55,,14.4,18.52,10612,0.4
10611,4,6.78,,4.12,,10612,0.42
10611,4,6.85,,11.07,11.07,10612,0.33
10611,4,7.03,,3.83,25.62,10612,0.3
10611,4,7.1,,8.95,,10612,0.37
10611,4,7.25,,12.83,,10612,0.37
10611,4,7.47,,0.35,0.35,10612,0.42
10611,4,7.47,,10.83,10.83,10612,0.43
10611,4,7.65,,9.2,9.2,10612,0.38
10611,4,7.8,,12.68,12.68,10612,0.55
10611,4,8.02,,18.33,18.33,10612,0.47
10611,4,8.33,,7.37,7.37,10612,0.57
10611,4,8.45,,12.95,12.95,10612,0.45
10611,4,8.67,,3.72,3.72,10612,0.3
10611,4,8.73,,20.0,20.0,10612,0.42
10611,4,9.07,,14.63,14.63,10612,0.52
10611,4,9.3,,14.68,14.68,10612,0.82
10611,4,9.55,,16.67,16.67,10612,0.5
10611,4,9.83,,0.2,0.2,10612,0.68
10611,4,9.83,,19.82,19.82,10612,0.82
10611,4,10.17,,7.3,7.3,10612,0.33
10611,4,10.28,,14.57,14.57,10612,0.43
10611,4,10.52,,16.85,16.85,10612,0.38
10611,4,10.8,,1.88,1.88,10612,0.43
10611,4,10.83,,10.62,10.62,10612,0.43
10611,4,11.02,,14.73,14.73,10612,0.4
10611,4,11.25,,16.98,16.98,10612,0.5
10611,4,11.53,,10.38,10.38,10612,0.53
10611,4,11.72,,7.47,7.47,10612,0.5
10611,4,11.83,,22.12,22.12,10612,0.32
10611,4,12.2,,12.77,12.77,10612,0.37
10611,4,12.42,,6.95,6.95,10612,0.32
10611,4,12.53,,1.88,1.88,10612,0.47
10611,4,12.57,,29.38,29.38,10612,0.63
10611,4,13.05,,0.22,0.22,10612,0.43
10611,4,13.07,,25.65,25.65,10612,0.58
10611,4,13.48,,1.78,1.78,10612,0.47
10611,4,13.52,,7.37,7.37,10612,0.38
10611,4,13.63,,20.67,20.67,10612,0.38
10611,4,13.98,,6.73,6.73,10612,0.88
10611,4,14.1,,23.88,23.88,10612,0.5
10611,4,14.5,,1.87,1.87,10612,0.63
10611,4,14.53,,7.82,7.82,10612,0.55
10611,4,14.65,,8.65,8.65,10612,0.35
10611,4,14.8,,11.1,11.1,10612,0.5
10611,4,14.98,,11.37,11.37,10612,0.47
10611,4,15.18,,20.62,20.62,10612,0.58
10611,4,15.52,,1.38,1.38,10612,0.93
10611,4,15.55,,5.63,12.77,10612,0.33
10611,4,15.63,,7.13,,10612,0.32
10611,4,15.75,,11.72,11.72,10612,0.33
10611,4,15.95,,8.82,10.57,10612,0.48
10611,4,16.1,,1.75,,10612,0.7
10611,4,16.13,,6.87,27.35,10612,0.48
10611,4,16.23,,20.48,,10612,0.85
10611,4,16.58,,1.77,11.27,10612,0.48
10611,4,16.62,,9.5,,10612,0.7
10611,4,16.77,,1.1,1.1,10612,0.38
10611,4,16.78,,15.32,15.32,10612,0.68
10611,4,17.05,,0.22,7.18,10612,0.47
10611,4,17.05,,6.97,,10612,0.33
10611,4,17.17,,29.57,31.9,10612,0.52
10611,4,17.65,,2.33,,10612,0.6
10611,4,17.7,,0.63,0.63,10612,0.57
10611,4,17.7,,5.9,15.05,10612,0.38
10611,4,17.8,,9.15,,10612,0.28
10611,4,17.95,,0.2,0.2,10612,0.38
10611,4,17.97,,19.98,19.98,10612,0.63
10611,4,18.3,,1.37,20.1,10612,0.55
10611,4,18.32,,15.45,,10612,0.62
10611,4,18.57,,3.28,,10612,0.4
10611,4,18.63,,16.68,16.68,10612,0.3
10611,4,18.9,,1.72,1.72,10612,0.53
10611,4,18.93,,10.6,28.92,10612,0.28
10611,4,19.12,,18.32,,10612,0.43
10611,4,19.42,,9.35,9.35,10612,0.55
10611,4,19.57,,2.12,2.12,10612,0.53
10611,4,19.6,,14.57,14.57,10612,0.53
10611,4,19.85,,8.75,8.75,10612,0.3
10611,4,20.0,,13.13,13.13,10612,0.52
10611,4,20.22,,14.3,14.3,10612,0.05
10611,4,20.45,,27.55,27.55,10612,0.3
10611,4,20.92,,18.43,18.43,10612,0.45
10611,4,21.22,,20.1,20.1,10612,0.48
10611,4,21.55,,25.13,25.13,10612,0.3
10611,4,21.97,,20.92,20.92,10612,1.02
10611,4,22.32,,32.82,32.82,10612,0.4
10611,4,22.87,,18.55,18.55,10612,0.43
10611,4,23.18,,42.38,42.38,10612,0.32
10611,4,23.88,,15.95,15.95,10612,0.92
10611,4,0.15,,23.78,23.78,10612,0.28
10611,4,0.55,,20.33,20.33,10612,0.27
10611,4,0.88,,31.13,31.13,10612,0.17
10611,4,1.4,,21.93,21.93,10612,0.43
10611,4,1.77,,20.22,,10612,0.37
10611,4,2.1,,31.02,,10612,0.2
10611,4,2.62,,28.97,,10612,0.33
10611,4,3.1,,,,10612,0.73
10611,5,3.53,,0.17,,10612,0.4
10611,5,3.53,,28.9,,10612,0.25
10611,5,4.02,,4.67,,10612,0.5
10611,5,4.1,,17.58,,10612,0.38
10611,5,4.4,,13.17,,10612,0.45
10611,5,4.62,,3.67,29.5,10612,0.38
10611,5,4.67,,25.83,,10612,0.23
10611,5,5.1,,21.88,21.88,10612,0.4
10611,5,5.47,,22.0,22.0,10612,0.5
10611,5,5.83,,18.63,18.63,10612,0.45
10611,5,6.15,,23.52,23.52,10612,0.47
10611,5,6.53,,14.42,14.42,10612,0.45
10611,5,6.78,,20.28,20.28,10612,0.53
10611,5,7.12,,16.45,16.45,10612,0.28
10611,5,7.38,,16.73,16.73,10612,0.38
10611,5,7.67,,27.52,27.52,10612,0.25
10611,5,8.13,,8.87,8.87,10612,0.52
10611,5,8.28,,22.25,22.25,10612,0.68
10611,5,8.65,,24.13,24.13,10612,0.42
10611,5,9.05,,1.48,1.48,10612,0.23
10611,5,9.07,,20.28,20.28,10612,0.28
10611,5,9.42,,20.05,20.05,10612,0.35
10611,5,9.75,,9.53,9.53,10612,0.47
10611,5,9.9,,18.0,18.0,10612,0.25
10611,5,10.2,,16.4,16.4,10612,0.35
10611,5,10.48,,9.38,9.38,10612,0.72
10611,5,10.63,,32.8,32.8,10612,0.47
10611,5,11.18,,0.42,0.42,10612,0.5
10611,5,11.18,,14.45,14.45,10612,0.47
10611,5,11.43,,25.17,27.42,10612,0.52
10611,5,11.85,,2.25,,10612,26.33
10611,5,11.88,,0.13,0.13,10612,0.47
10611,5,11.88,,15.02,15.02,10612,0.3
10611,5,12.13,,25.25,25.25,10612,0.38
10611,5,12.57,,7.53,29.32,10612,0.73
10611,5,12.68,,21.78,,10612,0.35
10611,5,13.05,,13.47,13.47,10612,0.38
10611,5,13.27,,2.62,23.32,10612,0.42
10611,5,13.32,,13.53,,10612,0.57
10611,5,13.53,,7.17,,10612,0.6
10611,5,13.67,,20.07,34.68,10612,0.28
10611,5,14.0,,14.62,,10612,0.5
10611,5,14.23,,3.77,22.05,10612,0.4
10611,5,14.3,,18.28,,10612,0.4
10611,5,14.6,,5.42,23.95,10612,0.38
10611,5,14.7,,18.53,,10612,0.43
10611,5,15.0,,4.0,18.18,10612,0.52
10611,5,15.07,,14.18,,10612,0.25
10611,5,15.3,,14.82,14.82,10612,0.62
10611,5,15.55,,7.08,25.43,10612,0.6
10611,5,15.67,,5.67,,10612,0.53
10611,5,15.77,,12.68,,10612,0.37
10611,5,15.98,,5.68,23.75,10612,0.47
10611,5,16.07,,18.07,,10612,0.43
10611,5,16.37,,6.63,20.22,10612,0.18
10611,5,16.48,,13.58,,10612,0.45
10611,5,16.72,,5.38,16.37,10612,0.67
10611,5,16.8,,10.98,,10612,0.37
10611,5,16.98,,13.15,26.22,10612,0.47
10611,5,17.2,,13.07,,10612,0.23
10611,5,17.42,,12.6,25.9,10612,0.28
10611,5,17.63,,13.3,,10612,0.77
10611,5,17.85,,3.2,3.2,10612,0.8
10611,5,17.9,,8.8,8.8,10612,0.63
10611,5,18.05,,20.5,22.28,10612,0.45
10611,5,18.4,,1.78,,10612,0.53
10611,5,18.42,,14.72,14.72,10612,0.35
10611,5,18.67,,11.17,11.17,10612,0.43
10611,5,18.85,,8.9,23.37,10612,0.35
10611,5,19.0,,14.47,,10612,0.25
10611,5,19.25,,18.5,18.5,10612,0.4
10611,5,19.55,,7.62,7.62,10612,0.45
10611,5,19.68,,17.87,17.87,10612,0.2
10611,5,19.98,,13.17,13.17,10612,0.75
10611,5,20.2,,10.97,10.97,10612,0.5
10611,5,20.38,,33.5,33.5,10612,0.5
10611,5,20.93,,10.83,10.83,10612,0.58
10611,5,21.12,,32.53,32.53,10612,0.25
10611,5,21.67,,18.45,18.45,10612,0.72
10611,5,21.97,,10.92,10.92,10612,0.23
10611,5,22.15,,12.53,12.53,10612,0.53
10611,5,22.37,,35.68,35.68,10612,0.45
10611,5,22.95,,8.77,8.77,10612,0.28
10611,5,23.1,,41.92,41.92,10612,0.45
10611,5,23.8,,5.7,5.7,10612,0.35
10611,5,23.9,,16.47,16.47,10612,0.37
10611,5,0.17,,19.78,19.78,10612,0.88
10611,5,0.5,,13.02,13.02,10612,0.68
10611,5,0.72,,18.75,18.75,10612,0.2
10611,5,1.03,,17.95,17.95,10612,0.25
10611,5,1.33,,22.63,,10612,0.37
10611,5,1.7,,32.32,,10612,0.27
10611,5,2.25,,18.75,,10612,0.32
10611,5,2.55,,,,10612,0.5
10611,6,3.53,,1.97,,10612,0.27
10611,6,3.57,,27.8,,10612,0.35
10611,6,4.03,,29.05,,10612,0.73
10611,6,4.52,,1.93,,10612,0.33
10611,6,4.55,,34.83,34.83,10612,0.33
10611,6,5.12,,31.13,31.13,10612,0.28
10611,6,5.63,,29.52,29.52,10612,0.27
10611,6,6.13,,32.98,32.98,10612,0.43
10611,6,6.68,,32.88,32.88,10612,0.53
10611,6,7.23,,14.78,14.78,10612,0.32
10611,6,7.48,,23.83,23.83,10612,0.35
10611,6,7.87,,22.02,22.02,10612,0.83
10611,6,8.23,,18.6,18.6,10612,0.25
10611,6,8.55,,21.8,21.8,10612,0.3
10611,6,8.92,,18.38,18.38,10612,0.18
10611,6,9.22,,17.98,17.98,10612,0.45
10611,6,9.52,,12.7,12.7,10612,0.52
10611,6,9.73,,18.57,18.57,10612,0.52
10611,6,10.05,,13.22,13.22,10612,0.37
10611,6,10.27,,12.52,12.52,10612,0.7
10611,6,10.47,,18.42,18.42,10612,0.48
10611,6,10.78,,16.6,16.6,10612,0.27
10611,6,11.05,,9.02,12.58,10612,0.47
10611,6,11.2,,3.57,,10612,0.38
10611,6,11.27,,16.6,16.6,10612,0.57
10611,6,11.53,,12.87,27.65,10612,0.35
10611,6,11.75,,14.78,,10612,0.43
10611,6,12.0,,10.9,25.5,10612,0.33
10611,6,12.18,,14.6,,10612,0.53
10611,6,12.43,,20.07,23.75,10612,0.47
10611,6,12.77,,3.68,,10612,0.33
10611,6,12.82,,10.35,23.57,10612,0.58
10611,6,13.0,,13.22,,10612,0.7
10611,6,13.22,,11.65,33.48,10612,0.45
10611,6,13.42,,21.83,,10612,0.28
10611,6,13.77,,2.18,19.95,10612,0.43
10611,6,13.82,,17.77,,10612,0.4
10611,6,14.1,,12.82,22.07,10612,0.33
10611,6,14.32,,9.25,,10612,0.55
10611,6,14.47,,11.08,34.95,10612,0.37
10611,6,14.67,,23.87,,10612,0.25
10611,6,15.05,,0.15,10.98,10612,0.35
10611,6,15.07,,10.83,,10612,0.32
10611,6,15.23,,12.47,23.85,10612,0.43
10611,6,15.45,,11.38,,10612,0.58
10611,6,15.63,,24.22,38.28,10612,0.43
10611,6,16.03,,12.32,,10612,0.25
10611,6,16.25,,1.75,,10612,0.28
10611,6,16.27,,7.22,7.22,10612,0.28
10611,6,16.4,,18.8,25.83,10612,0.43
10611,6,16.72,,7.03,,10612,0.42
10611,6,16.83,,7.3,36.8,10612,0.3
10611,6,16.95,,29.5,,10612,0.28
10611,6,17.43,,1.7,1.7,10612,0.45
10611,6,17.47,,15.18,15.18,10612,0.65
10611,6,17.72,,6.85,6.85,10612,0.5
10611,6,17.83,,12.77,12.77,10612,0.47
10611,6,18.05,,16.58,27.7,10612,0.3
10611,6,18.32,,11.12,,10612,0.38
10611,6,18.52,,19.68,19.68,10612,0.37
10611,6,18.83,,5.85,5.85,10612,0.52
10611,6,18.93,,18.38,18.38,10612,0.33
10611,6,19.23,,10.93,10.93,10612,0.37
10611,6,19.42,,23.62,23.62,10612,0.45
10611,6,19.82,,15.1,15.1,10612,0.37
10611,6,20.07,,1.55,1.55,10612,0.38
10611,6,20.1,,35.05,35.05,10612,0.28
10611,6,20.68,,16.38,16.38,10612,0.33
10611,6,20.95,,10.85,10.85,10612,0.28
10611,6,21.13,,29.67,29.67,10612,0.42
10611,6,21.63,,19.93,19.93,10612,0.2
10611,6,21.97,,21.95,21.95,10612,0.42
10611,6,22.32,,33.18,33.18,10612,0.33
10611,6,22.88,,29.42,29.42,10612,0.53
10611,6,23.37,,23.6,23.6,10612,0.28
10611,6,23.77,,22.1,22.1,10612,0.37
10611,6,0.13,,24.03,24.03,10612,0.28
10611,6,0.53,,21.63,21.63,10612,0.45
10611,6,0.88,,25.73,25.73,10612,0.32
10611,6,1.32,,20.05,,10612,0.3
10611,6,1.65,,26.93,,10612,0.38
10611,6,2.1,,30.05,,10612,0.55
10611,6,2.6,,33.07,,10612,0.45
10611,6,3.15,,,,10612,0.55
10611,0,3.48,,1.33,,10612,0.38
10611,0,3.52,,27.92,,10612,0.35
10611,0,3.98,,22.07,,10612,0.25
10611,0,4.35,,0.0,,10612,0.47
10611,0,4.35,,17.62,,10612,0.22
10611,0,4.63,,0.72,24.4,10612,0.38
10611,0,4.65,,23.68,,10612,0.18
10611,0,5.05,,11.15,25.97,10612,0.33
10611,0,5.23,,14.82,,10612,0.22
10611,0,5.48,,10.93,25.52,10612,0.55
10611,0,5.67,,14.58,,10612,0.28
10611,0,5.9,,19.93,19.93,10612,0.53
10611,0,6.23,,12.9,16.82,10612,0.4
10611,0,6.45,,3.92,,10612,0.6
10611,0,6.52,,16.42,22.03,10612,0.38
10611,0,6.78,,5.62,,10612,0.38
10611,0,6.88,,10.75,10.75,10612,0.37
10611,0,7.07,,0.07,14.88,10612,0.45
10611,0,7.07,,10.8,,10612,0.4
10611,0,7.25,,4.02,,10612,0.35
10611,0,7.32,,22.15,22.15,10612,0.37
10611,0,7.68,,5.28,5.28,10612,0.57
10611,0,7.77,,11.08,11.08,10612,0.48
10611,0,7.95,,40.25,40.25,10612,0.6
10611,0,8.62,,12.57,12.57,10612,0.4
10611,0,8.83,,13.53,13.53,10612,0.53
10611,0,9.05,,14.15,14.15,10612,0.32
10611,0,9.3,,7.65,7.65,10612,0.42
10611,0,9.42,,27.18,27.18,10612,0.45
10611,0,9.87,,0.23,0.23,10612,0.38
10611,0,9.88,,10.73,10.73,10612,0.3
10611,0,10.05,,23.97,23.97,10612,0.33
10611,0,10.45,,9.22,9.22,10612,0.43
10611,0,10.62,,16.37,16.37,10612,0.38
10611,0,10.88,,9.4,9.4,10612,0.43
10611,0,11.03,,12.57,12.57,10612,0.37
10611,0,11.25,,18.55,18.55,10612,0.53
10611,0,11.55,,3.18,3.18,10612,0.7
10611,0,11.62,,14.93,14.93,10612,0.77
10611,0,11.87,,20.4,20.4,10612,0.38
10611,0,12.2,,20.28,20.28,10612,0.65
10611,0,12.53,,5.23,5.23,10612,0.43
10611,0,12.62,,19.82,19.82,10612,0.28
10611,0,12.95,,3.97,3.97,10612,0.53
10611,0,13.02,,15.03,15.03,10612,0.28
10611,0,13.27,,12.68,12.68,10612,0.5
10611,0,13.48,,4.8,4.8,10612,0.38
10611,0,13.57,,20.67,20.67,10612,0.67
10611,0,13.9,,18.23,18.23,10612,0.33
10611,0,14.22,,17.58,17.58,10612,0.65
10611,0,14.5,,21.4,21.4,10612,0.48
10611,0,14.87,,5.3,5.3,10612,0.45
10611,0,14.95,,13.42,13.42,10612,0.52
10611,0,15.17,,24.18,24.18,10612,0.57
10611,0,15.58,,1.27,1.27,10612,0.53
10611,0,15.6,,0.02,7.5,10612,0.53
10611,0,15.6,,7.48,,10612,0.35
10611,0,15.72,,18.98,18.98,10612,0.47
10611,0,16.03,,4.98,4.98,10612,0.15
10611,0,16.12,,0.22,44.95,10612,0.7
10611,0,16.13,,12.4,,10612,0.38
10611,0,16.33,,25.1,,10612,0.7
10611,0,16.75,,7.23,,10612,3.15
10611,0,16.87,,0.72,0.72,10612,0.68
10611,0,16.88,,27.48,29.4,10612,0.65
10611,0,17.33,,1.92,,10612,0.33
10611,0,17.37,,5.6,5.6,10612,0.38
10611,0,17.47,,29.18,29.4,10612,0.47
10611,0,17.95,,0.22,,10612,0.53
10611,0,17.95,,2.68,2.68,10612,0.87
10611,0,18.0,,0.62,0.62,10612,0.47
10611,0,18.02,,16.62,16.62,10612,0.55
10611,0,18.28,,1.53,14.53,10612,0.57
10611,0,18.32,,13.0,,10612,0.57
10611,0,18.53,,5.97,25.68,10612,0.47
