origin,day_of_week,decimal_time,wait|10603,wait|10622,wait|14122,destination,travel_time
10603,2,16.88,,10.97,,10604,0.57
10603,2,17.07,,2.38,16.18,10604,1.02
10603,2,17.1,,13.8,,10604,0.5
10603,2,17.33,,11.98,11.98,10604,1.15
10603,2,17.53,,6.57,16.28,10604,0.53
10603,2,17.65,,9.72,,10604,0.75
10603,2,17.8,,16.2,16.2,10604,0.48
10603,2,18.07,,18.35,18.35,10604,0.15
10603,2,18.38,,1.45,18.3,10604,0.47
10603,2,18.4,,16.18,,10604,0.52
10603,2,18.67,,0.67,,10604,1.0
10603,2,18.68,,14.3,14.3,10604,0.7
10603,2,18.92,,3.27,15.28,10604,0.58
10603,2,18.98,,12.02,,10604,0.8
10603,2,19.18,,2.75,19.97,10604,0.9
10603,2,19.22,,17.22,,10604,216.63
10603,2,19.52,,1.62,1.62,10604,0.57
10603,2,19.53,,11.12,11.12,10604,0.53
10603,2,19.72,,15.43,15.43,10604,0.92
10603,2,19.98,,12.23,12.23,10604,0.52
10603,2,20.18,,9.08,9.08,10604,0.85
10603,2,20.33,,28.3,28.3,10604,0.55
10603,2,20.8,,19.33,19.33,10604,0.35
10603,2,21.13,,12.57,12.57,10604,0.73
10603,2,21.33,,38.97,38.97,10604,0.88
10603,2,21.98,,9.18,9.18,10604,0.75
10603,2,22.15,,58.9,58.9,10604,0.33
10603,2,23.12,,0.4,0.4,10604,0.75
10603,2,23.13,,37.87,37.87,10604,0.4
10603,2,23.77,,16.0,16.0,10604,0.8
10603,2,0.03,,22.53,22.53,10604,0.65
10603,2,0.4,,28.03,28.03,10604,0.33
10603,2,0.87,,30.17,30.17,10604,0.62
10603,2,1.37,,15.62,15.62,10604,1.08
10603,2,1.63,,24.7,,10604,0.43
10603,2,2.05,,36.48,,10604,0.53
10603,2,2.65,,,,10604,0.53
10603,3,3.73,,15.77,,10604,0.45
10603,3,4.0,,2.2,,10604,0.08
10603,3,4.03,,16.55,,10604,0.47
10603,3,4.32,,12.77,,10604,0.05
10603,3,4.52,,7.25,29.57,10604,4.03
10603,3,4.65,,22.32,,10604,0.07
10603,3,5.02,,25.78,25.78,10604,0.7
10603,3,5.45,,8.95,37.97,10604,0.53
10603,3,5.6,,29.02,,10604,0.08
10603,3,6.08,,1.07,21.53,10604,0.58
10603,3,6.1,,20.47,,10604,4.3
10603,3,6.43,,16.62,19.47,10604,0.48
10603,3,6.72,,2.85,,10604,0.12
10603,3,6.77,,12.7,12.7,10604,0.67
10603,3,6.97,,14.72,16.58,10604,0.6
10603,3,7.22,,1.87,,10604,0.08
10603,3,7.25,,9.4,9.4,10604,0.78
10603,3,7.4,,13.15,13.15,10604,0.52
10603,3,7.62,,4.97,4.97,10604,0.88
10603,3,7.7,,11.6,11.6,10604,0.87
10603,3,7.9,,14.32,14.32,10604,0.6
10603,3,8.13,,11.25,11.25,10604,0.63
10603,3,8.33,,6.32,6.32,10604,0.52
10603,3,8.43,,20.97,20.97,10604,0.6
10603,3,8.78,,14.22,14.22,10604,0.55
10603,3,9.02,,14.52,14.52,10604,0.87
10603,3,9.27,,24.53,24.53,10604,0.73
10603,3,9.67,,7.3,7.3,10604,1.2
10603,3,9.78,,7.77,7.77,10604,0.42
10603,3,9.92,,17.6,17.6,10604,0.18
10603,3,10.22,,14.55,14.55,10604,0.65
10603,3,10.45,,7.82,7.82,10604,0.62
10603,3,10.58,,8.48,8.48,10604,0.52
10603,3,10.73,,13.05,13.05,10604,0.75
10603,3,10.95,,13.32,13.32,10604,0.88
10603,3,11.17,,16.32,16.32,10604,0.53
10603,3,11.43,,5.62,5.62,10604,0.65
10603,3,11.53,,12.95,12.95,10604,0.4
10603,3,11.75,,12.93,12.93,10604,0.43
10603,3,11.97,,14.37,14.37,10604,1.05
10603,3,12.2,,13.12,13.12,10604,0.6
10603,3,12.42,,10.4,10.4,10604,0.47
10603,3,12.6,,14.83,14.83,10604,1.02
10603,3,12.85,,7.8,7.8,10604,0.98
10603,3,12.97,,20.08,20.08,10604,0.62
10603,3,13.3,,5.88,5.88,10604,0.38
10603,3,13.4,,11.8,11.8,10604,0.92
10603,3,13.6,,11.5,11.5,10604,0.9
10603,3,13.8,,12.43,12.43,10604,0.45
10603,3,14.0,,11.28,11.28,10604,0.72
10603,3,14.18,,16.65,16.65,10604,0.8
10603,3,14.47,,5.48,5.48,10604,1.07
10603,3,14.55,,9.37,9.37,10604,0.87
10603,3,14.72,,10.9,10.9,10604,0.55
10603,3,14.9,,13.18,13.18,10604,0.52
10603,3,15.12,,13.43,13.43,10604,0.97
10603,3,15.33,,1.97,1.97,10604,0.85
10603,3,15.37,,7.1,14.28,10604,0.58
10603,3,15.48,,7.18,,10604,1.03
10603,3,15.62,,10.97,10.97,10604,0.7
10603,3,15.8,,11.7,15.33,10604,0.8
10603,3,15.98,,3.63,,10604,0.68
10603,3,16.05,,10.53,18.13,10604,0.62
10603,3,16.22,,7.6,,10604,0.53
10603,3,16.35,,10.57,10.57,10604,0.82
10603,3,16.53,,8.18,8.18,10604,0.93
10603,3,16.67,,18.55,22.1,10604,0.67
10603,3,16.97,,3.55,,10604,0.48
10603,3,17.03,,3.27,3.27,10604,1.8
10603,3,17.08,,14.17,17.08,10604,2.03
10603,3,17.32,,2.92,,10604,0.9
10603,3,17.37,,10.4,10.4,10604,0.43
10603,3,17.55,,7.73,21.77,10604,0.8
10603,3,17.67,,14.03,,10604,0.78
10603,3,17.9,,0.13,0.13,10604,1.05
10603,3,17.92,,16.75,29.0,10604,1.02
10603,3,18.18,,12.25,,10604,0.78
10603,3,18.4,,4.3,18.2,10604,0.97
10603,3,18.47,,13.9,,10604,0.57
10603,3,18.7,,11.02,11.02,10604,0.6
10603,3,18.88,,24.78,24.78,10604,0.75
10603,3,19.3,,12.67,12.67,10604,0.87
10603,3,19.5,,3.5,3.5,10604,0.57
10603,3,19.57,,12.47,12.47,10604,0.58
10603,3,19.77,,10.18,10.18,10604,0.43
10603,3,19.93,,38.08,38.08,10604,0.43
10603,3,20.57,,17.58,17.58,10604,0.53
10603,3,20.87,,11.78,11.78,10604,0.1
10603,3,21.07,,19.68,19.68,10604,0.48
10603,3,21.38,,49.67,49.67,10604,0.87
10603,3,22.22,,35.57,35.57,10604,0.62
10603,3,22.82,,15.77,15.77,10604,0.53
10603,3,23.07,,84.32,84.32,10604,0.42
10603,3,0.48,,23.37,23.37,10604,0.55
10603,3,0.87,,33.48,33.48,10604,0.68
10603,3,1.43,,7.17,7.17,10604,0.58
10603,3,1.55,,28.58,,10604,0.47
10603,3,2.02,,28.1,,10604,0.42
10603,3,2.48,,30.37,,10604,0.28
10603,3,3.0,,,,10604,3.68
10603,4,3.48,,0.08,,10604,0.15
10603,4,3.48,,28.53,,10604,0.55
10603,4,3.97,,26.98,,10604,0.38
10603,4,4.42,,6.32,,10604,0.05
10603,4,4.52,,34.95,34.95,10604,0.37
10603,4,5.1,,19.88,19.88,10604,0.53
10603,4,5.43,,20.05,20.05,10604,0.58
10603,4,5.77,,23.97,23.97,10604,0.47
10603,4,6.17,,14.8,18.62,10604,0.52
10603,4,6.42,,3.82,,10604,0.07
10603,4,6.47,,13.37,17.02,10604,0.52
10603,4,6.7,,3.65,,10604,0.12
10603,4,6.75,,12.42,12.42,10604,0.58
10603,4,6.97,,4.78,23.67,10604,0.67
10603,4,7.05,,7.92,,10604,0.05
10603,4,7.17,,10.97,,10604,0.12
10603,4,7.35,,2.08,2.08,10604,1.07
10603,4,7.4,,10.75,10.75,10604,0.78
10603,4,7.57,,7.15,7.15,10604,0.62
10603,4,7.68,,14.85,14.85,10604,0.58
10603,4,7.93,,17.2,17.2,10604,0.6
10603,4,8.22,,8.85,8.85,10604,0.48
10603,4,8.37,,12.88,12.88,10604,0.37
10603,4,8.58,,4.97,4.97,10604,0.6
10603,4,8.67,,18.42,18.42,10604,0.63
10603,4,8.98,,13.17,13.17,10604,0.97
10603,4,9.2,,16.22,16.22,10604,0.53
10603,4,9.47,,15.0,15.0,10604,0.83
10603,4,9.72,,1.5,1.5,10604,1.48
10603,4,9.73,,20.67,20.67,10604,0.45
10603,4,10.08,,6.63,6.63,10604,0.47
10603,4,10.2,,13.42,13.42,10604,0.68
10603,4,10.42,,17.65,17.65,10604,0.92
10603,4,10.72,,2.02,2.02,10604,0.77
10603,4,10.75,,10.78,10.78,10604,0.63
10603,4,10.93,,14.82,14.82,10604,0.58
10603,4,11.17,,16.77,16.77,10604,0.77
10603,4,11.45,,9.67,9.67,10604,0.6
10603,4,11.62,,8.62,8.62,10604,0.62
10603,4,11.75,,21.03,21.03,10604,0.8
10603,4,12.12,,13.67,13.67,10604,1.35
10603,4,12.33,,7.53,7.53,10604,0.92
10603,4,12.47,,1.17,1.17,10604,0.52
10603,4,12.48,,28.42,28.42,10604,0.78
10603,4,12.95,,2.0,2.0,10604,0.78
10603,4,12.98,,23.87,23.87,10604,0.58
10603,4,13.38,,2.92,2.92,10604,0.63
10603,4,13.43,,7.78,7.78,10604,0.65
10603,4,13.57,,17.1,17.1,10604,0.63
10603,4,13.85,,10.43,10.43,10604,0.68
10603,4,14.02,,21.93,21.93,10604,0.6
10603,4,14.38,,2.0,2.0,10604,0.93
10603,4,14.42,,6.02,6.02,10604,1.33
10603,4,14.52,,11.9,11.9,10604,0.9
10603,4,14.72,,10.85,10.85,10604,0.63
10603,4,14.9,,10.5,10.5,10604,0.97
10603,4,15.08,,20.58,20.58,10604,0.9
10603,4,15.42,,1.08,1.08,10604,0.78
10603,4,15.43,,6.5,9.6,10604,0.32
10603,4,15.55,,3.1,,10604,0.48
10603,4,15.6,,16.3,16.3,10604,1.23
10603,4,15.87,,6.18,9.53,10604,0.43
10603,4,15.97,,3.35,,10604,0.73
10603,4,16.03,,7.43,27.52,10604,0.58
10603,4,16.15,,20.08,,10604,0.53
10603,4,16.48,,1.38,11.02,10604,0.43
10603,4,16.52,,9.63,,10604,0.42
10603,4,16.67,,1.5,1.5,10604,0.65
10603,4,16.7,,15.95,15.95,10604,0.38
10603,4,16.97,,0.47,6.53,10604,0.82
10603,4,16.97,,6.07,,10604,0.55
10603,4,17.07,,30.47,30.47,10604,0.7
10603,4,17.58,,0.57,2.83,10604,0.8
10603,4,17.58,,2.27,,10604,0.65
10603,4,17.63,,4.62,14.4,10604,0.42
10603,4,17.7,,9.78,,10604,0.57
10603,4,17.87,,0.93,0.93,10604,0.53
10603,4,17.88,,19.23,19.23,10604,0.63
10603,4,18.2,,1.28,19.78,10604,0.53
10603,4,18.22,,16.82,,10604,0.65
10603,4,18.5,,1.68,,10604,0.65
10603,4,18.53,,16.45,16.45,10604,0.53
10603,4,18.8,,3.92,3.92,10604,0.82
10603,4,18.87,,9.25,27.93,10604,0.63
10603,4,19.02,,18.68,,10604,0.77
10603,4,19.33,,9.48,9.48,10604,0.67
10603,4,19.5,,1.6,1.6,10604,0.38
10603,4,19.52,,15.02,15.02,10604,0.58
10603,4,19.77,,7.97,7.97,10604,0.37
10603,4,19.9,,14.1,14.1,10604,0.92
10603,4,20.13,,13.88,13.88,10604,4.0
10603,4,20.37,,27.93,27.93,10604,0.63
10603,4,20.83,,18.62,18.62,10604,0.33
10603,4,21.15,,19.43,19.43,10604,0.52
10603,4,21.47,,25.02,25.02,10604,0.6
10603,4,21.88,,21.13,21.13,10604,0.73
10603,4,22.23,,33.05,33.05,10604,0.62
10603,4,22.78,,19.85,19.85,10604,0.33
10603,4,23.12,,38.43,38.43,10604,0.5
10603,4,23.77,,18.45,18.45,10604,0.7
10603,4,0.07,,24.12,24.12,10604,0.52
10603,4,0.47,,20.78,20.78,10604,0.57
10603,4,0.82,,29.17,29.17,10604,0.5
10603,4,1.3,,23.03,23.03,10604,0.52
10603,4,1.68,,20.15,,10604,0.43
10603,4,2.02,,30.88,,10604,0.48
10603,4,2.53,,29.53,,10604,0.77
10603,4,3.03,,,,10604,0.53
10603,5,3.47,,29.48,,10604,0.37
10603,5,3.97,,5.07,,10604,0.12
10603,5,4.05,,17.77,,10604,0.35
10603,5,4.33,,12.25,,10604,0.13
10603,5,4.55,,4.52,28.7,10604,0.52
10603,5,4.62,,24.18,,10604,0.07
10603,5,5.02,,22.47,22.47,10604,0.53
10603,5,5.4,,21.37,21.37,10604,0.48
10603,5,5.75,,20.4,20.4,10604,0.88
10603,5,6.1,,21.8,21.8,10604,0.48
10603,5,6.45,,14.77,14.77,10604,0.4
10603,5,6.7,,21.52,21.52,10604,0.55
10603,5,7.07,,15.57,15.57,10604,0.42
10603,5,7.32,,16.33,16.33,10604,0.45
10603,5,7.6,,26.75,26.75,10604,1.3
10603,5,8.03,,9.43,9.43,10604,1.15
10603,5,8.2,,22.02,22.02,10604,0.75
10603,5,8.57,,23.05,23.05,10604,0.88
10603,5,8.95,,1.5,1.5,10604,1.62
10603,5,8.97,,21.88,21.88,10604,0.68
10603,5,9.33,,19.95,19.95,10604,0.62
10603,5,9.67,,10.9,10.9,10604,0.52
10603,5,9.85,,15.22,15.22,10604,0.43
10603,5,10.1,,17.27,17.27,10604,0.67
10603,5,10.4,,9.82,9.82,10604,0.93
10603,5,10.55,,31.08,31.08,10604,1.18
10603,5,11.07,,1.08,1.08,10604,0.88
10603,5,11.08,,15.6,15.6,10604,1.0
10603,5,11.35,,26.27,26.27,10604,0.52
10603,5,11.78,,1.03,1.03,10604,0.77
10603,5,11.8,,5.05,13.45,10604,0.75
10603,5,11.88,,8.4,,10604,77.55
10603,5,12.03,,26.77,26.77,10604,0.7
10603,5,12.48,,7.18,28.97,10604,0.7
10603,5,12.6,,21.78,,10604,1.15
10603,5,12.97,,13.63,13.63,10604,0.93
10603,5,13.18,,3.03,23.62,10604,0.45
10603,5,13.23,,12.75,,10604,0.37
10603,5,13.45,,7.83,,10604,0.98
10603,5,13.58,,20.35,33.58,10604,0.53
10603,5,13.92,,13.23,,10604,0.63
10603,5,14.13,,2.78,21.97,10604,1.22
10603,5,14.18,,19.18,,10604,0.6
10603,5,14.5,,6.28,22.95,10604,0.45
10603,5,14.62,,16.67,,10604,0.75
10603,5,14.88,,5.1,18.82,10604,1.75
10603,5,14.97,,13.72,,10604,0.7
10603,5,15.2,,17.88,17.88,10604,1.03
10603,5,15.5,,5.63,24.15,10604,0.4
10603,5,15.6,,5.47,,10604,0.13
10603,5,15.68,,13.05,,10604,0.68
10603,5,15.9,,5.22,23.3,10604,0.48
10603,5,15.98,,18.08,,10604,0.38
10603,5,16.28,,7.73,19.73,10604,0.62
10603,5,16.42,,12.0,,10604,0.43
10603,5,16.62,,4.85,17.08,10604,0.73
10603,5,16.7,,12.23,,10604,0.67
10603,5,16.9,,13.45,25.93,10604,0.88
10603,5,17.13,,12.48,,10604,0.33
10603,5,17.33,,12.02,25.75,10604,1.4
10603,5,17.53,,13.73,,10604,0.83
10603,5,17.77,,3.17,3.17,10604,0.77
10603,5,17.82,,9.15,9.15,10604,0.8
10603,5,17.97,,20.3,22.8,10604,0.82
10603,5,18.32,,2.5,,10604,0.62
10603,5,18.35,,14.7,14.7,10604,0.47
10603,5,18.6,,11.77,11.77,10604,0.53
10603,5,18.8,,9.67,22.02,10604,0.53
10603,5,18.95,,12.35,,10604,0.3
10603,5,19.17,,16.37,16.37,10604,0.82
10603,5,19.43,,11.33,11.33,10604,0.57
10603,5,19.62,,16.85,16.85,10604,0.37
10603,5,19.9,,12.52,12.52,10604,0.53
10603,5,20.12,,10.3,10.3,10604,0.75
10603,5,20.28,,33.63,33.63,10604,0.47
10603,5,20.85,,12.88,12.88,10604,0.67
10603,5,21.05,,31.03,31.03,10604,0.53
10603,5,21.57,,18.77,18.77,10604,0.43
10603,5,21.88,,10.45,10.45,10604,0.55
10603,5,22.07,,13.07,13.07,10604,0.53
10603,5,22.28,,34.68,34.68,10604,0.52
10603,5,22.85,,9.45,9.45,10604,0.83
10603,5,23.02,,42.05,42.05,10604,0.43
10603,5,23.72,,7.73,7.73,10604,0.52
10603,5,23.85,,14.65,14.65,10604,0.35
10603,5,0.08,,19.68,19.68,10604,0.48
10603,5,0.42,,14.45,14.45,10604,0.5
10603,5,0.65,,16.87,16.87,10604,0.42
10603,5,0.93,,19.22,19.22,10604,0.6
10603,5,1.27,,23.77,,10604,0.3
10603,5,1.65,,29.27,,10604,0.33
10603,5,2.15,,20.22,,10604,1.23
10603,5,2.48,,,,10604,0.3
10603,6,3.5,,27.1,,10604,0.48
10603,6,3.97,,10.07,,10604,0.13
10603,6,4.13,,19.37,,10604,0.35
10603,6,4.45,,1.9,,10604,0.1
10603,6,4.48,,33.8,33.8,10604,0.85
10603,6,5.05,,30.8,30.8,10604,0.42
10603,6,5.57,,31.07,31.07,10604,0.55
10603,6,6.08,,32.93,32.93,10604,0.47
10603,6,6.63,,31.28,31.28,10604,0.27
10603,6,7.15,,16.57,16.57,10604,0.65
10603,6,7.42,,22.48,22.48,10604,0.6
10603,6,7.8,,23.18,23.18,10604,0.37
10603,6,8.18,,18.27,18.27,10604,0.72
10603,6,8.48,,22.15,22.15,10604,0.58
10603,6,8.85,,16.57,16.57,10604,0.37
10603,6,9.13,,18.67,18.67,10604,0.7
10603,6,9.45,,12.85,12.85,10604,0.45
10603,6,9.67,,18.48,18.48,10604,0.45
10603,6,9.97,,12.38,12.38,10604,0.5
10603,6,10.17,,13.05,13.05,10604,1.12
10603,6,10.38,,18.82,18.82,10604,0.48
10603,6,10.7,,18.17,18.17,10604,0.37
10603,6,11.0,,7.38,10.28,10604,0.37
10603,6,11.13,,2.9,,10604,0.12
10603,6,11.18,,16.72,16.72,10604,0.65
10603,6,11.45,,13.85,27.92,10604,0.47
10603,6,11.68,,14.07,,10604,0.55
10603,6,11.92,,10.47,24.85,10604,0.63
10603,6,12.1,,14.38,,10604,0.9
10603,6,12.33,,19.15,24.43,10604,0.68
10603,6,12.65,,5.28,,10604,1.15
10603,6,12.75,,9.93,23.48,10604,1.03
10603,6,12.92,,13.55,,10604,1.25
10603,6,13.13,,11.43,32.92,10604,0.72
10603,6,13.33,,21.48,,10604,0.55
10603,6,13.68,,3.83,20.65,10604,0.78
10603,6,13.75,,16.82,,10604,0.52
10603,6,14.03,,12.57,21.73,10604,0.67
10603,6,14.23,,9.17,,10604,0.6
10603,6,14.38,,10.92,35.08,10604,0.53
10603,6,14.57,,22.7,,10604,0.7
10603,6,14.95,,1.47,,10604,1.77
10603,6,14.98,,10.68,10.68,10604,1.15
10603,6,15.15,,13.3,24.25,10604,0.77
10603,6,15.37,,10.95,,10604,0.5
10603,6,15.55,,24.15,36.58,10604,0.42
10603,6,15.97,,12.15,,10604,0.57
10603,6,16.17,,0.28,,10604,1.22
10603,6,16.17,,9.33,9.33,10604,2.57
10603,6,16.32,,18.22,25.22,10604,0.63
10603,6,16.63,,7.0,,10604,0.85
10603,6,16.75,,8.88,36.8,10604,0.57
10603,6,16.88,,27.92,,10604,0.43
10603,6,17.35,,1.13,1.13,10604,0.63
10603,6,17.38,,14.85,14.85,10604,0.9
10603,6,17.62,,8.12,8.12,10604,0.62
10603,6,17.75,,12.57,12.57,10604,0.47
10603,6,17.97,,16.6,28.35,10604,0.68
10603,6,18.25,,11.75,,10604,0.85
10603,6,18.43,,17.22,17.22,10604,0.82
10603,6,18.73,,8.17,8.17,10604,0.63
10603,6,18.87,,17.65,17.65,10604,0.92
10603,6,19.15,,11.12,11.12,10604,0.4
10603,6,19.35,,18.45,18.45,10604,0.47
10603,6,19.65,,18.55,18.55,10604,5.62
10603,6,19.97,,1.9,1.9,10604,1.12
10603,6,19.98,,32.6,32.6,10604,0.53
10603,6,20.53,,20.45,20.45,10604,0.65
10603,6,20.87,,10.9,10.9,10604,0.53
10603,6,21.05,,30.05,30.05,10604,0.43
10603,6,21.55,,18.62,18.62,10604,0.48
10603,6,21.87,,22.42,22.42,10604,0.62
10603,6,22.23,,33.05,33.05,10604,4.08
10603,6,22.8,,31.12,31.12,10604,1.17
10603,6,23.32,,21.9,21.9,10604,0.52
10603,6,23.68,,23.9,23.9,10604,0.53
10603,6,0.07,,23.82,23.82,10604,0.47
10603,6,0.47,,19.03,19.03,10604,0.58
10603,6,0.78,,27.38,27.38,10604,0.68
10603,6,1.25,,21.38,,10604,0.48
10603,6,1.6,,25.43,,10604,0.27
10603,6,2.02,,29.98,,10604,0.67
10603,6,2.52,,33.75,,10604,0.57
10603,6,3.08,,,,10604,0.48
10603,0,3.43,,28.92,,10604,0.33
10603,0,3.92,,19.3,,10604,0.1
10603,0,4.23,,3.53,,10604,0.63
10603,0,4.3,,16.7,,10604,0.05
10603,0,4.58,,2.2,23.65,10604,0.42
10603,0,4.62,,21.45,,10604,0.05
10603,0,4.97,,15.45,27.48,10604,0.33
10603,0,5.23,,12.03,,10604,0.0
10603,0,5.43,,10.18,23.37,10604,0.25
10603,0,5.6,,13.18,,10604,0.1
10603,0,5.82,,22.42,22.42,10604,0.52
10603,0,6.18,,11.37,15.02,10604,0.27
10603,0,6.38,,3.65,,10604,0.1
10603,0,6.43,,21.68,21.68,10604,0.48
10603,0,6.8,,10.6,10.6,10604,0.52
10603,0,6.98,,11.4,14.72,10604,0.62
10603,0,7.17,,3.32,,10604,0.15
10603,0,7.22,,21.98,21.98,10604,0.6
10603,0,7.58,,6.1,6.1,10604,0.67
10603,0,7.7,,10.97,10.97,10604,0.45
10603,0,7.87,,39.82,39.82,10604,0.5
10603,0,8.53,,12.57,12.57,10604,0.65
10603,0,8.75,,14.93,14.93,10604,0.83
10603,0,9.0,,13.85,13.85,10604,0.63
10603,0,9.23,,6.43,6.43,10604,1.02
10603,0,9.33,,25.83,25.83,10604,0.55
10603,0,9.77,,0.37,0.37,10604,0.45
10603,0,9.77,,12.1,12.1,10604,0.93
10603,0,9.97,,23.82,23.82,10604,0.53
10603,0,10.37,,9.45,9.45,10604,0.85
10603,0,10.53,,16.9,16.9,10604,0.6
10603,0,10.82,,8.08,8.08,10604,0.43
10603,0,10.95,,13.38,13.38,10604,0.98
10603,0,11.17,,18.18,18.18,10604,0.77
10603,0,11.47,,4.25,4.25,10604,0.95
10603,0,11.53,,11.95,11.95,10604,0.43
10603,0,11.73,,20.67,20.67,10604,0.8
10603,0,12.08,,21.7,21.7,10604,0.7
10603,0,12.45,,6.55,6.55,10604,0.9
10603,0,12.55,,17.23,17.23,10604,0.52
10603,0,12.85,,5.92,5.92,10604,1.05
10603,0,12.93,,14.85,14.85,10604,0.53
10603,0,13.18,,12.4,12.4,10604,0.65
10603,0,13.4,,5.97,5.97,10604,0.6
10603,0,13.5,,19.68,19.68,10604,0.42
10603,0,13.82,,16.95,16.95,10604,0.55
10603,0,14.1,,16.6,16.6,10604,0.68
10603,0,14.38,,21.87,21.87,10604,2.07
10603,0,14.77,,6.35,6.35,10604,0.72
10603,0,14.87,,12.57,12.57,10604,0.97
10603,0,15.08,,23.57,23.57,10604,1.3
10603,0,15.47,,0.35,0.35,10604,0.85
10603,0,15.47,,1.92,8.55,10604,0.68
10603,0,15.5,,6.63,,10604,0.63
10603,0,15.62,,15.28,15.28,10604,0.9
10603,0,15.87,,9.0,9.12,10604,0.65
10603,0,16.02,,0.12,,10604,0.75
10603,0,16.02,,12.98,46.13,10604,0.85
10603,0,16.23,,27.87,,10604,0.58
10603,0,16.7,,5.28,,10604,0.62
10603,0,16.8,,1.2,1.2,10604,1.05
10603,0,16.82,,25.85,27.4,10604,0.62
10603,0,17.25,,1.55,,10604,0.73
10603,0,17.27,,4.87,4.87,10604,0.8
10603,0,17.35,,30.48,31.65,10604,1.23
10603,0,17.85,,1.17,,10604,0.55
10603,0,17.88,,1.52,1.52,10604,0.5
10603,0,17.9,,0.57,0.57,10604,0.85
10603,0,17.92,,18.02,18.02,10604,0.75
10603,0,18.22,,0.42,13.27,10604,0.92
10603,0,18.22,,12.85,,10604,0.72
10603,0,18.43,,7.6,27.72,10604,0.7
10603,0,18.57,,20.12,,10604,0.38
10603,0,18.9,,6.83,20.67,10604,0.38
10603,0,19.02,,13.83,,10604,0.48
10603,0,19.23,,8.03,8.03,10604,0.63
10603,0,19.37,,12.93,12.93,10604,0.52
10603,0,19.58,,14.07,14.07,10604,0.85
10603,0,19.82,,3.17,3.17,10604,0.63
10603,0,19.88,,16.28,16.28,10604,0.45
10603,0,20.15,,12.8,12.8,10604,0.73
10603,0,20.37,,27.62,27.62,10604,0.53
10603,0,20.82,,16.43,16.43,10604,0.57
10603,0,21.1,,14.35,14.35,10604,0.83
10603,0,21.33,,34.92,34.92,10604,0.6
