origin,day_of_week,decimal_time,wait|10528,wait|10565,destination,travel_time
10548,2,3.5,,29.68,10549,0.67
10548,2,3.98,,28.47,10549,0.42
10548,2,4.47,,23.32,10549,0.33
10548,2,4.85,,27.95,10549,0.47
10548,2,5.32,,13.42,10549,0.7
10548,2,5.53,,14.82,10549,0.42
10548,2,5.78,,13.52,10549,0.48
10548,2,6.02,,13.75,10549,0.88
10548,2,6.23,,13.05,10549,1.08
10548,2,6.45,,10.37,10549,0.45
10548,2,6.63,,9.8,10549,0.6
10548,2,6.8,,9.87,10549,0.87
10548,2,6.97,,4.98,10549,0.8
10548,2,7.03,,3.83,10549,1.12
10548,2,7.1,,16.32,10549,0.65
10548,2,7.38,,13.27,10549,0.98
10548,2,7.6,,0.35,10549,0.72
10548,2,7.6,,0.77,10549,0.68
10548,2,7.62,,12.88,10549,0.45
10548,2,7.83,,4.8,10549,0.72
10548,2,7.92,,2.75,10549,0.97
10548,2,7.95,,9.42,10549,0.57
10548,2,8.12,,1.9,10549,0.8
10548,2,8.15,,8.33,10549,0.72
10548,2,8.28,,8.22,10549,0.55
10548,2,8.42,,11.22,10549,1.3
10548,2,8.62,,10.15,10549,0.95
10548,2,8.78,,6.93,10549,0.82
10548,2,8.9,,9.07,10549,1.65
10548,2,9.05,,13.15,10549,1.07
10548,2,9.27,,11.33,10549,0.83
10548,2,9.45,,25.73,10549,0.58
10548,2,9.88,,4.65,10549,0.58
10548,2,9.97,,19.68,10549,0.8
10548,2,10.28,,6.47,10549,0.57
10548,2,10.4,,18.93,10549,1.1
10548,2,10.72,,3.43,10549,0.9
10548,2,10.77,,18.88,10549,0.62
10548,2,11.08,,7.62,10549,1.48
10548,2,11.22,,16.52,10549,0.48
10548,2,11.48,,8.02,10549,0.82
10548,2,11.62,,17.52,10549,0.7
10548,2,11.92,,21.13,10549,1.65
10548,2,12.27,,11.95,10549,0.82
10548,2,12.47,,14.98,10549,0.83
10548,2,12.72,,5.62,10549,1.02
10548,2,12.8,,12.43,10549,1.02
10548,2,13.02,,19.3,10549,1.58
10548,2,13.33,,16.43,10549,0.58
10548,2,13.6,,6.28,10549,1.2
10548,2,13.72,,6.0,10549,0.85
10548,2,13.82,,7.82,10549,0.72
10548,2,13.95,,9.97,10549,0.78
10548,2,14.12,,7.33,10549,0.85
10548,2,14.23,,21.0,10549,0.63
10548,2,14.58,,0.62,10549,1.67
10548,2,14.58,,12.98,10549,1.17
10548,2,14.8,,0.3,10549,1.07
10548,2,14.82,,7.62,10549,0.63
10548,2,14.93,,12.25,10549,0.92
10548,2,15.15,,7.23,10549,0.48
10548,2,15.27,,8.78,10549,1.32
10548,2,15.42,,3.28,10549,0.75
