origin,day_of_week,decimal_time,wait|10603,wait|10622,wait|14122,destination,travel_time
15366,3,13.28,,,22.82,10632,0.53
15366,3,13.65,,,0.52,10632,1.53
15366,3,13.67,,,11.12,10632,1.22
15366,3,13.85,,,13.27,10632,0.42
15366,3,14.07,,,16.78,10632,1.02
15366,3,14.35,,,12.03,10632,0.33
15366,3,14.55,,,18.43,10632,0.45
15366,3,14.87,,,2.43,10632,0.63
15366,3,14.9,,,7.38,10632,0.42
15366,3,15.02,,,15.4,10632,0.88
15366,3,15.28,,,22.53,10632,0.75
15366,3,15.65,,,8.9,10632,0.63
15366,3,15.8,,,0.85,10632,0.55
15366,3,15.82,,,13.9,10632,0.42
15366,3,16.05,,,7.57,10632,0.45
15366,3,16.17,,,8.88,10632,0.4
15366,3,16.32,,,24.0,10632,0.57
15366,3,16.72,,,7.58,10632,0.72
15366,3,16.85,,,9.1,10632,0.47
15366,3,17.0,,,19.65,10632,0.53
15366,3,17.33,,,5.13,10632,1.18
15366,3,17.42,,,16.52,10632,0.92
15366,3,17.68,,,9.73,10632,0.43
15366,3,17.85,,,21.73,10632,0.63
15366,3,18.22,,,5.0,10632,0.5
15366,3,18.3,,,28.75,10632,0.67
15366,3,18.78,,,13.13,10632,0.5
15366,3,19.0,,,11.53,10632,0.52
15366,3,19.18,,,22.15,10632,13.02
15366,3,19.55,,,13.85,10632,0.75
15366,3,19.78,,,1.62,10632,0.43
15366,3,19.82,,,14.65,10632,0.52
15366,3,20.05,,,7.57,10632,0.38
15366,3,20.18,,,38.0,10632,0.33
15366,3,20.82,,,16.7,10632,0.42
15366,3,21.1,,,13.5,10632,0.47
15366,3,21.32,,,17.58,10632,1.05
15366,3,21.62,,,50.02,10632,0.33
15366,3,22.45,,,36.8,10632,0.33
15366,3,23.07,,,15.78,10632,0.43
15366,3,23.32,,,84.45,10632,0.35
15366,3,0.73,,,28.95,10632,0.35
15366,3,1.22,,,33.02,10632,0.77
15366,3,1.77,,,0.18,10632,0.47
15366,3,1.77,,,,10632,0.62
15366,4,4.73,,,39.08,10632,0.78
15366,4,5.38,,,19.45,10632,0.38
15366,4,5.7,,,22.1,10632,0.62
15366,4,6.07,,,21.82,10632,0.57
15366,4,6.43,,,20.67,10632,1.2
15366,4,6.78,,,15.52,10632,0.92
15366,4,7.03,,,15.87,10632,0.82
15366,4,7.3,,,25.08,10632,0.5
15366,4,7.72,,,0.42,10632,0.48
15366,4,7.73,,,17.92,10632,0.58
15366,4,8.03,,,5.5,10632,0.65
15366,4,8.12,,,11.08,10632,0.42
15366,4,8.3,,,14.8,10632,0.67
15366,4,8.55,,,6.9,10632,0.4
15366,4,8.67,,,13.02,10632,0.53
15366,4,8.88,,,3.17,10632,0.55
15366,4,8.93,,,20.23,10632,0.68
15366,4,9.27,,,14.58,10632,0.43
15366,4,9.52,,,14.67,10632,0.47
15366,4,9.77,,,16.27,10632,0.4
15366,4,10.03,,,0.12,10632,0.42
15366,4,10.03,,,27.73,10632,0.37
15366,4,10.5,,,0.55,10632,0.7
15366,4,10.5,,,12.08,10632,0.75
15366,4,10.7,,,19.33,10632,0.55
15366,4,11.03,,,3.73,10632,1.65
15366,4,11.22,,,16.35,10632,0.42
15366,4,11.48,,,16.85,10632,0.4
15366,4,11.77,,,9.17,10632,0.42
15366,4,11.92,,,7.45,10632,0.6
15366,4,12.03,,,23.8,10632,0.83
15366,4,12.43,,,13.1,10632,0.65
15366,4,12.65,,,4.07,10632,0.35
15366,4,12.72,,,2.65,10632,0.35
15366,4,12.77,,,30.12,10632,0.6
15366,4,13.27,,,0.4,10632,0.58
15366,4,13.27,,,26.43,10632,0.62
15366,4,13.72,,,1.7,10632,0.65
15366,4,13.75,,,6.02,10632,0.7
15366,4,13.85,,,24.03,10632,0.57
15366,4,14.25,,,6.15,10632,0.6
15366,4,14.35,,,25.2,10632,1.15
15366,4,14.77,,,0.43,10632,0.43
15366,4,14.77,,,7.83,10632,0.52
15366,4,14.9,,,6.8,10632,0.65
15366,4,15.02,,,13.73,10632,0.65
15366,4,15.25,,,22.32,10632,0.65
15366,4,15.62,,,18.62,10632,1.33
15366,4,15.93,,,1.47,10632,0.77
15366,4,15.95,,,6.27,10632,0.52
15366,4,16.05,,,10.42,10632,0.88
15366,4,16.23,,,9.3,10632,0.55
15366,4,16.38,,,26.38,10632,0.52
15366,4,16.83,,,11.32,10632,0.63
15366,4,17.02,,,0.33,10632,0.53
15366,4,17.02,,,17.77,10632,0.47
15366,4,17.32,,,8.72,10632,0.75
15366,4,17.47,,,30.33,10632,0.62
15366,4,17.97,,,0.92,10632,0.47
15366,4,17.98,,,11.82,10632,0.5
15366,4,18.18,,,0.63,10632,0.4
15366,4,18.18,,,20.05,10632,0.42
15366,4,18.52,,,18.93,10632,0.52
15366,4,18.83,,,16.67,10632,0.37
15366,4,19.12,,,0.83,10632,0.48
15366,4,19.13,,,29.25,10632,0.5
15366,4,19.62,,,9.97,10632,1.0
15366,4,19.78,,,0.18,10632,0.7
15366,4,19.78,,,15.17,10632,0.7
15366,4,20.03,,,8.23,10632,0.7
15366,4,20.18,,,15.12,10632,0.47
15366,4,20.43,,,10.97,10632,0.47
15366,4,20.62,,,28.2,10632,0.45
15366,4,21.08,,,18.45,10632,0.4
15366,4,21.38,,,20.28,10632,0.82
15366,4,21.73,,,25.43,10632,0.32
15366,4,22.15,,,24.03,10632,0.8
15366,4,22.55,,,30.77,10632,0.13
15366,4,23.07,,,16.38,10632,0.37
15366,4,23.33,,,43.6,10632,0.38
15366,4,0.07,,,17.1,10632,0.57
15366,4,0.35,,,19.38,10632,0.77
15366,4,0.67,,,28.63,10632,0.32
15366,4,1.15,,,28.17,10632,3.3
15366,4,1.62,,,18.45,10632,0.62
15366,4,1.93,,,,10632,0.58
15366,5,4.75,,,31.48,10632,0.53
15366,5,5.28,,,25.07,10632,0.3
15366,5,5.7,,,18.63,10632,0.3
15366,5,6.02,,,18.38,10632,0.23
15366,5,6.32,,,25.28,10632,0.43
15366,5,6.73,,,13.2,10632,0.55
15366,5,6.95,,,21.7,10632,0.6
15366,5,7.32,,,13.4,10632,0.37
15366,5,7.53,,,20.17,10632,0.72
15366,5,7.88,,,26.35,10632,0.4
15366,5,8.32,,,10.35,10632,0.43
15366,5,8.48,,,22.97,10632,0.45
15366,5,8.87,,,23.87,10632,0.93
15366,5,9.27,,,0.03,10632,0.92
15366,5,9.27,,,19.28,10632,0.88
15366,5,9.6,,,21.68,10632,0.45
15366,5,9.95,,,7.22,10632,0.37
15366,5,10.07,,,19.78,10632,2.45
15366,5,10.4,,,16.37,10632,0.52
15366,5,10.68,,,8.65,10632,0.47
15366,5,10.82,,,34.78,10632,0.42
15366,5,11.4,,,5.28,10632,0.62
15366,5,11.48,,,12.73,10632,1.27
15366,5,11.7,,,25.13,10632,3.77
15366,5,12.12,,,0.12,10632,0.6
15366,5,12.12,,,15.03,10632,0.52
15366,5,12.37,,,26.0,10632,0.37
15366,5,12.8,,,26.68,10632,1.13
15366,5,13.25,,,13.93,10632,0.73
15366,5,13.48,,,23.62,10632,0.42
15366,5,13.88,,,37.57,10632,0.92
15366,5,14.5,,,19.02,10632,0.62
15366,5,14.82,,,24.88,10632,0.53
15366,5,15.23,,,19.0,10632,1.1
15366,5,15.55,,,14.72,10632,0.38
15366,5,15.8,,,27.45,10632,1.73
15366,5,16.25,,,19.03,10632,2.15
15366,5,16.57,,,23.5,10632,0.53
15366,5,16.97,,,12.97,10632,0.65
15366,5,17.18,,,27.9,10632,0.42
15366,5,17.65,,,27.43,10632,0.65
15366,5,18.1,,,2.02,10632,0.97
15366,5,18.13,,,6.07,10632,0.45
15366,5,18.23,,,26.42,10632,0.58
15366,5,18.67,,,12.63,10632,0.18
15366,5,18.88,,,10.73,10632,0.52
15366,5,19.07,,,22.47,10632,0.58
15366,5,19.43,,,18.17,10632,0.75
15366,5,19.73,,,7.65,10632,0.43
15366,5,19.87,,,18.65,10632,0.42
15366,5,20.18,,,11.13,10632,0.48
15366,5,20.37,,,12.18,10632,0.45
15366,5,20.57,,,34.77,10632,0.38
15366,5,21.15,,,10.85,10632,0.35
15366,5,21.33,,,31.45,10632,0.37
15366,5,21.85,,,17.83,10632,0.37
15366,5,22.15,,,9.53,10632,0.82
15366,5,22.32,,,14.25,10632,0.4
15366,5,22.55,,,36.42,10632,0.53
15366,5,23.15,,,6.33,10632,0.42
15366,5,23.27,,,46.77,10632,0.38
15366,5,0.03,,,0.52,10632,0.45
15366,5,0.05,,,17.72,10632,0.63
15366,5,0.35,,,18.7,10632,0.37
15366,5,0.65,,,12.78,10632,0.3
15366,5,0.87,,,18.57,10632,0.38
15366,5,1.18,,,18.75,10632,0.48
15366,5,1.48,,,,10632,0.45
15366,6,4.68,,,36.1,10632,0.38
15366,6,5.28,,,30.35,10632,0.3
15366,6,5.78,,,29.97,10632,0.3
15366,6,6.28,,,33.53,10632,0.35
15366,6,6.85,,,32.32,10632,0.43
15366,6,7.38,,,15.75,10632,1.32
15366,6,7.65,,,23.62,10632,0.27
15366,6,8.05,,,21.62,10632,0.38
15366,6,8.4,,,19.62,10632,0.35
15366,6,8.73,,,21.78,10632,0.52
15366,6,9.1,,,18.47,10632,0.32
15366,6,9.4,,,18.15,10632,0.37
15366,6,9.7,,,15.18,10632,0.4
15366,6,9.95,,,20.13,10632,0.38
15366,6,10.28,,,12.5,10632,0.13
15366,6,10.5,,,10.8,10632,0.77
15366,6,10.68,,,17.17,10632,0.4
15366,6,10.97,,,15.08,10632,0.57
15366,6,11.22,,,15.18,10632,0.45
15366,6,11.47,,,15.53,10632,0.38
15366,6,11.73,,,29.78,10632,0.38
15366,6,12.23,,,24.67,10632,0.55
15366,6,12.63,,,22.7,10632,0.58
15366,6,13.02,,,25.45,10632,0.55
15366,6,13.43,,,32.93,10632,0.37
15366,6,13.98,,,20.58,10632,0.58
15366,6,14.33,,,23.42,10632,0.8
15366,6,14.72,,,35.25,10632,0.42
15366,6,15.32,,,9.7,10632,0.88
15366,6,15.47,,,23.65,10632,0.5
15366,6,15.87,,,35.65,10632,3.02
15366,6,16.47,,,7.83,10632,0.8
15366,6,16.58,,,25.95,10632,0.57
15366,6,17.02,,,38.48,10632,0.57
15366,6,17.67,,,2.32,10632,0.38
15366,6,17.7,,,12.3,10632,0.32
15366,6,17.9,,,10.48,10632,0.7
15366,6,18.08,,,11.17,10632,0.37
15366,6,18.27,,,26.92,10632,0.57
15366,6,18.72,,,20.55,10632,0.9
15366,6,19.07,,,4.13,10632,0.6
15366,6,19.13,,,18.73,10632,0.43
15366,6,19.43,,,11.83,10632,0.57
15366,6,19.63,,,21.0,10632,0.7
15366,6,19.98,,,16.67,10632,0.45
15366,6,20.27,,,0.05,10632,0.33
15366,6,20.27,,,51.92,10632,0.35
15366,6,21.13,,,10.8,10632,0.43
15366,6,21.32,,,27.57,10632,0.63
15366,6,21.77,,,21.42,10632,0.57
15366,6,22.13,,,21.57,10632,0.4
15366,6,22.48,,,36.2,10632,0.32
15366,6,23.08,,,25.4,10632,0.92
15366,6,23.52,,,23.13,10632,0.48
15366,6,23.9,,,23.45,10632,0.53
15366,6,0.28,,,24.95,10632,0.35
15366,6,0.7,,,19.22,10632,0.43
15366,6,1.03,,,29.78,10632,0.43
15366,6,1.52,,,,10632,0.95
15366,0,4.78,,,24.78,10632,0.37
15366,0,5.2,,,29.35,10632,0.33
15366,0,5.68,,,25.88,10632,0.47
15366,0,6.12,,,18.2,10632,0.58
15366,0,6.42,,,18.77,10632,0.65
15366,0,6.73,,,22.22,10632,0.9
15366,0,7.1,,,11.57,10632,1.27
15366,0,7.3,,,15.22,10632,0.47
15366,0,7.55,,,22.47,10632,0.47
15366,0,7.93,,,6.8,10632,2.7
15366,0,8.03,,,11.93,10632,0.92
15366,0,8.23,,,34.92,10632,0.87
15366,0,8.82,,,11.52,10632,0.62
15366,0,9.02,,,15.27,10632,0.42
15366,0,9.27,,,12.77,10632,0.68
15366,0,9.48,,,9.2,10632,0.38
15366,0,9.63,,,25.45,10632,0.37
15366,0,10.05,,,0.12,10632,1.17
15366,0,10.07,,,13.73,10632,0.33
15366,0,10.28,,,23.38,10632,0.43
15366,0,10.68,,,8.73,10632,0.7
15366,0,10.82,,,12.95,10632,0.55
15366,0,11.03,,,13.08,10632,4.3
15366,0,11.25,,,12.58,10632,1.0
15366,0,11.47,,,18.28,10632,0.42
15366,0,11.77,,,3.63,10632,0.37
15366,0,11.83,,,14.88,10632,0.65
15366,0,12.08,,,22.22,10632,0.57
15366,0,12.45,,,16.05,10632,0.65
15366,0,12.72,,,4.37,10632,0.55
15366,0,12.78,,,22.5,10632,0.48
15366,0,13.17,,,2.93,10632,0.62
15366,0,13.22,,,18.78,10632,0.55
15366,0,13.53,,,10.63,10632,0.4
15366,0,13.7,,,3.95,10632,0.42
15366,0,13.77,,,22.32,10632,0.47
15366,0,14.15,,,19.02,10632,0.8
15366,0,14.47,,,15.4,10632,0.47
15366,0,14.72,,,25.07,10632,0.33
15366,0,15.13,,,3.15,10632,0.97
15366,0,15.18,,,21.32,10632,0.42
15366,0,15.55,,,20.48,10632,0.68
15366,0,15.88,,,1.03,10632,0.65
15366,0,15.9,,,5.83,10632,0.87
15366,0,16.0,,,13.07,10632,0.38
15366,0,16.22,,,9.78,10632,0.47
15366,0,16.38,,,42.32,10632,0.53
15366,0,17.08,,,0.88,10632,0.62
15366,0,17.1,,,32.77,10632,0.35
15366,0,17.65,,,2.23,10632,1.02
15366,0,17.68,,,30.17,10632,0.62
15366,0,18.18,,,1.28,10632,0.45
15366,0,18.2,,,19.25,10632,0.35
15366,0,18.53,,,12.07,10632,0.6
15366,0,18.73,,,25.02,10632,0.37
15366,0,19.15,,,22.55,10632,0.4
15366,0,19.52,,,6.32,10632,0.42
15366,0,19.63,,,14.42,10632,0.47
15366,0,19.87,,,12.78,10632,0.42
15366,0,20.08,,,4.27,10632,0.42
15366,0,20.15,,,15.22,10632,0.4
15366,0,20.4,,,13.28,10632,0.47
15366,0,20.63,,,28.13,10632,0.8
15366,0,21.1,,,17.07,10632,0.43
15366,0,21.38,,,13.92,10632,0.42
15366,0,21.62,,,32.67,10632,0.17
15366,0,22.15,,,19.73,10632,0.38
15366,0,22.48,,,34.98,10632,0.55
15366,0,23.07,,,15.7,10632,0.48
15366,0,23.33,,,40.33,10632,0.47
15366,0,0.0,,,18.6,10632,0.28
15366,0,0.32,,,35.52,10632,0.65
15366,0,0.9,,,42.02,10632,0.43
15366,0,1.6,,,14.47,10632,0.62
15366,0,1.85,,,,10632,0.98
15366,1,4.73,,,33.82,10632,0.7
15366,1,5.3,,,24.58,10632,0.45
15366,1,5.7,,,27.85,10632,3.73
15366,1,6.17,,,18.1,10632,0.63
15366,1,6.47,,,16.68,10632,0.7
15366,1,6.75,,,16.47,10632,1.05
15366,1,7.02,,,15.07,10632,0.63
15366,1,7.27,,,13.93,10632,0.87
15366,1,7.5,,,18.83,10632,0.48
15366,1,7.82,,,10.75,10632,0.42
15366,1,8.0,,,0.22,10632,0.53
15366,1,8.0,,,17.93,10632,0.55
15366,1,8.3,,,12.28,10632,0.72
15366,1,8.5,,,9.85,10632,1.1
15366,1,8.67,,,13.53,10632,0.68
15366,1,8.9,,,4.37,10632,0.37
15366,1,8.97,,,20.88,10632,0.45
15366,1,9.32,,,3.33,10632,0.62
15366,1,9.37,,,21.53,10632,0.78
15366,1,9.73,,,15.18,10632,0.43
15366,1,9.98,,,5.28,10632,0.6
15366,1,10.07,,,6.73,10632,0.4
15366,1,10.18,,,20.6,10632,0.57
15366,1,10.53,,,5.27,10632,0.62
15366,1,10.62,,,19.13,10632,0.32
15366,1,10.93,,,7.85,10632,0.35
15366,1,11.07,,,11.88,10632,0.45
15366,1,11.27,,,10.22,10632,0.37
15366,1,11.43,,,13.42,10632,0.5
15366,1,11.67,,,8.7,10632,0.93
15366,1,11.8,,,11.23,10632,0.5
15366,1,11.98,,,17.12,10632,0.53
15366,1,12.28,,,19.32,10632,0.32
15366,1,12.6,,,1.25,10632,0.33
15366,1,12.62,,,14.02,10632,0.37
15366,1,12.85,,,22.1,10632,0.38
15366,1,13.22,,,0.88,10632,0.9
15366,1,13.23,,,16.05,10632,1.37
15366,1,13.5,,,10.97,10632,0.72
15366,1,13.68,,,13.22,10632,0.62
15366,1,13.9,,,7.22,10632,0.55
15366,1,14.03,,,13.23,10632,0.43
15366,1,14.25,,,18.27,10632,0.37
15366,1,14.55,,,11.7,10632,0.48
15366,1,14.75,,,23.07,10632,0.48
15366,1,15.13,,,2.17,10632,0.65
15366,1,15.17,,,13.53,10632,0.5
15366,1,15.4,,,22.53,10632,0.53
15366,1,15.77,,,0.25,10632,0.63
15366,1,15.77,,,12.45,10632,0.42
15366,1,15.98,,,13.85,10632,1.18
15366,1,16.22,,,8.68,10632,0.4
15366,1,16.35,,,38.28,10632,0.93
15366,1,17.0,,,0.88,10632,0.62
15366,1,17.0,,,2.38,10632,0.33
15366,1,17.05,,,28.73,10632,1.77
15366,1,17.53,,,32.78,10632,0.75
15366,1,18.07,,,0.02,10632,0.95
15366,1,18.07,,,18.25,10632,0.65
15366,1,18.38,,,18.63,10632,0.42
15366,1,18.68,,,28.17,10632,0.58
15366,1,19.15,,,24.78,10632,0.58
15366,1,19.57,,,18.45,10632,0.35
15366,1,19.88,,,7.87,10632,0.4
15366,1,20.02,,,14.37,10632,0.67
15366,1,20.25,,,12.72,10632,0.72
15366,1,20.47,,,22.52,10632,0.72
15366,1,20.83,,,15.12,10632,0.38
15366,1,21.08,,,24.32,10632,0.38
15366,1,21.5,,,8.98,10632,0.5
15366,1,21.65,,,30.55,10632,0.35
15366,1,22.15,,,24.92,10632,0.35
15366,1,22.57,,,31.95,10632,0.35
15366,1,23.1,,,14.47,10632,0.52
15366,1,23.33,,,40.02,10632,0.45
15366,1,0.0,,,34.27,10632,0.43
15366,1,0.58,,,12.7,10632,0.87
15366,1,0.78,,,11.65,10632,0.37
15366,1,0.98,,,35.13,10632,0.37
15366,1,1.57,,,14.7,10632,0.68
15366,1,1.82,,,,10632,0.38
15366,2,4.85,,,25.27,10632,0.38
15366,2,5.27,,,27.02,10632,0.7
15366,2,5.72,,,23.57,10632,0.53
15366,2,6.12,,,26.5,10632,0.57
15366,2,6.55,,,12.07,10632,0.62
15366,2,6.75,,,17.25,10632,0.62
15366,2,7.03,,,15.92,10632,1.17
15366,2,7.3,,,12.97,10632,1.07
15366,2,7.52,,,9.45,10632,0.88
15366,2,7.68,,,15.08,10632,0.37
15366,2,7.93,,,14.47,10632,1.43
15366,2,8.17,,,8.85,10632,0.42
15366,2,8.32,,,11.73,10632,0.52
15366,2,8.52,,,6.53,10632,0.72
15366,2,8.62,,,15.3,10632,0.6
15366,2,8.88,,,5.02,10632,0.53
15366,2,8.97,,,18.58,10632,0.35
15366,2,9.27,,,14.33,10632,0.43
15366,2,9.52,,,15.67,10632,0.33
15366,2,9.77,,,8.8,10632,0.65
15366,2,9.92,,,4.73,10632,0.52
15366,2,10.0,,,16.98,10632,0.55
15366,2,10.28,,,17.4,10632,0.42
15366,2,10.57,,,5.5,10632,0.45
15366,2,10.67,,,13.23,10632,0.4
15366,2,10.88,,,8.45,10632,0.67
15366,2,11.02,,,11.13,10632,4.48
15366,2,11.22,,,15.83,10632,0.8
15366,2,11.47,,,20.0,10632,0.8
15366,2,11.8,,,0.78,10632,0.63
15366,2,11.82,,,18.35,10632,0.5
15366,2,12.13,,,6.57,10632,0.73
15366,2,12.23,,,19.12,10632,0.47
15366,2,12.55,,,10.73,10632,0.67
15366,2,12.73,,,10.2,10632,0.42
15366,2,12.9,,,5.85,10632,0.43
15366,2,13.0,,,23.5,10632,0.62
15366,2,13.4,,,7.45,10632,0.72
15366,2,13.52,,,18.22,10632,0.32
15366,2,13.82,,,1.17,10632,0.5
15366,2,13.83,,,17.27,10632,0.3
15366,2,14.13,,,10.85,10632,0.52
15366,2,14.3,,,17.62,10632,1.27
15366,2,14.6,,,7.05,10632,0.62
15366,2,14.72,,,17.77,10632,8.3
15366,2,15.02,,,15.03,10632,7.35
15366,2,15.27,,,9.13,10632,0.45
15366,2,15.42,,,20.28,10632,0.48
15366,2,15.75,,,3.15,10632,0.83
15366,2,15.82,,,13.35,10632,0.43
15366,2,16.03,,,3.1,10632,1.07
15366,2,16.08,,,16.97,10632,0.93
15366,2,16.37,,,10.98,10632,0.32
15366,2,16.55,,,42.03,10632,0.42
15366,2,17.25,,,1.27,10632,0.65
15366,2,17.27,,,8.45,10632,0.45
15366,2,17.42,,,15.43,10632,0.7
15366,2,17.67,,,22.77,10632,0.4
15366,2,18.05,,,10.03,10632,0.48
15366,2,18.22,,,19.53,10632,0.63
15366,2,18.53,,,9.57,10632,0.38
15366,2,18.7,,,13.97,10632,0.32
15366,2,18.93,,,21.63,10632,0.42
15366,2,19.3,,,13.07,10632,0.52
15366,2,19.52,,,8.58,10632,0.47
15366,2,19.65,,,9.87,10632,0.43
15366,2,19.82,,,13.85,10632,0.43
15366,2,20.05,,,21.02,10632,0.5
15366,2,20.4,,,10.67,10632,0.6
15366,2,20.58,,,32.65,10632,0.42
15366,2,21.12,,,18.33,10632,0.55
15366,2,21.43,,,17.08,10632,0.33
15366,2,21.72,,,29.4,10632,0.48
15366,2,22.2,,,16.3,10632,0.42
15366,2,22.47,,,32.35,10632,0.33
15366,2,23.02,,,30.02,10632,0.37
15366,2,23.52,,,26.42,10632,0.47
15366,2,23.95,,,21.43,10632,0.42
15366,2,0.32,,,23.97,10632,0.38
15366,2,0.72,,,32.93,10632,0.42
15366,2,1.27,,,28.93,10632,0.57
15366,2,1.73,,,7.62,10632,0.6
15366,2,1.87,,,,10632,0.47
15366,3,4.73,,,30.12,10632,0.52
15366,3,5.23,,,29.55,10632,0.58
15366,3,5.73,,,18.63,10632,0.4
15366,3,6.03,,,28.08,10632,0.88
15366,3,6.5,,,14.47,10632,0.58
15366,3,6.75,,,12.28,10632,0.7
15366,3,6.95,,,20.1,10632,0.55
15366,3,7.28,,,11.73,10632,0.98
15366,3,7.48,,,22.03,10632,0.62
15366,3,7.85,,,8.83,10632,0.87
15366,3,8.0,,,12.43,10632,1.78
15366,3,8.2,,,8.45,10632,0.65
15366,3,8.35,,,13.97,10632,0.52
15366,3,8.58,,,3.68,10632,0.38
15366,3,8.63,,,13.37,10632,0.63
15366,3,8.87,,,11.5,10632,0.5
15366,3,9.05,,,12.22,10632,0.53
