origin,day_of_week,decimal_time,wait|10528,wait|10565,destination,travel_time
10528,2,3.3,,57.27,10529,0.63
10528,2,4.27,,24.18,10529,0.67
10528,2,4.67,,23.97,10529,0.57
10528,2,5.07,,32.97,10529,0.62
10528,2,5.62,,9.72,10529,0.62
10528,2,5.78,,14.38,10529,0.48
10528,2,6.02,,13.25,10529,0.53
10528,2,6.23,,10.33,10529,0.57
10528,2,6.4,,8.13,10529,0.88
10528,2,6.55,,8.83,10529,0.52
10528,2,6.68,,8.95,10529,0.52
10528,2,6.83,,3.45,10529,0.57
10528,2,6.9,,13.0,10529,0.55
10528,2,7.12,,12.53,10529,0.82
10528,2,7.32,,2.28,10529,0.95
10528,2,7.37,,0.07,10529,0.53
10528,2,7.37,,11.48,10529,0.48
10528,2,7.55,,5.45,10529,0.93
10528,2,7.65,,6.85,10529,0.87
10528,2,7.77,,8.0,10529,1.0
10528,2,7.9,,1.27,10529,0.52
10528,2,7.92,,7.1,10529,0.5
10528,2,8.03,,7.22,10529,0.65
10528,2,8.15,,10.58,10529,0.85
10528,2,8.33,,8.9,10529,0.92
10528,2,8.48,,8.0,10529,0.65
10528,2,8.62,,11.92,10529,1.17
10528,2,8.82,,10.15,10529,0.38
10528,2,8.98,,13.1,10529,1.15
10528,2,9.2,,25.3,10529,1.08
10528,2,9.62,,6.05,10529,0.58
10528,2,9.72,,18.45,10529,0.78
10528,2,10.03,,6.82,10529,0.95
10528,2,10.13,,18.33,10529,0.6
10528,2,10.45,,7.4,10529,0.55
10528,2,10.57,,13.37,10529,0.48
10528,2,10.78,,12.63,10529,0.72
10528,2,11.0,,14.5,10529,0.45
10528,2,11.25,,7.13,10529,0.6
10528,2,11.37,,16.48,10529,0.68
10528,2,11.63,,31.5,10529,0.9
10528,2,12.17,,15.72,10529,0.87
10528,2,12.42,,9.17,10529,0.95
10528,2,12.58,,14.05,10529,0.68
10528,2,12.82,,12.23,10529,0.42
10528,2,13.02,,20.43,10529,0.87
10528,2,13.35,,6.9,10529,0.52
10528,2,13.47,,6.62,10529,0.68
10528,2,13.58,,9.23,10529,0.92
10528,2,13.73,,11.03,10529,0.15
10528,2,13.92,,2.98,10529,0.83
10528,2,13.97,,18.22,10529,0.5
10528,2,14.27,,4.15,10529,0.7
10528,2,14.33,,7.17,10529,0.08
10528,2,14.47,,5.0,10529,0.38
10528,2,14.55,,10.17,10529,0.57
10528,2,14.72,,9.93,10529,0.12
10528,2,14.88,,5.22,10529,0.93
10528,2,14.97,,10.78,10529,0.17
10528,2,15.15,,4.92,10529,0.53
10528,2,15.23,,16.57,10529,0.07
10528,2,15.5,,8.27,10529,1.38
10528,2,15.63,,17.67,10529,1.03
10528,2,15.93,,3.95,10529,0.92
10528,2,16.0,,7.52,10529,0.58
10528,2,16.13,,8.48,10529,0.7
10528,2,16.27,,14.53,10529,0.92
10528,2,16.52,,4.38,10529,1.02
10528,2,16.58,,10.63,10529,0.42
10528,2,16.77,,10.87,10529,1.17
10528,2,16.95,,23.0,10529,1.03
10528,2,17.33,,1.12,10529,1.07
10528,2,17.35,,9.42,10529,0.57
10528,2,17.5,,11.13,10529,0.43
10528,2,17.68,,10.48,10529,0.7
10528,2,17.87,,12.98,10529,1.1
10528,2,18.08,,10.65,10529,0.85
10528,2,18.25,,10.28,10529,0.57
10528,2,18.43,,12.98,10529,0.62
10528,2,18.65,,15.78,10529,0.58
10528,2,18.9,,9.28,10529,0.48
10528,2,19.07,,7.95,10529,0.53
10528,2,19.2,,13.3,10529,0.85
10528,2,19.42,,30.55,10529,1.02
10528,2,19.92,,16.23,10529,0.35
10528,2,20.2,,16.72,10529,0.78
10528,2,20.47,,34.68,10529,0.6
10528,2,21.05,,13.45,10529,0.6
10528,2,21.28,,39.67,10529,0.47
10528,2,21.93,,18.23,10529,0.6
10528,2,22.23,,40.23,10529,0.48
10528,2,22.92,,16.92,10529,0.87
10528,2,23.2,,25.23,10529,0.4
10528,2,23.62,,27.67,10529,0.72
10528,2,0.07,,27.18,10529,0.88
10528,2,0.53,,23.43,10529,0.57
10528,2,0.92,,22.45,10529,0.33
10528,2,1.3,,36.97,10529,0.43
10528,2,1.9,,25.58,10529,0.33
10528,2,2.33,,42.12,10529,0.67
10528,2,3.03,,,10529,0.62
10528,3,3.37,,27.7,10529,0.43
10528,3,3.82,,26.0,10529,0.3
10528,3,4.25,,28.92,10529,1.2
10528,3,4.73,,17.03,10529,0.55
10528,3,5.02,,18.37,10529,0.65
10528,3,5.33,,27.43,10529,0.7
10528,3,5.78,,14.68,10529,0.62
10528,3,6.03,,12.87,10529,0.58
10528,3,6.25,,7.42,10529,0.73
10528,3,6.37,,10.78,10529,0.53
10528,3,6.55,,8.63,10529,0.6
10528,3,6.7,,11.73,10529,1.08
10528,3,6.88,,9.48,10529,0.57
10528,3,7.05,,1.7,10529,0.73
10528,3,7.07,,8.98,10529,0.53
10528,3,7.22,,9.03,10529,0.77
10528,3,7.37,,13.13,10529,1.17
10528,3,7.6,,5.03,10529,0.57
10528,3,7.68,,7.47,10529,0.73
10528,3,7.8,,6.23,10529,0.68
10528,3,7.9,,12.18,10529,0.67
10528,3,8.12,,0.05,10529,0.8
10528,3,8.12,,20.23,10529,0.85
10528,3,8.45,,8.75,10529,1.03
10528,3,8.6,,12.13,10529,0.42
10528,3,8.8,,11.97,10529,1.05
10528,3,9.0,,9.17,10529,0.95
10528,3,9.15,,12.83,10529,0.65
10528,3,9.37,,9.58,10529,0.6
10528,3,9.52,,12.38,10529,0.68
10528,3,9.73,,16.78,10529,0.9
10528,3,10.0,,11.23,10529,0.65
10528,3,10.2,,14.3,10529,0.53
10528,3,10.43,,9.48,10529,0.73
10528,3,10.58,,11.47,10529,0.45
10528,3,10.78,,14.45,10529,1.48
10528,3,11.02,,10.47,10529,0.42
10528,3,11.2,,14.83,10529,0.97
10528,3,11.45,,24.07,10529,0.4
10528,3,11.85,,9.85,10529,1.22
10528,3,12.02,,8.22,10529,0.9
10528,3,12.15,,17.82,10529,0.78
10528,3,12.45,,10.73,10529,0.38
10528,3,12.62,,8.23,10529,0.33
10528,3,12.77,,17.03,10529,0.4
10528,3,13.05,,10.85,10529,1.05
10528,3,13.22,,12.22,10529,0.55
10528,3,13.43,,25.55,10529,0.75
10528,3,13.85,,10.25,10529,0.67
10528,3,14.02,,15.42,10529,0.48
10528,3,14.28,,4.57,10529,0.87
10528,3,14.35,,5.05,10529,0.05
10528,3,14.43,,7.07,10529,0.42
10528,3,14.57,,8.5,10529,0.55
10528,3,14.7,,8.57,10529,0.13
10528,3,14.85,,17.12,10529,0.77
10528,3,15.13,,23.62,10529,0.62
10528,3,15.52,,0.32,10529,2.32
10528,3,15.53,,28.23,10529,0.82
10528,3,16.0,,3.13,10529,0.83
10528,3,16.05,,13.8,10529,0.42
