origin,day_of_week,decimal_time,wait|10603,wait|10622,wait|14122,destination,travel_time
10622,2,15.12,,,13.95,10624,0.87
10622,2,15.33,,,17.22,10624,2.43
10622,2,15.63,,,8.6,10624,1.98
10622,2,15.77,,,7.95,10624,0.92
10622,2,15.9,,,11.17,10624,1.37
10622,2,16.08,,,11.02,10624,1.37
10622,2,16.27,,,16.22,10624,1.12
10622,2,16.55,,,20.0,10624,0.97
10622,2,16.88,,,0.23,10624,1.1
10622,2,16.88,,,15.58,10624,1.03
10622,2,17.13,,,10.82,10624,1.28
10622,2,17.32,,,18.88,10624,1.25
10622,2,17.63,,,6.48,10624,1.65
10622,2,17.75,,,15.6,10624,0.92
10622,2,18.0,,,14.33,10624,1.43
10622,2,18.25,,,19.9,10624,0.8
10622,2,18.57,,,19.6,10624,0.83
10622,2,18.9,,,12.33,10624,0.9
10622,2,19.1,,,19.15,10624,0.92
10622,2,19.43,,,17.83,10624,1.77
10622,2,19.72,,,0.93,10624,1.33
10622,2,19.73,,,10.17,10624,1.0
10622,2,19.9,,,16.38,10624,0.8
10622,2,20.18,,,11.87,10624,1.05
10622,2,20.38,,,8.62,10624,0.88
10622,2,20.52,,,28.6,10624,0.98
10622,2,21.0,,,19.7,10624,1.15
10622,2,21.33,,,12.98,10624,1.43
10622,2,21.55,,,39.07,10624,1.22
10622,2,22.2,,,5.55,10624,1.03
10622,2,22.28,,,58.57,10624,0.77
10622,2,23.27,,,2.38,10624,0.7
10622,2,23.3,,,37.8,10624,0.63
10622,2,23.93,,,15.72,10624,0.77
10622,2,0.2,,,20.1,10624,0.87
10622,2,0.53,,,34.08,10624,0.63
10622,2,1.1,,,29.18,10624,1.1
10622,2,1.58,,,13.75,10624,1.17
10622,2,1.82,,,,10624,0.83
10622,3,4.67,,,32.25,10624,1.18
10622,3,5.22,,,25.38,10624,1.0
10622,3,5.63,,,39.7,10624,0.77
10622,3,6.3,,,18.75,10624,1.42
10622,3,6.62,,,22.27,10624,1.42
10622,3,6.98,,,11.08,10624,1.35
10622,3,7.17,,,17.47,10624,1.0
10622,3,7.45,,,12.07,10624,1.6
10622,3,7.65,,,18.68,10624,1.97
10622,3,7.97,,,3.73,10624,1.7
10622,3,8.03,,,10.42,10624,1.48
10622,3,8.2,,,10.3,10624,1.5
10622,3,8.38,,,7.6,10624,1.38
10622,3,8.5,,,7.55,10624,1.02
10622,3,8.63,,,21.22,10624,1.45
10622,3,8.98,,,14.18,10624,0.93
10622,3,9.22,,,13.92,10624,1.28
10622,3,9.45,,,27.1,10624,0.92
10622,3,9.9,,,4.22,10624,1.08
10622,3,9.97,,,9.12,10624,0.88
10622,3,10.12,,,17.72,10624,1.35
10622,3,10.42,,,14.57,10624,1.33
10622,3,10.67,,,14.33,10624,1.3
10622,3,10.9,,,3.58,10624,1.17
10622,3,10.97,,,14.28,10624,0.15
10622,3,11.2,,,9.3,10624,0.77
10622,3,11.35,,,15.77,10624,1.22
10622,3,11.62,,,6.83,10624,0.97
10622,3,11.73,,,14.68,10624,1.02
10622,3,11.98,,,14.12,10624,1.03
10622,3,12.22,,,12.08,10624,0.93
10622,3,12.42,,,14.87,10624,1.47
10622,3,12.67,,,7.97,10624,0.8
10622,3,12.8,,,16.62,10624,0.68
10622,3,13.07,,,7.5,10624,1.1
10622,3,13.2,,,20.23,10624,0.9
10622,3,13.53,,,3.07,10624,2.13
10622,3,13.58,,,11.92,10624,0.92
10622,3,13.78,,,11.58,10624,1.03
10622,3,13.98,,,18.32,10624,1.03
10622,3,14.28,,,10.37,10624,0.87
10622,3,14.45,,,17.9,10624,1.37
10622,3,14.75,,,4.13,10624,1.02
10622,3,14.82,,,6.5,10624,1.2
10622,3,14.93,,,13.75,10624,1.33
10622,3,15.15,,,20.68,10624,1.48
10622,3,15.5,,,9.62,10624,2.83
10622,3,15.67,,,0.97,10624,2.48
10622,3,15.68,,,13.73,10624,2.75
10622,3,15.9,,,10.23,10624,2.05
10622,3,16.08,,,10.07,10624,1.07
10622,3,16.25,,,21.97,10624,0.98
10622,3,16.62,,,8.83,10624,1.33
10622,3,16.77,,,8.97,10624,1.38
10622,3,16.92,,,19.65,10624,1.03
10622,3,17.23,,,4.1,10624,0.52
10622,3,17.3,,,16.02,10624,1.45
10622,3,17.57,,,11.17,10624,1.8
10622,3,17.75,,,22.4,10624,0.9
10622,3,18.13,,,0.23,10624,1.07
10622,3,18.13,,,33.4,10624,1.38
10622,3,18.7,,,12.88,10624,1.08
10622,3,18.9,,,11.18,10624,0.78
10622,3,19.1,,,22.93,10624,0.87
10622,3,19.48,,,14.8,10624,0.95
10622,3,19.72,,,1.72,10624,0.67
10622,3,19.75,,,13.33,10624,1.02
10622,3,19.97,,,8.18,10624,0.88
10622,3,20.12,,,38.18,10624,1.03
10622,3,20.75,,,17.4,10624,0.87
10622,3,21.03,,,12.75,10624,0.92
10622,3,21.25,,,18.92,10624,1.03
10622,3,21.57,,,49.88,10624,0.65
10622,3,22.4,,,36.17,10624,0.68
10622,3,23.0,,,14.77,10624,1.07
10622,3,23.25,,,85.32,10624,0.75
10622,3,0.67,,,20.83,10624,0.98
10622,3,1.02,,,39.53,10624,0.68
10622,3,1.67,,,1.72,10624,1.1
10622,3,1.7,,,,10624,1.02
10622,4,4.65,,,38.58,10624,0.82
10622,4,5.3,,,20.25,10624,1.23
10622,4,5.63,,,20.02,10624,1.25
10622,4,5.97,,,23.05,10624,1.37
10622,4,6.35,,,19.73,10624,1.0
10622,4,6.68,,,16.83,10624,1.22
10622,4,6.97,,,13.03,10624,1.13
10622,4,7.18,,,26.0,10624,1.32
10622,4,7.62,,,0.33,10624,1.63
10622,4,7.62,,,16.18,10624,1.38
10622,4,7.88,,,8.37,10624,2.17
10622,4,8.03,,,9.92,10624,1.28
10622,4,8.2,,,15.55,10624,1.45
10622,4,8.45,,,7.23,10624,1.08
10622,4,8.57,,,12.4,10624,1.28
10622,4,8.78,,,2.48,10624,1.23
10622,4,8.82,,,20.42,10624,1.03
10622,4,9.17,,,15.35,10624,1.43
10622,4,9.42,,,14.38,10624,1.18
10622,4,9.65,,,17.02,10624,0.9
10622,4,9.95,,,0.07,10624,1.22
10622,4,9.95,,,21.38,10624,0.85
10622,4,10.3,,,6.03,10624,1.37
10622,4,10.4,,,14.52,10624,1.1
10622,4,10.65,,,17.02,10624,1.17
10622,4,10.93,,,2.13,10624,1.05
10622,4,10.97,,,8.65,10624,0.82
10622,4,11.1,,,15.67,10624,1.82
10622,4,11.37,,,18.88,10624,1.47
10622,4,11.68,,,8.57,10624,1.32
10622,4,11.82,,,8.55,10624,1.08
10622,4,11.97,,,22.52,10624,1.07
10622,4,12.33,,,13.97,10624,1.4
10622,4,12.57,,,4.3,10624,1.2
10622,4,12.65,,,2.57,10624,1.02
10622,4,12.68,,,29.68,10624,0.95
10622,4,13.18,,,0.63,10624,1.0
10622,4,13.2,,,25.33,10624,0.85
10622,4,13.62,,,2.75,10624,0.92
10622,4,13.67,,,7.38,10624,1.2
10622,4,13.78,,,20.87,10624,1.13
10622,4,14.13,,,6.97,10624,1.07
10622,4,14.25,,,24.22,10624,1.43
10622,4,14.65,,,1.4,10624,1.4
10622,4,14.68,,,8.83,10624,1.18
10622,4,14.82,,,6.6,10624,1.13
10622,4,14.93,,,12.82,10624,1.02
10622,4,15.15,,,19.6,10624,1.23
10622,4,15.47,,,17.72,10624,2.1
10622,4,15.77,,,0.97,10624,1.42
10622,4,15.78,,,7.45,10624,1.63
10622,4,15.92,,,10.97,10624,1.98
10622,4,16.1,,,11.62,10624,1.22
10622,4,16.28,,,26.73,10624,0.93
10622,4,16.73,,,11.27,10624,1.02
10622,4,16.92,,,0.63,10624,1.33
10622,4,16.93,,,16.25,10624,1.07
10622,4,17.2,,,8.92,10624,1.95
10622,4,17.35,,,29.78,10624,1.12
10622,4,17.85,,,0.8,10624,1.77
10622,4,17.87,,,13.55,10624,1.77
10622,4,18.08,,,0.28,10624,1.22
10622,4,18.08,,,20.8,10624,1.32
10622,4,18.43,,,19.45,10624,1.03
10622,4,18.77,,,16.33,10624,0.92
10622,4,19.03,,,1.0,10624,0.88
10622,4,19.05,,,29.22,10624,1.2
10622,4,19.53,,,9.85,10624,1.02
10622,4,19.7,,,2.08,10624,1.15
10622,4,19.73,,,13.6,10624,0.75
10622,4,19.97,,,9.37,10624,0.97
10622,4,20.12,,,13.48,10624,0.93
10622,4,20.35,,,12.38,10624,0.97
10622,4,20.55,,,28.0,10624,1.02
10622,4,21.02,,,19.07,10624,0.75
10622,4,21.33,,,19.52,10624,0.93
10622,4,21.65,,,25.32,10624,1.08
10622,4,22.08,,,22.18,10624,0.67
10622,4,22.45,,,32.25,10624,0.87
10622,4,22.98,,,16.63,10624,1.17
10622,4,23.27,,,43.72,10624,1.03
10622,4,0.0,,,15.92,10624,1.08
10622,4,0.27,,,22.1,10624,1.1
10622,4,0.63,,,20.62,10624,0.68
10622,4,0.97,,,33.7,10624,0.55
10622,4,1.53,,,20.37,10624,1.13
10622,4,1.87,,,,10624,0.73
10622,5,4.7,,,31.22,10624,0.9
10622,5,5.22,,,23.38,10624,1.0
10622,5,5.6,,,20.72,10624,1.27
10622,5,5.95,,,18.18,10624,0.83
10622,5,6.25,,,23.97,10624,1.02
10622,5,6.65,,,14.13,10624,1.1
10622,5,6.88,,,20.4,10624,1.27
10622,5,7.23,,,15.38,10624,1.33
10622,5,7.48,,,17.3,10624,0.8
10622,5,7.77,,,28.23,10624,1.18
10622,5,8.25,,,8.65,10624,0.92
10622,5,8.38,,,24.07,10624,1.13
10622,5,8.78,,,22.45,10624,1.08
10622,5,9.17,,,0.93,10624,1.27
10622,5,9.18,,,20.27,10624,0.98
10622,5,9.52,,,21.65,10624,0.93
10622,5,9.88,,,7.48,10624,0.9
10622,5,10.0,,,18.9,10624,1.03
10622,5,10.32,,,17.48,10624,0.9
10622,5,10.6,,,8.67,10624,1.05
10622,5,10.75,,,34.93,10624,0.93
10622,5,11.33,,,0.08,10624,0.92
10622,5,11.33,,,13.9,10624,0.9
10622,5,11.57,,,27.22,10624,2.0
10622,5,12.02,,,0.13,10624,1.3
10622,5,12.02,,,15.58,10624,0.98
10622,5,12.28,,,25.3,10624,1.07
10622,5,12.7,,,27.03,10624,1.08
10622,5,13.15,,,15.37,10624,1.33
10622,5,13.42,,,21.57,10624,1.03
10622,5,13.77,,,35.2,10624,1.05
10622,5,14.35,,,21.82,10624,1.63
10622,5,14.72,,,24.98,10624,1.38
10622,5,15.13,,,18.83,10624,1.12
10622,5,15.45,,,14.42,10624,0.88
10622,5,15.68,,,27.27,10624,1.03
10622,5,16.15,,,20.25,10624,1.72
10622,5,16.48,,,23.27,10624,0.97
10622,5,16.87,,,13.93,10624,1.23
10622,5,17.1,,,26.28,10624,1.17
10622,5,17.53,,,29.18,10624,1.53
10622,5,18.03,,,0.3,10624,1.58
10622,5,18.03,,,7.65,10624,1.07
10622,5,18.17,,,22.27,10624,1.12
10622,5,18.53,,,16.12,10624,1.15
10622,5,18.8,,,10.95,10624,1.28
10622,5,18.98,,,22.8,10624,0.97
10622,5,19.37,,,17.95,10624,0.83
10622,5,19.67,,,7.95,10624,0.93
10622,5,19.8,,,18.02,10624,0.98
10622,5,20.1,,,12.23,10624,1.1
10622,5,20.3,,,12.05,10624,1.03
10622,5,20.5,,,34.78,10624,1.05
10622,5,21.08,,,8.0,10624,1.22
10622,5,21.22,,,33.4,10624,0.98
10622,5,21.77,,,18.13,10624,1.17
10622,5,22.07,,,11.17,10624,1.03
10622,5,22.25,,,12.9,10624,0.78
10622,5,22.47,,,35.4,10624,0.9
10622,5,23.07,,,8.1,10624,1.15
10622,5,23.2,,,44.63,10624,0.73
10622,5,23.93,,,2.12,10624,1.27
10622,5,23.98,,,17.25,10624,0.82
10622,5,0.27,,,19.58,10624,0.98
10622,5,0.58,,,12.62,10624,0.63
10622,5,0.8,,,18.97,10624,0.83
10622,5,1.12,,,18.37,10624,0.98
10622,5,1.42,,,,10624,0.77
10622,6,4.62,,,35.82,10624,1.08
10622,6,5.22,,,30.97,10624,0.97
10622,6,5.73,,,29.47,10624,1.12
10622,6,6.22,,,32.6,10624,1.08
10622,6,6.77,,,33.55,10624,0.72
10622,6,7.32,,,15.85,10624,0.72
10622,6,7.58,,,23.18,10624,1.23
10622,6,7.98,,,21.98,10624,0.9
10622,6,8.33,,,19.12,10624,0.67
10622,6,8.67,,,21.32,10624,0.75
10622,6,9.02,,,19.53,10624,1.08
10622,6,9.33,,,17.28,10624,1.03
10622,6,9.63,,,14.7,10624,0.98
10622,6,9.87,,,16.77,10624,0.92
10622,6,10.15,,,14.72,10624,0.97
10622,6,10.4,,,11.62,10624,1.12
10622,6,10.6,,,18.47,10624,1.23
10622,6,10.9,,,15.27,10624,0.7
10622,6,11.15,,,14.2,10624,0.72
10622,6,11.38,,,16.05,10624,0.9
10622,6,11.67,,,27.03,10624,0.82
10622,6,12.12,,,27.15,10624,1.47
10622,6,12.57,,,22.77,10624,0.82
10622,6,12.93,,,23.77,10624,1.25
10622,6,13.33,,,34.82,10624,1.22
10622,6,13.92,,,18.87,10624,0.62
10622,6,14.23,,,24.03,10624,0.93
10622,6,14.63,,,33.73,10624,1.93
10622,6,15.2,,,10.78,10624,2.32
10622,6,15.37,,,23.6,10624,1.02
10622,6,15.77,,,36.8,10624,1.33
10622,6,16.38,,,8.18,10624,1.22
10622,6,16.52,,,25.08,10624,0.92
10622,6,16.93,,,39.1,10624,1.02
10622,6,17.58,,,1.58,10624,1.27
10622,6,17.62,,,13.5,10624,1.77
10622,6,17.83,,,9.1,10624,0.65
10622,6,17.98,,,11.13,10624,1.37
10622,6,18.18,,,27.13,10624,1.05
10622,6,18.63,,,21.25,10624,0.98
10622,6,18.98,,,4.27,10624,0.93
10622,6,19.05,,,17.88,10624,1.05
10622,6,19.35,,,12.6,10624,0.95
10622,6,19.57,,,21.6,10624,1.02
10622,6,19.92,,,15.7,10624,0.98
10622,6,20.18,,,1.12,10624,1.05
10622,6,20.2,,,35.78,10624,0.73
10622,6,20.8,,,15.03,10624,0.57
10622,6,21.05,,,10.72,10624,1.02
10622,6,21.23,,,28.4,10624,0.9
10622,6,21.7,,,21.48,10624,0.97
10622,6,22.07,,,21.27,10624,0.72
10622,6,22.42,,,34.7,10624,0.98
10622,6,22.98,,,27.53,10624,1.27
10622,6,23.45,,,23.55,10624,0.68
10622,6,23.85,,,23.0,10624,0.67
10622,6,0.23,,,24.0,10624,0.88
10622,6,0.63,,,20.43,10624,0.9
10622,6,0.97,,,27.13,10624,0.63
10622,6,1.42,,,,10624,1.55
10622,0,4.72,,,24.95,10624,0.97
10622,0,5.13,,,27.62,10624,0.92
10622,0,5.6,,,25.9,10624,1.1
10622,0,6.03,,,18.38,10624,1.33
10622,0,6.33,,,17.87,10624,1.32
10622,0,6.63,,,22.4,10624,1.53
10622,0,7.0,,,10.37,10624,1.2
10622,0,7.18,,,15.4,10624,0.95
10622,0,7.43,,,23.87,10624,1.43
10622,0,7.83,,,6.22,10624,1.53
10622,0,7.93,,,12.32,10624,1.9
10622,0,8.15,,,35.18,10624,1.7
10622,0,8.73,,,12.42,10624,1.03
10622,0,8.93,,,14.3,10624,1.53
10622,0,9.17,,,14.12,10624,1.23
10622,0,9.42,,,8.7,10624,0.88
10622,0,9.55,,,25.4,10624,1.12
10622,0,9.98,,,0.83,10624,1.03
10622,0,9.98,,,11.57,10624,0.77
10622,0,10.18,,,24.38,10624,1.0
10622,0,10.58,,,9.37,10624,1.1
10622,0,10.75,,,13.42,10624,1.13
10622,0,10.97,,,10.67,10624,0.93
10622,0,11.15,,,14.23,10624,1.03
10622,0,11.38,,,16.67,10624,1.12
10622,0,11.67,,,4.63,10624,1.63
10622,0,11.73,,,14.33,10624,0.95
10622,0,11.98,,,21.72,10624,1.65
10622,0,12.33,,,18.37,10624,1.98
10622,0,12.65,,,4.88,10624,0.75
10622,0,12.73,,,21.28,10624,1.0
10622,0,13.08,,,2.63,10624,1.13
10622,0,13.13,,,17.98,10624,1.0
10622,0,13.43,,,11.38,10624,0.97
10622,0,13.62,,,3.53,10624,1.28
10622,0,13.68,,,21.63,10624,1.05
10622,0,14.03,,,19.38,10624,1.18
10622,0,14.37,,,17.23,10624,1.68
10622,0,14.65,,,23.9,10624,0.87
10622,0,15.05,,,3.2,10624,1.43
10622,0,15.1,,,19.0,10624,1.1
10622,0,15.42,,,21.75,10624,2.8
10622,0,15.78,,,0.58,10624,1.78
10622,0,15.78,,,6.75,10624,1.77
10622,0,15.9,,,13.6,10624,1.77
10622,0,16.13,,,9.63,10624,1.05
10622,0,16.28,,,43.15,10624,1.03
10622,0,17.0,,,0.78,10624,1.07
10622,0,17.02,,,30.43,10624,0.95
10622,0,17.53,,,3.28,10624,1.12
10622,0,17.58,,,30.87,10624,1.62
10622,0,18.1,,,2.2,10624,1.23
10622,0,18.13,,,0.75,10624,0.85
10622,0,18.15,,,18.07,10624,5.27
10622,0,18.45,,,12.57,10624,1.07
10622,0,18.65,,,25.85,10624,1.42
10622,0,19.08,,,20.6,10624,1.13
10622,0,19.43,,,7.88,10624,1.35
10622,0,19.57,,,14.23,10624,0.7
10622,0,19.8,,,12.1,10624,0.7
10622,0,20.0,,,3.88,10624,0.97
10622,0,20.07,,,15.47,10624,1.67
10622,0,20.32,,,13.63,10624,1.02
10622,0,20.55,,,28.1,10624,1.53
10622,0,21.02,,,16.85,10624,1.12
10622,0,21.3,,,14.03,10624,1.0
10622,0,21.53,,,33.55,10624,0.73
10622,0,22.08,,,18.63,10624,0.92
10622,0,22.4,,,36.05,10624,1.38
10622,0,23.0,,,15.65,10624,0.95
10622,0,23.27,,,41.03,10624,0.73
10622,0,23.95,,,17.53,10624,0.73
10622,0,0.23,,,35.33,10624,0.8
10622,0,0.83,,,42.12,10624,1.13
10622,0,1.53,,,14.67,10624,1.12
10622,0,1.77,,,,10624,1.02
10622,1,4.65,,,34.53,10624,1.02
10622,1,5.22,,,24.65,10624,0.6
10622,1,5.63,,,26.77,10624,1.05
10622,1,6.08,,,18.27,10624,1.47
10622,1,6.38,,,15.63,10624,1.32
10622,1,6.65,,,17.27,10624,1.42
10622,1,6.93,,,14.02,10624,1.15
10622,1,7.17,,,13.87,10624,1.3
10622,1,7.4,,,18.83,10624,1.53
10622,1,7.72,,,8.95,10624,1.95
10622,1,7.87,,,1.4,10624,2.98
10622,1,7.88,,,19.58,10624,1.82
10622,1,8.22,,,9.15,10624,2.18
10622,1,8.37,,,12.98,10624,1.8
10622,1,8.58,,,14.13,10624,1.22
10622,1,8.82,,,5.03,10624,1.35
10622,1,8.9,,,18.68,10624,0.83
10622,1,9.22,,,5.52,10624,1.05
10622,1,9.3,,,20.35,10624,1.1
10622,1,9.63,,,15.62,10624,1.17
10622,1,9.9,,,5.23,10624,1.03
10622,1,9.98,,,7.93,10624,0.98
10622,1,10.12,,,18.75,10624,0.92
10622,1,10.43,,,6.17,10624,1.08
10622,1,10.53,,,19.17,10624,1.9
10622,1,10.85,,,8.32,10624,0.88
10622,1,11.0,,,12.03,10624,0.97
10622,1,11.2,,,9.58,10624,1.02
10622,1,11.35,,,14.15,10624,1.55
10622,1,11.58,,,8.05,10624,0.92
10622,1,11.72,,,11.68,10624,0.95
10622,1,11.92,,,15.42,10624,1.0
10622,1,12.18,,,20.55,10624,1.08
10622,1,12.52,,,1.93,10624,1.2
10622,1,12.55,,,13.0,10624,0.82
10622,1,12.77,,,22.6,10624,0.82
10622,1,13.15,,,0.33,10624,1.0
10622,1,13.15,,,15.82,10624,1.08
10622,1,13.42,,,11.5,10624,1.37
10622,1,13.6,,,12.38,10624,0.77
10622,1,13.82,,,8.15,10624,1.42
10622,1,13.95,,,13.33,10624,0.72
10622,1,14.17,,,16.95,10624,0.98
10622,1,14.45,,,12.55,10624,1.07
10622,1,14.67,,,23.78,10624,1.4
10622,1,15.05,,,2.5,10624,1.17
10622,1,15.1,,,11.2,10624,0.78
10622,1,15.28,,,20.67,10624,1.45
10622,1,15.63,,,1.43,10624,1.83
10622,1,15.65,,,10.78,10624,1.98
10622,1,15.83,,,13.63,10624,1.17
10622,1,16.07,,,12.45,10624,0.87
10622,1,16.27,,,38.33,10624,0.97
10622,1,16.9,,,0.83,10624,0.83
10622,1,16.92,,,2.2,10624,1.12
10622,1,16.95,,,29.43,10624,0.9
10622,1,17.45,,,32.12,10624,1.03
10622,1,17.98,,,0.05,10624,1.32
10622,1,17.98,,,18.95,10624,1.32
10622,1,18.3,,,18.15,10624,1.28
10622,1,18.6,,,28.68,10624,1.45
10622,1,19.08,,,24.45,10624,1.05
10622,1,19.48,,,18.73,10624,0.87
10622,1,19.8,,,0.78,10624,1.13
10622,1,19.82,,,6.47,10624,0.95
10622,1,19.92,,,14.08,10624,1.07
10622,1,20.15,,,14.03,10624,0.88
10622,1,20.38,,,22.58,10624,0.72
10622,1,20.77,,,14.6,10624,0.82
10622,1,21.02,,,18.98,10624,1.37
10622,1,21.33,,,10.83,10624,0.78
10622,1,21.5,,,34.83,10624,0.92
10622,1,22.08,,,24.05,10624,0.88
10622,1,22.48,,,32.42,10624,1.42
10622,1,23.03,,,13.87,10624,1.05
10622,1,23.27,,,40.57,10624,0.73
10622,1,23.93,,,33.6,10624,1.2
10622,1,0.5,,,14.18,10624,1.15
10622,1,0.73,,,11.27,10624,1.0
10622,1,0.92,,,34.4,10624,0.68
10622,1,1.5,,,15.18,10624,1.03
10622,1,1.75,,,,10624,0.93
10622,2,4.77,,,25.42,10624,1.13
10622,2,5.2,,,24.08,10624,0.68
10622,2,5.6,,,23.13,10624,1.78
10622,2,5.98,,,28.53,10624,1.65
10622,2,6.47,,,11.88,10624,1.33
10622,2,6.65,,,17.07,10624,1.15
10622,2,6.95,,,15.3,10624,1.4
10622,2,7.2,,,14.28,10624,1.47
10622,2,7.43,,,8.7,10624,1.3
10622,2,7.58,,,14.3,10624,1.75
10622,2,7.82,,,14.75,10624,1.78
10622,2,8.07,,,7.88,10624,1.33
10622,2,8.2,,,12.92,10624,1.65
10622,2,8.42,,,7.55,10624,1.32
10622,2,8.53,,,14.7,10624,1.35
10622,2,8.78,,,5.13,10624,1.15
10622,2,8.87,,,18.85,10624,0.98
10622,2,9.18,,,14.12,10624,1.42
10622,2,9.42,,,14.27,10624,1.38
10622,2,9.65,,,11.18,10624,1.03
10622,2,9.83,,,4.28,10624,0.58
10622,2,9.92,,,16.27,10624,1.12
10622,2,10.18,,,17.73,10624,1.33
10622,2,10.48,,,6.05,10624,1.07
10622,2,10.58,,,13.58,10624,0.75
10622,2,10.8,,,7.87,10624,1.12
10622,2,10.93,,,11.68,10624,0.87
10622,2,11.13,,,14.4,10624,1.02
10622,2,11.37,,,19.23,10624,1.78
10622,2,11.7,,,3.07,10624,1.27
10622,2,11.75,,,18.08,10624,1.08
10622,2,12.05,,,7.0,10624,0.7
10622,2,12.17,,,17.33,10624,1.05
10622,2,12.45,,,12.38,10624,1.37
10622,2,12.65,,,9.93,10624,0.85
10622,2,12.82,,,5.92,10624,0.82
10622,2,12.92,,,18.9,10624,0.98
10622,2,13.23,,,12.52,10624,0.88
10622,2,13.45,,,18.45,10624,1.12
10622,2,13.75,,,0.13,10624,1.23
10622,2,13.75,,,16.5,10624,0.88
10622,2,14.03,,,10.17,10624,1.62
10622,2,14.2,,,18.97,10624,1.57
10622,2,14.52,,,6.38,10624,1.07
10622,2,14.62,,,18.25,10624,1.37
10622,2,14.93,,,14.68,10624,1.1
10622,2,15.17,,,9.22,10624,1.12
10622,2,15.32,,,18.33,10624,1.75
10622,2,15.63,,,4.73,10624,1.25
10622,2,15.72,,,12.68,10624,0.83
10622,2,15.92,,,3.17,10624,1.3
10622,2,15.97,,,16.37,10624,1.28
10622,2,16.25,,,12.83,10624,1.18
10622,2,16.47,,,41.25,10624,1.17
10622,2,17.15,,,0.95,10624,1.55
10622,2,17.17,,,5.85,10624,1.4
10622,2,17.32,,,15.57,10624,1.02
10622,2,17.58,,,20.75,10624,1.23
10622,2,17.92,,,13.12,10624,1.22
10622,2,18.13,,,19.93,10624,0.92
10622,2,18.47,,,9.1,10624,0.85
10622,2,18.62,,,14.42,10624,1.0
10622,2,18.87,,,21.7,10624,0.77
10622,2,19.23,,,11.6,10624,0.72
10622,2,19.42,,,9.15,10624,1.08
10622,2,19.57,,,10.25,10624,0.77
10622,2,19.75,,,14.0,10624,1.37
10622,2,19.98,,,21.5,10624,1.05
10622,2,20.33,,,10.28,10624,1.3
10622,2,20.5,,,31.73,10624,1.08
10622,2,21.03,,,19.18,10624,1.12
10622,2,21.35,,,16.55,10624,1.0
10622,2,21.63,,,31.17,10624,1.05
10622,2,22.15,,,15.5,10624,0.9
10622,2,22.4,,,32.33,10624,0.83
10622,2,22.95,,,29.78,10624,0.75
10622,2,23.45,,,27.75,10624,1.08
10622,2,23.9,,,20.0,10624,0.73
10622,2,0.23,,,24.32,10624,0.98
10622,2,0.65,,,33.03,10624,0.72
10622,2,1.2,,,26.75,10624,1.07
10622,2,1.63,,,9.5,10624,1.43
10622,2,1.8,,,,10624,0.97
10622,3,4.65,,,29.98,10624,0.98
10622,3,5.15,,,29.93,10624,0.78
10622,3,5.65,,,17.98,10624,0.87
10622,3,5.95,,,27.52,10624,0.92
10622,3,6.42,,,14.42,10624,1.53
10622,3,6.65,,,12.8,10624,1.4
10622,3,6.87,,,18.4,10624,0.95
10622,3,7.17,,,13.1,10624,1.35
10622,3,7.4,,,20.8,10624,1.33
10622,3,7.73,,,7.82,10624,1.25
10622,3,7.87,,,12.82,10624,1.62
10622,3,8.08,,,9.48,10624,1.37
