origin,day_of_week,decimal_time,wait|10603,wait|10622,wait|14122,destination,travel_time
10607,2,19.57,,12.05,12.05,10608,0.37
10607,2,19.77,,16.02,16.02,10608,0.45
10607,2,20.03,,10.93,10.93,10608,0.45
10607,2,20.22,,10.28,10.28,10608,0.73
10607,2,20.38,,26.97,26.97,10608,0.3
10607,2,20.83,,19.8,19.8,10608,0.58
10607,2,21.17,,13.02,13.02,10608,0.5
10607,2,21.38,,39.0,39.0,10608,0.38
10607,2,22.03,,7.68,7.68,10608,0.35
10607,2,22.17,,59.43,59.43,10608,0.35
10607,2,23.15,,1.18,1.18,10608,0.27
10607,2,23.18,,37.98,37.98,10608,0.48
10607,2,23.82,,15.33,15.33,10608,0.48
10607,2,0.07,,22.48,22.48,10608,0.57
10607,2,0.43,,28.9,28.9,10608,0.33
10607,2,0.92,,30.4,30.4,10608,0.37
10607,2,1.43,,14.67,14.67,10608,0.58
10607,2,1.67,,24.53,,10608,0.67
10607,2,2.08,,36.45,,10608,0.25
10607,2,2.68,,,,10608,0.35
10607,3,3.77,,14.85,,10608,0.3
10607,3,4.02,,2.35,,10608,0.22
10607,3,4.05,,16.33,,10608,0.23
10607,3,4.33,,16.15,,10608,0.3
10607,3,4.6,,4.22,27.5,10608,0.1
10607,3,4.67,,23.28,,10608,0.35
10607,3,5.05,,25.68,25.68,10608,0.4
10607,3,5.48,,8.38,38.73,10608,0.42
10607,3,5.62,,24.2,,10608,0.55
10607,3,6.02,,6.15,,10608,21.63
10607,3,6.13,,20.88,20.88,10608,0.48
10607,3,6.47,,16.68,20.47,10608,0.37
10607,3,6.75,,3.78,,10608,0.42
10607,3,6.82,,11.97,11.97,10608,0.67
10607,3,7.02,,14.35,17.52,10608,0.6
10607,3,7.25,,3.17,,10608,0.78
10607,3,7.3,,8.4,8.4,10608,0.48
10607,3,7.45,,14.0,14.0,10608,0.63
10607,3,7.68,,4.63,4.63,10608,0.5
10607,3,7.75,,11.67,11.67,10608,0.52
10607,3,7.95,,14.0,14.0,10608,0.77
10607,3,8.18,,10.57,10.57,10608,0.45
10607,3,8.37,,6.73,6.73,10608,0.68
10607,3,8.47,,21.75,21.75,10608,0.63
10607,3,8.83,,13.82,13.82,10608,0.43
10607,3,9.07,,14.28,14.28,10608,0.55
10607,3,9.3,,26.0,26.0,10608,0.33
10607,3,9.73,,5.38,5.38,10608,0.43
10607,3,9.83,,7.65,7.65,10608,0.6
10607,3,9.95,,18.37,18.37,10608,0.5
10607,3,10.27,,14.02,14.02,10608,0.57
10607,3,10.5,,7.67,7.67,10608,0.23
10607,3,10.62,,8.78,8.78,10608,0.53
10607,3,10.77,,14.15,14.15,10608,0.35
10607,3,11.0,,11.67,11.67,10608,0.48
10607,3,11.2,,16.58,16.58,10608,0.32
10607,3,11.48,,5.42,5.42,10608,0.43
10607,3,11.57,,14.35,14.35,10608,0.58
10607,3,11.8,,13.73,13.73,10608,0.42
10607,3,12.03,,13.2,13.2,10608,1.47
10607,3,12.25,,13.15,13.15,10608,0.43
10607,3,12.47,,11.67,11.67,10608,0.7
10607,3,12.67,,12.97,12.97,10608,1.07
10607,3,12.88,,8.35,8.35,10608,0.45
10607,3,13.02,,19.18,19.18,10608,0.38
10607,3,13.35,,6.05,6.05,10608,0.72
10607,3,13.45,,11.83,11.83,10608,0.32
10607,3,13.63,,11.02,11.02,10608,0.78
10607,3,13.82,,14.22,14.22,10608,0.68
10607,3,14.07,,10.65,10.65,10608,0.85
10607,3,14.23,,18.12,18.12,10608,0.42
10607,3,14.53,,4.7,4.7,10608,0.25
10607,3,14.62,,8.32,8.32,10608,0.9
10607,3,14.75,,10.08,10.08,10608,0.63
10607,3,14.93,,14.92,14.92,10608,0.6
10607,3,15.17,,13.0,13.0,10608,0.48
10607,3,15.38,,2.05,2.05,10608,0.77
10607,3,15.43,,7.65,14.08,10608,0.55
10607,3,15.55,,6.43,,10608,0.42
10607,3,15.67,,10.97,10.97,10608,0.73
10607,3,15.85,,11.88,14.82,10608,0.57
10607,3,16.03,,2.93,,10608,0.97
10607,3,16.08,,10.73,18.92,10608,0.33
10607,3,16.27,,8.18,,10608,0.7
10607,3,16.4,,10.33,10.33,10608,0.6
10607,3,16.58,,8.38,8.38,10608,0.93
10607,3,16.72,,17.7,22.42,10608,2.6
10607,3,17.02,,4.72,,10608,0.6
10607,3,17.08,,4.78,4.78,10608,0.47
10607,3,17.17,,12.35,13.82,10608,0.25
10607,3,17.38,,1.47,,10608,0.58
10607,3,17.4,,11.58,11.58,10608,0.45
10607,3,17.6,,7.58,21.73,10608,0.63
10607,3,17.72,,14.15,,10608,0.37
10607,3,17.95,,1.0,1.0,10608,0.82
10607,3,17.97,,16.2,28.18,10608,0.67
10607,3,18.25,,11.98,,10608,0.45
10607,3,18.45,,3.32,18.18,10608,0.72
10607,3,18.5,,14.87,,10608,0.48
10607,3,18.75,,10.83,10.83,10608,0.67
10607,3,18.93,,24.98,24.98,10608,0.82
10607,3,19.35,,12.07,12.07,10608,0.33
10607,3,19.55,,3.23,3.23,10608,1.18
10607,3,19.6,,12.75,12.75,10608,0.47
10607,3,19.82,,10.23,10.23,10608,0.63
10607,3,19.98,,37.65,37.65,10608,0.73
10607,3,20.6,,17.17,17.17,10608,0.3
10607,3,20.9,,12.25,12.25,10608,0.63
10607,3,21.1,,20.73,20.73,10608,0.68
10607,3,21.45,,49.48,49.48,10608,0.72
10607,3,22.27,,35.15,35.15,10608,0.4
10607,3,22.85,,15.5,15.5,10608,0.38
10607,3,23.12,,84.8,84.8,10608,0.38
10607,3,0.53,,22.97,22.97,10608,0.73
10607,3,0.92,,34.57,34.57,10608,0.6
10607,3,1.48,,5.23,5.23,10608,0.63
10607,3,1.57,,28.73,,10608,0.33
10607,3,2.05,,27.77,,10608,0.37
10607,3,2.52,,32.93,,10608,0.43
10607,3,3.07,,,,10608,0.08
10607,4,3.5,,0.22,,10608,0.33
10607,4,3.5,,29.98,,10608,0.23
10607,4,4.0,,0.23,,10608,0.32
10607,4,4.02,,24.87,,10608,0.3
10607,4,4.42,,6.93,,10608,0.25
10607,4,4.53,,8.25,35.55,10608,0.35
10607,4,4.68,,27.3,,10608,0.25
10607,4,5.13,,6.33,19.62,10608,0.45
10607,4,5.23,,13.28,,10608,0.27
10607,4,5.47,,9.83,20.43,10608,0.8
10607,4,5.62,,10.6,,10608,0.67
10607,4,5.8,,24.03,24.03,10608,0.37
10607,4,6.2,,13.78,18.85,10608,0.32
10607,4,6.43,,5.07,,10608,0.62
10607,4,6.52,,12.87,17.68,10608,0.72
10607,4,6.73,,4.82,,10608,0.37
10607,4,6.82,,11.78,11.78,10608,0.6
10607,4,7.0,,3.77,25.23,10608,0.58
10607,4,7.07,,8.3,,10608,0.58
10607,4,7.2,,13.17,,10608,0.53
10607,4,7.43,,0.97,0.97,10608,0.45
10607,4,7.43,,10.82,10.82,10608,0.33
10607,4,7.62,,7.9,7.9,10608,0.43
10607,4,7.75,,13.58,13.58,10608,1.0
10607,4,7.98,,16.78,16.78,10608,0.52
10607,4,8.27,,9.65,9.65,10608,0.78
10607,4,8.42,,12.93,12.93,10608,0.38
10607,4,8.63,,4.15,4.15,10608,0.42
10607,4,8.7,,19.28,19.28,10608,0.3
10607,4,9.03,,13.02,13.02,10608,0.6
10607,4,9.25,,16.6,16.6,10608,0.78
10607,4,9.52,,16.02,16.02,10608,0.33
10607,4,9.78,,0.13,0.13,10608,0.43
10607,4,9.78,,19.65,19.65,10608,0.63
10607,4,10.12,,7.4,7.4,10608,0.43
10607,4,10.23,,14.03,14.03,10608,0.5
10607,4,10.47,,17.15,17.15,10608,0.57
10607,4,10.77,,1.48,1.48,10608,0.82
10607,4,10.78,,11.13,11.13,10608,0.47
10607,4,10.97,,15.12,15.12,10608,0.37
10607,4,11.22,,15.87,15.87,10608,0.33
10607,4,11.48,,10.43,10.43,10608,0.72
10607,4,11.67,,8.68,8.68,10608,0.9
10607,4,11.8,,21.98,21.98,10608,0.53
10607,4,12.17,,13.12,13.12,10608,0.62
10607,4,12.38,,6.35,6.35,10608,0.6
10607,4,12.5,,1.43,1.43,10608,0.5
10607,4,12.52,,28.93,28.93,10608,0.37
10607,4,13.0,,1.03,1.03,10608,0.65
10607,4,13.02,,25.02,25.02,10608,0.45
10607,4,13.43,,2.28,2.28,10608,0.43
10607,4,13.47,,7.83,7.83,10608,0.45
10607,4,13.6,,19.07,19.07,10608,0.4
10607,4,13.92,,8.8,8.8,10608,0.65
10607,4,14.07,,22.4,22.4,10608,0.38
10607,4,14.45,,2.72,2.72,10608,0.67
10607,4,14.48,,6.23,6.23,10608,0.6
10607,4,14.6,,9.93,9.93,10608,0.88
10607,4,14.75,,11.37,11.37,10608,0.47
10607,4,14.95,,10.8,10.8,10608,0.5
10607,4,15.13,,20.88,20.88,10608,0.47
10607,4,15.47,,0.08,0.08,10608,0.4
10607,4,15.48,,6.68,12.65,10608,0.42
10607,4,15.58,,5.97,,10608,0.33
10607,4,15.68,,13.3,13.3,10608,1.18
10607,4,15.92,,7.53,9.63,10608,0.72
10607,4,16.03,,2.1,,10608,0.37
10607,4,16.07,,7.43,27.65,10608,0.43
10607,4,16.2,,20.22,,10608,0.67
10607,4,16.53,,1.62,11.43,10608,0.5
10607,4,16.55,,9.82,,10608,0.53
10607,4,16.72,,0.18,0.18,10608,0.73
10607,4,16.72,,17.12,17.2,10608,0.35
10607,4,17.02,,0.08,,10608,0.57
10607,4,17.02,,6.43,6.43,10608,0.62
10607,4,17.12,,30.72,31.05,10608,0.42
10607,4,17.63,,0.33,,10608,0.37
10607,4,17.63,,1.72,1.72,10608,0.85
10607,4,17.67,,4.83,14.67,10608,0.3
10607,4,17.75,,9.83,,10608,0.62
10607,4,17.9,,0.8,0.8,10608,0.77
10607,4,17.92,,19.18,19.18,10608,0.4
10607,4,18.23,,1.92,20.45,10608,0.6
10607,4,18.27,,16.62,,10608,0.35
10607,4,18.55,,1.92,,10608,0.38
10607,4,18.58,,16.38,16.38,10608,0.47
10607,4,18.85,,2.93,2.93,10608,0.7
10607,4,18.9,,10.02,28.88,10608,0.43
10607,4,19.07,,18.87,,10608,0.33
10607,4,19.38,,9.07,9.07,10608,0.37
10607,4,19.53,,1.25,1.25,10608,0.4
10607,4,19.55,,15.42,15.42,10608,0.53
10607,4,19.82,,8.25,8.25,10608,0.78
10607,4,19.95,,15.47,15.47,10608,0.38
10607,4,20.22,,11.82,11.82,10608,0.07
10607,4,20.4,,28.03,28.03,10608,0.35
10607,4,20.87,,18.3,18.3,10608,0.73
10607,4,21.18,,19.88,19.88,10608,0.32
10607,4,21.52,,25.68,25.68,10608,0.43
10607,4,21.93,,19.97,19.97,10608,0.33
10607,4,22.27,,33.18,33.18,10608,0.38
10607,4,22.82,,19.67,19.67,10608,0.35
10607,4,23.15,,40.35,40.35,10608,0.35
10607,4,23.82,,16.88,16.88,10608,0.88
10607,4,0.1,,24.88,24.88,10608,0.48
10607,4,0.52,,20.42,20.42,10608,0.37
10607,4,0.87,,29.22,29.22,10608,0.65
10607,4,1.35,,22.68,22.68,10608,0.73
10607,4,1.73,,20.85,,10608,0.45
10607,4,2.07,,30.45,,10608,0.32
10607,4,2.58,,29.08,,10608,0.63
10607,4,3.07,,,,10608,0.33
10607,5,3.5,,0.25,,10608,0.28
10607,5,3.5,,29.0,,10608,0.3
10607,5,3.98,,5.2,,10608,0.33
10607,5,4.07,,17.58,,10608,0.3
10607,5,4.37,,12.37,,10608,0.33
10607,5,4.57,,3.95,29.9,10608,0.57
10607,5,4.63,,25.95,,10608,0.3
10607,5,5.07,,21.85,21.85,10608,0.37
10607,5,5.43,,21.52,21.52,10608,0.37
10607,5,5.8,,19.57,19.57,10608,0.47
10607,5,6.12,,21.87,21.87,10608,0.27
10607,5,6.48,,15.18,15.18,10608,0.42
10607,5,6.73,,21.5,21.5,10608,0.35
10607,5,7.1,,15.52,15.52,10608,0.22
10607,5,7.35,,17.02,17.02,10608,0.32
10607,5,7.63,,27.38,27.38,10608,0.43
10607,5,8.1,,8.7,8.7,10608,0.43
10607,5,8.23,,22.17,22.17,10608,0.3
10607,5,8.6,,24.32,24.32,10608,0.55
10607,5,9.02,,0.52,0.52,10608,0.9
10607,5,9.02,,21.02,21.02,10608,0.4
10607,5,9.37,,20.17,20.17,10608,0.33
10607,5,9.72,,10.25,10.25,10608,0.5
10607,5,9.88,,16.47,16.47,10608,0.35
10607,5,10.15,,17.15,17.15,10608,0.35
10607,5,10.43,,9.28,9.28,10608,0.52
10607,5,10.6,,32.65,32.65,10608,0.33
10607,5,11.13,,0.05,0.05,10608,0.8
10607,5,11.13,,15.05,15.05,10608,0.63
10607,5,11.38,,26.9,26.9,10608,0.52
10607,5,11.83,,0.58,0.58,10608,0.58
10607,5,11.85,,7.05,14.58,10608,0.88
10607,5,11.97,,7.53,,10608,16.63
10607,5,12.08,,25.48,25.48,10608,0.62
10607,5,12.52,,8.3,30.27,10608,0.38
10607,5,12.65,,21.97,,10608,0.35
10607,5,13.02,,12.02,12.02,10608,0.35
10607,5,13.22,,3.03,24.32,10608,1.1
10607,5,13.27,,14.9,,10608,0.4
10607,5,13.52,,6.38,,10608,0.37
10607,5,13.63,,20.0,34.18,10608,0.8
10607,5,13.97,,14.18,,10608,0.33
10607,5,14.2,,3.27,21.27,10608,0.48
10607,5,14.25,,18.0,,10608,0.58
10607,5,14.55,,6.35,25.18,10608,0.5
10607,5,14.65,,18.83,,10608,0.58
10607,5,14.97,,3.2,16.97,10608,0.92
10607,5,15.02,,13.77,,10608,0.35
10607,5,15.25,,16.62,16.62,10608,0.47
10607,5,15.53,,6.22,24.62,10608,0.43
10607,5,15.63,,6.45,,10608,0.43
10607,5,15.73,,11.95,,10608,0.25
10607,5,15.93,,5.13,23.87,10608,0.58
10607,5,16.03,,18.73,,10608,1.25
10607,5,16.33,,6.6,19.42,10608,0.6
10607,5,16.45,,12.82,,10608,0.43
10607,5,16.67,,5.5,17.32,10608,0.32
10607,5,16.75,,11.82,,10608,0.45
10607,5,16.95,,13.13,26.45,10608,0.42
10607,5,17.17,,13.32,,10608,0.45
10607,5,17.38,,11.13,24.63,10608,0.57
10607,5,17.58,,13.5,,10608,0.77
10607,5,17.8,,4.27,4.27,10608,0.38
10607,5,17.87,,8.3,8.3,10608,0.62
10607,5,18.02,,20.12,22.15,10608,0.48
10607,5,18.35,,2.03,,10608,0.43
10607,5,18.38,,15.33,15.33,10608,0.35
10607,5,18.63,,11.62,11.62,10608,0.4
10607,5,18.83,,8.65,22.7,10608,0.4
10607,5,18.97,,14.05,,10608,0.27
10607,5,19.2,,17.27,17.27,10608,0.53
10607,5,19.5,,9.68,9.68,10608,0.65
10607,5,19.65,,16.78,16.78,10608,0.42
10607,5,19.93,,12.75,12.75,10608,0.35
10607,5,20.15,,10.78,10.78,10608,0.48
10607,5,20.33,,34.63,34.63,10608,0.72
10607,5,20.9,,11.0,11.0,10608,0.48
10607,5,21.08,,31.7,31.7,10608,0.52
10607,5,21.62,,18.77,18.77,10608,0.42
10607,5,21.93,,10.47,10.47,10608,0.9
10607,5,22.1,,12.62,12.62,10608,0.52
10607,5,22.32,,35.52,35.52,10608,0.38
10607,5,22.9,,8.77,8.77,10608,0.68
10607,5,23.05,,42.52,42.52,10608,0.37
10607,5,23.77,,6.47,6.47,10608,0.6
10607,5,23.87,,14.87,14.87,10608,0.3
10607,5,0.12,,20.17,20.17,10608,0.37
10607,5,0.45,,14.43,14.43,10608,0.43
10607,5,0.7,,16.62,16.62,10608,0.32
10607,5,0.97,,19.0,19.0,10608,0.63
10607,5,1.28,,23.47,,10608,0.58
10607,5,1.68,,30.63,,10608,0.35
10607,5,2.18,,19.27,,10608,0.52
10607,5,2.52,,,,10608,0.32
10607,6,3.5,,2.02,,10608,0.42
10607,6,3.53,,27.27,,10608,0.27
10607,6,3.98,,29.2,,10608,0.35
10607,6,4.48,,2.28,,10608,0.3
10607,6,4.52,,33.47,33.47,10608,0.22
10607,6,5.07,,31.63,31.63,10608,0.33
10607,6,5.6,,30.2,30.2,10608,0.27
10607,6,6.1,,32.5,32.5,10608,0.23
10607,6,6.65,,33.15,33.15,10608,0.28
10607,6,7.2,,15.7,15.7,10608,0.52
10607,6,7.45,,22.88,22.88,10608,0.32
10607,6,7.83,,23.17,23.17,10608,0.42
10607,6,8.23,,17.95,17.95,10608,0.27
10607,6,8.52,,22.1,22.1,10608,0.38
10607,6,8.9,,17.85,17.85,10608,0.37
10607,6,9.18,,17.22,17.22,10608,0.42
10607,6,9.48,,12.95,12.95,10608,0.38
10607,6,9.7,,18.47,18.47,10608,0.4
10607,6,10.0,,14.25,14.25,10608,0.38
10607,6,10.23,,11.62,11.62,10608,0.45
10607,6,10.43,,18.57,18.57,10608,0.8
10607,6,10.73,,17.55,17.55,10608,0.77
10607,6,11.03,,8.43,10.6,10608,0.4
10607,6,11.17,,2.17,,10608,0.37
10607,6,11.22,,17.68,17.68,10608,0.37
10607,6,11.5,,12.73,28.23,10608,0.8
10607,6,11.72,,15.5,,10608,0.58
10607,6,11.98,,10.25,24.47,10608,0.38
10607,6,12.15,,14.22,,10608,0.58
10607,6,12.38,,19.55,23.88,10608,0.7
10607,6,12.72,,4.33,,10608,0.65
10607,6,12.78,,10.55,23.8,10608,0.45
10607,6,12.95,,13.25,,10608,0.35
10607,6,13.18,,11.88,33.73,10608,0.27
10607,6,13.38,,21.85,,10608,0.4
10607,6,13.73,,2.13,20.28,10608,0.78
10607,6,13.78,,18.15,,10608,0.33
10607,6,14.08,,12.12,21.4,10608,0.52
10607,6,14.28,,9.28,,10608,0.47
10607,6,14.43,,11.27,35.32,10608,0.7
10607,6,14.62,,24.05,,10608,0.38
10607,6,15.02,,0.12,10.78,10608,0.42
10607,6,15.03,,10.67,,10608,0.38
10607,6,15.2,,12.45,23.43,10608,0.47
10607,6,15.42,,10.98,,10608,0.47
10607,6,15.6,,25.12,38.08,10608,0.52
10607,6,16.02,,11.85,,10608,0.45
10607,6,16.22,,1.12,,10608,0.32
10607,6,16.23,,7.63,7.63,10608,0.48
10607,6,16.35,,18.78,25.7,10608,0.52
10607,6,16.67,,6.92,,10608,0.48
10607,6,16.78,,7.9,37.0,10608,0.47
10607,6,16.92,,29.1,,10608,0.35
10607,6,17.4,,1.42,1.42,10608,0.5
10607,6,17.42,,15.0,15.0,10608,0.33
10607,6,17.67,,7.4,7.4,10608,0.42
10607,6,17.8,,12.68,12.68,10608,0.8
10607,6,18.02,,17.08,28.7,10608,0.35
10607,6,18.3,,11.62,,10608,0.48
10607,6,18.48,,17.77,17.77,10608,0.47
10607,6,18.78,,7.45,7.45,10608,0.47
10607,6,18.9,,17.12,17.12,10608,0.33
10607,6,19.2,,10.92,10.92,10608,0.82
10607,6,19.38,,23.6,23.6,10608,0.38
10607,6,19.77,,15.38,15.38,10608,0.62
10607,6,20.02,,0.88,0.88,10608,0.8
10607,6,20.03,,32.67,32.67,10608,0.6
10607,6,20.58,,20.28,20.28,10608,2.58
10607,6,20.92,,10.07,10.07,10608,0.47
10607,6,21.08,,30.1,30.1,10608,0.43
10607,6,21.58,,19.37,19.37,10608,0.5
10607,6,21.92,,23.88,23.88,10608,0.55
10607,6,22.32,,31.75,31.75,10608,0.07
10607,6,22.83,,30.05,30.05,10608,0.63
10607,6,23.35,,22.68,22.68,10608,0.27
10607,6,23.72,,23.2,23.2,10608,0.47
10607,6,0.1,,24.0,24.0,10608,0.32
10607,6,0.5,,20.05,20.05,10608,0.33
10607,6,0.83,,27.22,27.22,10608,0.67
10607,6,1.3,,19.73,,10608,0.3
10607,6,1.62,,26.72,,10608,0.28
10607,6,2.07,,30.28,,10608,0.57
10607,6,2.57,,32.65,,10608,0.3
10607,6,3.12,,,,10608,0.38
10607,0,3.45,,2.02,,10608,0.52
10607,0,3.48,,28.02,,10608,0.25
10607,0,3.95,,20.82,,10608,0.27
10607,0,4.28,,2.13,,10608,0.68
10607,0,4.33,,16.62,,10608,0.28
10607,0,4.6,,1.62,23.32,10608,0.4
10607,0,4.63,,21.7,,10608,0.28
10607,0,5.0,,14.2,27.35,10608,0.73
10607,0,5.23,,13.15,,10608,0.02
10607,0,5.45,,10.77,24.87,10608,0.4
10607,0,5.63,,14.1,,10608,0.8
10607,0,5.87,,20.68,20.68,10608,0.77
10607,0,6.2,,11.87,16.07,10608,0.33
10607,0,6.4,,4.2,,10608,0.38
10607,0,6.47,,16.12,21.97,10608,0.87
10607,0,6.75,,5.85,,10608,0.75
10607,0,6.83,,10.97,10.97,10608,0.92
10607,0,7.02,,0.53,14.77,10608,0.32
10607,0,7.03,,10.45,,10608,0.3
10607,0,7.2,,3.78,,10608,0.5
10607,0,7.27,,22.38,22.38,10608,0.43
10607,0,7.65,,5.4,5.4,10608,0.6
10607,0,7.73,,11.37,11.37,10608,0.52
10607,0,7.92,,40.12,40.12,10608,0.42
10607,0,8.58,,12.92,12.92,10608,0.38
10607,0,8.8,,13.12,13.12,10608,0.4
10607,0,9.02,,14.2,14.2,10608,0.48
10607,0,9.27,,7.03,7.03,10608,0.57
10607,0,9.38,,25.53,25.53,10608,0.73
10607,0,9.8,,1.47,1.47,10608,0.4
10607,0,9.83,,11.02,11.02,10608,0.58
10607,0,10.02,,24.0,24.0,10608,0.45
10607,0,10.42,,9.65,9.65,10608,0.53
10607,0,10.57,,16.23,16.23,10608,0.4
10607,0,10.85,,9.22,9.22,10608,0.32
10607,0,11.0,,12.78,12.78,10608,0.9
10607,0,11.22,,18.65,18.65,10608,0.55
10607,0,11.52,,2.77,2.77,10608,0.48
10607,0,11.57,,14.07,14.07,10608,0.37
10607,0,11.8,,20.65,20.65,10608,0.67
10607,0,12.15,,20.87,20.87,10608,0.98
10607,0,12.5,,5.33,5.33,10608,0.27
10607,0,12.58,,19.55,19.55,10608,0.35
10607,0,12.9,,4.33,4.33,10608,0.55
10607,0,12.98,,15.1,15.1,10608,0.58
10607,0,13.23,,12.98,12.98,10608,0.77
10607,0,13.45,,4.75,4.75,10608,0.43
10607,0,13.53,,20.33,20.33,10608,0.5
10607,0,13.87,,18.0,18.0,10608,0.4
10607,0,14.17,,16.48,16.48,10608,0.63
10607,0,14.43,,22.87,22.87,10608,0.38
10607,0,14.82,,5.2,5.2,10608,0.6
10607,0,14.92,,13.9,13.9,10608,0.62
10607,0,15.13,,22.95,22.95,10608,0.57
10607,0,15.52,,0.12,0.12,10608,0.42
10607,0,15.53,,1.87,9.6,10608,0.67
10607,0,15.55,,7.73,,10608,0.4
10607,0,15.68,,14.17,14.17,10608,0.6
10607,0,15.92,,9.42,9.48,10608,0.47
10607,0,16.08,,0.07,,10608,0.53
10607,0,16.08,,12.0,45.38,10608,0.37
10607,0,16.28,,30.13,,10608,0.5
10607,0,16.78,,3.25,,10608,0.13
10607,0,16.83,,0.33,0.33,10608,0.47
10607,0,16.83,,27.07,29.12,10608,0.27
10607,0,17.3,,2.05,,10608,0.38
10607,0,17.33,,6.72,6.72,10608,0.63
10607,0,17.43,,28.0,28.82,10608,0.4
10607,0,17.9,,0.82,,10608,0.42
10607,0,17.92,,2.32,2.32,10608,0.55
10607,0,17.95,,0.13,0.13,10608,0.55
10607,0,17.97,,17.38,17.38,10608,0.68
10607,0,18.25,,1.23,14.0,10608,0.67
10607,0,18.27,,12.77,,10608,0.82
10607,0,18.48,,6.92,26.45,10608,0.68
10607,0,18.6,,19.53,,10608,0.52
10607,0,18.92,,7.72,21.88,10608,0.57
