origin,day_of_week,decimal_time,wait|10603,wait|10622,wait|14122,destination,travel_time
10599,2,11.73,10.25,10.25,10.25,10600,0.52
10599,2,11.9,18.57,18.57,18.57,10600,0.82
10599,2,12.22,4.2,4.2,4.2,10600,0.63
10599,2,12.28,16.23,16.23,16.23,10600,0.45
10599,2,12.55,10.08,10.08,10.08,10600,1.0
10599,2,12.73,11.22,11.22,11.22,10600,0.45
10599,2,12.92,20.52,20.52,20.52,10600,0.58
10599,2,13.25,4.35,4.35,4.35,10600,0.9
10599,2,13.33,12.13,12.13,12.13,10600,0.68
10599,2,13.53,13.77,13.77,13.77,10600,0.63
10599,2,13.77,20.63,20.63,20.63,10600,0.43
10599,2,14.1,16.23,16.23,16.23,10600,0.6
10599,2,14.37,1.03,1.03,1.03,10600,0.87
10599,2,14.38,9.15,9.15,9.15,10600,0.47
10599,2,14.55,6.42,6.42,6.42,10600,0.55
10599,2,14.65,11.3,11.3,11.3,10600,0.43
10599,2,14.83,12.23,12.23,12.23,10600,0.53
10599,2,15.05,15.37,15.37,15.37,10600,0.63
10599,2,15.3,9.43,9.43,9.8,10600,0.67
10599,2,15.45,0.37,0.37,,10600,0.77
10599,2,15.47,4.88,4.88,4.88,10600,0.75
10599,2,15.55,15.7,15.7,15.7,10600,0.62
10599,2,15.8,8.32,8.32,10.18,10600,0.78
10599,2,15.95,1.87,1.87,,10600,0.95
10599,2,15.97,7.97,7.97,16.87,10600,0.85
10599,2,16.1,8.9,8.9,,10600,0.77
10599,2,16.25,9.03,9.03,21.38,10600,0.5
10599,2,16.4,12.35,12.35,,10600,0.75
10599,2,16.62,0.82,0.82,0.82,10600,0.88
10599,2,16.63,12.38,12.38,12.42,10600,1.03
10599,2,16.83,0.03,0.03,,10600,0.53
10599,2,16.83,10.88,10.88,10.88,10600,0.43
10599,2,17.02,2.7,2.7,16.12,10600,1.07
10599,2,17.07,13.42,13.42,,10600,1.0
10599,2,17.28,12.45,12.45,12.45,10600,0.58
10599,2,17.48,5.88,5.88,16.83,10600,0.52
10599,2,17.58,10.95,10.95,,10600,0.75
10599,2,17.77,12.13,12.13,12.13,10600,0.5
10599,2,17.97,22.28,22.28,22.28,10600,0.57
10599,2,18.35,0.05,0.05,17.62,10600,0.38
10599,2,18.35,15.68,15.68,,10600,0.88
10599,2,18.6,1.88,1.88,,10600,1.22
10599,2,18.63,14.27,14.27,14.27,10600,0.47
10599,2,18.88,3.97,3.97,15.18,10600,0.65
10599,2,18.95,11.22,11.22,,10600,0.42
10599,2,19.13,19.47,19.47,19.47,10600,0.32
10599,2,19.45,2.28,2.28,2.28,10600,0.7
10599,2,19.48,10.27,10.27,10.27,10600,0.55
10599,2,19.67,17.2,17.2,17.2,10600,0.9
10599,2,19.95,11.23,11.23,11.23,10600,0.1
10599,2,20.13,7.02,7.02,7.02,10600,0.52
10599,2,20.25,25.72,25.72,31.13,10600,2.62
10599,2,20.68,5.42,5.42,,10600,232.7
10599,2,20.77,18.98,18.98,18.98,10600,0.58
10599,2,21.08,13.05,13.05,13.05,10600,0.55
10599,2,21.3,37.95,37.95,37.95,10600,0.42
10599,2,21.93,10.52,10.52,10.52,10600,0.53
10599,2,22.12,58.02,58.02,58.02,10600,0.57
10599,2,23.08,0.78,0.78,0.78,10600,0.47
10599,2,23.1,37.58,37.58,37.58,10600,0.43
10599,2,23.72,16.27,16.27,16.27,10600,0.6
10599,2,23.98,23.35,23.35,23.35,10600,0.48
10599,2,0.38,27.43,27.43,27.43,10600,0.37
10599,2,0.83,28.88,28.88,28.88,10600,0.5
10599,2,1.32,16.53,16.53,16.53,10600,0.58
10599,2,1.6,25.48,25.48,,10600,0.55
10599,2,2.02,36.0,36.0,,10600,0.48
10599,2,2.62,,,,10600,0.38
10599,3,3.7,17.7,17.7,,10600,0.68
10599,3,3.98,29.42,29.42,,10600,0.83
10599,3,4.48,29.57,29.57,29.57,10600,0.42
10599,3,4.97,25.53,25.53,25.53,10600,0.52
10599,3,5.4,37.98,37.98,37.98,10600,0.42
10599,3,6.03,21.63,21.63,21.63,10600,0.47
10599,3,6.4,19.12,19.12,19.12,10600,0.8
10599,3,6.72,12.65,12.65,12.65,10600,0.83
10599,3,6.92,16.08,16.08,16.08,10600,0.52
10599,3,7.18,9.67,9.67,9.67,10600,0.45
10599,3,7.35,13.82,13.82,13.82,10600,0.8
10599,3,7.58,5.35,5.35,5.35,10600,0.57
10599,3,7.67,11.12,11.12,11.12,10600,0.55
10599,3,7.85,10.7,13.83,13.83,10600,0.63
10599,3,8.03,3.13,,,10600,0.93
10599,3,8.08,7.98,12.17,12.17,10600,0.82
10599,3,8.22,4.18,,,10600,0.4
10599,3,8.28,4.57,5.92,5.92,10600,0.7
10599,3,8.37,1.35,,,10600,0.43
10599,3,8.38,20.6,20.93,20.93,10600,0.62
10599,3,8.73,0.33,,,10600,0.55
10599,3,8.73,13.98,13.98,13.98,10600,0.7
10599,3,8.97,8.65,15.15,15.15,10600,0.58
10599,3,9.12,6.5,,,10600,0.75
10599,3,9.22,10.85,22.07,22.07,10600,0.42
10599,3,9.4,11.22,,,10600,0.48
10599,3,9.58,8.43,8.43,8.43,10600,0.6
10599,3,9.73,10.57,10.57,10.57,10600,0.77
10599,3,9.9,15.62,15.62,15.62,10600,0.2
10599,3,10.17,13.05,13.05,13.05,10600,0.78
10599,3,10.38,9.82,9.82,9.82,10600,0.8
10599,3,10.55,7.55,7.55,7.55,10600,0.53
10599,3,10.67,13.93,13.93,13.93,10600,0.62
10599,3,10.9,12.82,12.82,12.82,10600,0.45
10599,3,11.12,16.15,16.15,16.15,10600,0.67
10599,3,11.38,6.32,6.32,6.32,10600,0.58
10599,3,11.5,13.18,13.18,13.18,10600,0.78
10599,3,11.72,10.85,10.85,10.85,10600,0.58
10599,3,11.9,15.65,15.65,15.65,10600,0.6
10599,3,12.15,13.7,13.7,13.7,10600,0.62
10599,3,12.38,8.13,8.13,8.13,10600,0.53
10599,3,12.52,16.25,16.25,16.25,10600,1.08
10599,3,12.78,9.17,9.17,9.17,10600,0.53
10599,3,12.95,18.55,18.55,18.55,10600,0.6
10599,3,13.25,6.38,6.38,6.38,10600,0.7
10599,3,13.35,11.87,11.87,11.87,10600,0.73
10599,3,13.55,11.98,11.98,11.98,10600,0.62
10599,3,13.75,11.88,11.88,11.88,10600,0.82
10599,3,13.95,11.03,11.03,11.03,10600,0.68
10599,3,14.13,16.07,16.07,16.07,10600,0.73
10599,3,14.4,5.3,5.3,5.3,10600,0.78
10599,3,14.5,10.92,10.92,10.92,10600,0.9
10599,3,14.68,9.63,9.63,9.63,10600,0.42
10599,3,14.83,12.22,12.22,12.22,10600,0.83
10599,3,15.03,15.0,15.0,15.0,10600,0.58
10599,3,15.28,2.18,2.18,2.18,10600,0.5
10599,3,15.33,6.87,6.87,14.07,10600,0.75
10599,3,15.43,7.2,7.2,,10600,0.78
10599,3,15.57,10.27,10.27,10.27,10600,0.6
10599,3,15.73,12.65,12.65,15.72,10600,0.7
10599,3,15.95,3.07,3.07,,10600,0.87
10599,3,16.0,9.83,9.83,16.92,10600,0.73
10599,3,16.15,7.08,7.08,,10600,0.73
10599,3,16.28,11.23,11.23,11.23,10600,0.73
10599,3,16.47,8.93,8.93,8.93,10600,0.62
10599,3,16.62,18.52,18.52,19.33,10600,0.72
10599,3,16.92,0.82,0.82,,10600,0.85
10599,3,16.93,1.0,1.0,1.0,10600,2.15
10599,3,16.95,17.33,17.33,17.33,10600,0.7
10599,3,17.23,1.13,1.13,15.2,10600,0.73
10599,3,17.25,14.07,14.07,,10600,0.78
10599,3,17.5,8.6,8.6,21.65,10600,0.8
10599,3,17.63,13.05,13.05,,10600,0.37
10599,3,17.85,0.52,0.52,0.52,10600,0.65
10599,3,17.87,14.63,14.63,28.73,10600,0.45
10599,3,18.1,14.1,14.1,,10600,0.68
10599,3,18.33,4.45,4.45,19.15,10600,0.37
10599,3,18.42,14.7,14.7,,10600,0.9
10599,3,18.67,10.47,10.47,10.47,10600,0.45
10599,3,18.83,25.02,25.02,25.02,10600,0.47
10599,3,19.25,12.27,12.27,12.27,10600,0.63
10599,3,19.45,4.57,4.57,4.57,10600,0.77
10599,3,19.53,11.82,11.82,11.82,10600,0.28
10599,3,19.73,10.45,10.45,10.45,10600,0.47
10599,3,19.9,38.73,38.73,38.73,10600,0.5
10599,3,20.55,18.58,18.58,18.58,10600,0.3
10599,3,20.87,10.4,10.4,10.4,10600,0.12
10599,3,21.03,18.47,18.47,18.47,10600,0.57
10599,3,21.33,49.83,49.83,49.83,10600,0.55
10599,3,22.17,35.63,35.63,35.63,10600,0.45
10599,3,22.77,16.4,16.4,16.4,10600,0.72
10599,3,23.03,83.43,83.43,83.43,10600,0.47
10599,3,0.43,22.75,22.75,22.75,10600,0.75
10599,3,0.8,34.83,34.83,34.83,10600,0.75
10599,3,1.38,7.22,7.22,7.22,10600,0.6
10599,3,1.5,28.6,28.6,,10600,0.45
10599,3,1.98,28.9,28.9,,10600,0.63
10599,3,2.47,29.67,29.67,,10600,0.27
10599,3,2.97,,,,10600,0.4
10599,4,3.45,29.1,29.1,,10600,0.25
10599,4,3.93,32.58,32.58,,10600,0.42
10599,4,4.47,34.67,34.67,34.67,10600,0.5
10599,4,5.05,20.62,20.62,20.62,10600,0.78
10599,4,5.4,19.57,19.57,19.57,10600,0.38
10599,4,5.72,24.42,24.42,24.42,10600,0.63
10599,4,6.13,17.92,17.92,17.92,10600,0.78
10599,4,6.43,16.95,16.95,16.95,10600,0.82
10599,4,6.72,12.97,12.97,12.97,10600,0.77
10599,4,6.92,21.77,21.77,21.77,10600,0.52
10599,4,7.28,3.97,3.97,3.97,10600,1.0
10599,4,7.35,10.07,10.07,10.07,10600,0.6
10599,4,7.52,7.3,7.3,7.3,10600,0.8
10599,4,7.65,14.55,15.33,15.33,10600,0.5
10599,4,7.88,0.78,,,10600,0.32
10599,4,7.9,16.35,16.35,16.35,10600,0.57
10599,4,8.17,1.17,9.93,9.93,10600,0.72
10599,4,8.18,8.77,,,10600,0.77
10599,4,8.33,4.13,11.72,11.72,10600,0.43
10599,4,8.4,7.58,,,10600,0.48
10599,4,8.53,0.15,5.83,5.83,10600,1.28
10599,4,8.53,5.68,,,10600,0.6
10599,4,8.63,16.83,17.5,17.5,10600,0.28
10599,4,8.92,0.67,,,10600,0.45
10599,4,8.92,3.05,13.4,13.4,10600,0.52
10599,4,8.97,10.35,,,10600,0.35
10599,4,9.15,15.62,15.62,15.62,10600,0.82
10599,4,9.4,0.67,14.87,14.87,10600,0.63
10599,4,9.42,14.2,,,10600,0.58
10599,4,9.65,2.4,2.4,2.4,10600,0.87
10599,4,9.7,20.73,20.73,20.73,10600,0.47
10599,4,10.03,6.22,6.22,6.22,10600,0.6
10599,4,10.13,15.02,15.02,15.02,10600,0.75
10599,4,10.38,17.5,17.5,17.5,10600,0.47
10599,4,10.68,0.27,0.27,0.27,10600,0.32
10599,4,10.68,12.15,12.15,12.15,10600,0.58
10599,4,10.88,13.95,13.95,13.95,10600,0.68
10599,4,11.12,16.93,16.93,16.93,10600,0.55
10599,4,11.4,9.95,9.95,9.95,10600,0.53
10599,4,11.57,9.23,9.23,9.23,10600,0.62
10599,4,11.72,18.6,18.6,18.6,10600,0.65
10599,4,12.03,15.18,15.18,15.18,10600,0.77
10599,4,12.28,8.45,8.45,8.45,10600,0.62
10599,4,12.43,0.62,0.62,0.62,10600,0.62
10599,4,12.43,27.88,27.88,27.88,10600,0.58
10599,4,12.9,2.25,2.25,2.25,10600,1.2
10599,4,12.93,23.73,23.73,23.73,10600,0.67
10599,4,13.33,3.12,3.12,3.12,10600,0.68
10599,4,13.38,7.98,7.98,7.98,10600,0.52
10599,4,13.52,17.08,17.08,17.08,10600,0.6
10599,4,13.8,9.03,9.03,9.03,10600,0.37
10599,4,13.95,23.1,23.1,23.1,10600,0.77
10599,4,14.35,0.5,0.5,0.5,10600,0.77
10599,4,14.35,7.38,7.38,7.38,10600,0.7
10599,4,14.47,12.9,12.9,12.9,10600,0.42
10599,4,14.68,11.0,11.0,11.0,10600,0.43
10599,4,14.87,8.98,8.98,8.98,10600,0.47
10599,4,15.02,20.85,20.85,20.85,10600,0.57
10599,4,15.37,0.25,0.25,0.25,10600,0.55
10599,4,15.37,8.75,8.75,11.22,10600,0.85
10599,4,15.52,2.47,2.47,,10600,0.37
10599,4,15.57,15.6,15.6,15.6,10600,0.32
10599,4,15.82,7.07,7.07,9.22,10600,0.52
10599,4,15.93,2.15,2.15,,10600,0.55
10599,4,15.97,8.65,8.65,26.98,10600,0.43
10599,4,16.12,18.33,18.33,,10600,0.62
10599,4,16.42,1.38,1.38,11.92,10600,0.88
10599,4,16.45,10.53,10.53,,10600,0.73
10599,4,16.62,2.25,2.25,2.25,10600,0.8
10599,4,16.67,15.82,15.82,15.92,10600,0.42
10599,4,16.92,0.1,0.1,,10600,0.47
10599,4,16.92,2.68,2.68,2.68,10600,0.73
10599,4,16.97,32.22,32.22,32.22,10600,0.88
10599,4,17.5,1.62,1.62,3.3,10600,0.87
10599,4,17.53,1.68,1.68,,10600,0.5
10599,4,17.57,4.18,4.18,15.98,10600,0.33
10599,4,17.63,11.8,11.8,,10600,0.28
10599,4,17.83,0.55,0.55,0.55,10600,0.5
10599,4,17.83,20.18,20.18,20.28,10600,0.85
10599,4,18.17,0.1,0.1,,10600,0.5
10599,4,18.17,17.32,17.32,19.58,10600,0.3
10599,4,18.47,2.27,2.27,,10600,0.58
10599,4,18.5,15.35,15.35,15.35,10600,0.17
10599,4,18.75,4.45,4.45,4.45,10600,0.75
10599,4,18.83,8.95,8.95,27.75,10600,0.43
10599,4,18.98,18.8,18.8,,10600,0.52
10599,4,19.3,9.68,9.68,9.68,10600,0.42
10599,4,19.45,2.42,2.42,2.42,10600,0.67
10599,4,19.5,13.68,13.68,13.68,10600,0.35
10599,4,19.72,8.95,8.95,8.95,10600,0.83
10599,4,19.87,13.5,13.5,13.5,10600,0.35
10599,4,20.1,12.83,12.83,12.83,10600,0.47
10599,4,20.32,29.4,29.4,29.4,10600,0.62
10599,4,20.8,18.1,18.1,18.1,10600,0.57
10599,4,21.1,19.25,19.25,19.25,10600,0.78
10599,4,21.42,26.08,26.08,26.08,10600,0.63
10599,4,21.87,20.65,20.65,20.65,10600,0.37
10599,4,22.2,32.68,32.68,32.68,10600,0.47
10599,4,22.75,19.45,19.45,19.45,10600,0.57
10599,4,23.07,38.4,38.4,38.4,10600,0.55
10599,4,23.72,17.95,17.95,17.95,10600,0.6
10599,4,0.02,25.58,25.58,25.58,10600,0.7
10599,4,0.43,20.6,20.6,20.6,10600,0.48
10599,4,0.78,29.23,29.23,29.23,10600,0.52
10599,4,1.27,21.92,21.92,21.92,10600,0.5
10599,4,1.63,21.47,21.47,,10600,0.37
10599,4,1.98,30.68,30.68,,10600,0.28
10599,4,2.5,29.12,29.12,,10600,0.45
10599,4,2.98,,,,10600,0.52
10599,5,3.43,34.6,34.6,,10600,0.38
10599,5,4.02,29.93,29.93,,10600,0.38
10599,5,4.52,28.78,28.78,28.78,10600,0.42
10599,5,4.98,21.93,21.93,21.93,10600,0.3
10599,5,5.35,21.85,21.85,21.85,10600,0.88
10599,5,5.72,19.15,19.15,19.15,10600,0.52
10599,5,6.03,22.9,22.9,22.9,10600,0.62
10599,5,6.42,15.03,15.03,15.03,10600,0.47
10599,5,6.67,21.05,21.05,21.05,10600,0.35
10599,5,7.02,14.9,14.9,14.9,10600,0.47
10599,5,7.27,17.03,17.03,17.03,10600,0.57
10599,5,7.55,23.97,23.97,23.97,10600,0.52
10599,5,7.95,12.23,12.23,12.23,10600,0.65
10599,5,8.15,20.3,20.3,20.3,10600,0.7
10599,5,8.5,22.58,22.58,22.58,10600,0.63
10599,5,8.87,4.12,4.12,4.12,10600,0.75
10599,5,8.93,20.93,20.93,20.93,10600,0.42
10599,5,9.28,20.15,20.15,20.15,10600,0.78
10599,5,9.62,11.6,11.6,11.6,10600,0.4
10599,5,9.82,14.72,14.72,14.72,10600,0.58
10599,5,10.07,17.25,17.25,17.25,10600,0.58
10599,5,10.35,10.12,10.12,10.12,10600,0.55
10599,5,10.52,28.12,28.12,28.12,10600,0.63
10599,5,10.98,1.75,1.75,1.75,10600,0.6
10599,5,11.02,18.07,18.07,18.07,10600,1.05
10599,5,11.32,23.22,23.22,23.22,10600,0.5
10599,5,11.7,3.82,3.82,3.82,10600,0.75
10599,5,11.77,13.0,13.0,13.0,10600,0.53
10599,5,11.98,7.87,7.87,26.13,10600,0.53
10599,5,12.12,18.27,18.27,,10600,21.53
10599,5,12.42,5.87,5.87,29.6,10600,0.95
10599,5,12.52,23.73,23.73,,10600,0.72
10599,5,12.92,14.37,14.37,14.37,10600,0.6
10599,5,13.15,3.05,3.05,23.53,10600,0.45
10599,5,13.2,11.9,11.9,,10600,0.5
10599,5,13.4,8.58,8.58,,10600,0.48
10599,5,13.55,19.58,19.58,30.4,10600,0.58
10599,5,13.87,10.82,10.82,,10600,0.87
10599,5,14.05,4.57,4.57,24.97,10600,0.6
10599,5,14.13,20.4,20.4,,10600,0.38
10599,5,14.47,6.58,6.58,22.57,10600,0.53
10599,5,14.58,15.98,15.98,,10600,0.43
10599,5,14.85,4.72,4.72,19.62,10600,0.72
10599,5,14.92,14.9,14.9,,10600,0.7
10599,5,15.17,17.18,17.18,17.18,10600,0.45
10599,5,15.47,10.92,10.92,22.95,10600,0.67
10599,5,15.63,12.03,12.03,,10600,0.5
10599,5,15.83,5.63,5.63,24.05,10600,0.45
10599,5,15.93,18.42,18.42,,10600,1.02
10599,5,16.25,8.35,8.35,18.72,10600,0.85
10599,5,16.38,10.37,10.37,,10600,0.27
10599,5,16.55,6.47,6.47,18.45,10600,0.53
10599,5,16.67,11.98,11.98,,10600,0.52
10599,5,16.87,14.52,14.52,15.47,10600,0.58
10599,5,17.1,0.95,0.95,,10600,0.37
10599,5,17.12,21.98,21.98,36.17,10600,0.47
10599,5,17.48,14.18,14.18,,10600,0.48
10599,5,17.72,0.88,0.88,0.88,10600,0.35
10599,5,17.73,11.95,11.95,11.95,10600,0.78
10599,5,17.93,19.82,19.82,22.93,10600,0.33
10599,5,18.27,3.12,3.12,,10600,0.7
10599,5,18.32,14.25,14.25,14.25,10600,0.37
10599,5,18.55,11.67,11.67,11.67,10600,0.52
10599,5,18.75,10.03,10.03,22.23,10600,0.65
10599,5,18.92,12.2,12.2,,10600,0.42
10599,5,19.12,15.47,15.47,15.47,10600,0.4
10599,5,19.38,11.38,11.38,11.38,10600,0.53
10599,5,19.57,17.23,17.23,17.23,10600,0.52
10599,5,19.85,12.75,12.75,12.75,10600,0.7
10599,5,20.07,10.53,10.53,10.53,10600,0.55
10599,5,20.25,33.63,33.63,33.63,10600,0.8
10599,5,20.8,11.83,11.83,11.83,10600,0.57
10599,5,21.0,30.92,30.92,30.92,10600,0.88
10599,5,21.52,20.05,20.05,20.05,10600,0.67
10599,5,21.85,10.28,10.28,10.28,10600,0.58
10599,5,22.02,12.83,12.83,12.83,10600,0.37
10599,5,22.23,34.18,34.18,34.18,10600,0.58
10599,5,22.8,9.97,9.97,9.97,10600,0.68
10599,5,22.97,41.33,41.33,41.33,10600,0.72
10599,5,23.67,8.92,8.92,8.92,10600,0.5
10599,5,23.82,14.53,14.53,14.53,10600,0.48
10599,5,0.05,20.08,20.08,20.08,10600,0.53
10599,5,0.38,14.05,14.05,14.05,10600,0.32
10599,5,0.62,15.9,15.9,15.9,10600,0.53
10599,5,0.88,20.4,20.4,20.4,10600,0.47
10599,5,1.23,24.43,24.43,,10600,0.58
10599,5,1.63,26.22,26.22,,10600,0.28
10599,5,2.07,23.03,23.03,,10600,0.45
10599,5,2.45,,,,10600,0.5
10599,6,3.47,37.88,37.88,,10600,0.33
10599,6,4.1,20.97,20.97,,10600,0.25
10599,6,4.45,33.7,33.7,33.7,10600,0.27
10599,6,5.02,29.93,29.93,29.93,10600,0.48
10599,6,5.52,30.75,30.75,30.75,10600,0.32
10599,6,6.03,32.3,32.3,32.3,10600,0.57
10599,6,6.57,31.58,31.58,31.58,10600,0.42
10599,6,7.08,16.62,16.62,16.62,10600,0.57
10599,6,7.37,24.45,24.45,24.45,10600,0.67
10599,6,7.78,22.57,22.57,22.57,10600,0.3
10599,6,8.15,17.3,17.3,17.3,10600,0.32
10599,6,8.43,21.42,21.42,21.42,10600,0.65
10599,6,8.8,18.27,18.27,18.27,10600,0.87
10599,6,9.1,16.92,16.92,16.92,10600,0.57
10599,6,9.38,14.03,14.03,14.03,10600,0.52
10599,6,9.62,18.57,18.57,18.57,10600,0.33
10599,6,9.93,12.8,12.8,12.8,10600,0.78
10599,6,10.13,12.92,12.92,12.92,10600,0.32
10599,6,10.35,18.78,18.78,18.78,10600,0.5
10599,6,10.67,18.4,18.4,18.4,10600,0.43
10599,6,10.98,10.3,10.3,10.3,10600,0.55
10599,6,11.15,16.65,16.65,16.65,10600,0.28
10599,6,11.42,11.28,11.28,26.92,10600,0.6
10599,6,11.62,15.63,15.63,,10600,0.82
10599,6,11.87,10.52,10.52,25.25,10600,0.68
10599,6,12.05,14.73,14.73,,10600,0.83
10599,6,12.3,18.95,18.95,23.48,10600,0.52
10599,6,12.62,4.53,4.53,,10600,0.42
10599,6,12.68,10.48,10.48,24.13,10600,0.42
10599,6,12.87,13.65,13.65,,10600,0.35
10599,6,13.08,11.48,11.48,33.35,10600,0.58
10599,6,13.28,21.87,21.87,,10600,0.33
10599,6,13.65,3.0,3.0,19.92,10600,0.62
10599,6,13.7,16.92,16.92,,10600,0.92
10599,6,13.98,12.72,12.72,22.47,10600,0.53
10599,6,14.18,9.75,9.75,,10600,0.52
10599,6,14.35,10.58,10.58,31.98,10600,0.42
10599,6,14.53,21.4,21.4,,10600,0.53
10599,6,14.88,0.37,0.37,12.58,10600,0.75
10599,6,14.88,12.22,12.22,,10600,0.45
10599,6,15.1,14.82,14.82,25.55,10600,0.55
10599,6,15.33,10.73,10.73,,10600,0.45
10599,6,15.52,21.55,21.55,35.57,10600,0.57
10599,6,15.88,13.22,13.22,,10600,0.82
10599,6,16.1,0.8,0.8,,10600,0.32
10599,6,16.12,10.42,10.42,10.42,10600,0.47
10599,6,16.28,18.93,18.93,24.88,10600,0.5
10599,6,16.6,5.95,5.95,,10600,0.48
10599,6,16.7,8.88,8.88,36.5,10600,0.45
10599,6,16.85,27.62,27.62,,10600,0.83
10599,6,17.3,1.78,1.78,1.78,10600,0.7
10599,6,17.33,15.42,15.42,15.42,10600,0.5
10599,6,17.6,7.93,7.93,7.93,10600,0.33
10599,6,17.73,12.7,12.7,12.7,10600,0.58
10599,6,17.93,15.07,15.07,25.87,10600,0.4
10599,6,18.18,10.8,10.8,,10600,0.8
10599,6,18.37,18.33,18.33,18.33,10600,0.43
10599,6,18.67,8.87,8.87,8.87,10600,0.42
10599,6,18.82,17.75,17.75,17.75,10600,0.47
10599,6,19.12,11.4,11.4,11.4,10600,0.58
10599,6,19.32,11.87,11.87,11.87,10600,0.5
10599,6,19.5,23.05,23.05,23.05,10600,0.68
10599,6,19.88,4.43,4.43,4.43,10600,0.6
10599,6,19.97,29.17,29.17,29.17,10600,0.3
10599,6,20.45,22.47,22.47,22.47,10600,0.85
10599,6,20.82,12.12,12.12,12.12,10600,0.95
10599,6,21.03,29.48,29.48,29.48,10600,0.33
10599,6,21.52,18.37,18.37,18.37,10600,0.43
10599,6,21.82,22.27,22.27,22.27,10600,0.93
10599,6,22.2,31.85,31.85,31.85,10600,0.38
10599,6,22.73,32.53,32.53,32.53,10600,0.47
10599,6,23.27,22.33,22.33,22.33,10600,0.35
10599,6,23.63,23.93,23.93,23.93,10600,0.45
10599,6,0.03,23.6,23.6,23.6,10600,0.5
10599,6,0.43,18.88,18.88,18.88,10600,0.57
10599,6,0.75,27.03,27.03,27.03,10600,0.38
10599,6,1.2,22.75,22.75,,10600,0.83
10599,6,1.58,24.87,24.87,,10600,0.38
10599,6,2.0,30.07,30.07,,10600,0.38
10599,6,2.5,33.47,33.47,,10600,0.32
10599,6,3.05,,,,10600,0.52
10599,0,3.42,46.6,46.6,,10600,0.28
10599,0,4.18,20.43,20.43,,10600,1.02
10599,0,4.53,24.25,24.25,24.25,10600,0.57
10599,0,4.93,27.62,27.62,27.62,10600,0.48
10599,0,5.4,23.3,23.3,23.3,10600,0.47
10599,0,5.78,22.65,22.65,22.65,10600,0.38
10599,0,6.17,14.62,14.62,14.62,10600,0.42
10599,0,6.4,21.4,21.4,21.4,10600,0.52
10599,0,6.77,10.38,10.38,10.38,10600,0.7
10599,0,6.93,14.3,14.3,14.3,10600,0.53
10599,0,7.17,22.22,22.22,22.22,10600,0.95
10599,0,7.55,6.93,6.93,6.93,10600,0.43
10599,0,7.65,10.17,10.17,10.17,10600,0.52
10599,0,7.83,8.65,39.82,39.82,10600,0.58
10599,0,7.97,14.2,,,10600,0.58
10599,0,8.2,14.95,,,10600,0.5
10599,0,8.45,2.02,,,10600,0.75
10599,0,8.48,7.62,12.93,12.93,10600,0.82
10599,0,8.62,5.32,,,10600,0.37
10599,0,8.7,11.88,13.53,13.53,10600,0.48
10599,0,8.9,1.65,,,10600,0.62
10599,0,8.93,13.33,13.5,13.5,10600,0.47
10599,0,9.15,0.17,,,10600,0.32
10599,0,9.15,8.68,8.68,8.68,10600,0.53
10599,0,9.3,24.78,24.78,24.78,10600,0.37
10599,0,9.72,0.77,0.77,0.77,10600,0.67
10599,0,9.73,11.17,11.17,11.17,10600,0.6
10599,0,9.92,24.53,24.53,24.53,10600,0.33
10599,0,10.32,9.35,9.35,9.35,10600,0.52
