origin,day_of_week,decimal_time,wait|10528,wait|10565,destination,travel_time
10532,2,3.35,,32.35,10533,0.32
10532,2,3.88,,25.23,10533,0.25
10532,2,4.3,,23.57,10533,0.6
10532,2,4.7,,25.25,10533,0.32
10532,2,5.12,,31.93,10533,1.23
10532,2,5.65,,9.78,10533,0.38
10532,2,5.82,,14.52,10533,0.88
10532,2,6.05,,13.23,10533,0.67
10532,2,6.28,,10.75,10533,0.62
10532,2,6.45,,8.17,10533,0.6
10532,2,6.6,,8.97,10533,0.77
10532,2,6.73,,8.22,10533,0.57
10532,2,6.88,,3.38,10533,0.4
10532,2,6.93,,14.32,10533,0.55
10532,2,7.17,,11.83,10533,0.83
10532,2,7.37,,2.08,10533,1.02
10532,2,7.4,,0.05,10533,0.75
10532,2,7.4,,12.18,10533,0.5
10532,2,7.62,,5.42,10533,0.83
10532,2,7.7,,5.4,10533,0.75
10532,2,7.78,,9.1,10533,0.62
10532,2,7.93,,0.75,10533,0.47
10532,2,7.95,,7.47,10533,0.58
10532,2,8.08,,7.17,10533,0.95
10532,2,8.2,,11.03,10533,0.8
10532,2,8.38,,8.95,10533,0.85
10532,2,8.53,,8.77,10533,0.87
10532,2,8.68,,9.87,10533,0.78
10532,2,8.83,,11.68,10533,0.57
10532,2,9.03,,13.25,10533,0.73
10532,2,9.25,,26.03,10533,0.57
10532,2,9.68,,4.7,10533,0.53
10532,2,9.77,,18.22,10533,0.52
10532,2,10.07,,7.13,10533,0.85
10532,2,10.18,,17.27,10533,0.7
10532,2,10.48,,7.1,10533,0.7
10532,2,10.6,,14.75,10533,0.95
10532,2,10.85,,10.93,10533,0.78
10532,2,11.03,,15.22,10533,0.57
10532,2,11.28,,7.97,10533,1.13
10532,2,11.42,,16.92,10533,0.75
10532,2,11.7,,23.03,10533,0.77
10532,2,12.08,,8.85,10533,0.7
10532,2,12.23,,15.3,10533,0.97
10532,2,12.48,,8.65,10533,0.83
10532,2,12.62,,13.0,10533,0.68
10532,2,12.83,,13.12,10533,0.52
10532,2,13.07,,20.43,10533,0.73
10532,2,13.4,,7.23,10533,0.9
10532,2,13.52,,6.3,10533,0.77
10532,2,13.63,,8.67,10533,0.52
10532,2,13.77,,11.38,10533,0.58
10532,2,13.97,,2.67,10533,0.45
10532,2,14.0,,19.25,10533,0.57
10532,2,14.33,,2.92,10533,0.98
10532,2,14.37,,8.17,10533,0.38
10532,2,14.52,,4.48,10533,0.88
10532,2,14.58,,10.18,10533,0.62
10532,2,14.75,,11.38,10533,0.63
10532,2,14.95,,3.48,10533,0.55
10532,2,15.0,,11.42,10533,0.53
10532,2,15.2,,3.98,10533,1.0
10532,2,15.27,,18.73,10533,0.4
10532,2,15.57,,6.85,10533,0.73
10532,2,15.68,,13.58,10533,0.5
10532,2,15.92,,7.75,10533,6.18
10532,2,16.03,,8.25,10533,0.68
10532,2,16.18,,7.82,10533,0.88
10532,2,16.32,,15.15,10533,0.47
