origin,day_of_week,decimal_time,wait|10528,wait|10565,destination,travel_time
10524,2,3.28,56.45,56.45,10525,0.32
10524,2,4.22,5.17,24.07,10525,0.58
10524,2,4.3,18.9,,10525,0.25
10524,2,4.62,23.88,23.88,10525,1.13
10524,2,5.02,32.98,32.98,10525,0.63
10524,2,5.57,10.38,10.38,10525,0.77
10524,2,5.75,13.4,13.4,10525,0.58
10524,2,5.97,13.52,13.52,10525,0.67
10524,2,6.2,8.77,8.77,10525,0.63
10524,2,6.33,10.17,10.17,10525,1.0
10524,2,6.5,8.07,8.07,10525,0.53
10524,2,6.65,9.85,9.85,10525,0.88
10524,2,6.8,3.15,3.15,10525,0.55
10524,2,6.87,10.85,10.85,10525,0.63
10524,2,7.03,10.95,10.95,10525,1.15
10524,2,7.22,3.27,3.27,10525,1.18
10524,2,7.28,1.83,1.83,10525,0.68
10524,2,7.3,11.45,11.45,10525,0.62
10524,2,7.5,5.3,5.3,10525,1.32
10524,2,7.58,7.35,7.35,10525,0.78
10524,2,7.72,7.62,7.62,10525,0.62
10524,2,7.83,2.07,2.07,10525,0.77
10524,2,7.87,6.65,6.65,10525,0.8
10524,2,7.98,6.37,6.37,10525,0.67
10524,2,8.08,9.58,9.58,10525,0.73
10524,2,8.25,10.2,10.2,10525,0.93
10524,2,8.42,7.33,7.33,10525,0.58
10524,2,8.53,13.25,13.25,10525,0.7
10524,2,8.77,8.93,8.93,10525,0.5
10524,2,8.92,13.4,13.4,10525,0.4
10524,2,9.13,26.07,26.07,10525,0.85
10524,2,9.57,6.67,6.67,10525,0.95
10524,2,9.68,16.18,16.18,10525,0.83
10524,2,9.95,8.68,8.68,10525,0.83
10524,2,10.1,17.9,17.9,10525,0.63
10524,2,10.38,8.3,8.3,10525,0.58
10524,2,10.53,12.9,12.9,10525,0.82
10524,2,10.75,12.95,12.95,10525,0.78
10524,2,10.97,12.0,12.0,10525,0.63
10524,2,11.17,9.28,9.28,10525,0.6
10524,2,11.32,16.25,16.25,10525,0.9
10524,2,11.58,5.65,5.65,10525,0.38
10524,2,11.68,26.07,26.07,10525,0.7
10524,2,12.12,12.95,12.95,10525,0.6
10524,2,12.33,10.95,10.95,10525,0.92
10524,2,12.52,14.42,14.42,10525,0.57
10524,2,12.75,12.62,12.62,10525,0.57
10524,2,12.97,20.33,20.33,10525,0.55
10524,2,13.3,6.98,6.98,10525,0.58
10524,2,13.42,6.6,6.6,10525,0.75
10524,2,13.53,18.18,18.18,10525,0.52
10524,2,13.83,5.68,5.68,10525,1.0
10524,2,13.93,16.95,16.95,10525,0.53
10524,2,14.2,12.2,12.2,10525,0.72
10524,2,14.42,5.42,5.42,10525,0.57
10524,2,14.5,18.57,18.57,10525,0.77
10524,2,14.82,15.13,15.13,10525,0.43
10524,2,15.07,21.05,21.05,10525,1.02
10524,2,15.42,9.85,9.85,10525,0.98
10524,2,15.58,14.83,14.83,10525,0.73
10524,2,15.83,7.98,7.98,10525,1.45
10524,2,15.97,6.23,6.23,10525,0.72
10524,2,16.07,9.07,9.07,10525,0.8
10524,2,16.22,11.88,11.88,10525,0.47
10524,2,16.42,7.52,7.52,10525,0.92
10524,2,16.53,0.53,9.6,10525,0.58
10524,2,16.55,9.07,,10525,0.88
10524,2,16.7,11.07,11.07,10525,0.37
10524,2,16.88,21.73,21.73,10525,0.63
10524,2,17.25,3.03,3.03,10525,1.93
10524,2,17.3,9.93,9.93,10525,0.7
10524,2,17.47,9.6,11.08,10525,0.73
10524,2,17.62,1.48,,10525,0.67
10524,2,17.65,8.05,8.05,10525,0.52
10524,2,17.78,14.77,14.77,10525,0.75
10524,2,18.02,3.8,10.5,10525,0.57
10524,2,18.08,6.7,,10525,0.62
10524,2,18.2,10.72,10.72,10525,0.77
10524,2,18.38,11.77,11.77,10525,0.58
10524,2,18.57,11.0,17.62,10525,0.65
10524,2,18.75,6.62,,10525,0.92
10524,2,18.87,8.78,8.78,10525,0.58
10524,2,19.02,1.73,7.73,10525,0.75
10524,2,19.05,6.0,,10525,0.5
10524,2,19.15,12.38,12.38,10525,0.53
10524,2,19.35,31.47,31.47,10525,0.63
10524,2,19.87,16.95,16.95,10525,0.6
10524,2,20.15,17.07,17.07,10525,0.5
10524,2,20.43,33.43,33.43,10525,0.6
10524,2,21.0,13.02,13.02,10525,0.68
10524,2,21.22,40.85,40.85,10525,0.63
10524,2,21.9,18.68,18.68,10525,0.78
10524,2,22.2,39.88,39.88,10525,0.63
10524,2,22.87,16.23,16.23,10525,0.55
10524,2,23.15,24.08,24.08,10525,0.68
10524,2,23.55,29.35,29.35,10525,0.92
10524,2,0.03,27.1,27.1,10525,0.57
10524,2,0.48,24.03,24.03,10525,0.62
10524,2,0.88,22.43,22.43,10525,0.4
10524,2,1.27,35.87,35.87,10525,0.47
10524,2,1.85,25.2,25.8,10525,0.63
10524,2,2.28,0.6,,10525,0.4
10524,2,2.28,42.13,42.13,10525,0.58
10524,2,2.98,,,10525,0.53
10524,3,3.33,27.25,27.25,10525,0.28
10524,3,3.78,27.15,27.15,10525,0.5
10524,3,4.23,5.78,27.97,10525,0.27
10524,3,4.33,22.18,,10525,0.35
10524,3,4.7,16.45,16.45,10525,0.58
10524,3,4.97,18.42,18.42,10525,0.58
10524,3,5.28,27.63,27.63,10525,0.68
10524,3,5.73,14.32,14.32,10525,0.93
10524,3,5.98,13.23,13.23,10525,0.77
10524,3,6.2,6.95,6.95,10525,0.48
10524,3,6.32,9.85,9.85,10525,0.58
10524,3,6.48,9.28,9.28,10525,1.57
10524,3,6.63,12.87,12.87,10525,0.93
10524,3,6.85,9.23,9.23,10525,0.5
10524,3,7.0,1.42,1.42,10525,0.57
10524,3,7.03,8.92,8.92,10525,0.43
10524,3,7.18,8.72,8.72,10525,0.95
10524,3,7.32,13.32,13.32,10525,0.93
10524,3,7.55,5.42,5.42,10525,0.63
10524,3,7.63,7.45,7.45,10525,0.52
10524,3,7.75,5.5,5.5,10525,0.58
10524,3,7.85,12.7,12.7,10525,0.82
10524,3,8.07,0.13,0.13,10525,0.53
10524,3,8.07,11.88,11.88,10525,0.53
10524,3,8.27,7.83,7.83,10525,0.97
10524,3,8.38,6.17,6.17,10525,0.5
10524,3,8.5,14.38,14.38,10525,0.72
10524,3,8.73,11.5,11.5,10525,0.67
10524,3,8.93,10.1,10.1,10525,0.93
10524,3,9.1,12.07,12.07,10525,0.92
10524,3,9.3,10.57,10.57,10525,1.12
10524,3,9.47,11.65,11.65,10525,0.62
10524,3,9.67,17.68,17.68,10525,0.93
10524,3,9.97,10.92,10.92,10525,0.73
10524,3,10.15,14.13,14.13,10525,0.68
10524,3,10.38,9.97,9.97,10525,0.48
10524,3,10.55,10.5,10.5,10525,0.8
10524,3,10.72,15.35,15.35,10525,0.5
10524,3,10.97,8.25,8.25,10525,0.53
10524,3,11.12,15.22,15.22,10525,0.5
10524,3,11.37,23.97,23.97,10525,0.57
10524,3,11.77,10.78,10.78,10525,0.77
10524,3,11.95,9.03,9.03,10525,0.7
10524,3,12.1,16.88,16.88,10525,0.57
