origin,day_of_week,decimal_time,wait|10603,wait|10622,wait|14122,destination,travel_time
10627,4,10.68,,,18.32,10628,0.38
10627,4,10.98,,,1.03,10628,0.57
10627,4,11.0,,,10.0,10628,0.87
10627,4,11.17,,,16.82,10628,0.75
10627,4,11.45,,,16.92,10628,0.53
10627,4,11.73,,,8.45,10628,0.53
10627,4,11.88,,,8.18,10628,0.68
10627,4,12.02,,,23.37,10628,0.53
10627,4,12.4,,,13.37,10628,0.77
10627,4,12.63,,,4.38,10628,0.78
10627,4,12.7,,,1.82,10628,0.62
10627,4,12.73,,,30.4,10628,0.62
10627,4,13.23,,,0.17,10628,0.6
10627,4,13.23,,,26.27,10628,0.63
10627,4,13.68,,,2.12,10628,0.78
10627,4,13.72,,,6.57,10628,0.58
10627,4,13.82,,,22.78,10628,0.35
10627,4,14.2,,,6.45,10628,0.88
10627,4,14.3,,,25.42,10628,1.08
10627,4,14.73,,,0.42,10628,0.75
10627,4,14.73,,,7.92,10628,0.58
10627,4,14.87,,,7.0,10628,0.57
10627,4,14.98,,,13.28,10628,0.6
10627,4,15.2,,,22.07,10628,0.6
10627,4,15.58,,,18.28,10628,0.75
10627,4,15.88,,,1.48,10628,0.87
10627,4,15.9,,,7.05,10628,0.83
10627,4,16.02,,,10.02,10628,0.5
10627,4,16.18,,,9.72,10628,0.53
10627,4,16.35,,,26.27,10628,0.83
10627,4,16.78,,,11.68,10628,0.77
10627,4,16.98,,,0.23,10628,0.65
10627,4,16.98,,,16.92,10628,0.65
10627,4,17.27,,,9.45,10628,0.77
10627,4,17.43,,,30.53,10628,0.77
10627,4,17.93,,,1.28,10628,0.57
10627,4,17.95,,,11.53,10628,0.35
10627,4,18.15,,,0.27,10628,0.62
10627,4,18.15,,,20.07,10628,0.58
10627,4,18.48,,,19.52,10628,0.67
10627,4,18.82,,,16.37,10628,0.62
10627,4,19.08,,,0.65,10628,0.62
10627,4,19.1,,,29.6,10628,0.53
10627,4,19.58,,,8.95,10628,0.48
10627,4,19.73,,,1.48,10628,0.68
10627,4,19.77,,,14.48,10628,0.38
10627,4,20.0,,,8.98,10628,0.5
10627,4,20.15,,,14.35,10628,0.35
10627,4,20.4,,,11.83,10628,0.7
10627,4,20.6,,,28.03,10628,0.43
10627,4,21.07,,,18.6,10628,0.57
10627,4,21.37,,,20.0,10628,0.35
10627,4,21.7,,,25.03,10628,0.52
10627,4,22.12,,,21.7,10628,0.58
10627,4,22.48,,,33.27,10628,0.37
10627,4,23.03,,,16.43,10628,0.6
10627,4,23.32,,,43.67,10628,0.83
10627,4,0.03,,,16.52,10628,0.37
10627,4,0.32,,,20.57,10628,0.87
10627,4,0.65,,,20.65,10628,0.28
10627,4,1.0,,,35.28,10628,0.82
10627,4,1.58,,,18.68,10628,0.55
10627,4,1.9,,,,10628,0.42
10627,5,4.73,,,31.63,10628,0.43
10627,5,5.27,,,24.88,10628,0.42
10627,5,5.67,,,18.6,10628,0.52
10627,5,5.98,,,18.62,10628,0.58
10627,5,6.3,,,24.55,10628,0.35
10627,5,6.7,,,13.7,10628,0.42
10627,5,6.93,,,21.6,10628,0.4
10627,5,7.28,,,13.45,10628,0.57
10627,5,7.52,,,19.43,10628,0.48
10627,5,7.83,,,26.93,10628,0.75
10627,5,8.28,,,9.98,10628,0.55
10627,5,8.45,,,23.13,10628,0.67
10627,5,8.83,,,23.68,10628,0.58
10627,5,9.23,,,0.33,10628,0.67
10627,5,9.23,,,19.18,10628,0.57
10627,5,9.57,,,21.72,10628,0.7
10627,5,9.92,,,7.22,10628,0.87
10627,5,10.05,,,19.92,10628,0.58
10627,5,10.37,,,16.68,10628,0.67
10627,5,10.65,,,8.23,10628,0.47
10627,5,10.78,,,35.2,10628,0.65
10627,5,11.38,,,2.75,10628,0.5
10627,5,11.42,,,14.08,10628,0.47
10627,5,11.65,,,24.67,10628,0.32
10627,5,12.07,,,1.42,10628,0.6
10627,5,12.08,,,14.8,10628,0.43
10627,5,12.33,,,25.5,10628,0.62
10627,5,12.77,,,26.73,10628,0.62
10627,5,13.22,,,14.87,10628,0.72
10627,5,13.45,,,22.22,10628,0.43
10627,5,13.83,,,37.7,10628,1.17
10627,5,14.45,,,19.63,10628,0.93
10627,5,14.78,,,25.45,10628,0.73
10627,5,15.2,,,18.17,10628,0.5
10627,5,15.52,,,14.67,10628,0.87
10627,5,15.75,,,27.4,10628,0.55
10627,5,16.22,,,19.75,10628,0.67
10627,5,16.53,,,23.63,10628,0.58
10627,5,16.93,,,13.05,10628,0.53
10627,5,17.15,,,27.15,10628,0.53
10627,5,17.6,,,28.32,10628,0.73
10627,5,18.08,,,1.4,10628,0.63
10627,5,18.1,,,6.5,10628,0.83
10627,5,18.2,,,23.12,10628,0.42
10627,5,18.6,,,15.25,10628,0.83
10627,5,18.85,,,11.72,10628,0.65
10627,5,19.03,,,21.72,10628,0.3
10627,5,19.4,,,18.2,10628,0.63
10627,5,19.7,,,7.92,10628,0.38
10627,5,19.83,,,18.9,10628,0.55
10627,5,20.15,,,11.02,10628,0.5
10627,5,20.33,,,12.2,10628,0.47
10627,5,20.53,,,34.9,10628,0.7
10627,5,21.12,,,10.93,10628,0.47
10627,5,21.3,,,31.2,10628,0.4
10627,5,21.82,,,17.73,10628,0.58
10627,5,22.12,,,10.12,10628,0.55
10627,5,22.28,,,13.47,10628,0.33
10627,5,22.52,,,36.58,10628,0.55
10627,5,23.12,,,6.27,10628,0.55
10627,5,23.23,,,46.78,10628,0.52
10627,5,0.0,,,0.45,10628,0.47
10627,5,0.02,,,17.7,10628,0.47
10627,5,0.32,,,18.7,10628,0.55
10627,5,0.62,,,13.13,10628,0.65
10627,5,0.83,,,18.8,10628,0.53
10627,5,1.15,,,18.37,10628,0.33
10627,5,1.47,,,,10628,0.37
10627,6,4.67,,,35.98,10628,0.33
10627,6,5.27,,,30.43,10628,0.43
10627,6,5.77,,,29.73,10628,0.45
10627,6,6.27,,,32.98,10628,0.48
10627,6,6.82,,,32.67,10628,0.7
10627,6,7.35,,,16.17,10628,0.33
10627,6,7.63,,,23.42,10628,0.43
10627,6,8.02,,,21.47,10628,0.55
10627,6,8.38,,,19.83,10628,0.52
10627,6,8.7,,,21.97,10628,0.5
10627,6,9.07,,,18.27,10628,0.52
10627,6,9.38,,,18.22,10628,0.47
10627,6,9.68,,,14.82,10628,0.35
10627,6,9.93,,,16.23,10628,0.6
10627,6,10.2,,,15.93,10628,0.98
10627,6,10.47,,,10.87,10628,0.65
10627,6,10.65,,,17.65,10628,0.77
10627,6,10.93,,,15.12,10628,0.47
10627,6,11.18,,,14.88,10628,0.47
10627,6,11.43,,,16.2,10628,0.68
10627,6,11.72,,,28.27,10628,0.47
10627,6,12.18,,,25.1,10628,0.9
10627,6,12.6,,,23.62,10628,0.72
10627,6,12.98,,,24.55,10628,0.4
10627,6,13.4,,,33.0,10628,0.78
10627,6,13.95,,,20.72,10628,0.7
10627,6,14.3,,,23.75,10628,0.95
10627,6,14.7,,,34.23,10628,0.55
10627,6,15.27,,,10.1,10628,0.82
10627,6,15.43,,,23.75,10628,0.85
10627,6,15.83,,,36.53,10628,0.65
10627,6,16.43,,,7.57,10628,0.58
10627,6,16.57,,,25.7,10628,0.6
10627,6,16.98,,,38.4,10628,0.72
10627,6,17.63,,,2.82,10628,0.67
10627,6,17.68,,,11.97,10628,0.5
10627,6,17.88,,,10.15,10628,0.57
10627,6,18.05,,,11.67,10628,0.58
10627,6,18.23,,,26.38,10628,0.57
10627,6,18.68,,,21.42,10628,0.77
10627,6,19.03,,,3.62,10628,0.57
10627,6,19.1,,,18.47,10628,0.43
10627,6,19.4,,,11.77,10628,0.83
10627,6,19.6,,,21.58,10628,0.43
10627,6,19.97,,,16.63,10628,0.43
10627,6,20.23,,,0.18,10628,0.6
10627,6,20.23,,,37.07,10628,0.5
10627,6,20.87,,,14.42,10628,0.53
10627,6,21.1,,,10.47,10628,0.72
10627,6,21.27,,,28.07,10628,0.5
10627,6,21.73,,,21.5,10628,0.43
10627,6,22.1,,,21.27,10628,0.72
10627,6,22.45,,,35.35,10628,0.75
10627,6,23.05,,,26.37,10628,0.78
10627,6,23.48,,,23.67,10628,0.65
10627,6,23.88,,,23.17,10628,0.33
10627,6,0.27,,,24.92,10628,0.43
10627,6,0.68,,,18.92,10628,0.57
10627,6,1.0,,,29.27,10628,0.9
10627,6,1.48,,,,10628,0.7
10627,0,4.77,,,24.92,10628,0.38
10627,0,5.18,,,28.42,10628,0.33
10627,0,5.65,,,25.48,10628,0.85
10627,0,6.08,,,18.68,10628,0.55
10627,0,6.38,,,18.22,10628,0.47
10627,0,6.68,,,22.28,10628,0.68
10627,0,7.07,,,10.87,10628,0.77
10627,0,7.25,,,16.42,10628,1.05
10627,0,7.52,,,22.52,10628,0.88
10627,0,7.9,,,6.98,10628,0.63
10627,0,8.02,,,11.43,10628,0.9
10627,0,8.2,,,34.57,10628,0.75
10627,0,8.78,,,12.93,10628,0.9
10627,0,8.98,,,14.28,10628,0.42
10627,0,9.23,,,13.03,10628,0.75
10627,0,9.45,,,9.52,10628,0.63
10627,0,9.6,,,24.95,10628,0.57
10627,0,10.02,,,0.25,10628,0.8
10627,0,10.03,,,12.27,10628,0.65
10627,0,10.23,,,25.38,10628,1.73
10627,0,10.65,,,8.42,10628,0.55
10627,0,10.8,,,13.13,10628,0.5
10627,0,11.02,,,12.42,10628,0.32
10627,0,11.22,,,12.97,10628,0.6
10627,0,11.43,,,17.6,10628,0.58
10627,0,11.73,,,3.83,10628,0.9
10627,0,11.8,,,14.95,10628,0.67
10627,0,12.03,,,22.5,10628,0.67
10627,0,12.42,,,15.78,10628,0.65
10627,0,12.68,,,5.3,10628,0.5
10627,0,12.77,,,21.73,10628,0.53
10627,0,13.13,,,2.9,10628,0.78
10627,0,13.18,,,18.05,10628,0.6
10627,0,13.48,,,11.95,10628,0.77
10627,0,13.68,,,3.32,10628,0.45
10627,0,13.73,,,21.53,10628,0.77
10627,0,14.1,,,20.03,10628,1.15
10627,0,14.43,,,15.48,10628,0.5
10627,0,14.68,,,25.27,10628,0.6
10627,0,15.1,,,3.02,10628,0.65
10627,0,15.15,,,20.37,10628,0.58
10627,0,15.5,,,21.2,10628,0.95
10627,0,15.85,,,0.55,10628,0.6
10627,0,15.85,,,6.18,10628,0.73
10627,0,15.97,,,13.3,10628,0.73
10627,0,16.18,,,9.42,10628,0.7
10627,0,16.33,,,42.6,10628,1.07
10627,0,17.05,,,1.25,10628,0.62
10627,0,17.07,,,31.62,10628,0.68
10627,0,17.6,,,3.55,10628,0.8
10627,0,17.65,,,29.75,10628,0.38
10627,0,18.15,,,1.42,10628,0.72
10627,0,18.18,,,18.87,10628,0.55
10627,0,18.48,,,13.02,10628,0.93
10627,0,18.7,,,25.18,10628,0.4
10627,0,19.13,,,21.75,10628,0.28
10627,0,19.48,,,6.3,10628,0.65
10627,0,19.6,,,14.72,10628,0.48
10627,0,19.83,,,12.4,10628,0.45
10627,0,20.05,,,4.5,10628,0.72
10627,0,20.12,,,15.0,10628,0.57
10627,0,20.37,,,13.77,10628,0.7
10627,0,20.6,,,27.7,10628,0.4
10627,0,21.07,,,16.88,10628,0.75
10627,0,21.35,,,13.28,10628,0.6
10627,0,21.57,,,33.68,10628,0.68
10627,0,22.13,,,19.78,10628,0.5
10627,0,22.45,,,35.03,10628,0.45
10627,0,23.03,,,15.27,10628,0.43
10627,0,23.3,,,40.97,10628,0.55
10627,0,23.98,,,18.67,10628,0.52
10627,0,0.28,,,35.18,10628,0.42
10627,0,0.88,,,41.68,10628,0.47
10627,0,1.57,,,15.0,10628,0.43
10627,0,1.82,,,,10628,0.47
10627,1,4.7,,,33.52,10628,0.62
10627,1,5.27,,,25.03,10628,0.62
10627,1,5.68,,,27.55,10628,0.65
10627,1,6.13,,,17.67,10628,0.43
10627,1,6.43,,,16.8,10628,0.67
10627,1,6.72,,,16.08,10628,0.67
10627,1,6.98,,,14.92,10628,0.72
10627,1,7.23,,,14.8,10628,1.12
10627,1,7.48,,,18.75,10628,0.67
10627,1,7.78,,,10.37,10628,0.77
10627,1,7.97,,,0.52,10628,0.68
10627,1,7.97,,,18.08,10628,0.63
10627,1,8.27,,,11.13,10628,0.62
10627,1,8.45,,,10.88,10628,0.83
10627,1,8.63,,,13.45,10628,0.72
10627,1,8.87,,,4.72,10628,0.67
10627,1,8.93,,,20.8,10628,0.6
10627,1,9.28,,,3.23,10628,0.77
10627,1,9.33,,,21.62,10628,0.58
10627,1,9.7,,,14.97,10628,0.77
10627,1,9.95,,,5.33,10628,0.8
10627,1,10.03,,,6.88,10628,0.67
10627,1,10.15,,,19.93,10628,0.5
10627,1,10.48,,,6.42,10628,0.72
10627,1,10.6,,,18.68,10628,0.43
10627,1,10.9,,,8.1,10628,0.63
10627,1,11.03,,,12.0,10628,0.48
10627,1,11.23,,,9.88,10628,0.45
10627,1,11.4,,,13.38,10628,0.45
10627,1,11.63,,,8.65,10628,0.47
10627,1,11.77,,,11.33,10628,0.4
10627,1,11.97,,,16.65,10628,0.5
10627,1,12.23,,,19.98,10628,0.8
10627,1,12.57,,,1.48,10628,0.6
10627,1,12.6,,,13.33,10628,0.38
10627,1,12.82,,,22.15,10628,0.77
10627,1,13.18,,,1.15,10628,0.72
10627,1,13.2,,,15.28,10628,0.57
10627,1,13.47,,,11.33,10628,0.57
10627,1,13.65,,,13.47,10628,0.75
10627,1,13.87,,,6.92,10628,0.57
10627,1,13.98,,,13.27,10628,0.45
10627,1,14.22,,,18.32,10628,0.73
10627,1,14.52,,,11.77,10628,0.88
10627,1,14.72,,,23.53,10628,0.63
10627,1,15.1,,,1.9,10628,0.45
10627,1,15.13,,,12.58,10628,0.57
10627,1,15.35,,,22.82,10628,0.53
10627,1,15.73,,,0.22,10628,0.68
10627,1,15.73,,,10.92,10628,0.8
10627,1,15.92,,,14.85,10628,0.52
10627,1,16.17,,,9.77,10628,0.58
10627,1,16.32,,,38.42,10628,0.57
10627,1,16.97,,,1.08,10628,0.6
10627,1,16.98,,,1.72,10628,0.72
10627,1,17.02,,,28.82,10628,0.72
10627,1,17.48,,,32.9,10628,0.62
10627,1,18.03,,,0.05,10628,0.67
10627,1,18.03,,,18.4,10628,0.67
10627,1,18.35,,,18.63,10628,0.82
10627,1,18.65,,,28.1,10628,0.6
10627,1,19.12,,,24.87,10628,0.57
10627,1,19.53,,,18.3,10628,0.57
10627,1,19.85,,,0.53,10628,0.55
10627,1,19.85,,,7.58,10628,0.42
10627,1,19.98,,,13.9,10628,0.68
10627,1,20.22,,,13.18,10628,0.87
10627,1,20.43,,,22.52,10628,0.75
10627,1,20.8,,,15.28,10628,0.62
10627,1,21.07,,,18.58,10628,0.6
10627,1,21.37,,,11.68,10628,0.82
10627,1,21.57,,,33.63,10628,3.03
10627,1,22.13,,,25.07,10628,0.52
10627,1,22.55,,,31.73,10628,0.45
10627,1,23.07,,,14.55,10628,0.45
10627,1,23.32,,,40.0,10628,0.52
10627,1,23.98,,,33.87,10628,0.7
10627,1,0.55,,,13.33,10628,0.45
10627,1,0.77,,,11.28,10628,0.38
10627,1,0.95,,,35.03,10628,0.58
10627,1,1.53,,,14.98,10628,0.55
10627,1,1.78,,,,10628,0.5
10627,2,4.82,,,25.12,10628,0.7
10627,2,5.23,,,26.82,10628,0.82
10627,2,5.68,,,22.93,10628,0.75
10627,2,6.07,,,27.3,10628,0.72
10627,2,6.52,,,12.68,10628,0.83
10627,2,6.73,,,16.67,10628,0.38
10627,2,7.0,,,15.15,10628,0.77
10627,2,7.25,,,14.02,10628,1.67
10627,2,7.48,,,9.13,10628,0.7
10627,2,7.65,,,14.92,10628,1.03
10627,2,7.88,,,14.75,10628,0.83
10627,2,8.13,,,8.93,10628,0.8
10627,2,8.28,,,11.4,10628,0.83
10627,2,8.48,,,7.07,10628,0.65
10627,2,8.6,,,14.63,10628,0.73
10627,2,8.83,,,5.37,10628,0.72
10627,2,8.93,,,18.75,10628,0.57
10627,2,9.23,,,14.37,10628,0.57
10627,2,9.48,,,14.38,10628,0.62
10627,2,9.72,,,9.75,10628,0.88
10627,2,9.88,,,4.97,10628,0.7
10627,2,9.97,,,16.45,10628,0.78
10627,2,10.23,,,18.12,10628,0.67
10627,2,10.53,,,5.4,10628,0.73
10627,2,10.63,,,13.32,10628,0.83
10627,2,10.85,,,8.05,10628,0.5
10627,2,10.98,,,11.95,10628,0.87
10627,2,11.18,,,15.1,10628,0.47
10627,2,11.43,,,19.52,10628,0.75
10627,2,11.77,,,1.85,10628,0.95
10627,2,11.8,,,18.03,10628,0.55
10627,2,12.1,,,6.7,10628,0.78
10627,2,12.2,,,18.45,10628,0.57
10627,2,12.52,,,11.58,10628,0.8
10627,2,12.7,,,10.03,10628,0.53
10627,2,12.87,,,5.23,10628,0.6
10627,2,12.97,,,19.98,10628,0.43
10627,2,13.3,,,11.87,10628,0.53
10627,2,13.48,,,17.88,10628,0.52
10627,2,13.78,,,1.57,10628,0.62
10627,2,13.82,,,16.5,10628,0.55
10627,2,14.08,,,10.4,10628,0.75
10627,2,14.27,,,18.33,10628,0.77
10627,2,14.57,,,6.73,10628,0.63
10627,2,14.68,,,18.1,10628,0.7
10627,2,14.98,,,14.88,10628,0.67
10627,2,15.23,,,8.95,10628,0.82
10627,2,15.38,,,20.27,10628,0.55
10627,2,15.72,,,3.32,10628,0.77
10627,2,15.77,,,12.72,10628,0.62
10627,2,15.98,,,3.37,10628,0.9
10627,2,16.03,,,16.63,10628,0.75
10627,2,16.32,,,11.95,10628,1.05
10627,2,16.52,,,41.2,10628,0.62
10627,2,17.2,,,1.9,10628,0.87
10627,2,17.23,,,8.42,10628,0.58
10627,2,17.38,,,15.47,10628,0.72
10627,2,17.63,,,22.13,10628,0.8
10627,2,18.0,,,10.93,10628,1.28
10627,2,18.18,,,20.08,10628,0.5
10627,2,18.52,,,9.13,10628,0.4
10627,2,18.67,,,14.02,10628,0.8
10627,2,18.9,,,21.67,10628,0.48
10627,2,19.27,,,12.87,10628,0.48
10627,2,19.48,,,8.32,10628,0.65
10627,2,19.62,,,10.43,10628,0.77
10627,2,19.8,,,13.53,10628,0.45
10627,2,20.02,,,21.33,10628,0.37
10627,2,20.37,,,10.33,10628,0.4
10627,2,20.55,,,32.63,10628,0.55
10627,2,21.08,,,18.58,10628,0.67
10627,2,21.4,,,16.65,10628,0.53
10627,2,21.68,,,30.25,10628,0.68
10627,2,22.18,,,16.33,10628,0.32
10627,2,22.45,,,31.73,10628,0.32
10627,2,22.98,,,30.27,10628,0.58
10627,2,23.48,,,26.7,10628,0.37
10627,2,23.93,,,21.23,10628,0.32
10627,2,0.28,,,23.45,10628,0.4
10627,2,0.68,,,33.33,10628,0.6
10627,2,1.23,,,28.4,10628,0.42
10627,2,1.7,,,8.17,10628,0.45
10627,2,1.85,,,,10628,0.53
10627,3,4.7,,,30.13,10628,0.37
10627,3,5.2,,,29.93,10628,0.4
10627,3,5.7,,,18.18,10628,0.4
10627,3,6.0,,,27.62,10628,0.6
10627,3,6.47,,,14.83,10628,0.57
10627,3,6.72,,,12.52,10628,0.57
10627,3,6.92,,,18.73,10628,0.45
10627,3,7.23,,,12.72,10628,1.35
10627,3,7.45,,,21.83,10628,0.77
10627,3,7.82,,,7.48,10628,0.93
10627,3,7.93,,,12.67,10628,0.7
10627,3,8.15,,,9.33,10628,0.75
10627,3,8.3,,,14.58,10628,0.67
