origin,day_of_week,decimal_time,wait|8307,destination,travel_time
14555,2,6.77,17.72,8257,2.25
14555,2,7.07,4.67,8257,1.68
14555,2,7.13,17.83,8257,2.38
14555,2,7.43,3.03,8257,0.68
14555,2,7.48,17.45,8257,1.62
14555,2,7.78,4.72,8257,2.25
14555,2,7.85,0.28,8257,1.73
14555,2,7.87,11.0,8257,2.28
14555,2,8.05,5.87,8257,3.05
14555,2,8.13,33.08,8257,1.88
14555,2,8.68,1.03,8257,2.03
14555,2,8.7,1.4,8257,1.48
14555,2,8.73,3.22,8257,1.53
14555,2,8.78,5.28,8257,1.98
14555,2,8.87,5.02,8257,1.48
14555,2,8.95,0.17,8257,2.55
14555,2,8.97,8.7,8257,1.25
14555,2,9.1,2.25,8257,2.15
14555,2,9.15,6.97,8257,1.6
14555,2,9.25,5.75,8257,2.5
14555,2,9.35,0.27,8257,2.58
14555,2,9.37,2.98,8257,2.17
14555,2,9.4,12.02,8257,1.6
14555,2,9.62,0.62,8257,2.0
14555,2,9.62,0.58,8257,2.88
14555,2,9.63,13.83,8257,2.78
14555,2,9.87,328.45,8257,3.13
14555,2,15.33,16.53,8257,3.05
14555,2,15.62,0.85,8257,5.0
14555,2,15.62,14.8,8257,4.25
14555,2,15.87,12.37,8257,7.27
14555,2,16.08,4.85,8257,6.12
14555,2,16.15,4.68,8257,5.0
14555,2,16.23,10.67,8257,6.08
14555,2,16.42,3.33,8257,4.95
14555,2,16.47,9.7,8257,3.72
14555,2,16.63,0.35,8257,2.8
14555,2,16.63,10.57,8257,2.38
14555,2,16.82,2.65,8257,3.05
14555,2,16.85,6.15,8257,2.3
14555,2,16.95,10.67,8257,2.78
14555,2,17.13,1.62,8257,3.08
14555,2,17.17,11.93,8257,2.07
14555,2,17.37,2.57,8257,3.98
14555,2,17.4,13.48,8257,2.25
14555,2,17.63,7.82,8257,4.47
14555,2,17.77,4.33,8257,2.58
14555,2,17.83,13.87,8257,2.02
14555,2,18.07,22.95,8257,4.02
14555,2,18.45,,8257,2.55
14555,3,6.83,4.4,8257,1.02
14555,3,6.9,9.12,8257,1.87
14555,3,7.05,10.6,8257,2.33
14555,3,7.23,14.95,8257,2.42
14555,3,7.48,19.38,8257,2.22
14555,3,7.8,13.03,8257,1.7
14555,3,8.02,1.53,8257,2.23
14555,3,8.05,14.18,8257,1.85
14555,3,8.28,7.9,8257,2.25
14555,3,8.42,12.53,8257,2.13
14555,3,8.63,0.0,8257,1.33
14555,3,8.63,1.58,8257,1.63
14555,3,8.65,0.23,8257,1.75
14555,3,8.65,13.15,8257,1.82
14555,3,8.88,6.6,8257,1.78
14555,3,8.98,3.25,8257,1.95
14555,3,9.03,9.95,8257,1.8
14555,3,9.2,1.05,8257,3.63
14555,3,9.22,1.87,8257,2.08
14555,3,9.25,1.55,8257,2.02
14555,3,9.28,6.02,8257,2.77
14555,3,9.38,16.43,8257,1.5
14555,3,9.65,1.25,8257,2.47
14555,3,9.67,25.37,8257,1.45
14555,3,10.1,285.58,8257,3.05
14555,3,14.85,29.68,8257,61.03
14555,3,15.35,14.27,8257,2.65
14555,3,15.58,3.07,8257,2.82
14555,3,15.63,16.18,8257,2.15
14555,3,15.92,6.12,8257,2.63
14555,3,16.02,13.38,8257,2.3
14555,3,16.23,6.02,8257,2.03
14555,3,16.33,17.28,8257,2.73
14555,3,16.62,1.0,8257,3.72
14555,3,16.63,2.22,8257,2.28
14555,3,16.68,9.05,8257,2.53
14555,3,16.83,4.52,8257,4.22
14555,3,16.9,3.35,8257,2.0
14555,3,16.97,4.93,8257,3.75
14555,3,17.03,10.62,8257,1.42
14555,3,17.22,15.0,8257,9.43
14555,3,17.47,6.02,8257,3.23
14555,3,17.57,11.07,8257,2.87
14555,3,17.75,21.0,8257,3.58
14555,3,18.1,1.87,8257,4.5
14555,3,18.13,9.12,8257,4.48
14555,3,18.28,11.52,8257,1.72
14555,3,18.48,,8257,3.68
14555,4,6.8,3.33,8257,2.2
14555,4,6.85,19.07,8257,2.43
14555,4,7.17,4.92,8257,1.48
14555,4,7.25,16.8,8257,2.1
14555,4,7.53,8.25,8257,1.82
14555,4,7.67,8.3,8257,3.22
14555,4,7.82,19.43,8257,3.55
14555,4,8.13,4.12,8257,1.97
14555,4,8.2,0.18,8257,1.98
14555,4,8.2,10.17,8257,2.58
14555,4,8.38,12.55,8257,2.68
14555,4,8.58,1.17,8257,1.72
14555,4,8.6,6.03,8257,1.87
14555,4,8.7,13.5,8257,1.48
14555,4,8.93,1.42,8257,2.28
14555,4,8.95,1.98,8257,2.28
14555,4,8.98,3.35,8257,1.52
14555,4,9.05,9.77,8257,2.55
14555,4,9.2,2.88,8257,2.75
14555,4,9.25,1.53,8257,1.87
14555,4,9.28,1.67,8257,2.35
14555,4,9.3,9.77,8257,2.05
14555,4,9.47,1.05,8257,1.95
14555,4,9.48,10.05,8257,5.55
14555,4,9.65,11.88,8257,2.82
14555,4,9.85,337.72,8257,2.57
14555,4,15.48,1.13,8257,2.47
14555,4,15.5,13.75,8257,2.63
14555,4,15.73,10.27,8257,2.43
14555,4,15.9,12.4,8257,2.8
14555,4,16.1,14.97,8257,2.75
14555,4,16.35,1.12,8257,3.0
14555,4,16.38,4.78,8257,2.9
14555,4,16.45,13.8,8257,2.15
14555,4,16.68,0.98,8257,4.25
14555,4,16.7,4.62,8257,2.38
14555,4,16.78,5.48,8257,2.85
14555,4,16.87,4.08,8257,3.1
14555,4,16.93,9.83,8257,1.77
14555,4,17.1,3.93,8257,2.23
14555,4,17.17,5.1,8257,2.0
14555,4,17.25,13.28,8257,2.43
14555,4,17.47,4.93,8257,3.45
14555,4,17.55,7.37,8257,2.07
14555,4,17.68,6.33,8257,2.55
14555,4,17.78,13.35,8257,3.37
14555,4,18.0,16.3,8257,2.63
14555,4,18.28,1.33,8257,2.53
14555,4,18.3,12.33,8257,1.98
14555,4,18.5,3.77,8257,3.3
14555,4,18.57,,8257,2.87
14555,0,6.7,11.83,8257,1.58
14555,0,6.9,14.97,8257,1.95
14555,0,7.15,11.1,8257,2.35
14555,0,7.33,13.23,8257,2.22
14555,0,7.57,4.78,8257,2.25
14555,0,7.63,9.0,8257,1.4
14555,0,7.78,13.23,8257,1.4
14555,0,8.02,7.88,8257,2.13
14555,0,8.13,2.52,8257,1.93
14555,0,8.18,10.72,8257,1.53
14555,0,8.37,10.35,8257,1.78
14555,0,8.53,0.58,8257,2.07
14555,0,8.55,11.48,8257,1.45
14555,0,8.73,4.55,8257,1.52
14555,0,8.82,5.82,8257,2.25
14555,0,8.9,1.38,8257,1.58
14555,0,8.93,4.6,8257,1.67
14555,0,9.0,12.43,8257,2.72
14555,0,9.22,1.5,8257,2.48
14555,0,9.23,3.2,8257,1.97
14555,0,9.3,11.47,8257,3.47
14555,0,9.48,0.3,8257,2.08
14555,0,9.48,12.53,8257,1.92
14555,0,9.7,3.78,8257,0.42
14555,0,9.77,337.68,8257,3.55
14555,0,15.38,6.05,8257,1.78
14555,0,15.48,3.9,8257,4.08
14555,0,15.55,12.18,8257,2.73
14555,0,15.75,13.1,8257,3.18
14555,0,15.98,18.78,8257,2.22
14555,0,16.28,0.07,8257,4.27
14555,0,16.28,3.08,8257,3.9
14555,0,16.33,18.98,8257,1.53
14555,0,16.65,0.27,8257,3.03
14555,0,16.67,1.65,8257,3.63
14555,0,16.68,7.37,8257,2.55
14555,0,16.82,3.17,8257,2.75
14555,0,16.87,1.18,8257,3.02
14555,0,16.88,6.58,8257,3.62
14555,0,17.0,11.47,8257,3.6
14555,0,17.18,7.42,8257,3.3
14555,0,17.32,15.55,8257,3.13
14555,0,17.57,16.32,8257,2.12
14555,0,17.83,11.33,8257,2.27
14555,0,18.03,0.75,8257,4.1
14555,0,18.05,0.9,8257,3.42
14555,0,18.05,11.88,8257,2.63
14555,0,18.25,1.83,8257,2.73
14555,0,18.28,,8257,2.23
14555,1,6.63,15.5,8257,2.07
14555,1,6.88,21.13,8257,1.3
14555,1,7.23,0.98,8257,2.15
14555,1,7.25,18.15,8257,1.9
14555,1,7.57,4.93,8257,2.82
14555,1,7.65,17.57,8257,2.67
14555,1,7.93,10.32,8257,2.2
14555,1,8.1,13.93,8257,2.7
14555,1,8.33,2.27,8257,1.87
14555,1,8.38,9.03,8257,1.85
14555,1,8.53,21.78,8257,2.42
14555,1,8.88,0.92,8257,2.13
14555,1,8.9,0.93,8257,2.53
14555,1,8.92,2.97,8257,2.02
14555,1,8.97,2.0,8257,2.13
14555,1,9.0,6.15,8257,2.32
14555,1,9.1,13.62,8257,2.23
14555,1,9.33,0.27,8257,1.48
14555,1,9.33,1.15,8257,2.15
14555,1,9.35,7.7,8257,3.0
14555,1,9.48,3.3,8257,2.02
14555,1,9.53,5.87,8257,3.07
14555,1,9.63,2.4,8257,2.12
14555,1,9.68,62.6,8257,1.82
14555,1,10.72,281.07,8257,1.67
14555,1,15.4,14.88,8257,2.8
