origin,day_of_week,decimal_time,wait|8307,destination,travel_time
8225,2,6.47,16.72,8228,1.97
8225,2,6.75,6.92,8228,2.27
8225,2,6.87,17.0,8228,2.05
8225,2,7.15,1.52,8228,1.42
8225,2,7.17,18.45,8228,1.97
8225,2,7.48,3.6,8228,1.97
8225,2,7.53,2.13,8228,2.38
8225,2,7.57,11.35,8228,2.0
8225,2,7.77,5.07,8228,2.02
8225,2,7.85,28.3,8228,2.28
8225,2,8.32,0.68,8228,2.83
8225,2,8.33,2.8,8228,2.32
8225,2,8.38,5.6,8228,1.83
8225,2,8.47,9.85,8228,2.43
8225,2,8.63,0.48,8228,2.18
8225,2,8.65,4.55,8228,1.65
8225,2,8.72,3.42,8228,1.07
8225,2,8.78,6.42,8228,2.15
8225,2,8.88,6.38,8228,1.3
8225,2,8.98,4.4,8228,1.83
8225,2,9.07,0.82,8228,2.02
8225,2,9.08,3.1,8228,1.75
8225,2,9.13,9.57,8228,1.9
8225,2,9.28,3.43,8228,2.45
8225,2,9.35,1.22,8228,1.6
8225,2,9.37,10.62,8228,1.32
8225,2,9.53,326.53,8228,1.5
8225,2,14.98,15.22,8228,2.15
8225,2,15.23,0.92,8228,2.15
8225,2,15.25,16.47,8228,2.07
8225,2,15.53,10.33,8228,1.8
8225,2,15.7,5.47,8228,2.2
8225,2,15.78,3.78,8228,1.92
8225,2,15.85,11.5,8228,2.03
8225,2,16.05,2.9,8228,1.87
8225,2,16.1,5.15,8228,1.83
8225,2,16.18,2.13,8228,2.73
8225,2,16.22,7.1,8228,1.27
8225,2,16.33,6.57,8228,2.1
8225,2,16.45,5.47,8228,1.63
8225,2,16.53,9.1,8228,1.53
8225,2,16.68,1.2,8228,1.83
8225,2,16.7,14.77,8228,1.78
8225,2,16.95,2.65,8228,1.65
8225,2,17.0,12.48,8228,2.55
8225,2,17.2,13.3,8228,1.67
8225,2,17.43,4.83,8228,0.82
8225,2,17.5,15.93,8228,2.03
8225,2,17.77,6.1,8228,1.47
8225,2,17.87,15.43,8228,0.58
8225,2,18.13,,8228,1.63
8225,3,6.63,5.77,8228,1.33
8225,3,6.73,3.92,8228,0.72
8225,3,6.78,11.85,8228,1.53
8225,3,6.98,12.88,8228,2.0
8225,3,7.2,17.08,8228,1.65
8225,3,7.48,13.85,8228,1.85
8225,3,7.72,1.15,8228,1.95
8225,3,7.73,13.3,8228,1.57
8225,3,7.97,8.12,8228,1.77
8225,3,8.1,14.43,8228,1.92
8225,3,8.33,0.1,8228,2.27
8225,3,8.33,4.52,8228,2.32
8225,3,8.42,0.75,8228,1.53
8225,3,8.43,6.02,8228,1.6
8225,3,8.53,9.42,8228,2.35
8225,3,8.68,3.12,8228,2.15
8225,3,8.73,5.95,8228,1.5
8225,3,8.83,3.67,8228,2.2
8225,3,8.9,4.32,8228,1.68
8225,3,8.97,0.77,8228,3.02
8225,3,8.98,7.07,8228,2.12
8225,3,9.1,9.75,8228,2.12
8225,3,9.27,6.02,8228,2.37
8225,3,9.37,2.45,8228,2.0
8225,3,9.4,17.33,8228,2.13
8225,3,9.68,318.63,8228,2.5
8225,3,15.0,10.27,8228,2.07
8225,3,15.17,5.57,8228,2.25
8225,3,15.27,12.35,8228,2.28
8225,3,15.47,1.78,8228,2.7
8225,3,15.5,8.12,8228,7.12
8225,3,15.63,17.32,8228,1.77
8225,3,15.92,5.2,8228,0.9
8225,3,16.02,9.22,8228,1.62
8225,3,16.17,2.23,8228,3.22
8225,3,16.2,4.45,8228,1.72
8225,3,16.28,9.37,8228,1.63
8225,3,16.43,3.23,8228,2.82
8225,3,16.48,0.48,8228,1.15
8225,3,16.5,8.63,8228,3.2
8225,3,16.63,3.0,8228,2.03
8225,3,16.68,6.63,8228,21.72
8225,3,16.8,20.73,8228,1.9
8225,3,17.15,12.58,8228,1.92
8225,3,17.35,22.13,8228,2.02
8225,3,17.72,4.62,8228,2.52
8225,3,17.8,9.53,8228,1.68
8225,3,17.95,12.28,8228,1.17
8225,3,18.17,,8228,1.67
8225,4,6.53,3.35,8228,1.92
8225,4,6.58,19.57,8228,1.55
8225,4,6.92,6.2,8228,1.57
8225,4,7.02,12.82,8228,1.6
8225,4,7.23,6.37,8228,1.73
8225,4,7.33,10.0,8228,2.0
8225,4,7.5,20.03,8228,1.87
8225,4,7.83,4.02,8228,2.15
8225,4,7.9,0.72,8228,2.37
8225,4,7.92,9.97,8228,2.35
8225,4,8.08,5.17,8228,1.97
8225,4,8.17,6.73,8228,2.58
8225,4,8.28,4.5,8228,2.18
8225,4,8.37,3.88,8228,1.07
8225,4,8.42,14.17,8228,2.13
8225,4,8.67,0.07,8228,2.03
8225,4,8.67,2.8,8228,2.1
8225,4,8.7,1.38,8228,1.83
8225,4,8.73,12.38,8228,1.8
8225,4,8.93,1.83,8228,2.08
8225,4,8.97,2.73,8228,1.97
8225,4,9.02,2.37,8228,1.83
8225,4,9.05,7.6,8228,1.03
8225,4,9.18,0.77,8228,1.83
8225,4,9.18,8.65,8228,1.37
8225,4,9.33,12.18,8228,2.73
8225,4,9.53,336.83,8228,1.7
8225,4,15.15,0.98,8228,1.13
8225,4,15.17,8.3,8228,1.75
8225,4,15.3,10.98,8228,1.25
8225,4,15.48,12.6,8228,1.13
8225,4,15.7,11.23,8228,1.0
8225,4,15.88,3.7,8228,1.0
8225,4,15.95,1.23,8228,2.07
8225,4,15.97,13.6,8228,3.25
8225,4,16.2,1.45,8228,2.57
8225,4,16.22,5.53,8228,1.63
8225,4,16.32,4.43,8228,1.67
8225,4,16.38,4.48,8228,2.22
8225,4,16.47,10.98,8228,1.82
8225,4,16.65,5.42,8228,2.05
8225,4,16.73,2.87,8228,1.13
8225,4,16.78,14.4,8228,2.1
8225,4,17.02,5.42,8228,1.63
8225,4,17.12,9.32,8228,1.55
8225,4,17.27,9.78,8228,2.22
8225,4,17.43,13.13,8228,2.13
8225,4,17.65,16.0,8228,1.7
8225,4,17.92,1.43,8228,1.12
8225,4,17.93,11.15,8228,1.65
