origin,day_of_week,decimal_time,wait|14182,destination,travel_time
8350,2,5.85,11.13,8356,3.0
8350,2,6.05,7.23,8356,2.55
8350,2,6.17,9.65,8356,2.48
8350,2,6.32,9.02,8356,3.4
8350,2,6.47,3.38,8356,3.52
8350,2,6.53,3.97,8356,3.55
8350,2,6.6,5.58,8356,5.47
8350,2,6.68,1.62,8356,3.9
8350,2,6.72,5.38,8356,4.07
8350,2,6.8,3.72,8356,4.15
8350,2,6.87,9.45,8356,3.97
8350,2,7.03,3.58,8356,3.85
8350,2,7.08,9.08,8356,3.43
8350,2,7.23,3.57,8356,3.42
8350,2,7.3,11.97,8356,4.17
8350,2,7.5,3.05,8356,4.55
8350,2,7.55,4.92,8356,5.4
8350,2,7.63,4.32,8356,5.38
8350,2,7.7,3.18,8356,5.25
8350,2,7.75,6.42,8356,5.35
8350,2,7.87,4.73,8356,4.73
8350,2,7.93,14.88,8356,4.1
8350,2,8.18,15.65,8356,3.25
8350,2,8.45,14.78,8356,2.55
8350,2,8.7,10.42,8356,3.85
8350,2,8.87,4.23,8356,3.32
8350,2,8.93,12.92,8356,3.83
8350,2,9.15,12.8,8356,3.72
8350,2,9.37,334.27,8356,2.57
8350,2,14.93,1.88,8356,3.28
8350,2,14.97,10.03,8356,6.55
8350,2,15.13,8.63,8356,4.27
8350,2,15.28,9.45,8356,3.17
8350,2,15.43,9.03,8356,3.02
8350,2,15.58,11.47,8356,2.75
8350,2,15.78,17.37,8356,2.42
8350,2,16.07,0.75,8356,3.63
8350,2,16.08,5.4,8356,3.07
8350,2,16.17,11.58,8356,3.08
8350,2,16.37,16.45,8356,2.65
8350,2,16.63,2.93,8356,4.9
8350,2,16.68,9.27,8356,3.07
8350,2,16.85,5.83,8356,2.85
8350,2,16.93,8.95,8356,2.55
8350,2,17.08,12.78,8356,2.87
8350,2,17.3,5.13,8356,3.1
8350,2,17.38,10.97,8356,3.88
8350,2,17.57,11.15,8356,3.15
8350,2,17.75,7.88,8356,2.9
8350,2,17.88,,8356,3.0
8350,3,5.9,7.43,8356,3.67
8350,3,6.03,7.0,8356,3.35
8350,3,6.15,7.7,8356,2.23
8350,3,6.28,9.05,8356,3.55
8350,3,6.43,4.58,8356,3.43
8350,3,6.5,2.85,8356,4.3
8350,3,6.55,3.72,8356,3.6
8350,3,6.62,5.27,8356,3.45
8350,3,6.7,5.47,8356,3.7
8350,3,6.8,7.77,8356,3.75
8350,3,6.92,3.78,8356,4.1
8350,3,6.98,1.9,8356,6.7
8350,3,7.02,6.55,8356,4.63
8350,3,7.13,5.73,8356,3.77
8350,3,7.22,7.1,8356,3.67
8350,3,7.33,5.85,8356,4.08
