origin,day_of_week,decimal_time,wait|8307,destination,travel_time
14546,2,6.55,17.68,18298,2.07
14546,2,6.85,5.83,18298,2.45
14546,2,6.95,16.12,18298,1.83
14546,2,7.22,2.65,18298,1.0
14546,2,7.25,18.73,18298,2.88
14546,2,7.57,3.52,18298,1.95
14546,2,7.63,1.97,18298,3.65
14546,2,7.67,11.52,18298,2.22
14546,2,7.85,4.97,18298,1.85
14546,2,7.93,32.07,18298,2.62
14546,2,8.47,0.0,18298,5.4
14546,2,8.47,2.17,18298,4.63
14546,2,8.5,6.27,18298,1.83
14546,2,8.62,8.18,18298,1.73
14546,2,8.75,0.12,18298,3.15
14546,2,8.75,1.27,18298,3.38
14546,2,8.77,5.65,18298,0.77
14546,2,8.87,5.93,18298,2.97
14546,2,8.97,6.02,18298,1.25
14546,2,9.07,6.32,18298,1.53
14546,2,9.17,0.1,18298,2.37
14546,2,9.17,2.95,18298,1.88
14546,2,9.22,10.77,18298,1.93
14546,2,9.4,1.43,18298,1.78
14546,2,9.42,1.42,18298,2.67
14546,2,9.45,10.45,18298,1.78
14546,2,9.62,327.13,18298,2.12
14546,2,15.07,15.53,18298,2.4
14546,2,15.33,0.95,18298,2.23
14546,2,15.35,15.43,18298,2.85
14546,2,15.6,11.6,18298,1.8
14546,2,15.8,4.38,18298,2.5
14546,2,15.87,4.18,18298,2.75
14546,2,15.93,11.28,18298,1.83
14546,2,16.13,2.65,18298,2.05
14546,2,16.17,7.15,18298,1.83
14546,2,16.3,0.63,18298,2.15
14546,2,16.3,9.15,18298,2.48
14546,2,16.45,3.75,18298,1.6
14546,2,16.52,6.18,18298,2.47
14546,2,16.62,9.78,18298,2.03
14546,2,16.78,2.53,18298,1.63
14546,2,16.83,12.08,18298,2.08
14546,2,17.03,4.48,18298,2.4
14546,2,17.1,11.2,18298,1.28
14546,2,17.28,11.62,18298,2.2
14546,2,17.48,5.65,18298,1.48
14546,2,17.58,15.48,18298,1.77
14546,2,17.83,4.03,18298,1.87
14546,2,17.9,18.33,18298,0.43
14546,2,18.2,,18298,2.35
14546,3,6.7,3.7,18298,2.1
14546,3,6.77,5.88,18298,0.52
14546,3,6.87,12.37,18298,2.53
14546,3,7.07,12.78,18298,1.47
14546,3,7.28,17.95,18298,2.83
14546,3,7.58,14.23,18298,1.98
14546,3,7.82,0.2,18298,3.37
14546,3,7.82,13.35,18298,3.12
14546,3,8.03,8.73,18298,3.3
14546,3,8.18,14.47,18298,2.7
14546,3,8.43,0.25,18298,2.5
14546,3,8.43,3.13,18298,2.37
14546,3,8.48,0.85,18298,1.4
14546,3,8.5,7.23,18298,1.35
14546,3,8.62,9.33,18298,3.13
14546,3,8.77,3.43,18298,1.55
14546,3,8.83,7.03,18298,2.92
14546,3,8.95,3.33,18298,2.15
14546,3,9.0,5.32,18298,2.13
14546,3,9.1,0.48,18298,1.27
14546,3,9.1,6.58,18298,2.38
14546,3,9.22,10.45,18298,2.02
14546,3,9.38,4.23,18298,2.13
14546,3,9.45,3.0,18298,2.22
14546,3,9.5,18.62,18298,1.55
14546,3,9.82,316.7,18298,2.5
14546,3,15.1,11.02,18298,1.97
14546,3,15.28,4.45,18298,3.78
14546,3,15.35,10.83,18298,2.32
14546,3,15.53,2.77,18298,0.87
14546,3,15.58,8.17,18298,2.65
14546,3,15.72,16.23,18298,2.23
14546,3,15.98,6.38,18298,1.95
14546,3,16.08,10.42,18298,2.6
14546,3,16.27,1.5,18298,2.38
14546,3,16.28,4.25,18298,2.55
14546,3,16.37,10.4,18298,2.33
14546,3,16.53,0.5,18298,2.27
14546,3,16.55,4.67,18298,0.92
14546,3,16.62,6.07,18298,1.72
14546,3,16.72,10.22,18298,1.62
14546,3,16.88,12.48,18298,1.47
14546,3,17.1,7.42,18298,1.32
14546,3,17.22,13.48,18298,2.47
14546,3,17.45,22.5,18298,1.63
14546,3,17.82,2.17,18298,3.42
14546,3,17.87,10.05,18298,1.83
14546,3,18.03,12.63,18298,1.55
14546,3,18.23,,18298,1.27
14546,4,6.62,2.77,18298,2.15
14546,4,6.65,19.95,18298,2.32
14546,4,6.98,5.92,18298,1.28
14546,4,7.08,13.52,18298,1.88
14546,4,7.32,7.05,18298,2.35
14546,4,7.43,10.1,18298,2.82
14546,4,7.6,19.65,18298,2.02
14546,4,7.93,4.45,18298,2.92
14546,4,8.0,0.58,18298,1.8
14546,4,8.02,9.45,18298,1.43
14546,4,8.17,6.77,18298,2.6
14546,4,8.28,5.65,18298,1.73
14546,4,8.38,2.6,18298,3.23
14546,4,8.42,5.67,18298,2.63
14546,4,8.52,13.95,18298,1.93
14546,4,8.75,0.18,18298,1.45
14546,4,8.75,2.4,18298,1.68
14546,4,8.78,1.55,18298,1.5
14546,4,8.82,12.25,18298,2.95
14546,4,9.02,1.77,18298,2.72
14546,4,9.05,2.5,18298,1.9
14546,4,9.08,1.68,18298,1.55
14546,4,9.12,8.7,18298,1.95
14546,4,9.27,0.13,18298,1.37
14546,4,9.27,11.05,18298,1.3
14546,4,9.45,10.85,18298,2.35
