origin,day_of_week,decimal_time,wait|14182,destination,travel_time
8417,2,6.43,13.27,18431,1.27
8417,2,6.67,6.22,18431,2.95
8417,2,6.77,12.43,18431,3.6
8417,2,6.97,9.65,18431,2.88
8417,2,7.13,6.6,18431,3.25
8417,2,7.23,8.12,18431,3.08
8417,2,7.38,2.53,18431,2.85
8417,2,7.42,5.6,18431,4.07
8417,2,7.52,5.12,18431,3.48
8417,2,7.6,0.45,18431,3.38
8417,2,7.6,13.92,18431,3.1
8417,2,7.83,2.28,18431,3.38
8417,2,7.87,15.03,18431,3.15
8417,2,8.13,3.3,18431,3.93
8417,2,8.18,12.58,18431,3.6
8417,2,8.38,0.37,18431,3.32
8417,2,8.4,7.57,18431,4.45
8417,2,8.52,0.57,18431,4.13
8417,2,8.53,1.22,18431,5.08
8417,2,8.55,9.98,18431,4.2
8417,2,8.72,0.03,18431,2.9
8417,2,8.72,18.58,18431,2.93
8417,2,9.03,9.22,18431,4.38
8417,2,9.18,7.95,18431,3.28
8417,2,9.32,17.25,18431,2.32
8417,2,9.6,4.53,18431,3.05
8417,2,9.68,5.87,18431,3.42
8417,2,9.78,15.43,18431,3.85
8417,2,10.03,337.65,18431,2.4
8417,2,15.67,4.95,18431,4.53
8417,2,15.75,8.73,18431,4.83
8417,2,15.88,9.38,18431,4.02
8417,2,16.05,8.63,18431,3.32
8417,2,16.18,5.15,18431,2.97
8417,2,16.27,21.02,18431,4.37
8417,2,16.62,7.73,18431,3.38
8417,2,16.75,13.85,18431,2.35
8417,2,16.98,1.75,18431,5.05
8417,2,17.02,9.17,18431,5.27
8417,2,17.17,26.43,18431,4.35
8417,2,17.6,0.05,18431,2.8
8417,2,17.6,12.8,18431,3.03
8417,2,17.82,0.28,18431,4.78
8417,2,17.83,8.98,18431,4.63
8417,2,17.98,17.77,18431,5.47
8417,2,18.27,3.95,18431,5.02
8417,2,18.33,9.23,18431,5.33
8417,2,18.48,3.98,18431,4.58
8417,2,18.55,6.15,18431,4.03
8417,2,18.67,,18431,4.0
8417,3,6.53,3.67,18431,2.6
8417,3,6.58,14.08,18431,2.3
8417,3,6.82,10.5,18431,2.03
8417,3,7.0,11.67,18431,2.92
8417,3,7.18,1.87,18431,2.63
8417,3,7.22,2.95,18431,2.77
8417,3,7.27,5.0,18431,2.9
8417,3,7.35,8.18,18431,2.87
8417,3,7.48,5.75,18431,2.87
8417,3,7.58,10.87,18431,2.5
8417,3,7.77,6.9,18431,3.32
8417,3,7.88,3.25,18431,3.7
8417,3,7.93,0.93,18431,3.22
8417,3,7.95,7.93,18431,4.12
8417,3,8.08,11.52,18431,3.82
8417,3,8.28,11.6,18431,4.48
8417,3,8.47,1.2,18431,3.0
8417,3,8.48,4.08,18431,3.0
8417,3,8.55,10.25,18431,3.87
8417,3,8.73,1.38,18431,2.8
8417,3,8.75,11.37,18431,3.68
8417,3,8.93,10.77,18431,2.85
8417,3,9.12,4.08,18431,2.93
8417,3,9.18,31.85,18431,2.97
8417,3,9.72,3.18,18431,2.72
8417,3,9.77,10.2,18431,3.32
8417,3,9.95,8.43,18431,2.73
8417,3,10.08,345.55,18431,2.45
8417,3,15.85,16.88,18431,6.87
8417,3,16.12,13.68,18431,4.82
8417,3,16.35,13.32,18431,4.23
8417,3,16.57,5.48,18431,3.45
8417,3,16.67,9.2,18431,2.57
8417,3,16.82,22.27,18431,3.4
8417,3,17.18,6.65,18431,4.42
8417,3,17.3,19.3,18431,4.63
8417,3,17.62,7.08,18431,6.63
8417,3,17.73,0.3,18431,6.48
8417,3,17.75,9.57,18431,4.97
8417,3,17.9,9.97,18431,6.5
8417,3,18.07,13.23,18431,6.62
8417,3,18.28,0.83,18431,6.45
8417,3,18.3,8.23,18431,5.67
8417,3,18.45,10.5,18431,6.17
8417,3,18.62,4.5,18431,3.85
8417,3,18.7,,18431,3.73
8417,4,6.48,15.58,18431,2.7
8417,4,6.75,16.07,18431,2.4
8417,4,7.02,10.22,18431,3.0
8417,4,7.18,0.28,18431,3.08
8417,4,7.2,0.77,18431,2.62
8417,4,7.2,6.97,18431,3.48
8417,4,7.32,16.02,18431,3.5
8417,4,7.58,8.8,18431,5.08
8417,4,7.73,2.23,18431,4.83
8417,4,7.77,2.95,18431,3.08
8417,4,7.82,0.82,18431,4.85
8417,4,7.83,5.97,18431,5.23
8417,4,7.93,7.82,18431,4.8
8417,4,8.07,10.33,18431,3.73
8417,4,8.23,1.9,18431,3.4
8417,4,8.27,8.85,18431,3.12
8417,4,8.42,0.07,18431,2.75
8417,4,8.42,10.5,18431,3.42
8417,4,8.6,9.07,18431,3.5
8417,4,8.75,0.32,18431,2.87
8417,4,8.75,10.07,18431,2.7
8417,4,8.92,9.8,18431,3.03
8417,4,9.08,12.42,18431,2.65
8417,4,9.28,17.25,18431,2.08
8417,4,9.58,6.42,18431,2.8
8417,4,9.68,12.27,18431,3.2
8417,4,9.88,9.28,18431,2.75
8417,4,10.03,341.95,18431,2.97
8417,4,15.73,22.03,18431,4.47
8417,4,16.1,0.6,18431,2.7
8417,4,16.12,1.17,18431,3.57
8417,4,16.13,12.38,18431,3.95
8417,4,16.35,21.22,18431,3.3
8417,4,16.7,3.92,18431,5.18
8417,4,16.77,20.0,18431,4.95
8417,4,17.1,0.27,18431,5.18
8417,4,17.1,0.6,18431,5.02
8417,4,17.12,10.8,18431,4.32
8417,4,17.28,13.58,18431,4.83
8417,4,17.52,5.33,18431,6.03
8417,4,17.6,0.02,18431,5.88
8417,4,17.6,18.17,18431,5.87
8417,4,17.92,0.47,18431,3.07
8417,4,17.92,12.43,18431,4.2
8417,4,18.12,12.63,18431,3.57
8417,4,18.33,9.45,18431,5.77
8417,4,18.48,2.0,18431,4.65
8417,4,18.52,14.57,18431,3.93
8417,4,18.77,,18431,4.23
8417,0,6.43,19.08,18431,2.0
8417,0,6.75,8.93,18431,2.83
8417,0,6.9,11.33,18431,2.58
8417,0,7.08,1.88,18431,2.78
8417,0,7.12,2.72,18431,2.58
8417,0,7.17,13.33,18431,2.65
8417,0,7.38,6.62,18431,3.4
8417,0,7.48,6.27,18431,3.45
