origin,day_of_week,decimal_time,wait|8307,destination,travel_time
14591,2,6.03,14.42,8184,1.18
14591,2,6.27,9.07,8184,1.32
14591,2,6.42,20.65,8184,1.27
14591,2,6.77,11.47,8184,0.95
14591,2,6.97,3.92,8184,0.88
14591,2,7.02,5.0,8184,1.18
14591,2,7.1,7.55,8184,1.22
14591,2,7.23,4.68,8184,1.17
14591,2,7.32,15.92,8184,0.87
14591,2,7.58,6.75,8184,1.9
14591,2,7.68,2.88,8184,0.72
14591,2,7.73,10.68,8184,1.0
14591,2,7.92,4.32,8184,1.67
14591,2,7.98,5.37,8184,0.5
14591,2,8.08,2.75,8184,0.75
14591,2,8.12,6.07,8184,0.87
14591,2,8.22,3.8,8184,1.08
14591,2,8.28,6.77,8184,1.05
14591,2,8.4,4.18,8184,1.52
14591,2,8.47,4.8,8184,1.92
14591,2,8.55,3.23,8184,1.62
14591,2,8.6,17.03,8184,0.93
14591,2,8.88,1.38,8184,1.07
14591,2,8.92,10.15,8184,0.5
14591,2,9.08,327.97,8184,1.38
14591,2,14.55,11.83,8184,0.8
14591,2,14.75,5.48,8184,0.78
14591,2,14.83,7.42,8184,1.08
14591,2,14.95,7.12,8184,1.05
14591,2,15.08,6.75,8184,1.47
14591,2,15.18,3.3,8184,1.57
14591,2,15.25,10.45,8184,0.7
14591,2,15.42,6.22,8184,1.13
14591,2,15.52,6.98,8184,0.9
14591,2,15.63,4.5,8184,1.52
14591,2,15.72,6.67,8184,1.63
14591,2,15.82,8.43,8184,0.7
14591,2,15.97,3.52,8184,1.08
14591,2,16.02,8.15,8184,0.68
14591,2,16.17,3.17,8184,0.75
14591,2,16.22,8.82,8184,0.82
14591,2,16.37,9.95,8184,1.78
14591,2,16.52,8.7,8184,0.72
14591,2,16.67,9.52,8184,0.98
14591,2,16.83,6.72,8184,1.72
14591,2,16.93,14.57,8184,1.07
14591,2,17.18,25.85,8184,1.18
14591,2,17.62,,8184,1.5
14591,3,6.1,7.87,8184,0.4
14591,3,6.23,11.05,8184,0.75
14591,3,6.42,12.57,8184,0.83
14591,3,6.63,7.97,8184,0.58
14591,3,6.77,16.52,8184,0.85
14591,3,7.03,8.42,8184,0.85
14591,3,7.18,3.75,8184,1.13
14591,3,7.25,6.72,8184,0.5
14591,3,7.35,7.58,8184,1.47
14591,3,7.48,8.95,8184,1.38
14591,3,7.63,5.42,8184,2.53
14591,3,7.72,4.22,8184,1.33
14591,3,7.78,4.95,8184,0.95
14591,3,7.87,6.43,8184,0.8
14591,3,7.98,5.73,8184,0.92
14591,3,8.08,4.13,8184,1.63
14591,3,8.15,4.52,8184,0.97
14591,3,8.22,8.03,8184,1.1
14591,3,8.35,1.52,8184,1.5
14591,3,8.38,4.72,8184,1.5
14591,3,8.47,6.6,8184,0.98
14591,3,8.57,7.15,8184,1.08
14591,3,8.68,13.07,8184,1.32
14591,3,8.9,3.18,8184,0.85
14591,3,8.97,10.42,8184,0.75
14591,3,9.13,326.23,8184,0.78
14591,3,14.57,6.9,8184,0.48
14591,3,14.68,8.17,8184,1.03
14591,3,14.82,8.23,8184,0.92
14591,3,14.95,9.03,8184,1.05
14591,3,15.12,8.88,8184,1.67
14591,3,15.25,0.58,8184,5.32
14591,3,15.27,8.52,8184,0.92
14591,3,15.4,8.48,8184,0.8
14591,3,15.55,3.18,8184,1.4
14591,3,15.6,6.75,8184,1.62
14591,3,15.72,7.5,8184,0.8
14591,3,15.83,4.52,8184,1.23
14591,3,15.92,4.43,8184,1.25
14591,3,15.98,5.12,8184,0.8
14591,3,16.07,22.02,8184,0.88
14591,3,16.43,12.17,8184,0.63
14591,3,16.65,9.67,8184,1.52
14591,3,16.8,21.23,8184,1.35
14591,3,17.17,7.9,8184,1.37
14591,3,17.28,8.95,8184,1.12
14591,3,17.43,10.02,8184,1.4
14591,3,17.6,,8184,1.38
14591,4,6.07,10.13,8184,1.13
14591,4,6.23,13.23,8184,0.92
14591,4,6.45,10.23,8184,0.83
14591,4,6.63,9.9,8184,0.93
14591,4,6.78,5.8,8184,1.02
14591,4,6.88,7.93,8184,1.07
14591,4,7.02,13.33,8184,1.43
14591,4,7.23,4.72,8184,0.58
14591,4,7.32,3.92,8184,2.08
14591,4,7.38,5.98,8184,1.08
14591,4,7.48,5.6,8184,1.1
14591,4,7.58,5.67,8184,1.73
14591,4,7.67,7.0,8184,1.37
14591,4,7.78,5.92,8184,0.8
14591,4,7.88,9.92,8184,0.9
14591,4,8.05,6.27,8184,1.55
14591,4,8.15,4.82,8184,1.45
14591,4,8.23,0.23,8184,1.6
14591,4,8.25,8.83,8184,0.55
14591,4,8.38,2.48,8184,0.77
14591,4,8.43,5.02,8184,0.92
14591,4,8.52,5.28,8184,1.28
14591,4,8.6,4.63,8184,0.65
14591,4,8.68,4.6,8184,1.15
14591,4,8.75,8.78,8184,1.03
14591,4,8.9,10.38,8184,1.02
14591,4,9.08,331.42,8184,0.7
14591,4,14.6,6.43,8184,1.17
14591,4,14.7,6.78,8184,0.77
14591,4,14.82,8.37,8184,1.08
14591,4,14.97,8.25,8184,0.53
14591,4,15.1,7.28,8184,2.17
14591,4,15.22,7.93,8184,1.22
14591,4,15.35,10.2,8184,0.8
14591,4,15.52,5.05,8184,0.83
14591,4,15.6,4.72,8184,1.47
14591,4,15.68,6.53,8184,1.9
14591,4,15.8,7.27,8184,1.08
14591,4,15.92,4.6,8184,1.48
14591,4,15.98,11.82,8184,2.07
14591,4,16.18,5.17,8184,1.57
14591,4,16.27,6.37,8184,1.45
14591,4,16.38,9.82,8184,1.63
14591,4,16.55,8.47,8184,1.17
14591,4,16.68,10.42,8184,0.85
14591,4,16.85,11.5,8184,1.63
14591,4,17.05,8.47,8184,1.45
14591,4,17.18,6.03,8184,1.78
14591,4,17.28,10.53,8184,0.85
14591,4,17.47,11.37,8184,2.23
14591,4,17.65,,8184,1.83
14591,0,6.05,11.62,8184,0.83
14591,0,6.23,12.82,8184,0.98
14591,0,6.45,12.2,8184,0.65
14591,0,6.65,7.32,8184,1.07
14591,0,6.78,8.13,8184,1.33
14591,0,6.92,6.83,8184,1.43
14591,0,7.03,7.78,8184,1.6
