origin,day_of_week,decimal_time,wait|14182,destination,travel_time
14577,2,5.52,9.22,8317,2.02
14577,2,5.68,10.8,8317,2.98
14577,2,5.85,17.02,8317,1.82
14577,2,6.13,1.8,8317,2.37
14577,2,6.17,3.52,8317,2.45
14577,2,6.23,5.33,8317,3.1
14577,2,6.32,3.62,8317,1.75
14577,2,6.38,3.83,8317,1.83
14577,2,6.45,3.65,8317,2.0
14577,2,6.5,5.63,8317,2.12
14577,2,6.6,5.35,8317,3.63
14577,2,6.68,4.15,8317,2.05
14577,2,6.75,3.17,8317,6.18
14577,2,6.82,7.48,8317,3.32
14577,2,6.93,7.48,8317,2.98
14577,2,7.05,3.43,8317,3.08
14577,2,7.12,6.2,8317,3.6
14577,2,7.22,6.7,8317,2.32
14577,2,7.33,7.97,8317,3.1
14577,2,7.47,6.87,8317,2.4
14577,2,7.58,11.17,8317,2.58
14577,2,7.77,10.75,8317,4.08
14577,2,7.95,27.73,8317,3.95
14577,2,8.4,10.48,8317,3.3
14577,2,8.58,13.53,8317,2.67
14577,2,8.8,12.68,8317,2.73
14577,2,9.02,330.15,8317,2.45
14577,2,14.52,10.43,8317,2.03
14577,2,14.7,7.2,8317,2.02
14577,2,14.82,7.62,8317,2.08
14577,2,14.93,7.58,8317,2.7
14577,2,15.07,9.0,8317,2.35
14577,2,15.22,11.32,8317,3.08
14577,2,15.4,16.22,8317,2.6
14577,2,15.68,7.27,8317,2.78
14577,2,15.8,1.8,8317,1.85
14577,2,15.83,9.07,8317,2.58
14577,2,15.98,12.85,8317,2.48
14577,2,16.18,3.73,8317,2.5
14577,2,16.25,10.5,8317,2.95
14577,2,16.43,8.57,8317,2.23
14577,2,16.57,8.77,8317,2.45
14577,2,16.72,9.87,8317,3.2
14577,2,16.88,8.03,8317,3.08
14577,2,17.02,11.47,8317,2.43
14577,2,17.2,10.88,8317,3.08
14577,2,17.38,8.87,8317,2.92
14577,2,17.53,,8317,2.3
14577,3,5.53,11.15,8317,3.17
