origin,day_of_week,decimal_time,wait|8307,destination,travel_time
14581,2,6.35,17.55,8221,3.13
14581,2,6.63,8.02,8221,2.87
14581,2,6.77,9.3,8221,2.28
14581,2,6.93,8.23,8221,10.2
14581,2,7.07,17.63,8221,3.13
14581,2,7.37,3.47,8221,3.28
14581,2,7.42,3.95,8221,3.97
14581,2,7.48,9.62,8221,3.22
14581,2,7.65,4.4,8221,3.4
14581,2,7.72,27.65,8221,3.25
14581,2,8.18,1.18,8221,3.62
14581,2,8.2,3.18,8221,3.27
14581,2,8.25,6.55,8221,3.78
14581,2,8.37,9.9,8221,2.78
14581,2,8.52,0.98,8221,2.87
14581,2,8.53,6.78,8221,2.77
14581,2,8.65,0.82,8221,2.92
14581,2,8.67,4.12,8221,1.42
14581,2,8.73,7.0,8221,4.6
14581,2,8.85,4.1,8221,4.88
14581,2,8.92,2.37,8221,4.98
14581,2,8.97,4.47,8221,3.4
14581,2,9.03,10.0,8221,2.27
14581,2,9.2,2.85,8221,2.73
14581,2,9.25,0.4,8221,2.75
14581,2,9.25,11.5,8221,2.8
14581,2,9.45,325.13,8221,2.48
14581,2,14.87,17.28,8221,3.7
14581,2,15.15,0.17,8221,2.03
14581,2,15.15,14.57,8221,2.5
14581,2,15.4,10.2,8221,2.85
14581,2,15.57,7.17,8221,2.78
14581,2,15.68,4.7,8221,2.7
14581,2,15.77,10.05,8221,2.33
14581,2,15.93,2.42,8221,3.13
14581,2,15.98,5.35,8221,2.87
14581,2,16.07,3.58,8221,3.12
14581,2,16.12,5.52,8221,2.38
14581,2,16.22,7.55,8221,2.67
14581,2,16.35,5.35,8221,2.67
14581,2,16.43,9.47,8221,3.1
14581,2,16.58,1.83,8221,2.75
14581,2,16.62,12.75,8221,3.05
14581,2,16.83,4.53,8221,3.03
14581,2,16.9,12.57,8221,2.73
14581,2,17.12,10.73,8221,2.28
14581,2,17.3,5.9,8221,3.45
14581,2,17.4,15.22,8221,2.75
14581,2,17.65,5.28,8221,3.13
14581,2,17.73,17.03,8221,0.22
14581,2,18.02,,8221,2.92
14581,3,6.37,9.87,8221,20.03
14581,3,6.53,8.83,8221,2.7
14581,3,6.68,12.5,8221,1.92
14581,3,6.9,12.63,8221,3.2
14581,3,7.1,17.37,8221,3.4
14581,3,7.4,12.88,8221,2.93
14581,3,7.6,1.73,8221,3.18
14581,3,7.63,12.0,8221,2.45
14581,3,7.83,8.97,8221,2.97
14581,3,7.98,14.53,8221,2.68
14581,3,8.23,0.68,8221,3.32
14581,3,8.23,3.48,8221,2.8
14581,3,8.3,2.58,8221,3.0
14581,3,8.33,3.13,8221,1.85
14581,3,8.4,10.28,8221,3.95
14581,3,8.57,3.15,8221,3.6
14581,3,8.62,5.63,8221,3.72
14581,3,8.72,4.83,8221,3.93
14581,3,8.8,4.53,8221,2.9
14581,3,8.87,0.4,8221,2.65
14581,3,8.87,5.97,8221,2.67
14581,3,8.97,10.15,8221,3.57
14581,3,9.15,7.23,8221,3.4
14581,3,9.27,2.02,8221,2.58
14581,3,9.3,16.32,8221,2.9
14581,3,9.57,320.15,8221,3.73
14581,3,14.9,9.9,8221,2.73
14581,3,15.07,4.73,8221,1.93
14581,3,15.15,12.52,8221,3.03
14581,3,15.35,9.25,8221,2.4
14581,3,15.52,14.07,8221,2.87
14581,3,15.75,3.87,8221,1.78
14581,3,15.82,5.38,8221,2.72
14581,3,15.9,9.52,8221,2.65
14581,3,16.07,1.75,8221,2.62
14581,3,16.08,5.53,8221,3.67
14581,3,16.18,8.72,8221,2.92
14581,3,16.33,1.28,8221,2.45
14581,3,16.35,1.92,8221,4.18
14581,3,16.38,9.78,8221,2.9
14581,3,16.53,9.85,8221,2.83
