origin,day_of_week,decimal_time,wait|14182,destination,travel_time
4162,2,5.7,10.98,14129,0.57
4162,2,5.88,9.1,14129,1.43
4162,2,6.03,8.03,14129,1.37
4162,2,6.17,8.77,14129,1.93
4162,2,6.32,3.38,14129,1.5
4162,2,6.37,3.93,14129,1.37
4162,2,6.43,3.42,14129,1.68
4162,2,6.5,3.93,14129,1.75
4162,2,6.55,5.05,14129,1.2
4162,2,6.65,2.42,14129,1.37
4162,2,6.68,8.53,14129,2.5
4162,2,6.82,5.73,14129,2.08
4162,2,6.92,4.6,14129,1.25
4162,2,7.0,4.27,14129,1.18
4162,2,7.07,7.7,14129,1.42
4162,2,7.2,7.2,14129,1.58
4162,2,7.32,4.02,14129,1.45
4162,2,7.38,5.02,14129,1.8
4162,2,7.47,6.05,14129,1.08
4162,2,7.57,7.37,14129,1.38
4162,2,7.68,6.85,14129,1.85
4162,2,7.8,13.18,14129,1.2
4162,2,8.02,12.27,14129,1.82
4162,2,8.23,24.93,14129,1.6
4162,2,8.65,2.82,14129,0.38
4162,2,8.68,5.73,14129,1.98
4162,2,8.78,12.68,14129,1.53
4162,2,9.0,13.13,14129,1.97
4162,2,9.22,327.52,14129,1.48
4162,2,14.68,10.97,14129,1.63
4162,2,14.87,7.7,14129,0.7
4162,2,14.98,9.28,14129,1.2
4162,2,15.15,7.53,14129,1.08
4162,2,15.27,10.93,14129,2.12
4162,2,15.45,9.33,14129,0.55
4162,2,15.6,18.8,14129,1.73
4162,2,15.92,2.33,14129,1.43
4162,2,15.95,4.37,14129,0.87
4162,2,16.03,9.42,14129,1.1
4162,2,16.18,14.92,14129,1.67
4162,2,16.43,1.4,14129,1.02
4162,2,16.47,12.82,14129,1.48
4162,2,16.67,5.62,14129,1.87
4162,2,16.77,11.08,14129,1.3
4162,2,16.95,11.02,14129,1.22
4162,2,17.13,4.07,14129,1.45
4162,2,17.2,13.85,14129,2.35
4162,2,17.43,9.33,14129,0.58
4162,2,17.58,9.08,14129,2.03
4162,2,17.73,,14129,1.45
4162,3,5.75,10.12,14129,1.18
4162,3,5.92,5.67,14129,1.1
4162,3,6.02,7.35,14129,1.2
4162,3,6.13,7.28,14129,1.07
4162,3,6.27,5.7,14129,0.7
4162,3,6.35,3.83,14129,0.93
4162,3,6.42,3.53,14129,1.22
4162,3,6.48,5.02,14129,0.72
4162,3,6.57,3.67,14129,1.65
4162,3,6.62,7.85,14129,0.7
4162,3,6.75,4.1,14129,1.88
4162,3,6.82,1.58,14129,1.03
4162,3,6.85,5.58,14129,1.67
4162,3,6.93,6.88,14129,2.13
4162,3,7.05,5.85,14129,0.97
4162,3,7.15,8.63,14129,1.73
4162,3,7.3,3.55,14129,0.23
4162,3,7.35,7.5,14129,1.12
4162,3,7.48,3.73,14129,0.93
4162,3,7.55,16.37,14129,0.73
4162,3,7.82,3.33,14129,0.9
4162,3,7.87,6.4,14129,0.1
4162,3,7.98,11.23,14129,1.6
4162,3,8.17,8.55,14129,1.48
4162,3,8.3,29.55,14129,0.93
4162,3,8.8,14.27,14129,1.18
4162,3,9.03,12.68,14129,0.68
4162,3,9.25,339.97,14129,1.1
4162,3,14.92,2.3,14129,1.33
4162,3,14.95,11.1,14129,0.25
4162,3,15.13,26.97,14129,1.55
