origin,day_of_week,decimal_time,wait|14179,destination,travel_time
4110,2,5.37,18.93,4111,0.6
4110,2,5.68,19.2,4111,0.68
4110,2,6.0,19.48,4111,0.52
4110,2,6.32,16.05,4111,0.7
4110,2,6.6,16.92,4111,0.8
4110,2,6.87,17.53,4111,0.88
4110,2,7.17,19.48,4111,1.05
4110,2,7.48,7.48,4111,0.9
4110,2,7.62,16.9,4111,1.05
4110,2,7.9,12.62,4111,0.72
4110,2,8.1,9.87,4111,0.95
4110,2,8.27,8.25,4111,0.82
4110,2,8.42,7.8,4111,1.08
4110,2,8.53,10.18,4111,0.77
4110,2,8.72,5.35,4111,0.62
4110,2,8.8,10.4,4111,0.53
4110,2,8.97,1.73,4111,0.8
4110,2,9.0,9.8,4111,0.47
4110,2,9.17,10.15,4111,0.55
4110,2,9.33,1.62,4111,1.2
4110,2,9.37,11.32,4111,1.18
4110,2,9.55,4.4,4111,1.23
4110,2,9.62,7.72,4111,1.05
4110,2,9.75,9.47,4111,1.27
4110,2,9.9,15.85,4111,0.97
4110,2,10.17,8.33,4111,0.82
4110,2,10.32,12.92,4111,0.82
4110,2,10.53,11.82,4111,0.85
4110,2,10.72,26.52,4111,0.9
4110,2,11.17,14.52,4111,1.48
4110,2,11.4,13.97,4111,1.07
4110,2,11.63,18.88,4111,1.17
4110,2,11.95,20.43,4111,0.78
4110,2,12.3,20.38,4111,1.05
4110,2,12.63,17.1,4111,1.17
4110,2,12.92,14.55,4111,1.35
4110,2,13.17,20.28,4111,1.68
4110,2,13.5,21.37,4111,1.32
4110,2,13.85,32.8,4111,1.83
4110,2,14.4,16.0,4111,1.15
4110,2,14.67,23.02,4111,0.73
4110,2,15.05,6.75,4111,2.03
4110,2,15.17,18.43,4111,1.27
4110,2,15.47,11.77,4111,1.82
4110,2,15.67,8.43,4111,1.78
4110,2,15.82,12.05,4111,1.37
4110,2,16.02,22.65,4111,1.43
4110,2,16.38,12.17,4111,2.1
4110,2,16.58,9.03,4111,0.88
4110,2,16.75,16.93,4111,1.05
4110,2,17.02,5.55,4111,1.52
4110,2,17.12,12.37,4111,1.37
4110,2,17.32,16.55,4111,0.75
4110,2,17.6,15.37,4111,1.33
4110,2,17.85,2.98,4111,0.98
4110,2,17.9,9.03,4111,1.32
4110,2,18.05,18.45,4111,0.97
4110,2,18.37,2.55,4111,2.6
4110,2,18.4,15.83,4111,2.33
4110,2,18.67,7.03,4111,1.13
4110,2,18.78,16.2,4111,1.68
4110,2,19.05,15.7,4111,0.82
4110,2,19.32,16.6,4111,1.32
