origin,day_of_week,decimal_time,wait|14179,destination,travel_time
4125,2,4.18,19.18,4126,0.15
4125,2,4.5,16.88,4126,0.08
4125,2,4.78,15.02,4126,0.13
4125,2,5.03,20.23,4126,0.1
4125,2,5.37,5.67,4126,0.15
4125,2,5.47,20.97,4126,0.35
4125,2,5.82,17.92,4126,1.07
4125,2,6.1,21.38,4126,0.82
4125,2,6.47,14.52,4126,0.9
4125,2,6.7,18.48,4126,0.55
4125,2,7.02,16.52,4126,0.6
4125,2,7.28,24.15,4126,1.28
4125,2,7.68,7.65,4126,1.48
4125,2,7.82,13.13,4126,0.83
4125,2,8.03,12.75,4126,0.97
4125,2,8.25,9.53,4126,0.93
4125,2,8.42,8.6,4126,1.03
4125,2,8.55,7.72,4126,1.22
4125,2,8.68,10.6,4126,1.33
4125,2,8.85,5.87,4126,1.37
4125,2,8.95,8.85,4126,0.87
4125,2,9.1,2.28,4126,0.62
4125,2,9.13,9.3,4126,0.48
4125,2,9.3,10.5,4126,0.98
4125,2,9.47,2.48,4126,0.43
4125,2,9.52,9.68,4126,0.9
4125,2,9.67,4.57,4126,1.02
4125,2,9.75,11.22,4126,0.98
4125,2,9.93,5.8,4126,0.57
4125,2,10.03,16.25,4126,1.22
4125,2,10.3,8.25,4126,1.02
4125,2,10.45,15.13,4126,0.73
4125,2,10.7,10.87,4126,1.82
4125,2,10.88,25.73,4126,0.77
4125,2,11.3,16.93,4126,0.93
4125,2,11.58,14.12,4126,1.28
4125,2,11.82,17.33,4126,1.28
4125,2,12.12,20.72,4126,1.27
4125,2,12.45,21.85,4126,1.07
4125,2,12.82,17.13,4126,1.03
4125,2,13.1,14.25,4126,1.02
4125,2,13.35,20.68,4126,0.97
4125,2,13.68,21.12,4126,1.03
4125,2,14.03,35.97,4126,1.18
4125,2,14.63,12.93,4126,1.62
4125,2,14.85,28.25,4126,1.25
4125,2,15.33,3.48,4126,1.47
4125,2,15.38,18.52,4126,1.33
4125,2,15.7,13.93,4126,0.92
4125,2,15.92,8.87,4126,1.07
4125,2,16.07,8.45,4126,1.02
4125,2,16.22,24.62,4126,1.25
4125,2,16.62,8.92,4126,1.13
4125,2,16.77,14.72,4126,1.97
4125,2,17.02,15.92,4126,1.55
4125,2,17.28,3.42,4126,1.57
4125,2,17.33,11.43,4126,1.57
4125,2,17.53,18.48,4126,1.5
4125,2,17.83,14.07,4126,1.02
4125,2,18.07,1.3,4126,1.02
4125,2,18.1,12.63,4126,2.0
4125,2,18.3,17.52,4126,1.03
4125,2,18.6,2.15,4126,0.93
4125,2,18.63,12.43,4126,0.98
4125,2,18.83,10.22,4126,1.97
4125,2,19.02,12.9,4126,1.17
4125,2,19.22,15.6,4126,1.15
4125,2,19.48,16.02,4126,1.18
4125,2,19.75,23.03,4126,1.05
4125,2,20.13,19.32,4126,0.8
4125,2,20.45,20.42,4126,0.82
4125,2,20.8,12.3,4126,0.93
4125,2,21.0,28.17,4126,0.53
4125,2,21.47,20.2,4126,0.83
4125,2,21.82,16.92,4126,0.85
4125,2,22.08,23.07,4126,0.48
