origin,day_of_week,decimal_time,wait|15417,wait|4040,destination,travel_time
17785,2,4.8,19.77,,1405,3.55
17785,2,5.13,17.28,,1405,3.22
17785,2,5.42,15.37,,1405,4.78
17785,2,5.67,34.4,,1405,4.3
17785,2,6.25,14.15,,1405,4.67
17785,2,6.48,13.53,,1405,5.45
17785,2,6.7,11.97,,1405,4.5
17785,2,6.9,9.27,,1405,4.95
17785,2,7.05,19.8,,1405,5.78
17785,2,7.38,3.07,,1405,6.32
17785,2,7.43,15.0,,1405,6.2
17785,2,7.68,0.95,,1405,7.15
17785,2,7.7,12.15,,1405,7.22
17785,2,7.9,11.82,,1405,8.68
17785,2,8.1,0.98,,1405,7.05
17785,2,8.12,11.0,,1405,6.03
17785,2,8.3,7.45,,1405,5.23
17785,2,8.43,18.52,,1405,5.63
17785,2,8.73,0.42,,1405,8.6
17785,2,8.75,7.63,,1405,6.83
17785,2,8.87,4.97,,1405,5.37
17785,2,8.95,6.55,,1405,6.07
17785,2,9.07,17.55,,1405,6.18
17785,2,9.35,0.95,,1405,5.85
17785,2,9.37,16.02,,1405,6.0
17785,2,9.63,15.18,,1405,6.77
17785,2,9.88,11.8,,1405,6.1
17785,2,10.08,17.42,,1405,5.48
17785,2,10.38,16.52,,1405,7.65
17785,2,10.65,19.55,,1405,7.37
17785,2,10.98,18.47,,1405,5.18
17785,2,11.28,17.33,,1405,6.27
17785,2,11.58,18.17,,1405,5.82
17785,2,11.88,19.73,,1405,5.08
17785,2,12.2,15.85,,1405,5.77
17785,2,12.47,21.87,,1405,5.97
17785,2,13.17,15.23,,1405,5.12
17785,2,13.42,16.15,,1405,4.95
17785,2,13.68,16.42,,1405,5.05
17785,2,13.97,19.17,,1405,4.87
17785,2,14.28,9.77,,1405,4.58
17785,2,14.43,17.7,,1405,6.4
17785,2,14.73,6.15,,1405,6.18
17785,2,14.83,11.18,,1405,5.98
17785,2,15.02,11.62,,1405,5.7
17785,2,15.22,25.12,,1405,8.25
17785,2,15.63,7.58,,1405,6.15
17785,2,15.77,6.45,,1405,4.98
17785,2,15.87,17.07,,1405,6.18
17785,2,16.15,15.25,,1405,7.15
17785,2,16.42,2.7,,1405,5.65
17785,2,16.45,18.18,,1405,4.65
17785,2,16.75,13.82,,1405,7.95
17785,2,16.98,3.15,,1405,6.63
17785,2,17.03,11.5,,1405,6.38
17785,2,17.23,10.5,,1405,6.1
17785,2,17.4,4.18,,1405,6.75
17785,2,17.48,25.4,,1405,5.97
17785,2,17.9,9.85,,1405,8.37
17785,2,18.07,15.58,,1405,7.27
