origin,day_of_week,decimal_time,wait|14179,destination,travel_time
4096,2,5.23,20.23,4097,0.48
4096,2,5.57,18.63,4097,0.42
4096,2,5.88,18.03,4097,0.53
4096,2,6.18,15.58,4097,0.58
4096,2,6.43,17.17,4097,0.52
4096,2,6.72,16.78,4097,0.62
4096,2,7.0,17.05,4097,1.32
4096,2,7.28,9.8,4097,0.45
4096,2,7.45,15.75,4097,0.93
4096,2,7.72,12.22,4097,0.65
4096,2,7.92,10.67,4097,0.72
4096,2,8.1,8.72,4097,0.58
4096,2,8.23,7.72,4097,0.67
4096,2,8.37,9.63,4097,0.52
4096,2,8.53,4.85,4097,0.73
4096,2,8.6,10.9,4097,0.9
4096,2,8.78,1.33,4097,0.53
4096,2,8.82,11.42,4097,0.8
4096,2,9.0,11.48,4097,0.72
4096,2,9.2,1.75,4097,0.85
4096,2,9.22,9.33,4097,0.58
4096,2,9.38,5.0,4097,0.67
4096,2,9.47,8.88,4097,0.97
4096,2,9.62,8.08,4097,0.53
4096,2,9.75,14.6,4097,0.8
4096,2,9.98,10.37,4097,0.52
4096,2,10.17,11.95,4097,0.48
4096,2,10.37,12.63,4097,0.77
4096,2,10.57,23.35,4097,0.7
4096,2,10.97,15.13,4097,0.5
4096,2,11.22,14.23,4097,0.83
4096,2,11.45,20.77,4097,0.7
4096,2,11.8,18.82,4097,0.68
4096,2,12.12,19.25,4097,0.72
4096,2,12.43,16.03,4097,0.75
4096,2,12.7,17.88,4097,0.8
4096,2,13.0,18.95,4097,0.48
4096,2,13.32,21.08,4097,0.58
4096,2,13.67,33.05,4097,0.78
4096,2,14.22,16.03,4097,0.75
4096,2,14.48,20.98,4097,0.78
4096,2,14.83,6.83,4097,0.67
4096,2,14.95,17.73,4097,0.73
4096,2,15.23,10.92,4097,0.75
4096,2,15.42,10.2,4097,0.65
4096,2,15.58,10.48,4097,0.78
4096,2,15.77,22.58,4097,0.98
4096,2,16.15,9.07,4097,0.67
4096,2,16.3,13.67,4097,0.75
4096,2,16.52,15.98,4097,0.77
4096,2,16.78,6.95,4097,0.6
4096,2,16.9,8.93,4097,0.62
4096,2,17.05,13.88,4097,0.82
4096,2,17.28,17.27,4097,0.8
4096,2,17.57,5.28,4097,0.63
4096,2,17.67,8.9,4097,0.58
4096,2,17.8,16.03,4097,0.65
4096,2,18.08,4.62,4097,1.07
4096,2,18.15,16.45,4097,0.68
4096,2,18.43,10.17,4097,0.5
4096,2,18.6,13.78,4097,0.73
4096,2,18.83,17.35,4097,0.55
4096,2,19.12,17.73,4097,0.67
4096,2,19.42,22.68,4097,0.68
4096,2,19.78,17.85,4097,0.48
4096,2,20.08,20.82,4097,0.58
4096,2,20.43,17.18,4097,0.53
4096,2,20.72,22.72,4097,0.42
4096,2,21.1,22.88,4097,0.78
4096,2,21.48,19.68,4097,0.63
4096,2,21.8,19.98,4097,0.48
4096,2,22.13,23.7,4097,0.72
4096,2,22.53,,4097,0.5
4096,3,5.22,19.0,4097,0.37
4096,3,5.53,19.52,4097,0.5
4096,3,5.85,17.18,4097,0.57
4096,3,6.13,33.78,4097,0.55
4096,3,6.7,15.22,4097,0.52
4096,3,6.95,18.1,4097,0.55
4096,3,7.27,11.63,4097,0.6
4096,3,7.45,15.95,4097,0.73
4096,3,7.72,15.62,4097,0.55
4096,3,7.98,4.97,4097,0.88
4096,3,8.07,10.73,4097,0.5
4096,3,8.23,17.18,4097,0.53
4096,3,8.53,9.15,4097,0.92
4096,3,8.68,3.23,4097,0.87
4096,3,8.73,9.03,4097,0.88
4096,3,8.88,5.77,4097,0.83
4096,3,8.98,9.7,4097,0.38
4096,3,9.15,3.25,4097,0.62
4096,3,9.2,10.73,4097,0.77
4096,3,9.38,4.67,4097,0.45
4096,3,9.45,10.1,4097,0.98
4096,3,9.62,11.7,4097,0.62
4096,3,9.82,7.07,4097,0.67
4096,3,9.93,26.17,4097,0.7
4096,3,10.37,15.28,4097,0.55
4096,3,10.63,14.83,4097,0.65
4096,3,10.87,18.43,4097,0.63
4096,3,11.18,19.77,4097,1.7
4096,3,11.52,15.48,4097,0.57
4096,3,11.77,19.55,4097,0.77
4096,3,12.1,14.1,4097,0.57
4096,3,12.33,22.72,4097,0.58
4096,3,12.7,20.93,4097,0.48
4096,3,13.05,13.47,4097,0.7
4096,3,13.28,23.25,4097,0.72
4096,3,13.67,15.7,4097,0.85
4096,3,13.93,18.75,4097,0.78
4096,3,14.23,12.77,4097,0.97
4096,3,14.45,19.28,4097,0.67
4096,3,14.78,15.8,4097,0.78
4096,3,15.03,6.95,4097,0.68
4096,3,15.15,26.55,4097,0.75
4096,3,15.6,12.03,4097,0.65
4096,3,15.8,6.9,4097,0.75
4096,3,15.92,12.33,4097,0.67
4096,3,16.12,17.53,4097,0.7
4096,3,16.42,8.72,4097,0.57
4096,3,16.55,6.83,4097,1.0
4096,3,16.67,14.55,4097,0.58
4096,3,16.92,4.9,4097,1.0
4096,3,17.0,19.5,4097,0.42
4096,3,17.32,3.43,4097,0.67
4096,3,17.38,26.27,4097,0.55
4096,3,17.82,14.38,4097,0.68
4096,3,18.05,2.98,4097,0.82
4096,3,18.1,20.75,4097,0.63
4096,3,18.45,11.05,4097,1.03
4096,3,18.63,18.93,4097,0.85
4096,3,18.95,8.32,4097,1.15
4096,3,19.08,21.15,4097,0.53
4096,3,19.43,38.3,4097,0.8
4096,3,20.08,21.07,4097,0.8
4096,3,20.43,22.95,4097,0.67
4096,3,20.82,16.17,4097,0.75
4096,3,21.08,41.55,4097,0.48
4096,3,21.77,22.83,4097,0.48
4096,3,22.57,,4097,0.88
4096,4,5.23,17.83,4097,0.68
4096,4,5.53,20.98,4097,0.57
4096,4,5.88,17.72,4097,0.68
4096,4,6.17,15.75,4097,0.62
4096,4,6.43,16.03,4097,0.57
4096,4,6.7,17.13,4097,0.57
4096,4,6.98,17.1,4097,0.88
4096,4,7.27,11.08,4097,1.05
4096,4,7.47,13.88,4097,0.9
4096,4,7.68,9.43,4097,0.37
4096,4,7.85,14.62,4097,0.4
4096,4,8.08,10.93,4097,0.95
4096,4,8.27,5.13,4097,0.53
4096,4,8.37,8.92,4097,0.92
4096,4,8.5,7.07,4097,0.67
4096,4,8.63,9.2,4097,0.55
4096,4,8.78,3.23,4097,0.62
4096,4,8.83,8.95,4097,0.62
4096,4,8.98,6.22,4097,0.55
4096,4,9.08,8.58,4097,0.63
4096,4,9.23,10.88,4097,1.6
4096,4,9.42,3.27,4097,0.67
4096,4,9.47,10.7,4097,0.72
4096,4,9.65,7.27,4097,0.82
4096,4,9.77,12.05,4097,0.65
4096,4,9.97,8.75,4097,1.12
4096,4,10.12,18.13,4097,0.52
4096,4,10.42,10.02,4097,0.45
4096,4,10.58,25.13,4097,0.52
4096,4,11.0,10.13,4097,0.48
4096,4,11.17,25.6,4097,0.7
4096,4,11.6,14.03,4097,0.97
4096,4,11.83,17.77,4097,0.62
4096,4,12.12,19.25,4097,0.65
4096,4,12.45,21.02,4097,0.67
4096,4,12.8,14.12,4097,0.9
4096,4,13.03,33.2,4097,0.55
4096,4,13.58,5.05,4097,0.85
4096,4,13.67,21.37,4097,1.27
4096,4,14.02,24.28,4097,0.75
4096,4,14.43,6.83,4097,0.65
4096,4,14.55,15.95,4097,0.68
4096,4,14.8,8.65,4097,0.77
4096,4,14.95,42.35,4097,0.65
4096,4,15.65,1.55,4097,0.75
4096,4,15.68,3.48,4097,0.62
4096,4,15.75,3.05,4097,0.5
4096,4,15.8,10.9,4097,0.93
4096,4,15.97,12.57,4097,0.55
4096,4,16.18,8.43,4097,0.95
4096,4,16.32,10.67,4097,0.77
4096,4,16.5,15.52,4097,0.73
4096,4,16.77,10.37,4097,0.6
4096,4,16.93,14.13,4097,0.8
4096,4,17.17,3.92,4097,0.73
4096,4,17.23,29.97,4097,0.68
4096,4,17.73,2.55,4097,0.8
4096,4,17.78,3.62,4097,0.55
4096,4,17.83,7.2,4097,0.67
4096,4,17.95,10.67,4097,0.92
4096,4,18.13,19.62,4097,0.67
4096,4,18.47,11.77,4097,0.53
4096,4,18.65,10.27,4097,0.47
4096,4,18.83,19.15,4097,0.75
4096,4,19.15,17.8,4097,0.73
4096,4,19.45,20.65,4097,0.72
4096,4,19.78,21.63,4097,0.65
4096,4,20.15,17.27,4097,0.52
4096,4,20.43,17.95,4097,0.6
4096,4,20.73,22.67,4097,0.32
4096,4,21.12,18.82,4097,0.47
4096,4,21.43,22.72,4097,0.7
4096,4,21.8,19.4,4097,0.47
4096,4,22.13,25.82,4097,0.63
4096,4,22.57,,4097,0.6
4096,5,6.17,23.15,4097,0.48
4096,5,6.57,20.53,4097,0.38
4096,5,6.9,21.0,4097,0.55
4096,5,7.25,21.23,4097,0.52
4096,5,7.6,17.08,4097,0.37
4096,5,7.88,23.2,4097,0.55
4096,5,8.28,20.98,4097,0.47
4096,5,8.63,15.83,4097,0.42
4096,5,8.88,20.9,4097,0.5
4096,5,9.23,15.95,4097,0.4
4096,5,9.5,36.6,4097,0.87
4096,5,10.12,3.23,4097,0.63
4096,5,10.17,16.25,4097,0.65
4096,5,10.43,18.98,4097,0.75
4096,5,10.75,19.5,4097,0.37
4096,5,11.08,15.58,4097,0.67
4096,5,11.33,30.02,4097,0.6
4096,5,11.83,12.03,4097,0.45
4096,5,12.05,14.2,4097,0.88
4096,5,12.28,19.13,4097,0.8
4096,5,12.6,22.65,4097,0.67
4096,5,12.97,12.03,4097,0.82
4096,5,13.18,19.37,4097,0.73
4096,5,13.5,17.57,4097,0.85
4096,5,13.78,22.93,4097,0.57
4096,5,14.17,15.28,4097,1.03
4096,5,14.43,17.68,4097,0.77
4096,5,14.72,14.13,4097,0.6
4096,5,14.95,19.27,4097,0.83
4096,5,15.28,17.62,4097,0.83
4096,5,15.57,22.17,4097,0.47
4096,5,15.95,16.28,4097,1.1
4096,5,16.22,24.33,4097,0.62
4096,5,16.62,12.0,4097,0.75
4096,5,16.82,18.22,4097,0.48
4096,5,17.12,17.13,4097,0.83
4096,5,17.42,14.05,4097,0.68
4096,5,17.65,17.0,4097,0.67
4096,5,17.93,19.8,4097,0.65
4096,5,18.25,22.07,4097,0.57
4096,5,18.62,23.2,4097,0.67
4096,5,19.02,22.75,4097,0.78
4096,5,19.38,21.18,4097,0.55
4096,5,19.75,,4097,0.75
4096,6,7.2,24.87,4097,0.65
4096,6,7.62,21.08,4097,0.37
4096,6,7.97,20.57,4097,0.4
4096,6,8.32,19.3,4097,0.63
4096,6,8.63,24.98,4097,0.68
4096,6,9.05,17.43,4097,0.92
4096,6,9.33,18.77,4097,0.7
4096,6,9.65,26.72,4097,0.62
4096,6,10.1,17.92,4097,0.53
4096,6,10.4,20.23,4097,0.53
4096,6,10.73,19.12,4097,0.8
4096,6,11.05,17.9,4097,0.68
4096,6,11.35,17.77,4097,0.45
4096,6,11.65,15.38,4097,0.6
4096,6,11.9,19.68,4097,0.7
4096,6,12.23,16.97,4097,0.57
