origin,day_of_week,decimal_time,wait|14179,destination,travel_time
4134,2,4.22,18.93,4135,0.25
4134,2,4.53,17.25,4135,0.18
4134,2,4.83,14.9,4135,0.18
4134,2,5.08,20.72,4135,0.23
4134,2,5.42,5.22,4135,0.4
4134,2,5.5,23.07,4135,0.18
4134,2,5.9,18.17,4135,1.12
4134,2,6.2,21.45,4135,0.93
4134,2,6.55,15.27,4135,0.57
4134,2,6.8,18.0,4135,0.85
4134,2,7.1,16.98,4135,0.35
4134,2,7.38,25.67,4135,0.22
4134,2,7.82,6.1,4135,0.5
4134,2,7.92,13.02,4135,0.62
4134,2,8.13,12.37,4135,0.43
4134,2,8.35,8.7,4135,0.98
4134,2,8.48,9.92,4135,0.33
4134,2,8.65,6.47,4135,0.37
4134,2,8.77,11.47,4135,0.25
4134,2,8.95,4.73,4135,1.1
4134,2,9.03,11.17,4135,0.83
4134,2,9.22,0.5,4135,0.3
4134,2,9.22,8.15,4135,0.28
4134,2,9.37,10.73,4135,0.93
4134,2,9.53,3.38,4135,0.27
4134,2,9.6,8.97,4135,0.83
4134,2,9.75,5.22,4135,0.25
4134,2,9.83,11.58,4135,1.13
4134,2,10.03,5.35,4135,1.03
4134,2,10.12,16.48,4135,0.18
4134,2,10.38,8.05,4135,0.37
4134,2,10.52,16.03,4135,0.45
4134,2,10.78,9.93,4135,0.3
4134,2,10.95,25.6,4135,0.38
4134,2,11.38,18.18,4135,0.42
4134,2,11.68,14.2,4135,0.52
4134,2,11.92,16.73,4135,0.23
4134,2,12.2,20.4,4135,0.78
4134,2,12.53,22.0,4135,0.45
4134,2,12.9,18.4,4135,0.92
4134,2,13.22,14.55,4135,0.53
4134,2,13.45,20.05,4135,0.3
4134,2,13.78,19.23,4135,0.72
4134,2,14.12,39.73,4135,0.85
4134,2,14.77,11.9,4135,0.45
4134,2,14.97,28.37,4135,0.37
4134,2,15.45,3.63,4135,0.78
4134,2,15.5,17.97,4135,0.38
4134,2,15.8,13.93,4135,0.45
4134,2,16.03,8.05,4135,0.42
4134,2,16.17,11.18,4135,0.85
4134,2,16.35,11.97,4135,1.17
4134,2,16.55,10.75,4135,0.33
4134,2,16.73,10.07,4135,1.15
4134,2,16.9,15.85,4135,0.5
4134,2,17.17,15.52,4135,0.57
4134,2,17.43,1.87,4135,0.95
4134,2,17.45,12.02,4135,0.37
4134,2,17.67,16.62,4135,1.03
4134,2,17.93,14.03,4135,0.42
4134,2,18.17,2.17,4135,0.25
4134,2,18.2,13.17,4135,0.35
4134,2,18.42,16.5,4135,0.27
4134,2,18.7,0.37,4135,0.7
4134,2,18.7,15.23,4135,0.75
4134,2,18.97,8.92,4135,0.97
4134,2,19.12,11.97,4135,0.23
4134,2,19.3,16.0,4135,0.67
4134,2,19.57,17.05,4135,0.25
4134,2,19.87,21.65,4135,0.67
4134,2,20.22,19.77,4135,0.28
4134,2,20.55,19.7,4135,0.4
4134,2,20.88,11.58,4135,0.33
4134,2,21.07,28.17,4135,0.23
4134,2,21.53,19.9,4135,0.25
4134,2,21.87,16.57,4135,0.18
4134,2,22.15,24.63,4135,0.35
4134,2,22.55,17.85,4135,0.25
4134,2,22.85,,4135,0.27
4134,3,4.22,21.97,4135,0.15
4134,3,4.58,14.67,4135,0.22
4134,3,4.83,17.05,4135,0.25
4134,3,5.12,23.77,4135,0.28
4134,3,5.52,22.53,4135,0.33
4134,3,5.88,20.05,4135,0.27
4134,3,6.22,18.45,4135,0.27
4134,3,6.53,30.32,4135,0.25
4134,3,7.03,22.27,4135,0.55
4134,3,7.4,16.08,4135,1.15
4134,3,7.68,15.33,4135,0.8
4134,3,7.93,11.58,4135,0.77
4134,3,8.12,17.87,4135,0.37
4134,3,8.42,6.27,4135,0.87
4134,3,8.53,8.23,4135,0.58
4134,3,8.67,17.6,4135,0.82
4134,3,8.95,11.73,4135,0.42
4134,3,9.15,0.0,4135,0.2
4134,3,9.15,7.42,4135,0.28
4134,3,9.28,4.52,4135,0.97
4134,3,9.35,11.72,4135,0.62
4134,3,9.55,1.65,4135,1.27
4134,3,9.57,11.0,4135,0.23
4134,3,9.75,4.78,4135,0.23
4134,3,9.83,12.7,4135,1.25
4134,3,10.05,11.27,4135,0.43
4134,3,10.23,5.87,4135,0.43
4134,3,10.33,31.03,4135,0.3
4134,3,10.85,8.22,4135,0.4
4134,3,10.98,15.8,4135,0.28
4134,3,11.25,23.68,4135,0.43
4134,3,11.65,16.4,4135,0.85
4134,3,11.92,16.8,4135,0.38
4134,3,12.2,18.2,4135,0.45
4134,3,12.5,15.7,4135,0.27
4134,3,12.77,25.28,4135,0.4
4134,3,13.18,18.27,4135,0.37
4134,3,13.48,16.72,4135,0.6
4134,3,13.77,21.93,4135,0.45
4134,3,14.13,15.3,4135,0.28
4134,3,14.38,18.32,4135,0.27
4134,3,14.7,11.57,4135,0.73
4134,3,14.88,28.92,4135,0.32
4134,3,15.37,13.97,4135,0.45
4134,3,15.6,12.7,4135,0.42
4134,3,15.82,27.2,4135,0.43
4134,3,16.27,9.28,4135,0.55
4134,3,16.42,5.67,4135,0.67
4134,3,16.52,12.58,4135,0.78
4134,3,16.73,14.48,4135,0.97
4134,3,16.97,8.25,4135,0.38
4134,3,17.1,11.43,4135,1.0
4134,3,17.3,10.33,4135,0.95
4134,3,17.47,5.3,4135,0.42
4134,3,17.55,18.62,4135,0.65
4134,3,17.87,6.98,4135,0.53
4134,3,17.98,23.27,4135,0.67
4134,3,18.37,11.75,4135,0.38
4134,3,18.57,4.38,4135,0.42
4134,3,18.63,19.78,4135,0.72
4134,3,18.97,10.32,4135,0.5
4134,3,19.15,15.47,4135,0.3
4134,3,19.4,7.28,4135,0.27
4134,3,19.52,20.98,4135,0.25
4134,3,19.87,41.8,4135,0.35
4134,3,20.57,16.63,4135,0.98
4134,3,20.85,21.17,4135,0.27
4134,3,21.2,16.63,4135,0.25
4134,3,21.47,41.13,4135,0.22
4134,3,22.17,43.97,4135,0.27
4134,3,22.9,,4135,0.2
4134,4,4.22,18.52,4135,0.23
4134,4,4.53,18.25,4135,0.52
4134,4,4.83,17.45,4135,0.3
4134,4,5.13,13.95,4135,0.2
4134,4,5.37,9.6,4135,0.18
4134,4,5.52,21.68,4135,0.32
4134,4,5.88,19.4,4135,0.35
4134,4,6.2,21.9,4135,0.38
4134,4,6.57,11.77,4135,1.15
4134,4,6.77,18.12,4135,0.38
4134,4,7.07,18.87,4135,0.45
4134,4,7.38,19.7,4135,0.77
4134,4,7.72,15.37,4135,0.72
4134,4,7.97,12.82,4135,0.6
4134,4,8.18,7.03,4135,0.52
4134,4,8.3,16.23,4135,0.73
4134,4,8.57,9.12,4135,1.4
4134,4,8.72,4.43,4135,0.48
4134,4,8.8,7.65,4135,0.65
4134,4,8.92,10.82,4135,0.35
4134,4,9.1,6.33,4135,0.38
4134,4,9.2,2.05,4135,0.27
4134,4,9.23,6.92,4135,0.77
4134,4,9.35,4.7,4135,0.8
4134,4,9.43,14.12,4135,0.37
4134,4,9.67,7.73,4135,0.37
4134,4,9.8,6.52,4135,0.33
4134,4,9.9,12.52,4135,0.3
4134,4,10.12,2.22,4135,0.48
4134,4,10.15,18.07,4135,0.33
4134,4,10.45,0.73,4135,0.73
4134,4,10.47,23.17,4135,0.33
4134,4,10.85,7.83,4135,0.38
4134,4,10.98,25.12,4135,0.47
4134,4,11.4,12.4,4135,0.42
4134,4,11.62,29.88,4135,0.97
4134,4,12.1,10.65,4135,0.95
4134,4,12.28,20.25,4135,0.45
4134,4,12.62,17.0,4135,1.15
4134,4,12.9,24.75,4135,0.83
4134,4,13.32,10.92,4135,0.47
4134,4,13.5,39.3,4135,0.4
4134,4,14.15,19.03,4135,1.28
4134,4,14.47,28.87,4135,0.38
4134,4,14.95,2.53,4135,0.32
4134,4,15.0,22.6,4135,0.77
4134,4,15.37,2.0,4135,0.82
4134,4,15.4,51.35,4135,0.38
4134,4,16.27,0.78,4135,0.98
4134,4,16.27,1.4,4135,0.8
4134,4,16.3,5.15,4135,0.47
4134,4,16.38,17.23,4135,0.45
4134,4,16.67,11.17,4135,0.78
4134,4,16.85,4.98,4135,1.07
4134,4,16.93,11.22,4135,0.43
4134,4,17.13,18.72,4135,0.32
4134,4,17.43,4.18,4135,0.3
4134,4,17.5,14.43,4135,0.4
4134,4,17.75,2.58,4135,1.38
4134,4,17.78,31.72,4135,0.38
4134,4,18.32,0.22,4135,0.52
4134,4,18.32,1.8,4135,0.62
4134,4,18.35,7.22,4135,0.33
4134,4,18.47,10.07,4135,0.33
4134,4,18.65,32.92,4135,0.7
4134,4,19.18,4.9,4135,0.83
4134,4,19.27,24.02,4135,0.27
4134,4,19.67,15.23,4135,0.32
4134,4,19.93,21.72,4135,0.65
4134,4,20.28,15.25,4135,0.47
4134,4,20.55,19.55,4135,0.3
4134,4,20.87,14.53,4135,0.32
4134,4,21.12,25.32,4135,0.33
4134,4,21.53,16.52,4135,0.4
4134,4,21.8,24.72,4135,0.77
4134,4,22.22,17.65,4135,0.28
4134,4,22.52,27.33,4135,0.65
4134,4,22.97,,4135,0.37
4134,5,5.22,22.58,4135,0.18
4134,5,5.6,21.9,4135,0.15
4134,5,5.95,20.05,4135,0.38
4134,5,6.28,10.85,4135,0.32
4134,5,6.47,21.63,4135,0.4
4134,5,6.83,23.23,4135,0.48
4134,5,7.22,21.13,4135,0.22
4134,5,7.57,23.93,4135,0.2
4134,5,7.97,16.88,4135,0.28
4134,5,8.25,20.2,4135,0.33
4134,5,8.58,20.7,4135,0.25
4134,5,8.93,19.75,4135,0.32
4134,5,9.27,25.53,4135,0.92
4134,5,9.68,15.92,4135,0.33
4134,5,9.95,34.48,4135,0.28
4134,5,10.53,1.38,4135,0.72
4134,5,10.55,20.93,4135,0.23
4134,5,10.9,16.92,4135,0.32
4134,5,11.18,17.93,4135,0.42
4134,5,11.48,19.53,4135,0.47
4134,5,11.8,25.95,4135,1.17
4134,5,12.23,13.9,4135,0.83
4134,5,12.47,21.53,4135,0.78
4134,5,12.83,15.45,4135,0.8
4134,5,13.08,19.73,4135,0.38
4134,5,13.42,11.22,4135,0.65
4134,5,13.6,21.98,4135,0.83
4134,5,13.97,20.97,4135,0.47
4134,5,14.32,26.83,4135,0.37
