origin,day_of_week,decimal_time,wait|14179,destination,travel_time
4084,2,5.08,21.5,4085,0.42
4084,2,5.43,17.22,4085,0.72
4084,2,5.73,17.73,4085,0.77
4084,2,6.02,16.45,4085,0.75
4084,2,6.3,15.63,4085,0.32
4084,2,6.55,16.33,4085,0.43
4084,2,6.83,16.17,4085,0.57
4084,2,7.1,10.83,4085,0.52
4084,2,7.28,13.83,4085,0.47
4084,2,7.52,10.8,4085,0.95
4084,2,7.68,9.57,4085,0.47
4084,2,7.85,10.33,4085,0.45
4084,2,8.02,9.73,4085,1.5
4084,2,8.18,9.67,4085,0.42
4084,2,8.35,5.57,4085,0.25
4084,2,8.43,8.43,4085,0.5
4084,2,8.58,4.65,4085,0.67
4084,2,8.65,9.97,4085,0.48
4084,2,8.82,12.2,4085,0.48
4084,2,9.03,1.82,4085,0.48
4084,2,9.05,7.0,4085,0.58
4084,2,9.17,8.07,4085,0.52
4084,2,9.3,9.22,4085,1.0
4084,2,9.47,7.93,4085,0.32
4084,2,9.6,11.68,4085,0.47
4084,2,9.78,11.37,4085,0.53
4084,2,9.98,12.08,4085,0.9
4084,2,10.18,15.82,4085,0.73
4084,2,10.43,19.95,4085,0.4
4084,2,10.77,15.9,4085,0.83
4084,2,11.03,15.57,4085,0.4
4084,2,11.3,18.27,4085,0.5
4084,2,11.6,19.72,4085,0.5
4084,2,11.93,16.2,4085,0.57
4084,2,12.2,19.22,4085,0.75
4084,2,12.52,17.05,4085,0.52
4084,2,12.8,21.3,4085,0.57
4084,2,13.17,18.58,4085,0.23
4084,2,13.47,15.12,4085,0.45
4084,2,13.72,17.32,4085,0.45
4084,2,14.02,15.73,4085,0.35
4084,2,14.27,16.95,4085,0.85
4084,2,14.55,12.75,4085,0.5
4084,2,14.77,12.73,4085,0.53
4084,2,14.98,12.68,4085,0.47
4084,2,15.2,9.88,4085,0.37
4084,2,15.35,10.07,4085,0.48
4084,2,15.52,24.45,4085,0.45
4084,2,15.93,9.45,4085,0.37
4084,2,16.08,10.22,4085,0.47
4084,2,16.27,15.8,4085,0.68
4084,2,16.52,10.88,4085,0.45
4084,2,16.7,5.75,4085,0.47
4084,2,16.8,14.45,4085,0.62
4084,2,17.03,16.7,4085,0.32
4084,2,17.32,4.13,4085,0.5
4084,2,17.38,8.48,4085,0.57
4084,2,17.53,9.77,4085,0.52
4084,2,17.7,11.82,4085,0.78
4084,2,17.88,18.4,4085,0.75
4084,2,18.2,9.57,4085,0.37
4084,2,18.35,17.1,4085,0.47
4084,2,18.63,18.58,4085,0.42
4084,2,18.95,16.77,4085,0.52
4084,2,19.23,21.85,4085,0.45
4084,2,19.6,19.38,4085,1.0
4084,2,19.92,19.78,4085,0.4
4084,2,20.25,20.05,4085,0.4
4084,2,20.58,20.57,4085,0.38
4084,2,20.92,23.12,4085,0.43
4084,2,21.32,21.1,4085,0.35
4084,2,21.67,19.87,4085,0.55
4084,2,22.0,24.1,4085,0.33
4084,2,22.4,,4085,0.63
4084,3,5.08,21.33,4085,0.27
4084,3,5.43,18.13,4085,0.28
4084,3,5.73,15.47,4085,0.5
4084,3,6.0,33.57,4085,0.75
4084,3,6.55,14.33,4085,0.45
4084,3,6.8,17.5,4085,0.37
4084,3,7.08,11.27,4085,0.53
4084,3,7.27,15.2,4085,0.53
4084,3,7.53,11.07,4085,0.75
4084,3,7.72,8.73,4085,1.43
4084,3,7.85,12.02,4085,0.4
4084,3,8.05,17.1,4085,0.5
4084,3,8.33,8.12,4085,0.78
4084,3,8.48,4.38,4085,0.62
4084,3,8.55,9.67,4085,0.35
4084,3,8.72,5.82,4085,0.5
4084,3,8.8,6.93,4085,0.4
4084,3,8.92,7.48,4085,0.8
4084,3,9.05,8.22,4085,0.43
4084,3,9.18,6.97,4085,0.55
4084,3,9.3,9.6,4085,0.38
4084,3,9.47,9.03,4085,0.65
4084,3,9.62,9.18,4085,0.45
4084,3,9.77,26.22,4085,0.97
4084,3,10.2,15.52,4085,0.55
4084,3,10.47,16.75,4085,0.62
4084,3,10.73,15.6,4085,0.37
4084,3,11.0,19.22,4085,0.4
4084,3,11.32,17.82,4085,0.58
4084,3,11.62,18.58,4085,0.55
4084,3,11.93,15.9,4085,0.38
4084,3,12.18,19.1,4085,0.37
4084,3,12.52,19.97,4085,0.92
4084,3,12.85,15.53,4085,0.4
4084,3,13.1,22.55,4085,0.47
4084,3,13.48,14.6,4085,0.32
4084,3,13.72,19.45,4085,0.53
4084,3,14.05,13.13,4085,0.5
4084,3,14.27,17.03,4085,0.8
4084,3,14.55,15.38,4085,0.55
4084,3,14.8,11.3,4085,0.53
4084,3,14.98,24.07,4085,0.38
4084,3,15.4,8.98,4085,0.38
4084,3,15.55,11.05,4085,0.67
