origin,day_of_week,decimal_time,wait|3040,wait|3099,destination,travel_time
3055,2,4.03,,17.88,14128,18.17
3055,2,4.33,,39.58,14128,16.47
3055,2,5.0,,1.53,14128,15.45
3055,2,5.02,,13.28,14128,15.8
3055,2,5.25,,9.53,14128,14.07
3055,2,5.4,,10.18,14128,16.33
3055,2,5.57,,17.6,14128,16.93
3055,2,5.87,,7.47,14128,16.5
3055,2,5.98,,9.0,14128,19.82
3055,2,6.13,,4.42,14128,14.92
3055,2,6.22,,9.48,14128,19.53
3055,2,6.37,,4.78,14128,18.95
3055,2,6.45,,7.25,14128,19.17
3055,2,6.57,,13.2,14128,20.13
3055,2,6.8,,32.87,14128,17.87
3055,2,7.33,,11.1,14128,20.85
3055,2,7.52,,1.52,14128,24.12
3055,2,7.55,,4.37,14128,20.88
3055,2,7.62,,15.9,14128,23.28
3055,2,7.88,,21.05,14128,20.82
3055,2,8.23,,3.17,14128,22.23
3055,2,8.28,,10.9,14128,20.77
3055,2,8.47,,43.83,14128,19.55
3055,2,9.2,,0.1,14128,17.65
3055,2,9.2,,14.82,14128,17.63
3055,2,9.45,,5.08,14128,20.08
3055,2,9.53,,26.13,14128,20.88
3055,2,9.97,,7.03,14128,20.87
3055,2,10.08,,20.9,14128,17.8
3055,2,10.43,,15.77,14128,21.17
3055,2,10.7,,11.37,14128,24.43
3055,2,10.88,,17.9,14128,20.5
3055,2,11.18,,7.08,14128,22.08
3055,2,11.3,,16.05,14128,19.38
3055,2,11.57,,19.73,14128,20.9
3055,2,11.9,,7.12,14128,21.82
3055,2,12.02,,23.13,14128,20.88
3055,2,12.4,,3.13,14128,25.98
3055,2,12.47,,20.1,14128,23.75
3055,2,12.8,,11.75,14128,16.73
3055,2,12.98,,30.73,14128,21.28
3055,2,13.5,,22.33,14128,19.65
3055,2,13.9,,16.28,14128,21.95
3055,2,14.17,,11.02,14128,21.18
3055,2,14.35,,17.05,14128,23.62
3055,2,14.63,,3.08,14128,24.62
3055,2,14.68,,8.8,14128,24.98
3055,2,14.83,,14.22,14128,23.5
3055,2,15.07,,32.1,14128,29.2
3055,2,15.6,,11.82,14128,25.02
3055,2,15.8,,0.67,14128,29.47
3055,2,15.82,,10.5,14128,25.93
3055,2,15.98,,15.73,14128,28.6
3055,2,16.25,,8.32,14128,23.08
3055,2,16.38,,25.82,14128,23.65
3055,2,16.82,,0.22,14128,21.6
3055,2,16.82,,19.28,14128,26.87
3055,2,17.15,,1.55,14128,21.93
3055,2,17.17,,11.35,14128,23.38
3055,2,17.37,,22.13,14128,23.5
3055,2,17.73,,0.05,14128,22.12
3055,2,17.73,,34.08,14128,21.82
3055,2,18.3,,13.25,14128,27.47
3055,2,18.52,,9.12,14128,16.2
3055,2,18.92,,4.23,14128,17.95
3055,2,18.98,,18.63,14128,20.47
3055,2,19.28,,14.17,14128,21.05
3055,2,19.53,,12.9,14128,20.23
3055,2,19.73,,29.3,14128,21.2
3055,2,20.23,,17.55,14128,19.43
3055,2,20.52,,18.05,14128,17.07
3055,2,20.82,,15.63,14128,18.27
3055,2,21.08,,23.78,14128,18.55
3055,2,21.48,,8.3,14128,20.68
3055,2,21.62,,24.15,14128,20.02
3055,2,22.02,,26.97,14128,18.77
3055,2,22.47,,27.03,14128,18.2
3055,2,22.92,,24.02,14128,16.87
3055,2,23.32,,,14128,15.25
3055,3,4.08,,14.97,14128,11.78
3055,3,4.33,,23.38,14128,17.17
3055,3,4.72,,14.63,14128,14.8
3055,3,4.97,,6.9,14128,16.13
3055,3,5.08,,11.4,14128,17.87
3055,3,5.27,,25.08,14128,14.65
3055,3,5.7,,1.68,14128,8.68
3055,3,5.72,,7.12,14128,16.18
3055,3,5.83,,8.02,14128,14.63
3055,3,5.97,,4.98,14128,18.57
3055,3,6.05,,11.4,14128,19.37
3055,3,6.25,,7.95,14128,18.6
3055,3,6.38,,5.12,14128,18.17
3055,3,6.47,,7.48,14128,18.53
3055,3,6.58,,8.83,14128,19.93
3055,3,6.73,,7.52,14128,19.92
3055,3,6.87,,11.4,14128,20.87
3055,3,7.05,,15.2,14128,20.92
3055,3,7.3,,12.72,14128,22.15
3055,3,7.52,,7.13,14128,21.18
3055,3,7.63,,12.92,14128,26.3
3055,3,7.85,,18.85,14128,20.38
3055,3,8.17,,17.57,14128,18.77
3055,3,8.45,,24.25,14128,19.47
3055,3,8.87,,2.83,14128,20.9
3055,3,8.9,,14.67,14128,19.48
3055,3,9.15,,14.93,14128,19.33
3055,3,9.4,,7.42,14128,19.25
3055,3,9.52,,17.02,14128,24.42
3055,3,9.82,,12.23,14128,18.35
3055,3,10.02,,12.22,14128,19.8
3055,3,10.22,,17.87,14128,19.27
3055,3,10.52,,14.3,14128,20.77
3055,3,10.75,,8.63,14128,19.43
3055,3,10.9,,15.45,14128,21.28
3055,3,11.15,,44.9,14128,21.02
3055,3,11.9,,5.97,14128,19.43
3055,3,12.0,,3.2,14128,15.27
3055,3,12.05,,11.12,14128,20.78
3055,3,12.23,,17.47,14128,22.8
3055,3,12.53,,22.48,14128,18.35
3055,3,12.9,,2.18,14128,22.68
3055,3,12.95,,15.82,14128,22.37
3055,3,13.2,,19.02,14128,22.7
3055,3,13.52,,12.02,14128,21.07
3055,3,13.72,,19.93,14128,22.82
3055,3,14.05,,2.55,14128,23.5
3055,3,14.1,,34.9,14128,23.85
3055,3,14.68,,0.77,14128,23.72
3055,3,14.7,,5.42,14128,22.92
3055,3,14.78,,14.43,14128,30.25
3055,3,15.02,,11.83,14128,25.12
3055,3,15.22,,12.6,14128,30.0
3055,3,15.43,,15.43,14128,27.07
3055,3,15.68,,12.55,14128,32.27
3055,3,15.9,,21.28,14128,25.48
3055,3,16.25,,0.1,14128,27.87
3055,3,16.25,,3.87,14128,29.25
3055,3,16.32,,20.3,14128,28.22
3055,3,16.65,,1.42,14128,27.03
3055,3,16.68,,8.57,14128,25.88
3055,3,16.82,,24.7,14128,23.93
3055,3,17.23,,2.05,14128,38.55
3055,3,17.27,,9.23,14128,34.92
3055,3,17.42,,5.12,14128,32.52
3055,3,17.5,,21.87,14128,26.73
3055,3,17.87,,13.15,14128,22.08
3055,3,18.08,,12.8,14128,20.2
3055,3,18.3,,38.18,14128,20.3
3055,3,18.93,,1.23,14128,18.28
3055,3,18.97,,8.07,14128,15.78
3055,3,19.1,,10.52,14128,20.47
3055,3,19.27,,18.37,14128,20.85
3055,3,19.58,,5.88,14128,14.77
3055,3,19.67,,22.53,14128,24.4
3055,3,20.05,,13.23,14128,20.23
3055,3,20.27,,9.62,14128,18.93
3055,3,20.43,,37.38,14128,18.8
3055,3,21.05,,20.6,14128,22.2
3055,3,21.4,,31.22,14128,18.23
3055,3,21.92,,19.75,14128,19.08
3055,3,22.25,,19.73,14128,17.53
3055,3,22.58,,25.65,14128,16.83
3055,3,23.0,,,14128,16.68
3055,4,4.07,,22.42,14128,15.7
3055,4,4.43,,16.8,14128,18.82
3055,4,4.72,,15.58,14128,14.52
3055,4,4.97,,2.65,14128,14.27
3055,4,5.02,,10.17,14128,14.98
3055,4,5.18,,12.72,14128,15.73
3055,4,5.4,,8.57,14128,16.15
3055,4,5.55,,7.73,14128,19.1
3055,4,5.67,,11.82,14128,17.62
3055,4,5.87,,7.08,14128,17.2
3055,4,5.98,,5.53,14128,15.17
3055,4,6.08,,10.45,14128,20.78
3055,4,6.25,,8.2,14128,17.65
3055,4,6.38,,3.5,14128,17.87
3055,4,6.45,,19.43,14128,19.37
3055,4,6.77,,4.42,14128,19.38
3055,4,6.85,,14.27,14128,20.57
3055,4,7.08,,14.2,14128,22.0
3055,4,7.32,,13.93,14128,21.18
3055,4,7.55,,5.77,14128,21.97
3055,4,7.65,,25.85,14128,23.32
3055,4,8.08,,1.85,14128,21.23
3055,4,8.12,,13.02,14128,20.33
3055,4,8.33,,8.72,14128,18.6
3055,4,8.47,,12.75,14128,22.57
3055,4,8.68,,22.62,14128,19.13
3055,4,9.07,,6.37,14128,21.43
3055,4,9.17,,10.0,14128,18.37
3055,4,9.33,,12.28,14128,19.1
3055,4,9.53,,16.92,14128,16.57
3055,4,9.82,,15.67,14128,21.17
3055,4,10.08,,11.27,14128,21.83
3055,4,10.27,,12.23,14128,22.15
3055,4,10.47,,13.68,14128,16.8
3055,4,10.7,,14.1,14128,22.33
3055,4,10.93,,15.7,14128,20.1
3055,4,11.2,,6.23,14128,19.1
3055,4,11.3,,14.1,14128,20.3
3055,4,11.53,,14.18,14128,23.2
3055,4,11.77,,7.8,14128,20.85
3055,4,11.9,,8.87,14128,20.95
3055,4,12.05,,14.85,14128,22.3
3055,4,12.3,,12.38,14128,22.85
3055,4,12.5,,14.48,14128,23.62
3055,4,12.75,,17.22,14128,21.52
3055,4,13.03,,19.7,14128,22.95
3055,4,13.37,,6.68,14128,23.12
3055,4,13.47,,21.35,14128,20.98
3055,4,13.83,,13.38,14128,13.67
3055,4,14.05,,2.55,14128,21.32
3055,4,14.1,,21.37,14128,22.87
3055,4,14.45,,11.22,14128,27.95
3055,4,14.63,,6.92,14128,24.88
3055,4,14.75,,1.73,14128,27.83
3055,4,14.78,,21.43,14128,27.93
3055,4,15.13,,3.82,14128,32.37
3055,4,15.2,,13.92,14128,29.68
3055,4,15.43,,18.07,14128,27.48
3055,4,15.73,,23.03,14128,23.68
3055,4,16.12,,11.08,14128,30.77
3055,4,16.3,,27.8,14128,25.37
