origin,day_of_week,decimal_time,wait|3040,wait|3099,destination,travel_time
17416,2,4.05,,17.43,14128,17.1
17416,2,4.35,,39.57,14128,15.85
17416,2,5.0,,2.03,14128,14.85
17416,2,5.03,,13.12,14128,14.7
17416,2,5.27,,10.0,14128,13.13
17416,2,5.43,,9.88,14128,14.93
17416,2,5.58,,17.12,14128,15.83
17416,2,5.88,,7.8,14128,15.88
17416,2,6.0,,9.15,14128,18.87
17416,2,6.15,,4.13,14128,13.82
17416,2,6.23,,10.07,14128,18.72
17416,2,6.4,,4.32,14128,17.55
17416,2,6.47,,7.33,14128,18.23
17416,2,6.58,,13.25,14128,19.12
17416,2,6.82,,32.98,14128,16.8
17416,2,7.37,,11.68,14128,19.67
17416,2,7.55,,1.1,14128,22.35
17416,2,7.57,,4.2,14128,19.53
17416,2,7.65,,15.83,14128,22.1
17416,2,7.9,,21.25,14128,19.7
17416,2,8.27,,2.88,14128,20.92
17416,2,8.32,,11.33,14128,19.73
17416,2,8.5,,43.43,14128,18.08
17416,2,9.22,,0.7,14128,16.58
17416,2,9.23,,14.3,14128,15.97
17416,2,9.47,,5.08,14128,18.93
17416,2,9.55,,26.05,14128,19.73
17416,2,9.98,,6.93,14128,19.8
17416,2,10.1,,21.03,14128,16.83
17416,2,10.45,,15.57,14128,20.07
17416,2,10.72,,11.55,14128,23.53
17416,2,10.92,,18.17,14128,19.42
17416,2,11.22,,6.92,14128,20.73
17416,2,11.33,,15.82,14128,18.2
17416,2,11.58,,20.37,14128,19.95
17416,2,11.93,,6.6,14128,20.23
17416,2,12.03,,23.1,14128,19.82
17416,2,12.42,,3.4,14128,24.95
17416,2,12.48,,20.37,14128,22.45
17416,2,12.82,,11.3,14128,15.17
17416,2,13.02,,30.98,14128,20.17
17416,2,13.53,,22.63,14128,18.28
17416,2,13.92,,16.73,14128,21.18
17416,2,14.18,,11.03,14128,19.97
17416,2,14.37,,17.68,14128,22.38
17416,2,14.67,,2.3,14128,22.75
17416,2,14.7,,8.93,14128,23.9
17416,2,14.85,,14.2,14128,22.28
17416,2,15.08,,32.18,14128,28.0
17416,2,15.63,,11.73,14128,23.73
17416,2,15.82,,0.3,14128,28.27
17416,2,15.83,,10.68,14128,25.1
17416,2,16.0,,15.98,14128,27.58
17416,2,16.27,,8.07,14128,21.82
17416,2,16.4,,25.62,14128,22.63
17416,2,16.83,,1.3,14128,20.78
17416,2,16.85,,18.9,14128,24.97
17416,2,17.17,,1.0,14128,20.42
17416,2,17.18,,11.48,14128,22.42
17416,2,17.38,,21.97,14128,22.4
17416,2,17.75,,0.3,14128,20.93
17416,2,17.75,,34.8,14128,20.88
17416,2,18.33,,12.55,14128,25.57
17416,2,18.53,,8.98,14128,15.0
17416,2,18.93,,3.83,14128,16.53
17416,2,19.0,,19.42,14128,19.45
17416,2,19.32,,13.6,14128,19.25
17416,2,19.55,,12.7,14128,19.0
