origin,day_of_week,decimal_time,wait|17786,wait|3158,destination,travel_time
3174,2,4.13,18.47,,12829,16.48
3174,2,4.45,23.78,,12829,18.73
3174,2,5.18,4.03,,12829,18.18
3174,2,5.25,11.8,,12829,17.53
3174,2,5.45,14.3,,12829,18.62
3174,2,5.68,18.1,,12829,18.35
3174,2,6.0,9.32,,12829,21.0
3174,2,6.15,18.53,,12829,20.93
3174,2,6.45,5.9,,12829,21.43
3174,2,6.55,12.33,,12829,20.05
3174,2,6.77,9.88,,12829,23.78
3174,2,6.92,7.85,,12829,26.03
3174,2,7.05,15.92,,12829,29.92
3174,2,7.32,18.63,,12829,27.98
3174,2,7.63,8.65,,12829,34.6
3174,2,7.78,0.03,,12829,33.2
3174,2,7.78,10.67,,12829,29.48
3174,2,7.95,17.03,,12829,30.22
3174,2,8.23,1.1,,12829,25.38
3174,2,8.25,19.38,,12829,25.93
3174,2,8.68,21.65,,12829,26.83
3174,2,9.03,9.07,,12829,25.1
3174,2,9.18,10.93,,12829,22.0
3174,2,9.37,17.03,,12829,22.62
3174,2,9.65,16.23,,12829,24.9
3174,2,9.92,6.13,,12829,21.67
3174,2,10.03,17.57,,12829,23.92
3174,2,10.32,25.33,,12829,25.8
3174,2,10.73,13.95,,12829,25.57
3174,2,10.97,12.97,,12829,24.2
3174,2,11.18,18.07,,12829,24.58
3174,2,11.48,5.45,,12829,23.0
3174,2,11.58,41.35,,12829,23.95
3174,2,12.27,0.52,,12829,26.12
3174,2,12.28,19.78,,12829,26.27
3174,2,12.62,9.7,,12829,25.92
3174,2,12.77,14.37,,12829,26.07
3174,2,13.02,17.3,,12829,23.4
3174,2,13.3,3.43,,12829,24.63
3174,2,13.35,6.03,,12829,22.32
3174,2,13.45,42.3,,12829,25.18
3174,2,14.17,0.1,,12829,24.92
3174,2,14.17,14.55,,12829,25.02
3174,2,14.4,6.82,,12829,25.95
3174,2,14.52,4.15,,12829,25.23
3174,2,14.58,23.47,,12829,23.2
3174,2,14.98,10.53,,12829,27.33
3174,2,15.15,15.53,,12829,24.9
3174,2,15.42,4.37,,12829,32.03
3174,2,15.48,10.47,,12829,27.77
3174,2,15.67,5.77,,12829,25.72
3174,2,15.75,20.9,,12829,25.78
3174,2,16.1,11.18,,12829,34.87
3174,2,16.3,9.8,,12829,29.23
3174,2,16.45,8.02,,12829,26.15
3174,2,16.58,17.22,,12829,26.53
3174,2,16.88,6.22,,12829,32.35
3174,2,16.98,36.58,,12829,31.57
3174,2,17.58,6.23,,12829,28.07
3174,2,17.7,14.67,,12829,29.45
3174,2,17.93,16.27,,12829,32.12
3174,2,18.22,13.08,,12829,27.52
3174,2,18.43,24.92,,12829,26.67
3174,2,18.85,5.6,,12829,21.57
3174,2,18.93,21.3,,12829,26.6
3174,2,19.28,10.17,,12829,21.07
3174,2,19.47,16.18,,12829,21.68
3174,2,19.73,21.65,,12829,22.38
3174,2,20.08,2.9,,12829,24.57
3174,2,20.13,22.27,,12829,17.83
3174,2,20.52,21.63,,12829,23.07
3174,2,20.87,16.13,,12829,23.08
3174,2,21.13,40.78,,12829,25.68
3174,2,21.82,24.48,,12829,20.25
3174,2,22.23,20.67,,12829,20.13
3174,2,22.57,27.18,,12829,20.08
3174,2,23.02,17.6,,12829,22.6
3174,2,23.32,,,12829,21.38
3174,3,4.22,37.0,,12829,16.52
3174,3,4.83,17.57,,12829,16.55
3174,3,5.12,7.42,,12829,17.8
3174,3,5.25,11.95,,12829,17.45
3174,3,5.45,14.57,,12829,18.42
3174,3,5.68,12.17,,12829,18.47
3174,3,5.88,6.73,,12829,19.27
3174,3,6.0,10.38,,12829,19.62
3174,3,6.17,15.83,,12829,21.88
3174,3,6.43,6.48,,12829,21.57
3174,3,6.55,10.77,,12829,20.35
3174,3,6.73,22.87,,12829,19.7
3174,3,7.1,5.78,,12829,30.65
3174,3,7.2,5.22,,12829,30.18
3174,3,7.28,13.48,,12829,26.37
3174,3,7.52,4.55,,12829,26.32
3174,3,7.58,14.0,,12829,25.78
3174,3,7.82,5.93,,12829,24.6
3174,3,7.92,8.05,,12829,23.45
3174,3,8.05,9.77,,12829,22.8
3174,3,8.22,17.25,,12829,22.75
3174,3,8.62,11.03,,12829,24.65
3174,3,8.8,14.4,,12829,22.35
3174,3,9.03,6.03,,12829,23.92
3174,3,9.13,22.83,,12829,23.67
3174,3,9.52,7.97,,12829,26.85
3174,3,9.65,11.0,,12829,19.52
3174,3,9.83,30.87,,12829,24.42
3174,3,10.35,8.22,,12829,25.35
3174,3,10.48,14.32,,12829,22.13
3174,3,10.73,14.73,,12829,28.1
3174,3,10.97,10.97,,12829,20.5
3174,3,11.15,17.1,,12829,22.05
3174,3,11.43,8.2,,12829,27.83
3174,3,11.58,21.87,,12829,26.93
3174,3,11.95,10.97,,12829,22.63
3174,3,12.12,14.72,,12829,24.28
3174,3,12.37,11.92,,12829,24.78
3174,3,12.57,10.95,,12829,23.55
3174,3,12.75,38.18,,12829,27.62
3174,3,13.38,5.12,,12829,22.18
3174,3,13.47,15.3,,12829,24.72
3174,3,13.73,10.7,,12829,27.17
3174,3,13.9,16.48,,12829,23.77
3174,3,14.18,14.83,,12829,22.3
3174,3,14.43,9.72,,12829,23.95
3174,3,14.58,8.9,,12829,25.17
3174,3,14.73,5.03,,12829,28.65
3174,3,14.82,9.35,,12829,23.87
3174,3,14.98,14.57,,12829,29.98
3174,3,15.22,10.07,,12829,27.13
3174,3,15.38,8.57,,12829,26.67
3174,3,15.53,8.47,,12829,31.5
3174,3,15.67,8.8,,12829,28.0
3174,3,15.82,19.62,,12829,29.68
3174,3,16.15,15.6,,12829,33.37
3174,3,16.4,22.85,,12829,28.07
3174,3,16.78,0.58,,12829,31.05
3174,3,17.48,0.78,,12829,39.05
3174,3,17.5,18.6,,12829,37.2
3174,3,17.8,1.17,,12829,26.82
3174,3,17.98,14.05,,12829,31.15
3174,3,18.22,11.97,,12829,25.72
3174,3,18.42,18.98,,12829,26.85
3174,3,18.73,11.27,,12829,27.75
3174,3,18.92,45.08,,12829,27.33
3174,3,19.68,0.65,,12829,0.75
3174,3,19.68,15.67,,12829,25.92
3174,3,19.95,35.4,,12829,26.08
3174,3,20.53,24.02,,12829,26.03
3174,3,20.93,15.5,,12829,18.18
3174,3,21.2,13.88,,12829,19.03
3174,3,21.43,26.58,,12829,23.35
3174,3,21.87,42.23,,12829,19.08
3174,3,22.57,27.17,,12829,22.47
3174,3,23.03,14.82,,12829,23.08
3174,4,4.12,20.45,,12829,15.6
3174,4,4.47,22.08,,12829,17.47
3174,4,4.83,17.27,,12829,19.22
3174,4,5.12,8.28,,12829,18.0
3174,4,5.25,23.13,,12829,19.13
3174,4,5.63,16.78,,12829,16.7
3174,4,5.92,3.65,,12829,21.52
3174,4,5.98,10.0,,12829,19.78
3174,4,6.15,18.78,,12829,21.27
3174,4,6.58,7.37,,12829,22.3
3174,4,6.7,15.77,,12829,20.9
3174,4,6.97,6.37,,12829,23.52
3174,4,7.07,8.15,,12829,27.65
3174,4,7.22,9.92,,12829,26.75
3174,4,7.37,8.43,,12829,28.9
3174,4,7.52,6.35,,12829,30.8
3174,4,7.62,11.02,,12829,24.67
3174,4,7.8,10.52,,12829,26.85
3174,4,7.98,11.6,,12829,23.1
