origin,day_of_week,decimal_time,wait|17786,wait|3158,destination,travel_time
7865,2,4.38,19.9,,12829,1.87
7865,2,4.72,44.8,,12829,2.68
7865,2,5.45,2.7,,12829,2.08
7865,2,5.5,13.02,,12829,2.77
7865,2,5.72,14.35,,12829,2.63
7865,2,5.95,19.95,,12829,2.32
7865,2,6.28,9.02,,12829,3.12
7865,2,6.43,19.37,,12829,3.35
7865,2,6.77,3.73,,12829,3.02
7865,2,6.83,17.02,,12829,3.8
7865,2,7.12,12.32,,12829,2.85
7865,2,7.32,10.83,,12829,2.67
7865,2,7.5,13.03,,12829,3.57
7865,2,7.72,26.72,,12829,4.52
7865,2,8.15,4.22,,12829,3.05
7865,2,8.23,3.4,,12829,2.4
7865,2,8.28,7.52,,12829,2.68
7865,2,8.42,12.65,,12829,2.88
7865,2,8.62,0.93,,12829,2.43
7865,2,8.63,26.15,,12829,3.15
7865,2,9.07,20.28,,12829,3.05
7865,2,9.42,6.17,,12829,2.68
7865,2,9.52,11.5,,12829,2.48
7865,2,9.7,19.37,,12829,2.53
7865,2,10.03,12.87,,12829,2.48
7865,2,10.23,7.72,,12829,2.62
7865,2,10.37,20.17,,12829,3.28
7865,2,10.7,25.3,,12829,2.57
7865,2,11.13,12.8,,12829,2.37
7865,2,11.33,12.93,,12829,2.15
7865,2,11.55,16.95,,12829,2.57
7865,2,11.83,4.98,,12829,2.1
7865,2,11.92,43.48,,12829,3.52
7865,2,12.65,0.75,,12829,4.22
7865,2,12.67,19.93,,12829,2.8
7865,2,13.0,9.47,,12829,2.97
7865,2,13.15,11.3,,12829,3.35
7865,2,13.33,19.23,,12829,3.75
7865,2,13.67,2.15,,12829,3.05
7865,2,13.7,7.5,,12829,2.02
7865,2,13.82,41.63,,12829,3.42
7865,2,14.52,0.68,,12829,3.82
7865,2,14.52,16.53,,12829,3.33
7865,2,14.8,5.48,,12829,2.28
7865,2,14.88,1.53,,12829,2.9
7865,2,14.92,27.75,,12829,3.48
7865,2,15.38,8.75,,12829,3.33
7865,2,15.53,20.98,,12829,2.68
7865,2,15.88,1.75,,12829,4.47
7865,2,15.9,8.57,,12829,2.62
7865,2,16.05,4.45,,12829,2.57
7865,2,16.12,30.9,,12829,3.95
7865,2,16.63,5.28,,12829,3.03
7865,2,16.72,7.83,,12829,3.3
7865,2,16.85,6.87,,12829,2.18
7865,2,16.97,23.63,,12829,3.72
7865,2,17.37,5.42,,12829,3.12
7865,2,17.45,33.3,,12829,3.13
7865,2,18.02,7.78,,12829,2.92
7865,2,18.13,17.5,,12829,2.75
7865,2,18.43,11.42,,12829,2.58
7865,2,18.62,12.52,,12829,2.83
7865,2,18.83,20.13,,12829,2.55
7865,2,19.17,9.85,,12829,2.23
7865,2,19.33,15.9,,12829,3.02
7865,2,19.6,10.92,,12829,2.88
7865,2,19.78,16.08,,12829,2.75
7865,2,20.05,20.73,,12829,3.55
7865,2,20.38,3.88,,12829,2.82
7865,2,20.45,22.12,,12829,2.77
7865,2,20.82,23.38,,12829,4.32
7865,2,21.22,18.45,,12829,2.58
7865,2,21.52,36.18,,12829,2.87
7865,2,22.12,24.12,,12829,2.03
7865,2,22.52,20.15,,12829,2.28
7865,2,22.87,29.65,,12829,2.75
7865,2,23.35,16.22,,12829,2.8
7865,2,23.62,,,12829,2.97
7865,3,4.47,36.43,,12829,1.62
7865,3,5.07,18.32,,12829,2.22
7865,3,5.37,7.17,,12829,2.72
7865,3,5.48,13.25,,12829,2.62
7865,3,5.72,14.38,,12829,2.28
7865,3,5.95,12.57,,12829,2.52
7865,3,6.17,7.55,,12829,2.92
7865,3,6.28,12.4,,12829,2.45
7865,3,6.5,15.02,,12829,2.7
7865,3,6.75,5.73,,12829,3.2
7865,3,6.83,10.55,,12829,2.73
7865,3,7.02,31.72,,12829,2.3
7865,3,7.55,4.95,,12829,4.4
7865,3,7.63,2.1,,12829,4.77
7865,3,7.67,14.9,,12829,4.07
7865,3,7.92,3.2,,12829,2.6
7865,3,7.97,13.03,,12829,3.42
7865,3,8.18,5.63,,12829,3.2
7865,3,8.27,7.25,,12829,2.35
7865,3,8.4,9.17,,12829,2.5
7865,3,8.55,22.05,,12829,3.05
7865,3,8.97,9.27,,12829,3.15
7865,3,9.13,16.52,,12829,2.62
7865,3,9.4,5.38,,12829,2.07
7865,3,9.5,25.65,,12829,2.47
7865,3,9.92,0.12,,12829,2.83
7865,3,9.92,16.05,,12829,3.35
7865,3,10.18,31.55,,12829,3.2
7865,3,10.72,5.65,,12829,3.45
7865,3,10.82,19.87,,12829,2.8
7865,3,11.15,7.78,,12829,3.22
7865,3,11.27,12.5,,12829,2.57
7865,3,11.48,22.47,,12829,2.58
7865,3,11.85,6.9,,12829,3.0
7865,3,11.97,18.52,,12829,3.4
7865,3,12.28,12.65,,12829,2.45
7865,3,12.48,14.67,,12829,2.42
7865,3,12.73,10.98,,12829,2.97
7865,3,12.92,14.5,,12829,2.67
7865,3,13.15,33.17,,12829,3.18
7865,3,13.72,7.58,,12829,2.77
7865,3,13.83,18.03,,12829,2.83
7865,3,14.13,7.18,,12829,2.55
7865,3,14.25,14.97,,12829,2.67
7865,3,14.5,16.6,,12829,2.72
7865,3,14.78,10.85,,12829,2.6
7865,3,14.97,11.37,,12829,2.68
7865,3,15.15,0.48,,12829,3.7
7865,3,15.17,15.7,,12829,3.47
7865,3,15.42,11.48,,12829,3.23
7865,3,15.62,10.08,,12829,3.47
7865,3,15.78,13.33,,12829,2.98
7865,3,16.0,5.45,,12829,3.05
7865,3,16.1,9.32,,12829,2.57
7865,3,16.25,24.22,,12829,3.73
7865,3,16.65,10.4,,12829,2.82
7865,3,16.83,25.65,,12829,2.72
7865,3,17.25,47.8,,12829,2.9
7865,3,18.05,1.33,,12829,3.77
7865,3,18.07,8.05,,12829,3.5
7865,3,18.22,3.57,,12829,2.6
7865,3,18.45,9.03,,12829,3.05
7865,3,18.6,12.62,,12829,2.63
7865,3,18.82,19.82,,12829,3.12
7865,3,19.15,11.3,,12829,3.18
7865,3,19.33,21.12,,12829,2.73
7865,3,19.68,22.03,,12829,0.12
