origin,day_of_week,decimal_time,wait|17786,wait|3158,destination,travel_time
17337,2,4.32,19.88,,12829,5.07
17337,2,4.65,43.72,,12829,5.9
17337,2,5.38,2.68,,12829,6.38
17337,2,5.43,13.63,,12829,7.08
17337,2,5.65,13.68,,12829,6.33
17337,2,5.88,19.4,,12829,6.68
17337,2,6.2,9.52,,12829,8.03
17337,2,6.37,18.98,,12829,7.77
17337,2,6.68,4.8,,12829,7.82
17337,2,6.77,15.4,,12829,7.53
17337,2,7.02,10.45,,12829,8.2
17337,2,7.2,9.73,,12829,9.88
17337,2,7.35,15.25,,12829,11.88
17337,2,7.62,23.47,,12829,10.62
17337,2,8.0,4.88,,12829,12.4
17337,2,8.08,2.6,,12829,11.08
17337,2,8.13,9.35,,12829,12.17
17337,2,8.28,14.63,,12829,10.53
17337,2,8.53,0.02,,12829,8.1
17337,2,8.53,26.85,,12829,9.73
17337,2,8.97,1.08,,12829,8.93
17337,2,9.32,7.3,,12829,7.98
17337,2,9.45,10.77,,12829,6.65
17337,2,9.62,19.2,,12829,7.43
17337,2,9.95,13.87,,12829,7.55
17337,2,10.17,7.43,,12829,6.68
17337,2,10.3,20.38,,12829,7.63
17337,2,10.63,23.78,,12829,6.7
17337,2,11.03,12.47,,12829,8.02
17337,2,11.23,12.9,,12829,8.13
17337,2,11.45,17.17,,12829,8.58
17337,2,11.75,6.22,,12829,7.9
17337,2,11.85,41.92,,12829,8.08
17337,2,12.55,1.87,,12829,10.35
17337,2,12.58,20.33,,12829,7.82
17337,2,12.92,8.67,,12829,7.58
17337,2,13.07,11.25,,12829,8.77
17337,2,13.25,20.12,,12829,9.22
17337,2,13.58,2.4,,12829,7.63
17337,2,13.62,6.12,,12829,6.35
17337,2,13.72,42.95,,12829,9.13
17337,2,14.43,0.9,,12829,8.22
17337,2,14.45,16.02,,12829,7.52
17337,2,14.72,3.9,,12829,6.98
17337,2,14.78,2.78,,12829,9.18
17337,2,14.83,26.33,,12829,8.52
17337,2,15.27,8.3,,12829,9.78
17337,2,15.42,21.42,,12829,9.58
17337,2,15.77,1.17,,12829,10.93
17337,2,15.78,9.95,,12829,9.67
17337,2,15.95,5.18,,12829,8.23
17337,2,16.03,28.27,,12829,8.88
17337,2,16.52,7.65,,12829,10.6
17337,2,16.63,7.47,,12829,8.5
17337,2,16.77,7.73,,12829,7.75
17337,2,16.88,18.9,,12829,8.42
17337,2,17.2,4.48,,12829,12.55
