origin,day_of_week,decimal_time,wait|3040,wait|3099,destination,travel_time
3090,2,4.4,,16.82,16138,4.12
3090,2,4.68,,38.05,16138,4.47
3090,2,5.32,,4.85,16138,4.45
3090,2,5.4,,8.08,16138,2.53
3090,2,5.53,,12.45,16138,3.62
3090,2,5.73,,10.97,16138,4.28
3090,2,5.92,,15.58,16138,4.55
3090,2,6.18,,11.52,16138,3.93
3090,2,6.37,,7.1,16138,5.25
3090,2,6.5,,6.87,16138,4.55
3090,2,6.6,,9.05,16138,4.53
3090,2,6.75,,3.85,16138,6.1
3090,2,6.82,,9.08,16138,3.9
3090,2,6.97,,10.63,16138,4.68
3090,2,7.15,,37.78,16138,4.87
3090,2,7.78,,10.72,16138,7.27
3090,2,7.95,,7.08,16138,7.48
3090,2,8.08,,16.25,16138,9.48
3090,2,8.35,,19.28,16138,6.43
3090,2,8.67,,1.95,16138,5.45
3090,2,8.7,,9.33,16138,14.93
3090,2,8.85,,42.12,16138,7.13
3090,2,9.57,,1.05,16138,6.3
3090,2,9.58,,16.37,16138,5.8
3090,2,9.85,,6.53,16138,5.95
3090,2,9.95,,27.03,16138,5.37
3090,2,10.4,,2.43,16138,8.57
3090,2,10.45,,26.37,16138,6.43
3090,2,10.88,,18.7,16138,6.5
3090,2,11.32,,20.4,16138,6.52
3090,2,11.67,,3.2,16138,8.1
3090,2,11.72,,17.23,16138,7.23
3090,2,12.0,,20.12,16138,7.72
3090,2,12.33,,6.85,16138,7.95
3090,2,12.45,,29.07,16138,5.8
3090,2,12.93,,0.23,16138,7.0
3090,2,12.93,,13.67,16138,7.4
3090,2,13.17,,16.33,16138,6.37
3090,2,13.43,,27.93,16138,6.55
3090,2,13.9,,25.02,16138,8.27
3090,2,14.32,,20.32,16138,5.52
3090,2,14.67,,13.03,16138,7.0
3090,2,14.88,,16.82,16138,10.25
3090,2,15.17,,5.92,16138,10.07
3090,2,15.27,,5.73,16138,7.85
3090,2,15.35,,21.22,16138,7.38
3090,2,15.7,,26.98,16138,8.27
3090,2,16.15,,10.82,16138,8.52
3090,2,16.33,,4.03,16138,8.83
3090,2,16.4,,10.63,16138,8.7
3090,2,16.58,,9.33,16138,10.87
3090,2,16.73,,9.7,16138,8.95
3090,2,16.9,,23.07,16138,9.97
3090,2,17.28,,3.27,16138,6.9
3090,2,17.33,,16.7,16138,7.97
3090,2,17.62,,4.28,16138,9.13
3090,2,17.68,,9.67,16138,8.88
3090,2,17.85,,20.6,16138,6.27
3090,2,18.22,,40.38,16138,8.57
3090,2,18.88,,0.17,16138,4.65
3090,2,18.88,,25.82,16138,8.0
3090,2,19.32,,7.5,16138,7.0
3090,2,19.73,,15.13,16138,7.57
3090,2,19.98,,11.9,16138,5.55
3090,2,20.18,,28.7,16138,5.62
3090,2,20.67,,11.62,16138,5.25
3090,2,20.85,,20.9,16138,5.07
3090,2,21.2,,16.68,16138,7.38
3090,2,21.48,,24.37,16138,5.63
3090,2,21.88,,6.95,16138,5.9
3090,2,22.0,,23.62,16138,5.52
3090,2,22.4,,52.83,16138,5.87
3090,2,23.28,,21.87,16138,5.57
3090,2,23.65,,,16138,5.75
3090,3,4.37,,18.38,16138,3.57
3090,3,4.68,,20.65,16138,4.6
3090,3,5.02,,16.08,16138,3.92
3090,3,5.28,,9.78,16138,3.9
3090,3,5.45,,7.42,16138,5.28
3090,3,5.57,,18.5,16138,3.6
3090,3,5.88,,8.63,16138,4.28
3090,3,6.03,,5.8,16138,3.43
3090,3,6.12,,12.42,16138,4.32
3090,3,6.33,,6.13,16138,5.1
3090,3,6.43,,11.0,16138,4.22
3090,3,6.62,,9.22,16138,5.02
3090,3,6.77,,3.97,16138,8.25
3090,3,6.83,,8.93,16138,6.12
3090,3,6.98,,8.35,16138,6.28
3090,3,7.12,,8.62,16138,5.15
3090,3,7.27,,13.0,16138,5.92
3090,3,7.48,,18.2,16138,5.87
3090,3,7.78,,9.93,16138,6.07
3090,3,7.95,,12.95,16138,6.58
3090,3,8.17,,5.8,16138,8.68
3090,3,8.27,,16.92,16138,6.72
3090,3,8.55,,17.48,16138,5.83
3090,3,8.83,,27.67,16138,6.65
3090,3,9.3,,0.4,16138,6.77
3090,3,9.3,,14.5,16138,6.25
3090,3,9.55,,15.57,16138,6.6
3090,3,9.8,,11.77,16138,6.15
3090,3,10.0,,10.17,16138,6.23
3090,3,10.17,,16.43,16138,6.05
3090,3,10.45,,10.03,16138,7.75
3090,3,10.62,,19.87,16138,6.0
3090,3,10.95,,11.57,16138,10.15
3090,3,11.13,,10.73,16138,6.4
3090,3,11.32,,15.17,16138,8.77
3090,3,11.57,,43.35,16138,6.67
3090,3,12.3,,1.98,16138,8.63
3090,3,12.33,,0.82,16138,6.98
3090,3,12.33,,9.63,16138,7.27
3090,3,12.5,,11.32,16138,6.32
3090,3,12.68,,14.38,16138,11.62
3090,3,12.93,,27.42,16138,7.7
3090,3,13.38,,0.07,16138,6.68
3090,3,13.38,,17.82,16138,6.67
3090,3,13.68,,16.97,16138,8.55
3090,3,13.97,,12.88,16138,9.67
3090,3,14.18,,21.23,16138,7.35
3090,3,14.53,,4.05,16138,7.87
3090,3,14.6,,33.97,16138,7.8
3090,3,15.17,,1.3,16138,8.58
3090,3,15.18,,13.25,16138,8.43
3090,3,15.42,,26.8,16138,9.1
3090,3,15.85,,6.97,16138,11.18
3090,3,15.97,,22.92,16138,9.92
3090,3,16.35,,3.93,16138,8.8
3090,3,16.42,,23.98,16138,8.57
3090,3,16.82,,0.63,16138,8.53
3090,3,16.83,,3.75,16138,8.1
3090,3,16.9,,18.67,16138,7.42
3090,3,17.2,,1.48,16138,7.37
3090,3,17.23,,4.45,16138,8.03
3090,3,17.3,,38.08,16138,16.02
3090,3,17.93,,3.8,16138,5.87
3090,3,18.0,,3.18,16138,7.53
3090,3,18.05,,3.0,16138,5.3
3090,3,18.1,,13.95,16138,6.52
3090,3,18.33,,12.52,16138,7.43
3090,3,18.55,,12.92,16138,7.38
3090,3,18.77,,36.65,16138,7.22
3090,3,19.37,,0.22,16138,5.9
3090,3,19.38,,9.7,16138,5.78
3090,3,19.73,,10.9,16138,6.63
3090,3,19.92,,15.17,16138,6.0
3090,3,20.17,,18.92,16138,5.82
3090,3,20.48,,12.72,16138,5.85
3090,3,20.7,,7.55,16138,7.72
3090,3,20.82,,40.97,16138,5.22
3090,3,21.5,,17.05,16138,5.63
3090,3,21.78,,31.37,16138,5.53
3090,3,22.32,,17.82,16138,5.0
3090,3,22.62,,18.77,16138,4.83
3090,3,22.92,,26.5,16138,5.3
3090,3,23.37,,,16138,5.92
3090,4,5.02,,15.38,16138,3.13
3090,4,5.27,,3.57,16138,4.73
3090,4,5.33,,11.68,16138,4.18
3090,4,5.53,,11.85,16138,5.45
3090,4,5.72,,12.33,16138,4.25
3090,4,5.93,,5.38,16138,4.65
3090,4,6.02,,12.1,16138,4.55
3090,4,6.22,,4.62,16138,5.93
3090,4,6.3,,11.48,16138,4.87
3090,4,6.48,,7.15,16138,4.02
3090,4,6.62,,8.63,16138,5.4
3090,4,6.75,,5.17,16138,5.3
3090,4,6.83,,8.05,16138,4.88
3090,4,6.97,,10.18,16138,6.12
