origin,day_of_week,decimal_time,wait|17786,wait|3158,destination,travel_time
3191,2,4.3,20.13,,12829,6.33
3191,2,4.63,43.37,,12829,6.92
3191,2,5.37,2.93,,12829,7.75
3191,2,5.42,13.08,,12829,8.2
3191,2,5.63,14.35,,12829,8.0
3191,2,5.87,18.48,,12829,7.68
3191,2,6.18,9.68,,12829,9.95
3191,2,6.33,19.13,,12829,9.52
3191,2,6.65,5.02,,12829,9.42
3191,2,6.73,15.53,,12829,8.92
3191,2,7.0,10.13,,12829,9.45
3191,2,7.17,9.15,,12829,11.45
3191,2,7.32,15.52,,12829,14.03
3191,2,7.58,23.72,,12829,12.5
3191,2,7.97,4.72,,12829,14.03
3191,2,8.05,1.23,,12829,12.88
3191,2,8.07,11.0,,12829,15.33
3191,2,8.25,13.87,,12829,12.05
3191,2,8.48,0.33,,12829,10.38
3191,2,8.5,22.92,,12829,11.7
3191,2,8.93,20.65,,12829,10.87
3191,2,9.28,8.17,,12829,10.13
3191,2,9.42,9.88,,12829,7.93
3191,2,9.58,18.57,,12829,9.6
3191,2,9.9,14.62,,12829,10.35
3191,2,10.13,7.18,,12829,8.73
3191,2,10.27,18.05,,12829,9.93
3191,2,10.57,26.0,,12829,11.33
3191,2,11.0,12.98,,12829,10.43
3191,2,11.22,13.13,,12829,10.03
3191,2,11.43,17.3,,12829,10.25
3191,2,11.72,6.42,,12829,9.43
3191,2,11.82,41.83,,12829,9.42
3191,2,12.52,0.43,,12829,11.77
3191,2,12.53,21.87,,12829,10.67
3191,2,12.9,8.62,,12829,8.9
3191,2,13.03,11.35,,12829,10.13
3191,2,13.23,19.8,,12829,10.48
3191,2,13.55,1.48,,12829,9.22
3191,2,13.58,6.92,,12829,8.85
3191,2,13.7,42.68,,12829,10.83
3191,2,14.4,0.2,,12829,10.18
3191,2,14.42,16.38,,12829,10.18
3191,2,14.68,4.4,,12829,9.28
3191,2,14.75,3.07,,12829,10.98
3191,2,14.8,26.32,,12829,10.03
3191,2,15.25,8.3,,12829,11.32
3191,2,15.38,21.43,,12829,11.12
3191,2,15.75,0.17,,12829,12.45
3191,2,15.75,10.85,,12829,12.18
3191,2,15.93,4.4,,12829,9.85
3191,2,16.0,28.2,,12829,11.28
3191,2,16.47,6.35,,12829,13.07
3191,2,16.57,9.02,,12829,12.27
3191,2,16.73,7.88,,12829,9.97
3191,2,16.85,18.45,,12829,10.48
3191,2,17.17,4.78,,12829,15.07
3191,2,17.25,37.38,,12829,15.72
3191,2,17.87,5.98,,12829,11.42
3191,2,17.97,17.47,,12829,13.05
3191,2,18.25,11.78,,12829,12.92
3191,2,18.45,14.08,,12829,12.8
3191,2,18.68,22.78,,12829,10.95
3191,2,19.07,6.4,,12829,7.98
3191,2,19.18,18.45,,12829,12.22
3191,2,19.48,11.37,,12829,9.53
3191,2,19.67,15.75,,12829,8.95
3191,2,19.93,22.43,,12829,10.08
3191,2,20.32,1.83,,12829,7.65
3191,2,20.33,22.33,,12829,9.65
3191,2,20.72,22.83,,12829,10.98
3191,2,21.1,17.2,,12829,9.8
3191,2,21.38,38.6,,12829,11.33
3191,2,22.02,24.12,,12829,8.08
3191,2,22.42,20.85,,12829,8.33
3191,2,22.77,28.58,,12829,8.1
3191,2,23.25,16.42,,12829,9.22
3191,2,23.52,,,12829,9.18
3191,3,4.38,36.8,,12829,6.4
3191,3,5.0,18.67,,12829,6.63
3191,3,5.3,6.05,,12829,6.78
3191,3,5.4,13.07,,12829,7.8
3191,3,5.62,14.78,,12829,7.65
3191,3,5.87,12.25,,12829,7.48
3191,3,6.07,7.07,,12829,8.2
3191,3,6.18,9.43,,12829,8.22
3191,3,6.35,17.63,,12829,11.43
3191,3,6.65,6.03,,12829,9.32
3191,3,6.75,9.97,,12829,8.55
3191,3,6.92,28.4,,12829,8.7
3191,3,7.38,5.47,,12829,14.12
3191,3,7.47,2.37,,12829,13.97
3191,3,7.52,16.52,,12829,13.0
3191,3,7.78,4.1,,12829,9.92
3191,3,7.85,13.98,,12829,9.83
3191,3,8.08,4.88,,12829,8.67
3191,3,8.17,6.58,,12829,8.57
3191,3,8.28,8.9,,12829,9.38
3191,3,8.43,20.82,,12829,10.2
3191,3,8.85,11.48,,12829,10.55
3191,3,9.05,14.9,,12829,7.8
3191,3,9.28,3.4,,12829,8.87
3191,3,9.35,26.3,,12829,11.25
3191,3,9.78,3.88,,12829,10.97
3191,3,9.85,13.18,,12829,7.72
3191,3,10.07,30.8,,12829,10.43
3191,3,10.58,6.35,,12829,11.43
3191,3,10.68,18.15,,12829,10.08
3191,3,11.0,12.1,,12829,12.22
3191,3,11.2,9.82,,12829,7.25
3191,3,11.35,22.62,,12829,9.95
3191,3,11.73,6.22,,12829,10.22
3191,3,11.83,19.35,,12829,11.3
3191,3,12.17,12.32,,12829,9.52
3191,3,12.37,14.38,,12829,9.82
3191,3,12.6,11.6,,12829,10.65
3191,3,12.8,13.72,,12829,9.73
3191,3,13.03,34.33,,12829,11.03
3191,3,13.6,8.6,,12829,9.45
3191,3,13.75,14.75,,12829,8.5
3191,3,13.98,8.03,,12829,11.5
3191,3,14.12,17.03,,12829,10.77
3191,3,14.4,15.55,,12829,8.75
3191,3,14.67,10.33,,12829,9.68
3191,3,14.83,11.08,,12829,10.28
3191,3,15.02,1.68,,12829,11.58
3191,3,15.05,13.13,,12829,10.15
3191,3,15.27,13.8,,12829,12.48
3191,3,15.5,5.97,,12829,10.4
3191,3,15.6,14.1,,12829,14.03
3191,3,15.83,7.47,,12829,13.33
3191,3,15.97,7.52,,12829,10.83
3191,3,16.08,25.37,,12829,13.8
3191,3,16.5,12.62,,12829,11.73
3191,3,16.72,21.6,,12829,9.42
3191,3,17.08,1.33,,12829,13.65
3191,3,17.82,3.43,,12829,17.48
3191,3,17.88,10.48,,12829,15.12
3191,3,18.05,2.95,,12829,11.78
3191,3,18.3,9.57,,12829,12.0
3191,3,18.47,12.33,,12829,11.05
3191,3,18.67,17.93,,12829,11.82
3191,3,18.97,10.95,,12829,13.77
3191,3,19.15,31.83,,12829,13.67
3191,3,19.68,14.92,,12829,0.33
3191,3,19.93,16.48,,12829,11.23
3191,3,20.2,35.35,,12829,10.58
