origin,day_of_week,decimal_time,wait|17786,wait|3158,destination,travel_time
15231,2,4.27,19.73,,12829,8.97
15231,2,4.58,21.67,,12829,9.95
15231,2,5.3,3.33,,12829,11.85
15231,2,5.35,13.82,,12829,11.9
15231,2,5.58,13.4,,12829,10.97
15231,2,5.8,19.45,,12829,11.6
15231,2,6.13,8.65,,12829,12.9
15231,2,6.27,19.68,,12829,13.5
15231,2,6.6,4.55,,12829,12.85
15231,2,6.68,15.03,,12829,12.82
15231,2,6.93,10.2,,12829,13.85
15231,2,7.1,8.77,,12829,15.78
15231,2,7.25,15.18,,12829,18.75
15231,2,7.5,21.67,,12829,17.55
15231,2,7.85,6.63,,12829,21.13
15231,2,7.97,1.48,,12829,18.07
15231,2,7.98,11.2,,12829,20.27
15231,2,8.18,12.95,,12829,16.78
15231,2,8.4,1.82,,12829,16.03
15231,2,8.42,21.08,,12829,15.87
15231,2,8.87,19.92,,12829,15.1
15231,2,9.2,8.4,,12829,15.1
15231,2,9.35,10.0,,12829,12.67
15231,2,9.52,19.82,,12829,14.22
15231,2,9.83,13.68,,12829,13.72
15231,2,10.07,7.17,,12829,13.03
15231,2,10.18,18.38,,12829,14.25
15231,2,10.5,25.75,,12829,15.32
15231,2,10.92,12.43,,12829,14.67
15231,2,11.13,12.77,,12829,14.82
15231,2,11.35,18.78,,12829,15.4
15231,2,11.65,5.73,,12829,13.1
15231,2,11.75,41.37,,12829,13.77
15231,2,12.43,1.12,,12829,16.58
15231,2,12.47,20.88,,12829,14.8
15231,2,12.8,9.12,,12829,14.02
15231,2,12.97,11.68,,12829,14.75
15231,2,13.15,19.95,,12829,14.77
15231,2,13.48,0.4,,12829,13.35
15231,2,13.5,7.37,,12829,14.07
15231,2,13.62,42.87,,12829,15.6
15231,2,14.33,0.7,,12829,14.77
15231,2,14.35,14.95,,12829,14.27
15231,2,14.58,5.07,,12829,14.8
15231,2,14.68,4.2,,12829,15.83
15231,2,14.75,24.38,,12829,13.75
15231,2,15.15,9.72,,12829,16.97
15231,2,15.32,20.6,,12829,15.35
15231,2,15.65,0.87,,12829,17.52
15231,2,15.67,11.07,,12829,16.55
15231,2,15.85,4.65,,12829,14.0
15231,2,15.93,25.45,,12829,15.18
15231,2,16.35,8.42,,12829,19.72
15231,2,16.5,9.47,,12829,16.85
15231,2,16.65,7.02,,12829,14.1
15231,2,16.77,18.62,,12829,15.48
15231,2,17.08,4.32,,12829,19.9
15231,2,17.15,38.12,,12829,21.02
15231,2,17.78,5.8,,12829,15.98
15231,2,17.88,16.95,,12829,17.8
15231,2,18.17,12.62,,12829,18.18
15231,2,18.38,14.08,,12829,17.23
15231,2,18.62,22.82,,12829,15.38
15231,2,19.0,7.08,,12829,12.38
15231,2,19.12,18.63,,12829,15.93
15231,2,19.42,10.92,,12829,13.07
15231,2,19.6,15.38,,12829,12.93
15231,2,19.87,22.98,,12829,14.43
15231,2,20.25,0.02,,12829,15.28
15231,2,20.25,24.78,,12829,11.43
15231,2,20.67,22.52,,12829,14.15
15231,2,21.03,16.45,,12829,13.28
15231,2,21.3,38.15,,12829,15.57
15231,2,21.95,25.9,,12829,12.77
15231,2,22.38,19.7,,12829,11.23
15231,2,22.7,28.2,,12829,12.15
15231,2,23.17,17.2,,12829,13.65
15231,2,23.47,,,12829,12.83
15231,3,4.33,37.07,,12829,9.1
15231,3,4.95,17.12,,12829,9.07
15231,3,5.23,7.38,,12829,10.77
15231,3,5.37,12.62,,12829,10.45
15231,3,5.57,13.8,,12829,10.75
15231,3,5.8,13.35,,12829,11.57
15231,3,6.02,7.02,,12829,11.18
15231,3,6.13,8.75,,12829,11.25
15231,3,6.28,17.93,,12829,15.15
15231,3,6.58,5.52,,12829,12.73
15231,3,6.68,9.8,,12829,12.48
15231,3,6.83,27.5,,12829,12.8
15231,3,7.3,5.52,,12829,19.12
15231,3,7.38,2.98,,12829,18.92
15231,3,7.43,15.95,,12829,17.33
15231,3,7.7,4.08,,12829,14.82
15231,3,7.77,13.7,,12829,14.75
15231,3,8.0,5.93,,12829,13.87
15231,3,8.1,6.52,,12829,12.72
15231,3,8.22,8.82,,12829,13.6
15231,3,8.35,19.85,,12829,14.5
15231,3,8.78,11.75,,12829,15.03
15231,3,8.97,14.27,,12829,12.02
15231,3,9.22,4.5,,12829,13.72
15231,3,9.28,25.2,,12829,15.0
15231,3,9.7,5.58,,12829,15.82
15231,3,9.8,11.7,,12829,10.87
15231,3,10.0,30.8,,12829,15.07
15231,3,10.5,7.03,,12829,16.07
15231,3,10.62,17.18,,12829,14.03
15231,3,10.92,13.22,,12829,17.13
15231,3,11.13,10.12,,12829,11.05
15231,3,11.3,20.97,,12829,13.45
15231,3,11.65,6.45,,12829,15.37
15231,3,11.75,20.35,,12829,16.22
15231,3,12.1,12.43,,12829,13.43
15231,3,12.3,14.22,,12829,13.62
15231,3,12.53,11.93,,12829,14.62
15231,3,12.73,12.3,,12829,13.37
15231,3,12.95,35.72,,12829,16.08
15231,3,13.53,8.0,,12829,13.12
15231,3,13.67,15.95,,12829,12.77
15231,3,13.93,6.67,,12829,14.57
15231,3,14.05,17.5,,12829,15.2
15231,3,14.33,15.5,,12829,12.72
15231,3,14.6,10.3,,12829,13.7
15231,3,14.77,9.7,,12829,14.33
15231,3,14.93,2.53,,12829,17.02
15231,3,14.97,12.95,,12829,14.73
15231,3,15.18,13.92,,12829,17.25
15231,3,15.42,6.97,,12829,15.05
15231,3,15.53,12.77,,12829,17.68
15231,3,15.75,8.38,,12829,18.32
15231,3,15.88,7.08,,12829,14.9
15231,3,16.02,24.53,,12829,18.3
15231,3,16.42,11.22,,12829,17.07
15231,3,16.6,24.05,,12829,16.15
15231,3,17.0,0.95,,12829,17.93
15231,3,17.73,1.27,,12829,22.87
15231,3,17.75,14.2,,12829,22.67
15231,3,18.0,2.75,,12829,15.62
15231,3,18.22,10.85,,12829,17.77
15231,3,18.38,12.98,,12829,15.53
15231,3,18.6,18.3,,12829,15.65
15231,3,18.92,10.17,,12829,17.23
15231,3,19.08,35.95,,12829,17.92
15231,3,19.68,10.57,,12829,0.47
15231,3,19.85,15.52,,12829,15.72
15231,3,20.12,36.78,,12829,16.03
15231,3,20.73,19.85,,12829,14.6
15231,3,21.07,15.48,,12829,10.92
15231,3,21.32,15.62,,12829,11.78
15231,3,21.58,25.6,,12829,14.37
15231,3,22.0,42.33,,12829,11.08
15231,3,22.72,27.43,,12829,14.37
15231,3,23.17,15.2,,12829,14.72
15231,4,4.22,22.2,,12829,9.78
15231,4,4.58,20.05,,12829,9.9
15231,4,4.92,18.57,,12829,13.68
15231,4,5.23,9.65,,12829,11.17
15231,4,5.4,21.1,,12829,10.93
15231,4,5.75,20.05,,12829,10.53
15231,4,6.08,2.77,,12829,12.08
15231,4,6.12,9.87,,12829,11.23
15231,4,6.28,20.23,,12829,12.85
15231,4,6.73,5.82,,12829,12.8
15231,4,6.83,17.32,,12829,12.95
15231,4,7.13,6.55,,12829,14.02
15231,4,7.23,7.15,,12829,17.97
15231,4,7.35,11.35,,12829,18.07
15231,4,7.55,11.6,,12829,18.78
15231,4,7.73,3.22,,12829,17.52
