origin,day_of_week,decimal_time,wait|3040,wait|3099,destination,travel_time
3047,2,3.98,,18.52,14128,21.75
3047,2,4.28,,37.78,14128,19.42
3047,2,4.92,,2.48,14128,20.2
3047,2,4.97,,12.8,14128,19.6
3047,2,5.17,,9.55,14128,18.35
3047,2,5.33,,9.52,14128,20.6
3047,2,5.48,,18.75,14128,21.87
3047,2,5.8,,5.93,14128,20.28
3047,2,5.9,,9.13,14128,25.13
3047,2,6.05,,5.88,14128,20.1
3047,2,6.15,,9.27,14128,23.25
3047,2,6.3,,4.58,14128,22.88
3047,2,6.38,,6.22,14128,23.3
3047,2,6.48,,13.3,14128,25.3
3047,2,6.7,,33.43,14128,22.93
3047,2,7.27,,10.13,14128,25.35
3047,2,7.43,,0.28,14128,27.87
3047,2,7.43,,6.18,14128,29.3
3047,2,7.53,,16.78,14128,28.17
3047,2,7.82,,19.22,14128,24.82
3047,2,8.13,,4.78,14128,28.07
3047,2,8.22,,9.62,14128,24.98
3047,2,8.38,,43.18,14128,25.05
3047,2,9.1,,0.2,14128,23.88
3047,2,9.1,,16.55,14128,23.6
3047,2,9.38,,4.0,14128,24.4
3047,2,9.45,,26.5,14128,26.28
3047,2,9.88,,2.78,14128,25.9
3047,2,9.93,,24.9,14128,27.08
3047,2,10.35,,16.32,14128,26.45
3047,2,10.62,,10.75,14128,29.17
3047,2,10.8,,18.43,14128,25.85
3047,2,11.12,,5.62,14128,26.9
3047,2,11.2,,16.95,14128,25.67
3047,2,11.48,,19.8,14128,26.28
3047,2,11.82,,7.1,14128,27.13
3047,2,11.93,,23.02,14128,26.22
3047,2,12.32,,3.4,14128,31.43
3047,2,12.37,,18.63,14128,28.93
3047,2,12.68,,13.28,14128,23.38
3047,2,12.9,,30.55,14128,26.4
3047,2,13.42,,22.93,14128,24.95
3047,2,13.82,,15.98,14128,26.55
3047,2,14.08,,10.67,14128,26.08
3047,2,14.27,,16.17,14128,28.87
3047,2,14.53,,3.93,14128,30.75
3047,2,14.6,,7.63,14128,30.27
3047,2,14.73,,13.85,14128,29.95
3047,2,14.95,,30.53,14128,36.02
3047,2,15.47,,13.3,14128,33.4
3047,2,15.68,,1.03,14128,36.37
3047,2,15.7,,11.05,14128,32.47
3047,2,15.88,,13.92,14128,34.58
3047,2,16.12,,9.48,14128,30.88
3047,2,16.28,,25.38,14128,30.28
3047,2,16.7,,1.02,14128,28.67
3047,2,16.72,,18.88,14128,33.13
3047,2,17.03,,7.47,14128,28.6
3047,2,17.17,,6.6,14128,24.13
3047,2,17.27,,21.18,14128,29.0
3047,2,17.62,,0.3,14128,28.32
3047,2,17.63,,34.57,14128,28.27
3047,2,18.2,,14.1,14128,33.18
3047,2,18.43,,8.22,14128,21.07
3047,2,18.83,,2.5,14128,22.68
3047,2,18.87,,20.87,14128,26.93
3047,2,19.22,,14.02,14128,25.28
3047,2,19.45,,13.18,14128,24.62
3047,2,19.67,,27.62,14128,25.3
3047,2,20.13,,18.32,14128,25.22
3047,2,20.43,,18.92,14128,22.08
3047,2,20.75,,15.12,14128,22.42
3047,2,21.0,,22.03,14128,23.22
3047,2,21.37,,8.18,14128,27.1
3047,2,21.52,,25.48,14128,26.55
3047,2,21.93,,27.2,14128,23.97
3047,2,22.38,,25.0,14128,23.17
3047,2,22.8,,26.33,14128,23.87
3047,2,23.25,,,14128,19.93
3047,3,4.02,,15.83,14128,15.5
3047,3,4.28,,22.72,14128,20.02
3047,3,4.67,,14.57,14128,18.32
3047,3,4.92,,6.12,14128,19.72
3047,3,5.02,,11.1,14128,22.23
3047,3,5.2,,17.13,14128,19.32
3047,3,5.48,,10.35,14128,21.3
3047,3,5.65,,7.87,14128,20.13
3047,3,5.78,,7.02,14128,17.83
3047,3,5.9,,4.85,14128,22.77
3047,3,5.98,,11.8,14128,23.7
3047,3,6.18,,7.48,14128,22.53
3047,3,6.3,,5.35,14128,22.57
3047,3,6.4,,6.6,14128,22.7
3047,3,6.5,,9.92,14128,24.98
3047,3,6.67,,7.1,14128,23.88
3047,3,6.78,,11.67,14128,25.25
3047,3,6.98,,14.33,14128,25.03
3047,3,7.22,,12.8,14128,27.13
3047,3,7.43,,8.1,14128,26.08
3047,3,7.57,,11.13,14128,30.23
3047,3,7.75,,17.07,14128,26.1
3047,3,8.03,,19.3,14128,26.27
3047,3,8.37,,23.45,14128,25.23
3047,3,8.75,,4.88,14128,27.47
3047,3,8.83,,14.97,14128,24.0
3047,3,9.08,,13.83,14128,23.55
3047,3,9.32,,8.38,14128,24.57
3047,3,9.45,,16.1,14128,28.77
3047,3,9.72,,13.1,14128,23.62
3047,3,9.93,,11.75,14128,24.2
3047,3,10.13,,16.28,14128,24.13
3047,3,10.4,,14.6,14128,27.22
3047,3,10.65,,10.8,14128,25.58
3047,3,10.83,,14.1,14128,25.27
3047,3,11.07,,43.18,14128,26.35
3047,3,11.78,,1.33,14128,26.48
3047,3,11.8,,9.33,14128,26.95
3047,3,11.97,,10.15,14128,26.33
3047,3,12.13,,17.22,14128,29.32
3047,3,12.42,,23.72,14128,25.12
3047,3,12.82,,3.27,14128,28.22
3047,3,12.87,,14.7,14128,26.82
3047,3,13.12,,20.6,14128,28.27
3047,3,13.45,,10.0,14128,25.05
3047,3,13.62,,20.73,14128,28.82
3047,3,13.97,,3.22,14128,28.7
3047,3,14.02,,34.9,14128,28.38
3047,3,14.6,,1.8,14128,28.25
3047,3,14.63,,2.32,14128,26.42
3047,3,14.67,,16.55,14128,36.85
3047,3,14.95,,10.63,14128,29.6
3047,3,15.13,,11.43,14128,35.68
3047,3,15.32,,15.78,14128,33.92
3047,3,15.58,,12.17,14128,38.77
3047,3,15.78,,21.05,14128,32.37
3047,3,16.13,,0.3,14128,36.47
3047,3,16.13,,5.12,14128,34.68
3047,3,16.22,,18.77,14128,33.88
3047,3,16.53,,2.2,14128,34.23
3047,3,16.57,,9.68,14128,32.3
3047,3,16.73,,24.13,14128,29.23
3047,3,17.13,,0.65,14128,44.42
3047,3,17.15,,10.12,14128,42.18
3047,3,17.32,,5.07,14128,38.9
3047,3,17.4,,23.27,14128,33.17
3047,3,17.78,,12.78,14128,27.12
3047,3,18.0,,13.07,14128,25.6
3047,3,18.22,,37.65,14128,25.43
3047,3,18.85,,1.57,14128,23.95
3047,3,18.87,,8.12,14128,21.12
3047,3,19.0,,10.47,14128,25.75
3047,3,19.18,,19.28,14128,26.18
3047,3,19.5,,5.35,14128,19.18
3047,3,19.6,,21.72,14128,29.35
3047,3,19.95,,13.1,14128,26.0
3047,3,20.17,,10.7,14128,24.83
3047,3,20.35,,36.57,14128,23.62
3047,3,20.97,,20.13,14128,27.83
3047,3,21.3,,33.22,14128,24.33
3047,3,21.85,,20.28,14128,23.18
3047,3,22.18,,18.5,14128,21.1
3047,3,22.5,,24.65,14128,21.63
3047,3,22.9,,,14128,22.48
3047,4,4.0,,21.53,14128,19.02
3047,4,4.37,,17.17,14128,23.02
3047,4,4.65,,15.18,14128,18.35
3047,4,4.9,,2.98,14128,18.5
3047,4,4.95,,9.98,14128,18.88
3047,4,5.12,,11.92,14128,19.82
3047,4,5.32,,9.83,14128,21.03
3047,4,5.48,,7.82,14128,22.72
3047,4,5.62,,10.45,14128,21.15
3047,4,5.78,,8.68,14128,22.1
3047,4,5.93,,3.48,14128,18.47
3047,4,5.98,,10.98,14128,26.13
3047,4,6.17,,7.67,14128,22.47
3047,4,6.3,,5.07,14128,23.22
3047,4,6.38,,22.73,14128,23.15
3047,4,6.77,,14.48,14128,25.47
3047,4,7.0,,6.55,14128,26.68
3047,4,7.12,,6.92,14128,1.17
3047,4,7.23,,13.97,14128,26.6
3047,4,7.47,,5.42,14128,27.35
3047,4,7.55,,26.37,14128,29.05
3047,4,8.0,,1.17,14128,26.45
3047,4,8.02,,12.07,14128,26.23
3047,4,8.22,,10.28,14128,25.45
