origin,day_of_week,decimal_time,wait|17786,wait|3158,destination,travel_time
3165,2,4.07,19.52,,12829,20.5
3165,2,4.4,23.77,,12829,21.7
3165,2,5.13,5.0,,12829,21.25
3165,2,5.22,11.12,,12829,19.63
3165,2,5.4,13.37,,12829,21.4
3165,2,5.63,18.85,,12829,22.07
3165,2,5.95,9.0,,12829,23.97
3165,2,6.1,18.55,,12829,24.22
3165,2,6.4,6.43,,12829,24.7
3165,2,6.52,10.88,,12829,22.78
3165,2,6.68,9.78,,12829,27.97
3165,2,6.85,7.65,,12829,30.32
3165,2,6.98,16.42,,12829,34.4
3165,2,7.25,16.38,,12829,31.97
3165,2,7.53,10.82,,12829,40.83
3165,2,7.7,0.3,,12829,37.27
3165,2,7.72,10.58,,12829,33.28
3165,2,7.88,17.05,,12829,34.1
3165,2,8.17,1.15,,12829,29.25
3165,2,8.2,17.58,,12829,29.75
3165,2,8.6,21.68,,12829,31.53
3165,2,8.97,8.83,,12829,29.77
3165,2,9.1,12.13,,12829,26.9
3165,2,9.3,16.8,,12829,26.32
3165,2,9.58,14.97,,12829,28.83
3165,2,9.83,7.5,,12829,26.87
3165,2,9.97,17.83,,12829,27.75
3165,2,10.27,24.55,,12829,29.37
3165,2,10.67,13.37,,12829,29.92
3165,2,10.88,13.48,,12829,29.13
3165,2,11.12,18.13,,12829,29.0
3165,2,11.42,6.08,,12829,27.35
3165,2,11.52,40.65,,12829,27.67
3165,2,12.2,0.63,,12829,31.2
3165,2,12.2,20.08,,12829,29.9
3165,2,12.55,10.0,,12829,29.92
3165,2,12.72,13.65,,12829,29.77
3165,2,12.93,16.07,,12829,27.82
3165,2,13.2,4.18,,12829,30.28
3165,2,13.27,6.87,,12829,27.22
3165,2,13.38,40.45,,12829,29.25
3165,2,14.07,1.2,,12829,30.83
3165,2,14.08,13.1,,12829,29.83
3165,2,14.3,7.4,,12829,32.22
3165,2,14.42,5.9,,12829,30.92
3165,2,14.52,21.93,,12829,27.13
3165,2,14.88,11.9,,12829,32.8
3165,2,15.08,14.37,,12829,29.0
3165,2,15.33,4.42,,12829,37.3
3165,2,15.4,10.9,,12829,32.98
3165,2,15.58,6.9,,12829,30.5
3165,2,15.7,19.43,,12829,29.43
3165,2,16.02,10.38,,12829,39.98
3165,2,16.2,11.18,,12829,35.15
3165,2,16.38,7.1,,12829,30.68
3165,2,16.5,18.42,,12829,31.98
3165,2,16.8,5.37,,12829,36.6
3165,2,16.9,32.05,,12829,36.67
3165,2,17.43,6.6,,12829,37.7
3165,2,17.53,15.28,,12829,38.72
3165,2,17.8,17.45,,12829,40.77
3165,2,18.08,12.25,,12829,34.98
3165,2,18.28,27.93,,12829,34.97
3165,2,18.75,6.03,,12829,26.85
3165,2,18.85,19.53,,12829,31.45
3165,2,19.18,12.28,,12829,27.68
3165,2,19.38,15.85,,12829,26.18
3165,2,19.65,19.15,,12829,27.22
3165,2,19.97,5.33,,12829,31.9
3165,2,20.05,22.65,,12829,22.73
3165,2,20.43,23.22,,12829,27.58
3165,2,20.82,15.8,,12829,26.02
3165,2,21.08,39.98,,12829,28.95
3165,2,21.75,23.1,,12829,24.32
3165,2,22.13,22.22,,12829,25.58
3165,2,22.5,27.4,,12829,23.98
3165,2,22.97,16.88,,12829,26.28
3165,2,23.25,,,12829,25.78
3165,3,4.22,34.1,,12829,16.13
3165,3,4.78,17.32,,12829,19.07
3165,3,5.07,7.47,,12829,20.57
3165,3,5.2,12.28,,12829,20.17
3165,3,5.4,13.02,,12829,20.8
3165,3,5.62,12.92,,12829,22.4
3165,3,5.83,6.33,,12829,22.45
3165,3,5.93,10.17,,12829,23.2
3165,3,6.12,15.78,,12829,25.68
3165,3,6.37,8.05,,12829,25.42
3165,3,6.5,10.32,,12829,22.63
3165,3,6.68,20.72,,12829,22.43
3165,3,7.02,6.67,,12829,35.53
3165,3,7.13,5.62,,12829,34.18
3165,3,7.23,11.97,,12829,29.97
3165,3,7.43,5.22,,12829,31.43
3165,3,7.52,13.12,,12829,30.23
3165,3,7.73,6.8,,12829,29.93
3165,3,7.85,8.17,,12829,27.92
3165,3,7.98,10.05,,12829,27.15
3165,3,8.15,15.12,,12829,26.82
3165,3,8.53,9.37,,12829,29.6
3165,3,8.68,17.47,,12829,28.97
3165,3,8.98,5.17,,12829,27.47
3165,3,9.07,23.2,,12829,28.08
3165,3,9.45,8.17,,12829,30.9
3165,3,9.58,11.22,,12829,23.37
3165,3,9.78,30.5,,12829,28.05
3165,3,10.28,7.98,,12829,29.35
3165,3,10.42,14.33,,12829,26.37
3165,3,10.65,14.83,,12829,32.32
3165,3,10.9,11.2,,12829,24.62
3165,3,11.08,16.55,,12829,25.93
3165,3,11.37,9.33,,12829,32.27
3165,3,11.52,21.1,,12829,30.23
3165,3,11.87,11.03,,12829,26.7
3165,3,12.05,13.57,,12829,28.28
3165,3,12.28,13.38,,12829,29.93
3165,3,12.5,10.63,,12829,27.23
3165,3,12.68,38.5,,12829,31.62
3165,3,13.33,3.75,,12829,25.87
3165,3,13.38,17.13,,12829,29.77
3165,3,13.67,9.92,,12829,30.38
3165,3,13.83,15.37,,12829,27.77
3165,3,14.1,15.87,,12829,27.42
3165,3,14.37,9.83,,12829,28.03
3165,3,14.52,6.72,,12829,29.13
3165,3,14.63,7.05,,12829,34.8
3165,3,14.75,9.62,,12829,28.0
3165,3,14.92,13.62,,12829,33.85
3165,3,15.13,10.03,,12829,31.95
3165,3,15.3,7.88,,12829,31.52
3165,3,15.43,10.03,,12829,37.03
3165,3,15.6,8.33,,12829,31.97
3165,3,15.75,16.62,,12829,34.12
3165,3,16.02,18.27,,12829,40.8
3165,3,16.33,22.97,,12829,32.83
3165,3,16.72,0.67,,12829,35.7
3165,3,17.38,1.3,,12829,45.22
3165,3,17.4,19.52,,12829,42.85
3165,3,17.73,1.17,,12829,31.55
3165,3,17.88,15.9,,12829,37.3
3165,3,18.15,12.12,,12829,30.02
3165,3,18.35,19.83,,12829,31.0
3165,3,18.68,9.57,,12829,31.05
3165,3,18.83,47.2,,12829,32.33
3165,3,19.63,2.75,,12829,29.45
3165,3,19.67,12.98,,12829,0.88
3165,3,19.88,33.78,,12829,29.55
3165,3,20.45,25.27,,12829,31.12
3165,3,20.87,14.25,,12829,22.02
3165,3,21.12,15.22,,12829,24.12
3165,3,21.37,26.75,,12829,27.1
3165,3,21.82,41.83,,12829,22.67
3165,3,22.5,26.85,,12829,26.45
3165,3,22.95,15.95,,12829,27.38
3165,4,4.07,20.68,,12829,18.4
3165,4,4.42,22.57,,12829,20.03
3165,4,4.8,16.57,,12829,21.3
3165,4,5.07,8.65,,12829,20.78
3165,4,5.22,22.67,,12829,21.55
3165,4,5.6,16.48,,12829,19.58
3165,4,5.87,4.13,,12829,24.7
3165,4,5.93,8.82,,12829,22.48
3165,4,6.08,19.28,,12829,25.15
3165,4,6.52,8.15,,12829,25.83
3165,4,6.65,14.22,,12829,23.65
3165,4,6.9,6.47,,12829,27.82
3165,4,7.0,9.02,,12829,31.85
3165,4,7.15,9.17,,12829,30.08
3165,4,7.3,7.12,,12829,32.98
3165,4,7.42,7.17,,12829,36.2
3165,4,7.55,10.68,,12829,29.25
3165,4,7.72,11.0,,12829,31.77
3165,4,7.9,12.27,,12829,27.53
3165,4,8.12,14.1,,12829,25.82
3165,4,8.35,4.13,,12829,31.02
3165,4,8.42,9.6,,12829,28.92
3165,4,8.57,13.83,,12829,29.48
3165,4,8.8,10.3,,12829,32.2
3165,4,8.98,8.47,,12829,28.52
3165,4,9.12,12.3,,12829,26.12
3165,4,9.32,20.78,,12829,28.88
3165,4,9.67,9.3,,12829,30.1
3165,4,9.82,9.93,,12829,24.97
3165,4,9.98,14.07,,12829,28.7
3165,4,10.22,11.55,,12829,28.65
3165,4,10.42,15.75,,12829,27.35
3165,4,10.68,14.95,,12829,27.78
3165,4,10.93,7.17,,12829,30.98
3165,4,11.05,17.73,,12829,27.37
3165,4,11.57,23.52,,12829,29.98
3165,4,11.95,4.15,,12829,34.4
3165,4,12.02,19.93,,12829,29.85
