origin,day_of_week,decimal_time,wait|3040,wait|3099,destination,travel_time
3041,2,3.93,,19.3,14128,24.27
3041,2,4.27,,37.03,14128,21.15
3041,2,4.88,,2.78,14128,22.68
3041,2,4.92,,11.4,14128,21.78
3041,2,5.12,,10.72,14128,21.93
3041,2,5.28,,8.5,14128,23.02
3041,2,5.43,,20.62,14128,25.3
3041,2,5.78,,5.02,14128,21.85
3041,2,5.87,,8.52,14128,27.62
3041,2,6.0,,6.48,14128,23.2
3041,2,6.12,,9.6,14128,25.75
3041,2,6.27,,11.15,14128,25.05
3041,2,6.45,,12.02,14128,27.12
3041,2,6.65,,32.97,14128,26.03
3041,2,7.2,,9.87,14128,28.92
3041,2,7.37,,0.2,14128,31.7
3041,2,7.37,,7.08,14128,33.22
3041,2,7.48,,16.78,14128,31.18
3041,2,7.77,,17.95,14128,27.83
3041,2,8.07,,4.67,14128,32.35
3041,2,8.15,,9.42,14128,29.38
3041,2,8.3,,44.83,14128,29.65
3041,2,9.05,,0.3,14128,26.83
3041,2,9.05,,15.6,14128,26.45
3041,2,9.32,,4.9,14128,28.2
3041,2,9.4,,25.78,14128,29.18
3041,2,9.83,,3.33,14128,29.52
3041,2,9.88,,25.25,14128,30.15
3041,2,10.3,,16.12,14128,29.17
3041,2,10.57,,10.02,14128,32.08
3041,2,10.73,,18.7,14128,29.5
3041,2,11.05,,5.07,14128,30.28
3041,2,11.13,,15.4,14128,29.6
3041,2,11.4,,22.6,14128,31.77
3041,2,11.77,,5.95,14128,29.82
3041,2,11.87,,22.9,14128,30.05
3041,2,12.25,,4.0,14128,35.38
3041,2,12.32,,18.35,14128,32.28
3041,2,12.62,,13.5,14128,27.02
3041,2,12.85,,29.8,14128,29.82
3041,2,13.35,,23.13,14128,29.12
3041,2,13.77,,14.28,14128,29.37
3041,2,14.02,,11.78,14128,30.6
3041,2,14.2,,14.93,14128,32.27
3041,2,14.45,,11.43,14128,35.38
3041,2,14.65,,15.33,14128,34.72
3041,2,14.9,,29.17,14128,39.3
3041,2,15.38,,13.87,14128,38.05
3041,2,15.62,,0.73,14128,37.58
3041,2,15.63,,11.53,14128,39.72
3041,2,15.82,,13.85,14128,38.48
3041,2,16.05,,8.0,14128,34.85
3041,2,16.18,,24.8,14128,35.73
3041,2,16.6,,2.68,14128,34.7
3041,2,16.65,,17.18,14128,37.5
3041,2,16.93,,4.98,14128,34.67
3041,2,17.02,,12.07,14128,32.68
3041,2,17.22,,20.5,14128,32.08
3041,2,17.57,,0.9,14128,32.08
3041,2,17.57,,32.97,14128,31.43
3041,2,18.12,,15.57,14128,37.95
3041,2,18.38,,7.9,14128,24.37
3041,2,18.78,,2.42,14128,25.3
3041,2,18.83,,19.82,14128,29.63
3041,2,19.15,,12.98,14128,29.03
3041,2,19.37,,14.93,14128,29.4
3041,2,19.62,,27.62,14128,28.33
3041,2,20.08,,17.42,14128,28.25
3041,2,20.37,,20.0,14128,26.02
3041,2,20.7,,14.93,14128,25.27
3041,2,20.95,,22.0,14128,26.25
3041,2,21.32,,8.68,14128,30.17
3041,2,21.47,,25.07,14128,29.12
3041,2,21.88,,26.58,14128,26.95
3041,2,22.33,,26.28,14128,26.77
3041,2,22.77,,25.5,14128,26.18
3041,2,23.18,,,14128,23.08
3041,3,4.27,,36.45,14128,21.5
3041,3,4.87,,5.7,14128,22.03
3041,3,4.97,,37.3,14128,24.97
3041,3,5.58,,15.65,14128,24.15
3041,3,5.85,,5.47,14128,26.02
3041,3,5.93,,19.32,14128,26.33
3041,3,6.27,,5.75,14128,25.17
