origin,day_of_week,decimal_time,wait|17786,wait|3158,destination,travel_time
14833,2,4.22,18.57,,12829,11.1
14833,2,4.53,22.57,,12829,13.25
14833,2,5.25,3.4,,12829,13.98
14833,2,5.32,12.67,,12829,13.97
14833,2,5.53,14.45,,12829,14.18
14833,2,5.77,19.43,,12829,13.77
14833,2,6.08,8.42,,12829,15.08
14833,2,6.23,19.27,,12829,15.92
14833,2,6.55,4.52,,12829,15.68
14833,2,6.63,14.57,,12829,15.68
14833,2,6.87,11.0,,12829,17.18
14833,2,7.05,7.18,,12829,18.32
14833,2,7.17,16.25,,12829,22.87
14833,2,7.45,20.72,,12829,20.6
14833,2,7.78,7.58,,12829,25.13
14833,2,7.92,1.22,,12829,21.12
14833,2,7.93,10.67,,12829,23.58
14833,2,8.12,12.78,,12829,20.63
14833,2,8.33,3.42,,12829,20.05
14833,2,8.38,19.38,,12829,18.28
14833,2,8.82,19.52,,12829,18.32
14833,2,9.15,8.62,,12829,18.72
14833,2,9.28,10.67,,12829,16.07
14833,2,9.47,18.73,,12829,16.95
14833,2,9.78,14.1,,12829,17.53
14833,2,10.02,7.73,,12829,16.43
14833,2,10.13,17.95,,12829,17.08
14833,2,10.43,26.02,,12829,18.58
14833,2,10.87,11.95,,12829,17.67
14833,2,11.07,12.12,,12829,18.3
14833,2,11.27,19.25,,12829,19.53
14833,2,11.6,6.57,,12829,16.77
14833,2,11.7,40.37,,12829,16.6
14833,2,12.38,0.65,,12829,19.75
14833,2,12.38,21.3,,12829,19.77
14833,2,12.75,9.62,,12829,17.9
14833,2,12.9,12.22,,12829,18.13
14833,2,13.1,18.9,,12829,17.62
14833,2,13.42,1.1,,12829,17.25
14833,2,13.43,8.07,,12829,17.27
14833,2,13.57,42.05,,12829,18.1
14833,2,14.28,0.05,,12829,18.08
14833,2,14.28,15.02,,12829,18.23
14833,2,14.53,6.03,,12829,18.7
14833,2,14.63,3.67,,12829,18.77
14833,2,14.68,23.88,,12829,17.22
14833,2,15.08,10.65,,12829,20.93
14833,2,15.27,19.72,,12829,18.38
14833,2,15.6,0.53,,12829,21.33
14833,2,15.6,11.13,,12829,20.9
14833,2,15.78,5.25,,12829,18.18
14833,2,15.87,23.87,,12829,18.77
14833,2,16.27,10.15,,12829,24.88
14833,2,16.43,9.08,,12829,20.28
14833,2,16.6,6.82,,12829,17.92
14833,2,16.7,18.93,,12829,19.5
14833,2,17.02,4.92,,12829,23.6
14833,2,17.1,37.32,,12829,24.12
14833,2,17.73,5.95,,12829,19.88
14833,2,17.82,16.7,,12829,21.55
14833,2,18.1,13.57,,12829,22.18
14833,2,18.33,13.58,,12829,20.28
14833,2,18.55,23.43,,12829,18.93
14833,2,18.95,7.37,,12829,15.32
14833,2,19.07,18.43,,12829,18.58
14833,2,19.38,10.97,,12829,15.92
14833,2,19.57,15.1,,12829,15.73
14833,2,19.82,22.78,,12829,17.52
14833,2,20.18,1.15,,12829,18.57
14833,2,20.22,23.72,,12829,13.58
14833,2,20.6,22.88,,12829,17.37
14833,2,20.98,16.1,,12829,16.13
14833,2,21.25,38.97,,12829,18.77
14833,2,21.9,26.03,,12829,15.15
14833,2,22.33,19.08,,12829,13.48
14833,2,22.65,27.73,,12829,15.02
14833,2,23.12,17.82,,12829,16.98
14833,2,23.42,,,12829,15.55
14833,3,4.32,35.98,,12829,10.63
14833,3,4.92,17.62,,12829,11.68
14833,3,5.2,7.55,,12829,12.88
14833,3,5.33,11.38,,12829,12.4
14833,3,5.52,14.07,,12829,13.93
14833,3,5.75,13.57,,12829,14.48
14833,3,5.98,7.28,,12829,13.88
14833,3,6.1,9.12,,12829,13.68
14833,3,6.25,16.65,,12829,17.22
14833,3,6.53,5.8,,12829,16.08
14833,3,6.63,10.75,,12829,15.55
14833,3,6.8,25.08,,12829,14.92
14833,3,7.22,7.45,,12829,23.65
14833,3,7.35,3.0,,12829,21.52
14833,3,7.4,15.6,,12829,19.92
14833,3,7.65,3.13,,12829,17.75
14833,3,7.72,14.22,,12829,18.63
14833,3,7.95,5.45,,12829,17.23
14833,3,8.03,7.3,,12829,16.57
14833,3,8.17,8.67,,12829,16.67
14833,3,8.3,18.93,,12829,17.72
14833,3,8.72,11.83,,12829,18.13
14833,3,8.92,14.0,,12829,15.03
14833,3,9.15,5.03,,12829,17.0
14833,3,9.23,24.22,,12829,17.75
14833,3,9.65,6.67,,12829,19.55
14833,3,9.75,11.35,,12829,13.52
14833,3,9.95,30.67,,12829,18.07
14833,3,10.45,7.48,,12829,19.2
14833,3,10.58,16.8,,12829,16.72
14833,3,10.87,12.85,,12829,20.2
14833,3,11.07,10.75,,12829,14.48
14833,3,11.25,19.23,,12829,16.25
14833,3,11.57,6.72,,12829,19.9
14833,3,11.68,21.47,,12829,20.48
14833,3,12.05,12.1,,12829,16.58
14833,3,12.25,14.95,,12829,17.1
14833,3,12.5,11.82,,12829,17.37
14833,3,12.68,11.98,,12829,16.23
14833,3,12.88,35.93,,12829,19.27
14833,3,13.48,7.35,,12829,16.08
14833,3,13.62,15.33,,12829,16.38
14833,3,13.87,7.75,,12829,18.8
14833,3,14.0,17.6,,12829,18.35
14833,3,14.28,15.92,,12829,15.77
14833,3,14.55,8.52,,12829,16.33
14833,3,14.7,10.43,,12829,18.75
14833,3,14.87,3.27,,12829,20.7
14833,3,14.93,11.17,,12829,17.68
14833,3,15.12,14.87,,12829,21.98
14833,3,15.37,7.98,,12829,18.83
14833,3,15.5,11.82,,12829,20.45
14833,3,15.68,7.3,,12829,22.03
14833,3,15.82,7.95,,12829,19.7
14833,3,15.95,22.75,,12829,22.23
14833,3,16.32,13.07,,12829,22.78
14833,3,16.53,24.78,,12829,20.02
14833,3,16.95,43.13,,12829,20.9
14833,3,17.67,1.07,,12829,26.43
14833,3,17.7,15.15,,12829,26.43
14833,3,17.95,2.35,,12829,18.43
14833,3,18.13,12.07,,12829,21.88
14833,3,18.35,13.05,,12829,18.43
14833,3,18.57,18.63,,12829,18.48
14833,3,18.87,9.22,,12829,19.73
14833,3,19.02,39.3,,12829,21.37
14833,3,19.68,7.72,,12829,0.57
14833,3,19.8,15.02,,12829,18.67
14833,3,20.05,36.88,,12829,19.48
14833,3,20.67,20.38,,12829,17.95
14833,3,21.02,16.13,,12829,13.73
14833,3,21.28,15.28,,12829,13.95
14833,3,21.53,25.05,,12829,16.87
14833,3,21.95,43.25,,12829,14.13
14833,3,22.67,26.87,,12829,16.5
14833,3,23.12,15.07,,12829,17.42
14833,4,4.18,21.38,,12829,11.77
14833,4,4.53,20.85,,12829,12.7
14833,4,4.88,18.15,,12829,15.68
14833,4,5.18,9.05,,12829,13.58
14833,4,5.35,22.23,,12829,13.95
14833,4,5.72,18.58,,12829,12.42
14833,4,6.02,3.37,,12829,15.43
14833,4,6.08,9.67,,12829,13.98
14833,4,6.23,20.88,,12829,15.8
14833,4,6.68,6.33,,12829,15.68
14833,4,6.8,16.38,,12829,15.32
14833,4,7.07,6.97,,12829,17.32
14833,4,7.18,7.22,,12829,20.85
14833,4,7.3,10.83,,12829,20.88
14833,4,7.48,11.03,,12829,22.12
14833,4,7.67,4.18,,12829,21.42
14833,4,7.73,11.88,,12829,17.45
14833,4,7.93,8.77,,12829,18.77
14833,4,8.08,12.1,,12829,16.77
14833,4,8.28,16.03,,12829,15.22
14833,4,8.55,2.15,,12829,18.48
14833,4,8.58,10.7,,12829,18.37
14833,4,8.77,14.17,,12829,17.83
14833,4,9.0,9.12,,12829,20.22
14833,4,9.15,9.47,,12829,17.72
14833,4,9.32,10.6,,12829,14.32
14833,4,9.48,21.85,,12829,18.78
14833,4,9.85,6.75,,12829,18.93
14833,4,9.97,12.2,,12829,16.35
14833,4,10.17,13.82,,12829,17.82
14833,4,10.4,10.82,,12829,18.02
14833,4,10.58,15.68,,12829,17.45
14833,4,10.85,16.73,,12829,17.95
14833,4,11.12,6.28,,12829,19.37
14833,4,11.23,20.75,,12829,16.63
14833,4,11.75,25.45,,12829,18.7
14833,4,12.17,2.97,,12829,21.18
