origin,day_of_week,decimal_time,wait|17786,wait|3158,destination,travel_time
3188,2,4.28,20.35,,12829,7.65
3188,2,4.62,42.85,,12829,8.02
3188,2,5.33,3.12,,12829,9.37
3188,2,5.38,13.23,,12829,9.63
3188,2,5.6,13.93,,12829,9.28
3188,2,5.83,18.95,,12829,9.38
3188,2,6.15,9.03,,12829,11.18
3188,2,6.3,20.07,,12829,11.4
3188,2,6.63,4.52,,12829,10.37
3188,2,6.72,15.27,,12829,10.37
3188,2,6.97,10.05,,12829,11.17
3188,2,7.13,8.95,,12829,13.25
3188,2,7.28,15.93,,12829,16.03
3188,2,7.55,22.85,,12829,14.08
3188,2,7.93,5.47,,12829,16.48
3188,2,8.02,1.77,,12829,14.58
3188,2,8.05,10.05,,12829,16.5
3188,2,8.22,13.22,,12829,14.17
3188,2,8.45,0.87,,12829,13.15
3188,2,8.45,23.05,,12829,13.93
3188,2,8.9,20.68,,12829,12.98
3188,2,9.25,8.35,,12829,12.22
3188,2,9.38,9.78,,12829,9.83
3188,2,9.55,19.02,,12829,11.6
3188,2,9.87,14.92,,12829,11.9
3188,2,10.12,6.5,,12829,9.98
3188,2,10.23,18.45,,12829,11.87
3188,2,10.53,26.23,,12829,12.87
3188,2,10.97,12.65,,12829,11.73
3188,2,11.18,12.97,,12829,11.67
3188,2,11.4,17.47,,12829,12.05
3188,2,11.68,6.77,,12829,11.07
3188,2,11.8,41.22,,12829,10.7
3188,2,12.48,1.02,,12829,13.67
3188,2,12.5,20.88,,12829,11.98
3188,2,12.85,9.02,,12829,11.2
3188,2,13.0,11.57,,12829,12.03
3188,2,13.2,19.65,,12829,12.17
3188,2,13.53,1.8,,12829,11.05
3188,2,13.55,6.58,,12829,10.37
3188,2,13.67,43.18,,12829,12.68
3188,2,14.38,0.07,,12829,11.53
3188,2,14.38,16.13,,12829,11.67
3188,2,14.65,4.28,,12829,11.02
3188,2,14.73,3.65,,12829,12.83
3188,2,14.78,25.2,,12829,11.3
3188,2,15.2,8.85,,12829,13.7
3188,2,15.35,21.27,,12829,12.95
3188,2,15.72,0.35,,12829,14.45
3188,2,15.72,11.1,,12829,14.0
3188,2,15.9,4.33,,12829,11.42
3188,2,15.97,26.65,,12829,12.92
3188,2,16.42,7.82,,12829,16.25
3188,2,16.55,9.38,,12829,13.98
3188,2,16.7,7.18,,12829,11.32
3188,2,16.82,18.15,,12829,12.53
3188,2,17.12,4.08,,12829,17.42
3188,2,17.2,38.78,,12829,18.77
3188,2,17.83,5.38,,12829,13.07
3188,2,17.93,17.6,,12829,15.3
3188,2,18.22,11.92,,12829,15.03
3188,2,18.42,14.25,,12829,14.78
3188,2,18.67,22.83,,12829,12.77
3188,2,19.03,6.87,,12829,9.75
3188,2,19.15,18.08,,12829,13.52
3188,2,19.45,11.25,,12829,11.2
3188,2,19.65,16.03,,12829,10.73
3188,2,19.92,22.65,,12829,11.58
3188,2,20.28,0.88,,12829,8.93
3188,2,20.3,23.43,,12829,11.88
3188,2,20.7,22.7,,12829,12.12
3188,2,21.07,17.0,,12829,11.07
3188,2,21.35,38.02,,12829,12.8
3188,2,21.98,25.13,,12829,10.13
3188,2,22.4,20.4,,12829,9.37
3188,2,22.75,27.97,,12829,9.58
3188,2,23.22,17.03,,12829,11.32
3188,2,23.5,,,12829,10.67
3188,3,4.35,38.18,,12829,8.65
3188,3,4.98,17.58,,12829,7.5
3188,3,5.27,7.02,,12829,8.73
3188,3,5.38,12.95,,12829,8.78
3188,3,5.6,14.1,,12829,8.75
3188,3,5.83,13.03,,12829,9.27
3188,3,6.05,6.92,,12829,9.2
3188,3,6.17,8.92,,12829,9.37
3188,3,6.32,18.02,,12829,13.1
3188,3,6.62,6.07,,12829,10.6
3188,3,6.72,9.87,,12829,9.8
3188,3,6.88,28.22,,12829,10.05
3188,3,7.35,4.87,,12829,15.65
3188,3,7.43,3.12,,12829,16.1
3188,3,7.48,15.87,,12829,14.38
3188,3,7.75,4.17,,12829,11.95
3188,3,7.82,14.1,,12829,11.8
3188,3,8.05,5.37,,12829,10.52
3188,3,8.15,6.57,,12829,9.93
3188,3,8.25,8.78,,12829,10.77
3188,3,8.4,20.63,,12829,11.7
3188,3,8.82,11.95,,12829,12.37
3188,3,9.02,14.95,,12829,9.15
3188,3,9.27,2.87,,12829,10.17
3188,3,9.32,26.37,,12829,13.08
3188,3,9.75,4.37,,12829,12.73
3188,3,9.83,12.6,,12829,9.0
3188,3,10.03,31.08,,12829,12.3
3188,3,10.55,6.08,,12829,13.02
3188,3,10.67,18.12,,12829,11.93
3188,3,10.97,12.55,,12829,14.1
3188,3,11.17,9.98,,12829,8.68
3188,3,11.33,21.78,,12829,11.22
3188,3,11.7,6.33,,12829,12.32
3188,3,11.8,19.78,,12829,13.28
3188,3,12.13,12.33,,12829,11.07
3188,3,12.33,14.1,,12829,11.35
3188,3,12.58,11.87,,12829,12.47
3188,3,12.77,13.33,,12829,11.28
3188,3,13.0,34.38,,12829,12.97
3188,3,13.57,8.97,,12829,11.33
3188,3,13.72,15.08,,12829,10.02
3188,3,13.97,7.33,,12829,12.68
3188,3,14.08,17.6,,12829,12.65
3188,3,14.38,15.32,,12829,10.07
3188,3,14.63,10.37,,12829,11.23
3188,3,14.82,10.48,,12829,11.8
3188,3,14.98,2.58,,12829,13.7
3188,3,15.03,12.45,,12829,11.37
3188,3,15.23,13.6,,12829,14.38
3188,3,15.47,6.48,,12829,12.5
3188,3,15.57,13.95,,12829,15.62
3188,3,15.8,7.7,,12829,15.07
3188,3,15.93,7.37,,12829,12.33
3188,3,16.05,24.63,,12829,15.45
3188,3,16.47,13.07,,12829,14.12
3188,3,16.68,21.53,,12829,11.35
