origin,day_of_week,decimal_time,wait|3040,wait|3099,destination,travel_time
14846,2,4.2,,18.2,14128,8.33
14846,2,4.5,,38.73,14128,6.32
14846,2,5.15,,2.67,14128,6.15
14846,2,5.2,,12.05,14128,5.37
14846,2,5.4,,10.8,14128,4.87
14846,2,5.58,,10.5,14128,5.87
14846,2,5.75,,16.47,14128,6.15
14846,2,6.03,,9.83,14128,6.85
14846,2,6.18,,6.22,14128,7.8
14846,2,6.3,,7.17,14128,5.68
14846,2,6.42,,8.5,14128,7.55
14846,2,6.55,,5.65,14128,7.95
14846,2,6.65,,7.7,14128,7.3
14846,2,6.78,,11.78,14128,7.82
14846,2,6.97,,34.57,14128,6.97
14846,2,7.55,,13.55,14128,8.25
14846,2,7.78,,0.0,14128,9.07
14846,2,7.78,,4.8,14128,7.35
14846,2,7.85,,14.22,14128,9.32
14846,2,8.1,,21.72,14128,8.53
14846,2,8.45,,2.3,14128,9.28
14846,2,8.5,,11.55,14128,8.68
14846,2,8.68,,42.45,14128,6.82
14846,2,9.4,,0.07,14128,6.3
14846,2,9.4,,16.08,14128,6.32
14846,2,9.67,,6.58,14128,7.5
14846,2,9.77,,25.48,14128,6.8
14846,2,10.2,,5.05,14128,7.43
14846,2,10.28,,22.38,14128,6.35
14846,2,10.65,,15.35,14128,8.23
14846,2,10.92,,11.68,14128,11.92
14846,2,11.1,,18.4,14128,7.67
14846,2,11.42,,5.85,14128,8.75
14846,2,11.52,,15.9,14128,7.28
14846,2,11.77,,22.82,14128,8.95
14846,2,12.15,,4.78,14128,6.78
14846,2,12.23,,26.72,14128,8.18
14846,2,12.68,,2.55,14128,9.7
14846,2,12.72,,14.7,14128,8.05
14846,2,12.97,,13.63,14128,6.43
14846,2,13.2,,30.95,14128,9.1
14846,2,13.72,,25.98,14128,7.25
14846,2,14.15,,15.15,14128,7.23
14846,2,14.4,,10.83,14128,7.6
14846,2,14.58,,18.0,14128,10.22
14846,2,14.88,,2.77,14128,10.27
14846,2,14.92,,7.87,14128,10.95
14846,2,15.05,,18.3,14128,10.4
14846,2,15.35,,30.38,14128,12.02
14846,2,15.87,,11.5,14128,9.55
14846,2,16.05,,2.45,14128,11.45
14846,2,16.1,,10.47,14128,11.87
14846,2,16.27,,14.12,14128,11.7
14846,2,16.5,,7.95,14128,7.8
14846,2,16.63,,23.67,14128,8.73
14846,2,17.03,,4.82,14128,8.83
14846,2,17.12,,15.38,14128,9.5
14846,2,17.37,,2.87,14128,8.47
14846,2,17.42,,10.63,14128,8.6
14846,2,17.6,,22.78,14128,9.43
14846,2,17.97,,0.15,14128,7.15
14846,2,17.98,,36.73,14128,7.25
14846,2,18.58,,6.03,14128,10.0
14846,2,18.68,,11.65,14128,5.95
14846,2,19.1,,5.42,14128,6.12
14846,2,19.2,,18.53,14128,7.45
14846,2,19.5,,12.1,14128,8.13
14846,2,19.7,,14.97,14128,9.38
14846,2,19.95,,28.42,14128,8.28
14846,2,20.43,,16.12,14128,7.4
14846,2,20.7,,19.72,14128,6.47
14846,2,21.03,,15.28,14128,6.0
14846,2,21.28,,24.75,14128,6.63
14846,2,21.7,,5.22,14128,7.8
14846,2,21.78,,27.62,14128,10.22
14846,2,22.25,,25.05,14128,5.5
14846,2,22.67,,26.72,14128,6.85
14846,2,23.1,,22.43,14128,5.83
14846,2,23.48,,,14128,5.8
14846,3,4.2,,18.23,14128,4.88
14846,3,4.5,,22.05,14128,7.0
14846,3,4.87,,15.12,14128,5.97
14846,3,5.12,,8.82,14128,6.82
14846,3,5.27,,9.33,14128,6.63
14846,3,5.43,,16.82,14128,5.48
14846,3,5.7,,10.67,14128,7.78
14846,3,5.88,,5.57,14128,6.3
14846,3,5.98,,10.33,14128,6.3
14846,3,6.15,,4.4,14128,7.92
14846,3,6.22,,12.57,14128,9.3
14846,3,6.43,,6.87,14128,7.37
14846,3,6.55,,5.82,14128,8.02
14846,3,6.65,,9.63,14128,7.68
14846,3,6.8,,7.23,14128,6.93
14846,3,6.92,,8.85,14128,8.52
14846,3,7.07,,10.98,14128,8.13
14846,3,7.25,,16.53,14128,8.6
14846,3,7.53,,11.5,14128,8.5
14846,3,7.72,,7.2,14128,8.75
14846,3,7.85,,12.62,14128,13.8
14846,3,8.05,,18.22,14128,8.18
14846,3,8.35,,18.87,14128,7.2
14846,3,8.67,,24.07,14128,6.6
14846,3,9.07,,1.58,14128,8.22
14846,3,9.1,,15.73,14128,8.05
14846,3,9.37,,12.92,14128,6.83
14846,3,9.58,,10.72,14128,8.77
14846,3,9.75,,14.62,14128,10.63
14846,3,10.0,,12.42,14128,6.97
14846,3,10.2,,11.85,14128,8.23
14846,3,10.4,,18.53,14128,8.07
14846,3,10.72,,13.48,14128,8.9
14846,3,10.93,,10.4,14128,8.38
14846,3,11.12,,16.22,14128,8.47
14846,3,11.38,,43.35,14128,7.43
14846,3,12.1,,2.07,14128,7.4
14846,3,12.13,,0.88,14128,7.13
14846,3,12.15,,6.38,14128,7.52
14846,3,12.25,,14.22,14128,8.58
14846,3,12.5,,13.15,14128,7.5
14846,3,12.72,,25.43,14128,7.37
14846,3,13.13,,1.35,14128,8.75
14846,3,13.17,,17.53,14128,9.27
14846,3,13.45,,17.37,14128,7.88
14846,3,13.75,,12.72,14128,7.9
14846,3,13.95,,21.12,14128,8.95
14846,3,14.3,,2.3,14128,8.45
14846,3,14.35,,33.55,14128,9.05
14846,3,14.9,,2.42,14128,10.27
14846,3,14.95,,6.13,14128,7.82
14846,3,15.05,,13.07,14128,14.43
14846,3,15.27,,16.73,14128,10.67
14846,3,15.55,,8.45,14128,10.65
14846,3,15.68,,14.92,14128,11.87
14846,3,15.93,,13.98,14128,17.58
14846,3,16.17,,20.88,14128,9.37
14846,3,16.52,,1.33,14128,12.15
14846,3,16.53,,5.22,14128,12.3
14846,3,16.62,,18.38,14128,9.92
14846,3,16.93,,0.62,14128,10.65
14846,3,16.93,,6.53,14128,10.3
14846,3,17.05,,38.32,14128,10.38
14846,3,17.68,,0.17,14128,11.38
14846,3,17.68,,8.2,14128,9.63
14846,3,17.83,,0.23,14128,8.27
14846,3,17.83,,16.73,14128,7.37
14846,3,18.12,,12.32,14128,7.85
